productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
475637,Code Card - Crown Zenith Tin [Galarian Moltres],Code Card Crown Zenith Tin Galarian Moltres,https://tcgplayer-cdn.tcgplayer.com/product/475637_200w.jpg,3,17688,https://cpt.tcgcsv.com/MgQ5,2023-06-16T19:32:49.66,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.01,0.2,2.95,0.2,,Normal,,Code Card,,,,,,,,,
475638,Code Card - Crown Zenith Tin [Galarian Zapdos],Code Card Crown Zenith Tin Galarian Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/475638_200w.jpg,3,17688,https://cpt.tcgcsv.com/NgQ5,2023-06-20T16:24:01.943,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.02,0.07,2.14,0.04,,Normal,,Code Card,,,,,,,,,
475639,Code Card - Crown Zenith Tin [Galarian Articuno] (International Version),Code Card Crown Zenith Tin Galarian Articuno International Version,https://tcgplayer-cdn.tcgplayer.com/product/475639_200w.jpg,3,17688,https://cpt.tcgcsv.com/PgQ5,2023-06-20T16:24:29.08,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.1,0.1,0.1,,,Normal,,Code Card,,,,,,,,,
475640,Code Card - Crown Zenith Tin [Galarian Moltres] (International Version),Code Card Crown Zenith Tin Galarian Moltres International Version,https://tcgplayer-cdn.tcgplayer.com/product/475640_200w.jpg,3,17688,https://cpt.tcgcsv.com/QgQ5,2023-06-20T18:54:30.887,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.4,0.4,0.4,,,Normal,,Code Card,,,,,,,,,
475641,Code Card - Crown Zenith Tin [Galarian Zapdos] (International Version),Code Card Crown Zenith Tin Galarian Zapdos International Version,https://tcgplayer-cdn.tcgplayer.com/product/475641_200w.jpg,3,17688,https://cpt.tcgcsv.com/RgQ5,2023-06-20T16:24:52.973,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.4,0.4,0.4,,,Normal,,Code Card,,,,,,,,,
475644,Morpeko V-UNION Playmat Premium Collection,Morpeko V UNION Playmat Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/475644_200w.jpg,3,17688,https://cpt.tcgcsv.com/VgQ5,2023-04-14T04:03:08.593,1,"Marnie & Morpeko Unite — with Morpeko V-Union!
<br>
In sync with its Trainer Marnie and cheered on by Team Yell, Morpeko dashes into battle as a shockingly powerful Pokémon V-UNION! With the promo cards in this premium set, you'll have all the pieces needed to assemble Morpeko V-UNION and put its four attacks into action. You also get a colorful playmat featuring artwork of Morpeko and Marnie, plus a stack of booster packs from the special Pokémon TCG: Crown Zenith expansion to add to your collection.
<br>
The Pokémon TCG: Crown Zenith Collection— Morpeko V-Union Playmat Premium Collection includes:
<br>
• 4 etched promo cards that make up a single Morpeko V-UNION
<br>
• 1 oversize card featuring Morpeko V-UNION
<br>
• 1 helpful Supporter card featuring Professor Burnet
<br>
• 1 playmat featuring Marnie and Morpeko
<br>
• 5 Pokémon TCG Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",65.0,80.0,151.0,66.14,,Normal,820650871818,,,,,,,,,,
475645,Code Card - Morpeko V-UNION Playmat Premium Collection,Code Card Morpeko V UNION Playmat Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/475645_200w.jpg,3,17688,https://cpt.tcgcsv.com/WgQ5,2023-04-14T04:03:08.593,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.02,0.1,4.99,0.03,,Normal,,Code Card,,,,,,,,,
475646,Crown Zenith Premium Figure Collection [Shiny Zamazenta],Crown Zenith Premium Figure Collection Shiny Zamazenta,https://tcgplayer-cdn.tcgplayer.com/product/475646_200w.jpg,3,17688,https://cpt.tcgcsv.com/XgQ5,2023-05-05T04:03:22.53,1,"Intrepid Sword or Dauntless Shield?
<br>
Choose from Two Shiny Legendary Pokémon!
<br>
Shiny Legendary Pokémon are among the most sought-after Pokémon of all, and now you can add Zacian or Zamazenta to your collection as a Shiny Pokémon V! In addition to an etched foil promo card, the star Pokémon also appears as a detailed figure and glossy enamel pin, and both Zacian and Zamazenta appear together on a full set of illustrated card sleeves. You’ll even find a stack of booster packs from the Crown Zenith expansion to grow your collection even more!
<br>
Each Pokémon TCG: Crown Zenith Collection— Premium Figure Collection--Shiny Zacian/Shiny 
Zamazenta includes:
<br>
• 1 etched foil promo card featuring Shiny Zacian V or Shiny Zamazenta V
<br>
• 1 sculpted figure featuring Shiny Zacian or Shiny Zamazenta
<br>
• 1 collector’s pin featuring Shiny Zacian or Shiny Zamazenta
<br>
• 65 card sleeves featuring both Shiny Zacian and Shiny Zamazenta
<br>
• 11 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",215.0,250.0,291.0,178.43,,Normal,,,,,,,,,,,
475647,Crown Zenith Premium Figure Collection [Shiny Zacian],Crown Zenith Premium Figure Collection Shiny Zacian,https://tcgplayer-cdn.tcgplayer.com/product/475647_200w.jpg,3,17688,https://cpt.tcgcsv.com/ZgQ5,2023-05-05T04:03:22.53,1,"Intrepid Sword or Dauntless Shield?
<br>
Choose from Two Shiny Legendary Pokémon!
<br>
Shiny Legendary Pokémon are among the most sought-after Pokémon of all, and now you can add Zacian or Zamazenta to your collection as a Shiny Pokémon V! In addition to an etched foil promo card, the star Pokémon also appears as a detailed figure and glossy enamel pin, and both Zacian and Zamazenta appear together on a full set of illustrated card sleeves. You’ll even find a stack of booster packs from the Crown Zenith expansion to grow your collection even more!
<br>
Each Pokémon TCG: Crown Zenith Collection— Premium Figure Collection--Shiny Zacian/Shiny 
Zamazenta includes:
<br>
• 1 etched foil promo card featuring Shiny Zacian V or Shiny Zamazenta V
<br>
• 1 sculpted figure featuring Shiny Zacian or Shiny Zamazenta
<br>
• 1 collector’s pin featuring Shiny Zacian or Shiny Zamazenta
<br>
• 65 card sleeves featuring both Shiny Zacian and Shiny Zamazenta
<br>
• 11 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",215.0,245.0,300.0,192.46,,Normal,,,,,,,,,,,
475648,Crown Zenith Premium Figure Collection [Set of 2],Crown Zenith Premium Figure Collection Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/475648_200w.jpg,3,17688,https://cpt.tcgcsv.com/-gQ5,2023-05-05T04:03:22.53,1,"Intrepid Sword or Dauntless Shield?
<br>
Choose from Two Shiny Legendary Pokémon!
<br>
Shiny Legendary Pokémon are among the most sought-after Pokémon of all, and now you can add Zacian or Zamazenta to your collection as a Shiny Pokémon V! In addition to an etched foil promo card, the star Pokémon also appears as a detailed figure and glossy enamel pin, and both Zacian and Zamazenta appear together on a full set of illustrated card sleeves. You’ll even find a stack of booster packs from the Crown Zenith expansion to grow your collection even more!
<br>
Each Pokémon TCG: Crown Zenith Collection— Premium Figure Collection--Shiny Zacian/Shiny 
Zamazenta includes:
<br>
• 1 etched foil promo card featuring Shiny Zacian V or Shiny Zamazenta V
<br>
• 1 sculpted figure featuring Shiny Zacian or Shiny Zamazenta
<br>
• 1 collector’s pin featuring Shiny Zacian or Shiny Zamazenta
<br>
• 65 card sleeves featuring both Shiny Zacian and Shiny Zamazenta
<br>
• 11 Pokémon TCG: Crown Zenith booster packs
<br>
• A code card for Pokémon TCG Live",389.86,398.5,425.0,336.26,,Normal,,,,,,,,,,,
475649,Code Card - Crown Zenith Premium Figure Collection [Shiny Zacian],Code Card Crown Zenith Premium Figure Collection Shiny Zacian,https://tcgplayer-cdn.tcgplayer.com/product/475649_200w.jpg,3,17688,https://cpt.tcgcsv.com/_gQ5,2023-05-05T04:03:22.53,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.07,0.15,1.99,0.07,,Normal,,Code Card,,,,,,,,,
475650,Code Card - Crown Zenith Premium Figure Collection [Shiny Zamazenta],Code Card Crown Zenith Premium Figure Collection Shiny Zamazenta,https://tcgplayer-cdn.tcgplayer.com/product/475650_200w.jpg,3,17688,https://cpt.tcgcsv.com/0hQ5,2023-05-05T04:03:22.53,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.04,0.13,1.99,0.05,,Normal,,Code Card,,,,,,,,,
477051,Greedent V,Greedent V,https://tcgplayer-cdn.tcgplayer.com/product/477051_200w.jpg,3,17688,https://cpt.tcgcsv.com/2RQ5,2023-11-02T12:39:36.44,1,,0.22,0.92,10.34,0.64,,Holofoil,,Ultra Rare,120/159,Colorless,210,Basic,"[2] Body Slam (40)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[3] Nom-Nom-Nom Incisors (120)
<br>Draw 3 cards.",Fx2,None,2
477053,Kyogre V,Kyogre V,https://tcgplayer-cdn.tcgplayer.com/product/477053_200w.jpg,3,17688,https://cpt.tcgcsv.com/5RQ5,2023-01-20T14:25:15.467,1,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",0.25,0.89,10.42,0.83,0.99,Holofoil,,Ultra Rare,037/159,Water,230,Basic,"[2W] Dual Splash
<br>
This attack does 50 damage to 2 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[3W] Aqua Typhoon (210)
<br>
During your next turn, this Pokémon can't use Aqua Typhoon.",Lx2,None,3
477054,Rotom VSTAR,Rotom VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/477054_200w.jpg,3,17688,https://cpt.tcgcsv.com/6RQ5,2023-01-20T14:25:15.467,1,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
<strong>Ability — Conversion Star</strong>
<br>
During your turn, you may use this Ability. Discard any number of cards from your hand. Then, draw that many cards. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>",0.49,1.29,19.95,0.97,1.53,Holofoil,,Ultra Rare,046/159,Lightning,250,VSTAR,"[LL] Scrap Pulse (80+)
<br>
Put any number of Pokémon Tool cards from your discard pile in the Lost Zone. This attack does 40 more damage for each card you put in the Lost Zone in this way.",,Fx2,None,1
477055,Radiant Charjabug,Radiant Charjabug,https://tcgplayer-cdn.tcgplayer.com/product/477055_200w.jpg,3,17688,https://cpt.tcgcsv.com/7RQ5,2025-05-15T16:05:19.713,1,"<strong>Ability — Shocking Block</strong>
<br>
Whenever any player attaches an Energy card from their hand to 1 of their Pokémon V, put 2 damage counters on that Pokémon.
<br><br>
<em>Radiant Pokémon Rule — You can't have more than 1 Radiant Pokémon in your deck.</em>",0.1,0.45,15.95,0.45,,Holofoil,,Radiant Rare,051/159,Lightning,90,Basic,"[L] Linear Attack
<br>
This attack does 30 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,Fx2,None,2
477163,Galarian Meowth,Galarian Meowth,https://tcgplayer-cdn.tcgplayer.com/product/477163_200w.jpg,3,17688,https://cpt.tcgcsv.com/hTQ5,2024-07-26T17:13:46.67,1,,0.05,0.36,1.53,0.39,0.37,Reverse Holofoil,,Common,084/159,Metal,70,Basic,"[M] Fasten Claws (10+)
<br>
Flip a coin. If heads, this attack does 20 more damage.",,Rx2,G-30,1
477163,Galarian Meowth,Galarian Meowth,https://tcgplayer-cdn.tcgplayer.com/product/477163_200w.jpg,3,17688,https://cpt.tcgcsv.com/hTQ5,2024-07-26T17:13:46.67,1,,0.01,0.1,5.0,0.09,0.04,Normal,,Common,084/159,Metal,70,Basic,"[M] Fasten Claws (10+)
<br>
Flip a coin. If heads, this attack does 20 more damage.",,Rx2,G-30,1
477241,Elesa's Sparkle (Full Art),Elesas Sparkle Full Art,https://tcgplayer-cdn.tcgplayer.com/product/477241_200w.jpg,3,17688,https://cpt.tcgcsv.com/RVQ5,2023-01-20T14:25:15.467,1,"Choose up to 2 of your Fusion Strike Pokémon. For each of those Pokémon, search you deck for a Fusion Strike Energy card and attach it to that Pokémon. Then, shuffle your deck.
<br><br>
You may play only 1 Supporter card during your turn.",11.2,15.1,50.0,13.61,15.99,Holofoil,,Ultra Rare,147/159,Supporter,,,,,,,
477251,Eevee V,Eevee V,https://tcgplayer-cdn.tcgplayer.com/product/477251_200w.jpg,3,17688,https://cpt.tcgcsv.com/2WQ5,2024-10-03T21:15:21.28,1,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",0.88,3.73,15.0,3.62,,Holofoil,,Ultra Rare,108/159,Colorless,200,Basic,[1] Tackle (30),"[3] Vee Brave (80+)
<br>
If your opponent's Active Pokémon is a Pokémon V, this attack does 80 more damage.",Fx2,,1
477468,Hatterene VMAX,Hatterene VMAX,https://tcgplayer-cdn.tcgplayer.com/product/477468_200w.jpg,3,17688,https://cpt.tcgcsv.com/n_Q5,2023-01-20T14:25:15.467,1,"<strong>Ability — Witch's Domain</strong>
<br>
Once during your turn, you may move up to 2 damage counters from your Pokémon to your opponent's Active Pokémon.
<br><br>
<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>",0.99,2.0,9.97,1.75,,Holofoil,,Ultra Rare,066/159,Psychic,320,VMAX,"[2P] G-Max Smite (150)
<br>
Your opponent's Active Pokémon is now Confused.",,Dx2,F-30,2
477469,Zacian VSTAR,Zacian VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/477469_200w.jpg,3,17688,https://cpt.tcgcsv.com/p_Q5,2023-01-20T14:25:15.467,1,"<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>",0.85,1.59,12.95,1.3,,Holofoil,,Ultra Rare,096/159,Metal,270,VSTAR,"[1MM] Break Edge (200)
<br>
This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.","<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
[2MM] Sword Star (310)
<br>
This Pokémon also does 30 damage to itself. <em>(You can't use more than 1 VSTAR Power in a game.)</em>",Rx2,G-30,2
477470,Zamazenta VSTAR,Zamazenta VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/477470_200w.jpg,3,17688,https://cpt.tcgcsv.com/q_Q5,2023-01-20T14:25:15.467,1,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<strong>Ability — Shield Star</strong>
<br>
During your turn, you may use this Ability. During your opponent's next turn, all of your Pokémon take 100 less damage from attacks from your opponent's Pokémon <em>(after applying Weakness and Resistance)</em>. <em>(This includes Pokémon that come into play during this turn or during your opponent's next turn.) (You can't use mroe than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>",0.5,1.4,19.95,1.21,1.26,Holofoil,,Ultra Rare,099/159,Metal,270,VSTAR,"[1MM] Giga Impact (220)
<br>
During your next turn, this Pokémon can't attack.",,Rx2,G-30,2
478033,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/478033_200w.jpg,3,17688,https://cpt.tcgcsv.com/HdR5,2024-07-26T17:13:46.717,1,,0.01,0.12,1.49,0.12,0.03,Normal,,Common,001/159,Grass,50,Basic,"[1] Leaf Boomerang (10x)
<br>Flip 2 coins. This attack does 10 damage for each heads.",,Rx2,None,1
478033,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/478033_200w.jpg,3,17688,https://cpt.tcgcsv.com/HdR5,2024-07-26T17:13:46.717,1,,0.01,0.37,1.49,0.36,,Reverse Holofoil,,Common,001/159,Grass,50,Basic,"[1] Leaf Boomerang (10x)
<br>Flip 2 coins. This attack does 10 damage for each heads.",,Rx2,None,1
478042,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/478042_200w.jpg,3,17688,https://cpt.tcgcsv.com/SdR5,2024-07-26T17:13:46.75,1,,0.01,0.11,5.0,0.1,,Normal,,Uncommon,002/159,Grass,70,Stage 1,"[1G] Offensive Scent (20)
<br>Your opponent's Active Pokémon is now Confused and Poisoned.",,Rx2,None,1
478042,Gloom,Gloom,https://tcgplayer-cdn.tcgplayer.com/product/478042_200w.jpg,3,17688,https://cpt.tcgcsv.com/SdR5,2024-07-26T17:13:46.75,1,,0.14,0.3,1.99,0.3,0.3,Reverse Holofoil,,Uncommon,002/159,Grass,70,Stage 1,"[1G] Offensive Scent (20)
<br>Your opponent's Active Pokémon is now Confused and Poisoned.",,Rx2,None,1
478049,Bellossom,Bellossom,https://tcgplayer-cdn.tcgplayer.com/product/478049_200w.jpg,3,17688,https://cpt.tcgcsv.com/_dR5,2024-08-25T03:15:32.21,1,,0.01,0.15,5.0,0.15,,Normal,,Rare,003/159,Grass,120,Stage 2,"[1G] Flower Spin (80x)
<br>Flip 3 coins. This attack does 80 damage for each heads. Switch this Pokémon with 1 of your Benched Pokémon.",,Rx2,None,1
478049,Bellossom,Bellossom,https://tcgplayer-cdn.tcgplayer.com/product/478049_200w.jpg,3,17688,https://cpt.tcgcsv.com/_dR5,2024-08-25T03:15:32.21,1,,0.15,0.32,1.11,0.29,,Reverse Holofoil,,Rare,003/159,Grass,120,Stage 2,"[1G] Flower Spin (80x)
<br>Flip 3 coins. This attack does 80 damage for each heads. Switch this Pokémon with 1 of your Benched Pokémon.",,Rx2,None,1
478050,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/478050_200w.jpg,3,17688,https://cpt.tcgcsv.com/0fR5,2024-07-26T17:13:46.82,1,,0.01,0.1,5.0,0.06,0.04,Normal,,Common,004/159,Grass,80,Basic,[1] Beat (10),[1GG] Vine Whip (60),Rx2,None,2
478050,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/478050_200w.jpg,3,17688,https://cpt.tcgcsv.com/0fR5,2024-07-26T17:13:46.82,1,,0.15,0.34,1.5,0.33,,Reverse Holofoil,,Common,004/159,Grass,80,Basic,[1] Beat (10),[1GG] Vine Whip (60),Rx2,None,2
478051,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/478051_200w.jpg,3,17688,https://cpt.tcgcsv.com/2fR5,2024-07-26T17:13:46.867,1,,0.01,0.15,2.0,0.09,0.09,Normal,,Rare,005/159,Grass,150,Stage 1,[1F]  Suctioning Vines (50),[1GG] Hammer In (130),Rx2,None,4
478051,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/478051_200w.jpg,3,17688,https://cpt.tcgcsv.com/2fR5,2024-07-26T17:13:46.867,1,,0.09,0.25,1.5,0.21,,Reverse Holofoil,,Rare,005/159,Grass,150,Stage 1,[1F]  Suctioning Vines (50),[1GG] Hammer In (130),Rx2,None,4
478052,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/478052_200w.jpg,3,17688,https://cpt.tcgcsv.com/3fR5,2024-07-26T17:13:46.9,1,,0.01,0.1,2.01,0.1,,Normal,,Common,006/159,Grass,80,Basic,"[1] Mach Cut (10)
<br>Discard a Special Energy from your opponent's Active Pokémon.",,Rx2,None,1
478052,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/478052_200w.jpg,3,17688,https://cpt.tcgcsv.com/3fR5,2024-07-26T17:13:46.9,1,,0.12,0.3,1.67,0.31,,Reverse Holofoil,,Common,006/159,Grass,80,Basic,"[1] Mach Cut (10)
<br>Discard a Special Energy from your opponent's Active Pokémon.",,Rx2,None,1
478053,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/478053_200w.jpg,3,17688,https://cpt.tcgcsv.com/5fR5,2024-07-26T17:13:46.93,1,,0.12,0.29,1.63,0.3,0.28,Reverse Holofoil,,Common,007/159,Grass,40,Basic,[2] Seed Bomb (20),,Rx2,None,1
478053,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/478053_200w.jpg,3,17688,https://cpt.tcgcsv.com/5fR5,2024-07-26T17:13:46.93,1,,0.01,0.1,5.0,0.05,,Normal,,Common,007/159,Grass,40,Basic,[2] Seed Bomb (20),,Rx2,None,1
478054,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/478054_200w.jpg,3,17688,https://cpt.tcgcsv.com/6fR5,2024-11-08T16:47:08.737,1,,0.01,0.1,5.0,0.04,0.03,Normal,,Common,008/159,Grass,70,Basic,"[1] Swoop Across
<br>This attack does 10 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)<em>",[3] Cutting Wind (70),Rx2,None,1
478054,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/478054_200w.jpg,3,17688,https://cpt.tcgcsv.com/6fR5,2024-11-08T16:47:08.737,1,,0.1,0.25,1.49,0.24,,Reverse Holofoil,,Common,008/159,Grass,70,Basic,"[1] Swoop Across
<br>This attack does 10 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)<em>",[3] Cutting Wind (70),Rx2,None,1
478055,Yanmega,Yanmega,https://tcgplayer-cdn.tcgplayer.com/product/478055_200w.jpg,3,17688,https://cpt.tcgcsv.com/7fR5,2024-07-26T17:13:47.017,1,,0.1,0.28,4.99,0.27,0.27,Reverse Holofoil,,Rare,009/159,Grass,130,Stage 1,"[1] Shoot Through (20)
<br>This attack also does 20 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1GG] Jet Wing (160)
<br>During your next turn, this Pokémon can't attack.",Rx2,None,
478055,Yanmega,Yanmega,https://tcgplayer-cdn.tcgplayer.com/product/478055_200w.jpg,3,17688,https://cpt.tcgcsv.com/7fR5,2024-07-26T17:13:47.017,1,,0.01,0.15,2.0,0.14,0.1,Normal,,Rare,009/159,Grass,130,Stage 1,"[1] Shoot Through (20)
<br>This attack also does 20 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1GG] Jet Wing (160)
<br>During your next turn, this Pokémon can't attack.",Rx2,None,
478057,Kricketot,Kricketot,https://tcgplayer-cdn.tcgplayer.com/product/478057_200w.jpg,3,17688,https://cpt.tcgcsv.com/9fR5,2024-07-26T17:13:47.047,1,,0.01,0.1,5.0,0.04,,Normal,,Common,010/159,Grass,60,Basic,"[G] Trip Over (10+)
<br>Flip a coin. If heads, this attack does 20 more damage.",,Rx2,None,1
478057,Kricketot,Kricketot,https://tcgplayer-cdn.tcgplayer.com/product/478057_200w.jpg,3,17688,https://cpt.tcgcsv.com/9fR5,2024-07-26T17:13:47.047,1,,0.01,0.29,1.62,0.29,0.27,Reverse Holofoil,,Common,010/159,Grass,60,Basic,"[G] Trip Over (10+)
<br>Flip a coin. If heads, this attack does 20 more damage.",,Rx2,None,1
478060,Cherubi,Cherubi,https://tcgplayer-cdn.tcgplayer.com/product/478060_200w.jpg,3,17688,https://cpt.tcgcsv.com/dfR5,2024-07-26T17:13:47.123,1,,0.01,0.1,1.52,0.07,,Normal,,Common,011/159,Grass,50,Basic,[G] Leafage (10),,Rx2,None,1
478060,Cherubi,Cherubi,https://tcgplayer-cdn.tcgplayer.com/product/478060_200w.jpg,3,17688,https://cpt.tcgcsv.com/dfR5,2024-07-26T17:13:47.123,1,,0.12,0.27,1.71,0.27,,Reverse Holofoil,,Common,011/159,Grass,50,Basic,[G] Leafage (10),,Rx2,None,1
478064,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/478064_200w.jpg,3,17688,https://cpt.tcgcsv.com/jfR5,2024-07-26T17:13:47.157,1,,0.09,0.35,2.0,0.37,,Reverse Holofoil,,Uncommon,012/159,Grass,90,Basic,"[G] Festering Saliva
<br>Your opponent's Active Pokémon is now Burned and Poisoned.","[2] Bind Down (40)
<br>During your opponent's next turn, the Defending Pokémon can't retreat.",Rx2,None,1
478064,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/478064_200w.jpg,3,17688,https://cpt.tcgcsv.com/jfR5,2024-07-26T17:13:47.157,1,,0.01,0.1,2.0,0.07,0.02,Normal,,Uncommon,012/159,Grass,90,Basic,"[G] Festering Saliva
<br>Your opponent's Active Pokémon is now Burned and Poisoned.","[2] Bind Down (40)
<br>During your opponent's next turn, the Defending Pokémon can't retreat.",Rx2,None,1
