productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extWeakness,extResistance,extRetreatCost,extCardText
85482,Flaaffy,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/85482_200w.jpg,3,1402,https://cpt.tcgcsv.com/GcJ,2023-11-28T17:54:58.557,1,42/123,Uncommon,Lightning,80,Stage 1,[L] Thunder Spear - Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),1.11,2.99,5.18,1.8,,Reverse Holofoil,"[2L] Thundershock (40) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Fx2,M-20,1,
85583,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/85583_200w.jpg,3,1402,https://cpt.tcgcsv.com/HfJ,2023-11-28T20:02:06.907,1,93/123,Uncommon,Item,,,Remove all Special Conditions from your Active Pokemon.,0.05,0.25,1.25,0.25,,Normal,,,,,
85583,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/85583_200w.jpg,3,1402,https://cpt.tcgcsv.com/HfJ,2023-11-28T20:02:06.907,1,93/123,Uncommon,Item,,,Remove all Special Conditions from your Active Pokemon.,0.5,1.0,7.02,4.62,,Reverse Holofoil,,,,,
85594,Furret,Furret,https://tcgplayer-cdn.tcgplayer.com/product/85594_200w.jpg,3,1402,https://cpt.tcgcsv.com/VfJ,2023-11-28T17:50:53.303,1,21/123,Rare,Colorless,80,Stage 1,"[1] Find a Friend - Search your deck for a Pokemon, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",2.33,5.2,10.11,5.29,,Normal,"[2] Quick Blow (20+) Flip a coin.  If heads, this attack does 20 damage plus 20 more damage.",Fx2,,1,
85594,Furret,Furret,https://tcgplayer-cdn.tcgplayer.com/product/85594_200w.jpg,3,1402,https://cpt.tcgcsv.com/VfJ,2023-11-28T17:50:53.303,1,21/123,Rare,Colorless,80,Stage 1,"[1] Find a Friend - Search your deck for a Pokemon, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",6.92,11.09,14.99,9.98,,Reverse Holofoil,"[2] Quick Blow (20+) Flip a coin.  If heads, this attack does 20 damage plus 20 more damage.",Fx2,,1,
85732,Girafarig,Girafarig,https://tcgplayer-cdn.tcgplayer.com/product/85732_200w.jpg,3,1402,https://cpt.tcgcsv.com/GjJ,2023-11-28T17:57:47.943,1,64/123,Common,Colorless,70,Basic,"[1] Show Off - Search your deck for up to 2 basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.",0.2,0.5,1.49,0.51,,Normal,[2] Psyshot (20),Px2,,1,
85732,Girafarig,Girafarig,https://tcgplayer-cdn.tcgplayer.com/product/85732_200w.jpg,3,1402,https://cpt.tcgcsv.com/GjJ,2023-11-28T17:57:47.943,1,64/123,Common,Colorless,70,Basic,"[1] Show Off - Search your deck for up to 2 basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.",1.99,2.5,5.04,4.33,,Reverse Holofoil,[2] Psyshot (20),Px2,,1,
85865,Granbull,Granbull,https://tcgplayer-cdn.tcgplayer.com/product/85865_200w.jpg,3,1402,https://cpt.tcgcsv.com/kmJ,2023-11-28T17:51:01.26,1,22/123,Rare,Colorless,90,Stage 1,[2] Timid Tackle (50) Granbull does 20 damage to itself.  Switch Granbull with 1 of your Benched Pokemon.,0.26,0.58,1.92,0.58,,Normal,[4] Chomp (40+) Does 40 damage plus 10 more damage for each damage counter on Granbull.,Fx2,,3,
85865,Granbull,Granbull,https://tcgplayer-cdn.tcgplayer.com/product/85865_200w.jpg,3,1402,https://cpt.tcgcsv.com/kmJ,2023-11-28T17:51:01.26,1,22/123,Rare,Colorless,90,Stage 1,[2] Timid Tackle (50) Granbull does 20 damage to itself.  Switch Granbull with 1 of your Benched Pokemon.,0.3,3.48,5.69,3.06,,Reverse Holofoil,[4] Chomp (40+) Does 40 damage plus 10 more damage for each damage counter on Granbull.,Fx2,,3,
85879,Grass Energy,Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/85879_200w.jpg,3,1402,https://cpt.tcgcsv.com/CmJ,2025-05-31T17:16:56.76,1,115/123,Common,Energy,0,Energy,,18.0,22.38,39.97,23.94,22.38,Normal,,,,,
85960,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/85960_200w.jpg,3,1402,https://cpt.tcgcsv.com/dpJ,2023-11-28T17:57:53.31,1,65/123,Common,Fire,70,Basic,[1] Bite (10),0.15,0.81,2.99,1.03,,Normal,[2R] Combustion (40),Wx2,,2,
85960,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/85960_200w.jpg,3,1402,https://cpt.tcgcsv.com/dpJ,2023-11-28T17:57:53.31,1,65/123,Common,Fire,70,Basic,[1] Bite (10),30.0,39.99,50.0,23.78,,Reverse Holofoil,[2R] Combustion (40),Wx2,,2,
85992,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/85992_200w.jpg,3,1402,https://cpt.tcgcsv.com/SpJ,2023-11-28T17:47:29.53,1,4/123,Holo Rare,Water,130,Stage 1,[2W] Hydro Splash (50),10.23,12.0,45.0,14.61,,Holofoil,[2WW] Hyper Beam (80) Discard an Energy card attached to the Defending Pokemon.,Lx2,F-20,3,
85992,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/85992_200w.jpg,3,1402,https://cpt.tcgcsv.com/SpJ,2023-11-28T17:47:29.53,1,4/123,Holo Rare,Water,130,Stage 1,[2W] Hydro Splash (50),9.99,17.51,40.0,18.08,,Reverse Holofoil,[2WW] Hyper Beam (80) Discard an Energy card attached to the Defending Pokemon.,Lx2,F-20,3,
85995,Gyarados (Red),Gyarados Red,https://tcgplayer-cdn.tcgplayer.com/product/85995_200w.jpg,3,1402,https://cpt.tcgcsv.com/WpJ,2023-11-29T16:20:45.04,1,123/123,Holo Rare,Water,130,Stage 1,"[1] Thrash (30+) Flip a coin.  If heads, this attack does 30 damage plus 20 more damage.  If tails, Gyarados does 20 damage to itself.",82.08,94.19,109.47,126.72,,Holofoil,[3W] Heavy Storm (70),Lx2,F-20,3,
85995,Gyarados (Red),Gyarados Red,https://tcgplayer-cdn.tcgplayer.com/product/85995_200w.jpg,3,1402,https://cpt.tcgcsv.com/WpJ,2023-11-29T16:20:45.04,1,123/123,Holo Rare,Water,130,Stage 1,"[1] Thrash (30+) Flip a coin.  If heads, this attack does 30 damage plus 20 more damage.  If tails, Gyarados does 20 damage to itself.",87.74,135.75,139.99,91.49,,Reverse Holofoil,[3W] Heavy Storm (70),Lx2,F-20,3,
86065,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/86065_200w.jpg,3,1402,https://cpt.tcgcsv.com/krJ,2023-11-28T17:55:06.287,1,43/123,Uncommon,Grass,80,Basic,[1G] Green Draw - Draw a card for each of your G Pokemon in play.,2.49,3.52,4.74,2.78,,Normal,[2G] Double Headbutt (30+) Flip 2 coins.  This attack does 30 damage plus 20 more damage for each heads.,Rx2,,2,
86065,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/86065_200w.jpg,3,1402,https://cpt.tcgcsv.com/krJ,2023-11-28T17:55:06.287,1,43/123,Uncommon,Grass,80,Basic,[1G] Green Draw - Draw a card for each of your G Pokemon in play.,1.72,5.86,10.0,2.0,,Reverse Holofoil,[2G] Double Headbutt (30+) Flip 2 coins.  This attack does 30 damage plus 20 more damage for each heads.,Rx2,,2,
86115,Hitmontop,Hitmontop,https://tcgplayer-cdn.tcgplayer.com/product/86115_200w.jpg,3,1402,https://cpt.tcgcsv.com/ksJ,2023-11-28T17:47:46.107,1,5/123,Holo Rare,Fighting,60,Basic,[F] Triple Kick (20x) Flip 3 coins.  This attack does 20 damage times the number of heads.,2.98,4.16,13.0,4.31,,Holofoil,"[2F] Close Combat (60) During your opponent's next turn, any damage done to Hitmontop by attacks is increased by 20 (after applying Weakness and Resistance).",Px2,,1,
86115,Hitmontop,Hitmontop,https://tcgplayer-cdn.tcgplayer.com/product/86115_200w.jpg,3,1402,https://cpt.tcgcsv.com/ksJ,2023-11-28T17:47:46.107,1,5/123,Holo Rare,Fighting,60,Basic,[F] Triple Kick (20x) Flip 3 coins.  This attack does 20 damage times the number of heads.,1.93,2.94,4.99,3.81,,Reverse Holofoil,"[2F] Close Combat (60) During your opponent's next turn, any damage done to Hitmontop by attacks is increased by 20 (after applying Weakness and Resistance).",Px2,,1,
86132,Ho-Oh Legend (Bottom),Ho Oh Legend Bottom,https://tcgplayer-cdn.tcgplayer.com/product/86132_200w.jpg,3,1402,https://cpt.tcgcsv.com/GsJ,2024-04-18T20:07:07.563,1,112/123,Ultra Rare,Fire,140,Legend,[RRRR] Bright Wing (100) Discard an Energy attached to Ho-Oh LEGEND.,65.0,94.69,126.78,85.98,101.7,Holofoil,,Wx2,F-20,2,Sacred Rainbow - All Energy attached to Ho-Oh LEGEND are R Energy instead of their usual type.  (Poke-BODY)
86133,Ho-Oh Legend (Top),Ho Oh Legend Top,https://tcgplayer-cdn.tcgplayer.com/product/86133_200w.jpg,3,1402,https://cpt.tcgcsv.com/HsJ,2024-04-18T20:06:50.82,1,111/123,Ultra Rare,Fire,140,Legend,[RRRR] Bright Wing (100) Discard an Energy attached to Ho-Oh LEGEND.,114.99,131.29,200.0,130.91,,Holofoil,,Wx2,F-20,2,Sacred Rainbow - All Energy attached to Ho-Oh LEGEND are R Energy instead of their usual type.  (Poke-BODY)
86173,Hoothoot,Hoothoot,https://tcgplayer-cdn.tcgplayer.com/product/86173_200w.jpg,3,1402,https://cpt.tcgcsv.com/ttJ,2023-11-28T17:57:59.59,1,66/123,Common,Colorless,50,Basic,[1] Hypnosis - The Defending Pokemon is now Asleep.,0.09,0.38,4.27,0.38,,Normal,[2] Tackle (20),Lx2,F-20,1,
86173,Hoothoot,Hoothoot,https://tcgplayer-cdn.tcgplayer.com/product/86173_200w.jpg,3,1402,https://cpt.tcgcsv.com/ttJ,2023-11-28T17:57:59.59,1,66/123,Common,Colorless,50,Basic,[1] Hypnosis - The Defending Pokemon is now Asleep.,1.56,2.76,7.34,3.08,,Reverse Holofoil,[2] Tackle (20),Lx2,F-20,1,
86182,Hoppip,Hoppip,https://tcgplayer-cdn.tcgplayer.com/product/86182_200w.jpg,3,1402,https://cpt.tcgcsv.com/GtJ,2023-11-28T17:58:53.38,1,67/123,Common,Grass,30,Basic,[G] Bounce (10) You may switch Hoppip with 1 of your Benched Pokemon.,0.01,0.44,6.2,0.51,0.2,Normal,,Rx2,F-20,1,
86182,Hoppip,Hoppip,https://tcgplayer-cdn.tcgplayer.com/product/86182_200w.jpg,3,1402,https://cpt.tcgcsv.com/GtJ,2023-11-28T17:58:53.38,1,67/123,Common,Grass,30,Basic,[G] Bounce (10) You may switch Hoppip with 1 of your Benched Pokemon.,2.14,6.5,7.46,6.49,,Reverse Holofoil,,Rx2,F-20,1,
86255,Hypno,Hypno,https://tcgplayer-cdn.tcgplayer.com/product/86255_200w.jpg,3,1402,https://cpt.tcgcsv.com/7wJ,2023-11-28T17:51:08.163,1,23/123,Rare,Psychic,90,Stage 1,[2P] Psychic Shot (30) Does 10 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),0.55,1.19,12.0,1.19,,Normal,,Px2,,2,"Sleep Pendulum - Once during your turn (before your attack), you may flip a coin.  If heads, the Defending Pokemon is now Asleep.  This power can't be used if Hypno is affected by a Special Condition.  (Poke-POWER)"
86255,Hypno,Hypno,https://tcgplayer-cdn.tcgplayer.com/product/86255_200w.jpg,3,1402,https://cpt.tcgcsv.com/7wJ,2023-11-28T17:51:08.163,1,23/123,Rare,Psychic,90,Stage 1,[2P] Psychic Shot (30) Does 10 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),3.99,6.99,9.99,2.21,,Reverse Holofoil,,Px2,,2,"Sleep Pendulum - Once during your turn (before your attack), you may flip a coin.  If heads, the Defending Pokemon is now Asleep.  This power can't be used if Hypno is affected by a Special Condition.  (Poke-POWER)"
86263,Igglybuff,Igglybuff,https://tcgplayer-cdn.tcgplayer.com/product/86263_200w.jpg,3,1402,https://cpt.tcgcsv.com/hwJ,2023-11-28T17:55:12.097,1,44/123,Uncommon,Colorless,30,Basic,"[0] Graffiti - Igglybuff is now Asleep.  During your opponent's next turn, the attack cost of each of the Defending Pokemon's attacks is 1 more.",1.0,3.0,17.23,1.6,,Normal,,,,0,"Sweet Sleeping Face - As long as Igglybuff is Asleep, prevent all damage done to Igglybuff by attacks.  (Poke-BODY)"
86263,Igglybuff,Igglybuff,https://tcgplayer-cdn.tcgplayer.com/product/86263_200w.jpg,3,1402,https://cpt.tcgcsv.com/hwJ,2023-11-28T17:55:12.097,1,44/123,Uncommon,Colorless,30,Basic,"[0] Graffiti - Igglybuff is now Asleep.  During your opponent's next turn, the attack cost of each of the Defending Pokemon's attacks is 1 more.",4.0,4.68,14.99,4.73,,Reverse Holofoil,,,,0,"Sweet Sleeping Face - As long as Igglybuff is Asleep, prevent all damage done to Igglybuff by attacks.  (Poke-BODY)"
86319,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/86319_200w.jpg,3,1402,https://cpt.tcgcsv.com/pxJ,2023-11-28T17:59:05.357,1,68/123,Common,Colorless,60,Basic,[2] Hypnoblast (20) The Defending Pokemon is now Asleep.,0.34,0.58,7.5,0.59,,Normal,,Fx2,,1,
86319,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/86319_200w.jpg,3,1402,https://cpt.tcgcsv.com/pxJ,2023-11-28T17:59:05.357,1,68/123,Common,Colorless,60,Basic,[2] Hypnoblast (20) The Defending Pokemon is now Asleep.,2.28,4.21,5.86,4.18,,Reverse Holofoil,,Fx2,,1,
86367,Jumpluff,Jumpluff,https://tcgplayer-cdn.tcgplayer.com/product/86367_200w.jpg,3,1402,https://cpt.tcgcsv.com/mzJ,2023-11-28T17:47:54.937,1,6/123,Holo Rare,Grass,90,Stage 2,[G] Mass Attack (10x) Does 10 damage types the number of Pokemon in play (both yours and your opponent's).,4.23,5.64,9.99,5.85,5.77,Holofoil,"[G] Leaf Guard (30) During your opponent's next turn, any damage done to Jumpluff by attacks is reduced by 30 (after applying Weakness and Resistance).",Rx2,F-20,0,
86367,Jumpluff,Jumpluff,https://tcgplayer-cdn.tcgplayer.com/product/86367_200w.jpg,3,1402,https://cpt.tcgcsv.com/mzJ,2023-11-28T17:47:54.937,1,6/123,Holo Rare,Grass,90,Stage 2,[G] Mass Attack (10x) Does 10 damage types the number of Pokemon in play (both yours and your opponent's).,4.6,6.24,12.95,5.81,,Reverse Holofoil,"[G] Leaf Guard (30) During your opponent's next turn, any damage done to Jumpluff by attacks is reduced by 30 (after applying Weakness and Resistance).",Rx2,F-20,0,
86377,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/86377_200w.jpg,3,1402,https://cpt.tcgcsv.com/zzJ,2023-11-28T17:59:12.343,1,69/123,Common,Psychic,70,Basic,"[1] Mimic - Shuffle your hand into your deck.  Then, draw a number of cards equal to the number of cards in your opponent's hand.",0.09,0.3,1.49,0.37,0.18,Normal,"[1P] Lick (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Px2,,1,
86377,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/86377_200w.jpg,3,1402,https://cpt.tcgcsv.com/zzJ,2023-11-28T17:59:12.343,1,69/123,Common,Psychic,70,Basic,"[1] Mimic - Shuffle your hand into your deck.  Then, draw a number of cards equal to the number of cards in your opponent's hand.",0.85,3.25,3.25,3.25,,Reverse Holofoil,"[1P] Lick (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Px2,,1,
86498,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/86498_200w.jpg,3,1402,https://cpt.tcgcsv.com/-CJ,2023-11-28T17:59:29.897,1,70/123,Common,Psychic,50,Basic,"[1] Smokescreen (10) If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",0.15,0.41,1.67,0.43,,Normal,[2] Suffocating Gas (20),Px2,,1,
86498,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/86498_200w.jpg,3,1402,https://cpt.tcgcsv.com/-CJ,2023-11-28T17:59:29.897,1,70/123,Common,Psychic,50,Basic,"[1] Smokescreen (10) If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",6.5,7.23,12.0,5.1,,Reverse Holofoil,[2] Suffocating Gas (20),Px2,,1,
86620,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/86620_200w.jpg,3,1402,https://cpt.tcgcsv.com/qGJ,2023-11-28T17:51:15.273,1,24/123,Rare,Water,90,Basic,"[2] Ice Beam (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",2.65,3.38,5.0,2.83,,Normal,[WW] Ice Blade - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Mx2,,2,
86620,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/86620_200w.jpg,3,1402,https://cpt.tcgcsv.com/qGJ,2023-11-28T17:51:15.273,1,24/123,Rare,Water,90,Basic,"[2] Ice Beam (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",18.67,19.3,22.99,22.64,,Reverse Holofoil,[WW] Ice Blade - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Mx2,,2,
86695,Ledian,Ledian,https://tcgplayer-cdn.tcgplayer.com/product/86695_200w.jpg,3,1402,https://cpt.tcgcsv.com/WHJ,2023-11-28T17:51:22.153,1,25/123,Rare,Grass,80,Stage 1,[G] Quick Draw (10) Draw 3 cards.,2.91,3.41,4.0,4.2,,Normal,"[2] Swift (40) This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",Rx2,F-20,0,
86695,Ledian,Ledian,https://tcgplayer-cdn.tcgplayer.com/product/86695_200w.jpg,3,1402,https://cpt.tcgcsv.com/WHJ,2023-11-28T17:51:22.153,1,25/123,Rare,Grass,80,Stage 1,[G] Quick Draw (10) Draw 3 cards.,2.5,2.83,3.15,4.54,,Reverse Holofoil,"[2] Swift (40) This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",Rx2,F-20,0,
86705,Ledyba,Ledyba,https://tcgplayer-cdn.tcgplayer.com/product/86705_200w.jpg,3,1402,https://cpt.tcgcsv.com/7JJ,2023-11-28T17:59:34.79,1,71/123,Common,Grass,50,Basic,[G] Ram (10),0.15,0.63,1.98,0.72,0.36,Normal,[2] Comet Punch (10x) Flip 4 coins.  This attack does 10 damage times the number of heads.,Rx2,F-20,1,
86705,Ledyba,Ledyba,https://tcgplayer-cdn.tcgplayer.com/product/86705_200w.jpg,3,1402,https://cpt.tcgcsv.com/7JJ,2023-11-28T17:59:34.79,1,71/123,Common,Grass,50,Basic,[G] Ram (10),0.75,5.38,10.0,1.99,,Reverse Holofoil,[2] Comet Punch (10x) Flip 4 coins.  This attack does 10 damage times the number of heads.,Rx2,F-20,1,
86768,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/86768_200w.jpg,3,1402,https://cpt.tcgcsv.com/nKJ,2023-11-29T16:22:38.337,1,118/123,Common,Energy,0,Energy,,17.15,19.06,31.97,20.13,,Normal,,,,,
86917,Lugia Legend (Bottom),Lugia Legend Bottom,https://tcgplayer-cdn.tcgplayer.com/product/86917_200w.jpg,3,1402,https://cpt.tcgcsv.com/mNJ,2024-04-18T20:07:24.82,1,114/123,Ultra Rare,Water,130,Legend,"[LRW] Elemental Blast (200) Discard a R Energy, W Energy, and L Energy attached to Lugia LEGEND.",154.78,299.99,450.0,178.77,,Holofoil,,Lx2,F-20,1,"Ocean Grow - Once during your turn, when you put Lugia LEGEND into play, you may look at the top 5 cards of your deck and attach all Energy cards you find there to Lugia LEGEND.  Discard the other cards.  (Poke-POWER)"
86918,Lugia Legend (Top),Lugia Legend Top,https://tcgplayer-cdn.tcgplayer.com/product/86918_200w.jpg,3,1402,https://cpt.tcgcsv.com/nNJ,2025-01-28T16:31:30.463,1,113/123,Ultra Rare,Water,130,Legend,"[LRW] Elemental Blast (200) Discard a R Energy, W Energy, and L Energy attached to Lugia LEGEND.",119.68,135.69,299.99,180.5,93.99,Holofoil,,Lx2,F-20,1,"Ocean Grow - Once during your turn, when you put Lugia LEGEND into play, you may look at the top 5 cards of your deck and attach all Energy cards you find there to Lugia LEGEND.  Discard the other cards.  (Poke-POWER)"
87032,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/87032_200w.jpg,3,1402,https://cpt.tcgcsv.com/GQJ,2023-11-28T18:00:26.153,1,72/123,Common,Water,30,Basic,[1] Splash (10),0.29,0.73,3.0,0.75,,Normal,,Lx2,,1,
87032,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/87032_200w.jpg,3,1402,https://cpt.tcgcsv.com/GQJ,2023-11-28T18:00:26.153,1,72/123,Common,Water,30,Basic,[1] Splash (10),9.98,11.74,29.99,23.68,,Reverse Holofoil,,Lx2,,1,
87184,Mantine,Mantine,https://tcgplayer-cdn.tcgplayer.com/product/87184_200w.jpg,3,1402,https://cpt.tcgcsv.com/JTJ,2023-11-28T17:55:20.72,1,45/123,Uncommon,Water,80,Basic,"[W] Group Swim - Search your deck for a W Pokemon, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",0.2,0.44,3.74,0.39,,Normal,[WW] Aqua Splash (40) Mantine can't attack during your next turn.,Lx2,F-20,1,
87184,Mantine,Mantine,https://tcgplayer-cdn.tcgplayer.com/product/87184_200w.jpg,3,1402,https://cpt.tcgcsv.com/JTJ,2023-11-28T17:55:20.72,1,45/123,Uncommon,Water,80,Basic,"[W] Group Swim - Search your deck for a W Pokemon, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",0.84,1.32,4.49,1.24,,Reverse Holofoil,[WW] Aqua Splash (40) Mantine can't attack during your next turn.,Lx2,F-20,1,
87204,Mareep,Mareep,https://tcgplayer-cdn.tcgplayer.com/product/87204_200w.jpg,3,1402,https://cpt.tcgcsv.com/6VJ,2024-07-26T19:21:30.653,1,73/123,Common,Lightning,40,Basic,[1] Static Electricity - Search your deck for a number of L Energy cards up to the number of Mareep in play (both yours and your opponent's) and attach them to Mareep.  Shuffle your deck afterward.,0.05,0.37,1.31,0.37,,Normal,[2] Ram (20),Fx2,M-20,1,
87204,Mareep,Mareep,https://tcgplayer-cdn.tcgplayer.com/product/87204_200w.jpg,3,1402,https://cpt.tcgcsv.com/6VJ,2024-07-26T19:21:30.653,1,73/123,Common,Lightning,40,Basic,[1] Static Electricity - Search your deck for a number of L Energy cards up to the number of Mareep in play (both yours and your opponent's) and attach them to Mareep.  Shuffle your deck afterward.,1.0,2.1,4.61,2.22,,Reverse Holofoil,[2] Ram (20),Fx2,M-20,1,
87219,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/87219_200w.jpg,3,1402,https://cpt.tcgcsv.com/pVJ,2023-11-28T18:01:52.307,1,74/123,Common,Water,60,Basic,"[W] Water Splash (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",0.1,0.35,2.66,0.36,,Normal,[2W] Tail Slap (30),Lx2,,1,
87219,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/87219_200w.jpg,3,1402,https://cpt.tcgcsv.com/pVJ,2023-11-28T18:01:52.307,1,74/123,Common,Water,60,Basic,"[W] Water Splash (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",0.66,0.98,1.99,0.74,,Reverse Holofoil,[2W] Tail Slap (30),Lx2,,1,
87293,Meganium,Meganium,https://tcgplayer-cdn.tcgplayer.com/product/87293_200w.jpg,3,1402,https://cpt.tcgcsv.com/TWJ,2023-11-28T17:51:28.39,1,26/123,Rare,Grass,130,Stage 2,[G] Sleep Powder (30) The Defending Pokemon is now Asleep.,1.5,3.42,19.99,4.94,,Normal,[2G] Giant Bloom (60) Remove 2 damage counters from Meganium.,Rx2,W-20,2,
87293,Meganium,Meganium,https://tcgplayer-cdn.tcgplayer.com/product/87293_200w.jpg,3,1402,https://cpt.tcgcsv.com/TWJ,2023-11-28T17:51:28.39,1,26/123,Rare,Grass,130,Stage 2,[G] Sleep Powder (30) The Defending Pokemon is now Asleep.,7.0,19.99,22.99,6.22,,Reverse Holofoil,[2G] Giant Bloom (60) Remove 2 damage counters from Meganium.,Rx2,W-20,2,
87294,Meganium (Prime),Meganium Prime,https://tcgplayer-cdn.tcgplayer.com/product/87294_200w.jpg,3,1402,https://cpt.tcgcsv.com/VWJ,2023-11-29T16:26:12.103,1,109/123,Ultra Rare,Grass,150,Stage 2,[2GG] Solarbeam (80),23.0,30.0,125.0,34.91,,Holofoil,,Rx2,W-20,2,"Leaf Trans - As often as you like during your turn (before your attack), you may move a G Energy attached to 1 of your Pokemon to another of your Pokemon.  This power can't be used if Meganium is affected by a Special Condition.  (Poke-POWER)"
87322,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/87322_200w.jpg,3,1402,https://cpt.tcgcsv.com/sXJ,2023-11-28T18:02:00.02,1,75/123,Common,Colorless,60,Basic,[1] Pay Day (10) Draw a card.,0.11,0.31,1.0,0.32,,Normal,[2] Dig Claws (20),Fx2,,1,
87322,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/87322_200w.jpg,3,1402,https://cpt.tcgcsv.com/sXJ,2023-11-28T18:02:00.02,1,75/123,Common,Colorless,60,Basic,[1] Pay Day (10) Draw a card.,2.87,4.52,5.69,5.17,,Reverse Holofoil,[2] Dig Claws (20),Fx2,,1,
87350,Metal Energy (Basic),Metal Energy Basic,https://tcgplayer-cdn.tcgplayer.com/product/87350_200w.jpg,3,1402,https://cpt.tcgcsv.com/0ZJ,2023-11-29T16:22:06.64,1,122/123,Common,Energy,0,Energy,,16.61,21.0,27.0,18.43,,Normal,,,,,
87350,Metal Energy (Basic),Metal Energy Basic,https://tcgplayer-cdn.tcgplayer.com/product/87350_200w.jpg,3,1402,https://cpt.tcgcsv.com/0ZJ,2023-11-29T16:22:06.64,1,122/123,Common,Energy,0,Energy,,59.0,59.0,59.0,48.74,,Reverse Holofoil,,,,,
87391,Metapod,Metapod,https://tcgplayer-cdn.tcgplayer.com/product/87391_200w.jpg,3,1402,https://cpt.tcgcsv.com/RZJ,2023-11-28T17:55:27.913,1,46/123,Uncommon,Grass,80,Stage 1,[2] Sharpen (20),0.3,0.88,3.0,1.17,,Normal,,Rx2,,2,Green Shield - Each of your G Pokemon has no Weakness.  (Poke-BODY)
87391,Metapod,Metapod,https://tcgplayer-cdn.tcgplayer.com/product/87391_200w.jpg,3,1402,https://cpt.tcgcsv.com/RZJ,2023-11-28T17:55:27.913,1,46/123,Uncommon,Grass,80,Stage 1,[2] Sharpen (20),4.0,6.49,7.46,1.78,,Reverse Holofoil,,Rx2,,2,Green Shield - Each of your G Pokemon has no Weakness.  (Poke-BODY)
