productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance,extAttack3
84999,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/84999_200w.jpg,3,1372,https://cpt.tcgcsv.com/__H,2022-12-01T20:56:28.02,1,052/144,Common,Fighting,70,Stage 1,,"[1F] Burrow (20)
<br>Flip a coin. If heads, prevent all damage done by attacks to Dugtrio during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",G,1,17.98,19.99,39.99,10.6,,Normal,"[3] Dig Under
<br>Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. Don't apply Weakness or Resistance. <em>(any other effects that would happen after applying Weakness and Resistance still happen.)</em>",L-30,
84999,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/84999_200w.jpg,3,1372,https://cpt.tcgcsv.com/__H,2022-12-01T20:56:28.02,1,052/144,Common,Fighting,70,Stage 1,,"[1F] Burrow (20)
<br>Flip a coin. If heads, prevent all damage done by attacks to Dugtrio during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",G,1,36.16,41.93,47.69,49.99,,Reverse Holofoil,"[3] Dig Under
<br>Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. Don't apply Weakness or Resistance. <em>(any other effects that would happen after applying Weakness and Resistance still happen.)</em>",L-30,
85006,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/85006_200w.jpg,3,1372,https://cpt.tcgcsv.com/80J,2022-12-01T20:57:19.657,1,053/144,Common,Colorless,40,Basic,"<strong>Poké-BODY — Slippery Skin</strong>
<br>
As long as the Defending Pokémon is an Evolved Pokémon, Dunsparce's Retreat Cost is 0.","[1] Tail Shake (10)
<br>The Defending Pokémon is now Asleep.",F,1,57.99,60.0,79.99,13.33,79.99,Normal,,,
85006,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/85006_200w.jpg,3,1372,https://cpt.tcgcsv.com/80J,2022-12-01T20:57:19.657,1,053/144,Common,Colorless,40,Basic,"<strong>Poké-BODY — Slippery Skin</strong>
<br>
As long as the Defending Pokémon is an Evolved Pokémon, Dunsparce's Retreat Cost is 0.","[1] Tail Shake (10)
<br>The Defending Pokémon is now Asleep.",F,1,49.69,49.69,49.69,57.04,,Reverse Holofoil,,,
85077,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/85077_200w.jpg,3,1372,https://cpt.tcgcsv.com/z2J,2022-12-01T20:57:44.457,1,054/144,Common,Colorless,50,Basic,,[1] Smash Kick (10),F,1,17.63,27.98,40.0,22.71,,Normal,"[2] Take Down (30)
<br>Eevee does 10 damage to itself.",,
85077,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/85077_200w.jpg,3,1372,https://cpt.tcgcsv.com/z2J,2022-12-01T20:57:44.457,1,054/144,Common,Colorless,50,Basic,,[1] Smash Kick (10),F,1,125.0,125.0,125.0,169.99,,Reverse Holofoil,"[2] Take Down (30)
<br>Eevee does 10 damage to itself.",,
85152,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/85152_200w.jpg,3,1372,https://cpt.tcgcsv.com/35J,2022-12-01T20:58:39.623,1,036/144,Uncommon,Lightning,70,Stage 1,,"[2] Plasma (20)
<br>If there are any Lightning Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Electrode.",F,1,7.0,10.14,14.99,7.74,,Normal,"[2LL] Self destruct (100)
<br>This attack does 20 damage to each Pokémon on each player's bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Electrode does 100 damage to itself.",,
85152,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/85152_200w.jpg,3,1372,https://cpt.tcgcsv.com/35J,2022-12-01T20:58:39.623,1,036/144,Uncommon,Lightning,70,Stage 1,,"[2] Plasma (20)
<br>If there are any Lightning Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Electrode.",F,1,13.5,14.85,200.0,41.24,,Reverse Holofoil,"[2LL] Self destruct (100)
<br>This attack does 20 damage to each Pokémon on each player's bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Electrode does 100 damage to itself.",,
85383,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/85383_200w.jpg,3,1372,https://cpt.tcgcsv.com/H9J,2022-12-01T20:59:10.553,1,055/144,Common,Colorless,50,Basic,,"[1] Whirlwind
<br>Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.",L,1,46.26,55.44,64.61,19.68,,Normal,"[1] Leek Rush (10x)
<br>Flip a coin until you get tails. This attack does 10 damage times the number of heads.",F-30,
85383,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/85383_200w.jpg,3,1372,https://cpt.tcgcsv.com/H9J,2022-12-01T20:59:10.553,1,055/144,Common,Colorless,50,Basic,,"[1] Whirlwind
<br>Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.",L,1,42.49,65.49,80.97,59.99,,Reverse Holofoil,"[1] Leek Rush (10x)
<br>Flip a coin until you get tails. This attack does 10 damage times the number of heads.",F-30,
85391,Fast Ball,Fast Ball,https://tcgplayer-cdn.tcgplayer.com/product/85391_200w.jpg,3,1372,https://cpt.tcgcsv.com/R9J,2022-12-01T21:00:08.173,1,124/144,Uncommon,Item,,,"Reveal cards from your deck until you reveal an Evolution card. Show that card to your opponent and put it into your hand. Shuffle the other revealed cards into your deck. (If you don't reveal an Evolution card, shuffle all the revealed cards back into your deck.)",,,,6.22,7.03,12.99,6.9,,Normal,,,
85391,Fast Ball,Fast Ball,https://tcgplayer-cdn.tcgplayer.com/product/85391_200w.jpg,3,1372,https://cpt.tcgcsv.com/R9J,2022-12-01T21:00:08.173,1,124/144,Uncommon,Item,,,"Reveal cards from your deck until you reveal an Evolution card. Show that card to your opponent and put it into your hand. Shuffle the other revealed cards into your deck. (If you don't reveal an Evolution card, shuffle all the revealed cards back into your deck.)",,,,23.23,33.99,34.49,29.99,,Reverse Holofoil,,,
85471,Fisherman,Fisherman,https://tcgplayer-cdn.tcgplayer.com/product/85471_200w.jpg,3,1372,https://cpt.tcgcsv.com/rcJ,2022-12-01T21:01:49.617,1,125/144,Uncommon,Supporter,,,"You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Choose 4 basic Energy cards from your discard pile (if there are fewer basic Energy cards than choose, take all of them), show them to your opponent, and put them into your hand.",,,,3.9,6.91,35.0,6.79,,Normal,,,
85471,Fisherman,Fisherman,https://tcgplayer-cdn.tcgplayer.com/product/85471_200w.jpg,3,1372,https://cpt.tcgcsv.com/rcJ,2022-12-01T21:01:49.617,1,125/144,Uncommon,Supporter,,,"You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Choose 4 basic Energy cards from your discard pile (if there are fewer basic Energy cards than choose, take all of them), show them to your opponent, and put them into your hand.",,,,29.25,38.0,47.0,29.25,,Reverse Holofoil,,,
85490,Flareon (H7),Flareon H7,https://tcgplayer-cdn.tcgplayer.com/product/85490_200w.jpg,3,1372,https://cpt.tcgcsv.com/QcJ,2022-12-01T21:03:23.977,1,H07/H32,Holo Rare,Fire,70,Stage 1,"<strong>Poké-BODY — Self-healing</strong>
<br>
Whenever you attach a Fire Energy card from your hand to Flareon, remove all Special Conditions affecting Flareon.","[R] Singe
<br>The Defending Pokémon is now Burned.",W,1,600.0,600.0,600.0,599.99,,Holofoil,"[3] Burn Booster (40+)
<br>Discard an Energy card attached to Flareon in order to use this attack. If the discarded card is a Fire Energy card, this attack does 40 damage plus 10 more damage.",,
85491,Flareon (8),Flareon 8,https://tcgplayer-cdn.tcgplayer.com/product/85491_200w.jpg,3,1372,https://cpt.tcgcsv.com/RcJ,2022-12-02T15:08:00.057,1,008/144,Rare,Fire,70,Stage 1,"<strong>Poké-BODY — Self-healing</strong>
<br>
Whenever you attach a Fire Energy card from your hand to Flareon, remove all Special Conditions affecting Flareon.","[R] Singe
<br>The Defending Pokémon is now Burned.",W,1,21.0,34.0,47.0,21.76,,Normal,"[3] Burn Booster (40+)
<br>Discard an Energy card attached to Flareon in order to use this attack. If the discarded card is a Fire Energy card, this attack does 40 damage plus 10 more damage.",,
85491,Flareon (8),Flareon 8,https://tcgplayer-cdn.tcgplayer.com/product/85491_200w.jpg,3,1372,https://cpt.tcgcsv.com/RcJ,2022-12-02T15:08:00.057,1,008/144,Rare,Fire,70,Stage 1,"<strong>Poké-BODY — Self-healing</strong>
<br>
Whenever you attach a Fire Energy card from your hand to Flareon, remove all Special Conditions affecting Flareon.","[R] Singe
<br>The Defending Pokémon is now Burned.",W,1,200.0,600.0,999.99,,,Reverse Holofoil,"[3] Burn Booster (40+)
<br>Discard an Energy card attached to Flareon in order to use this attack. If the discarded card is a Fire Energy card, this attack does 40 damage plus 10 more damage.",,
85543,Forretress (H8),Forretress H8,https://tcgplayer-cdn.tcgplayer.com/product/85543_200w.jpg,3,1372,https://cpt.tcgcsv.com/TdJ,2022-12-01T21:07:00.54,1,H08/H32,Holo Rare,Metal,70,Stage 1,,"[2] Spinning Blow (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads. If both coins are heads, switch Forretress with 1 of your Benched Pokémon.",R,2,,,,,,,"[2M] Scatterbomb (40)
<br>Flip 2 coins. For each heads, do 10 damage to each of your opponent's Benched Pokémon. For each tails, do 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G-30,
85544,Forretress (9),Forretress 9,https://tcgplayer-cdn.tcgplayer.com/product/85544_200w.jpg,3,1372,https://cpt.tcgcsv.com/VdJ,2022-12-01T21:07:33.917,1,009/144,Rare,Metal,70,Stage 1,,"[2] Spinning Blow (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads. If both coins are heads, switch Forretress with 1 of your Benched Pokémon.",R,2,8.99,11.98,16.99,9.98,,Normal,"[2M] Scatterbomb (40)
<br>Flip 2 coins. For each heads, do 10 damage to each of your opponent's Benched Pokémon. For each tails, do 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G-30,
85544,Forretress (9),Forretress 9,https://tcgplayer-cdn.tcgplayer.com/product/85544_200w.jpg,3,1372,https://cpt.tcgcsv.com/VdJ,2022-12-01T21:07:33.917,1,009/144,Rare,Metal,70,Stage 1,,"[2] Spinning Blow (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads. If both coins are heads, switch Forretress with 1 of your Benched Pokémon.",R,2,30.0,35.0,41.25,23.75,,Reverse Holofoil,"[2M] Scatterbomb (40)
<br>Flip 2 coins. For each heads, do 10 damage to each of your opponent's Benched Pokémon. For each tails, do 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G-30,
85546,Forretress (56),Forretress 56,https://tcgplayer-cdn.tcgplayer.com/product/85546_200w.jpg,3,1372,https://cpt.tcgcsv.com/XdJ,2022-12-01T21:08:45.35,1,056/144,Common,Grass,70,Stage 1,"<strong>Poké-BODY — Exoskeleton</strong>
<br>
All damage done by attacks to Forretress is reduced by 10 <em>(after applying Weakness and Resistance)</em>.","[1G] Shell Rupture
<br>This attack does 10 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",R,2,2.98,4.71,7.02,4.68,4.25,Normal,"[2G] Double Spin (40x)
<br>Flip 2 coins. This attack does 40 damage times the number of heads.",,
85546,Forretress (56),Forretress 56,https://tcgplayer-cdn.tcgplayer.com/product/85546_200w.jpg,3,1372,https://cpt.tcgcsv.com/XdJ,2022-12-01T21:08:45.35,1,056/144,Common,Grass,70,Stage 1,"<strong>Poké-BODY — Exoskeleton</strong>
<br>
All damage done by attacks to Forretress is reduced by 10 <em>(after applying Weakness and Resistance)</em>.","[1G] Shell Rupture
<br>This attack does 10 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",R,2,14.95,19.75,24.55,16.59,,Reverse Holofoil,"[2G] Double Spin (40x)
<br>Flip 2 coins. This attack does 40 damage times the number of heads.",,
85562,Friend Ball,Friend Ball,https://tcgplayer-cdn.tcgplayer.com/product/85562_200w.jpg,3,1372,https://cpt.tcgcsv.com/gfJ,2022-12-01T21:09:23.167,1,126/144,Uncommon,Item,,,"Choose 1 of your opponent's Pokémon. Search your deck for a Baby Pokémon, Basic Pokémon, or Evolution card of the same type (color), show it to your opponent, and put it into your hand. Shuffle your deck afterward.",,,,11.39,13.5,19.99,11.52,,Normal,,,
85562,Friend Ball,Friend Ball,https://tcgplayer-cdn.tcgplayer.com/product/85562_200w.jpg,3,1372,https://cpt.tcgcsv.com/gfJ,2022-12-01T21:09:23.167,1,126/144,Uncommon,Item,,,"Choose 1 of your opponent's Pokémon. Search your deck for a Baby Pokémon, Basic Pokémon, or Evolution card of the same type (color), show it to your opponent, and put it into your hand. Shuffle your deck afterward.",,,,33.28,38.5,42.85,20.61,,Reverse Holofoil,,,
85646,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/85646_200w.jpg,3,1372,https://cpt.tcgcsv.com/XgJ,2022-12-01T21:09:56.417,1,057/144,Common,Psychic,50,Basic,,"[P] Haunt
<br>Put a damage counter on the Defending Pokémon.",D,1,9.1,9.82,18.0,10.85,,Normal,,F-30,
85668,Gengar (H9),Gengar H9,https://tcgplayer-cdn.tcgplayer.com/product/85668_200w.jpg,3,1372,https://cpt.tcgcsv.com/nhJ,2022-12-01T21:13:39.94,1,H09/H32,Holo Rare,Psychic,100,Stage 2,"<strong>Poké-POWER — Manipulate</strong>
<br>
When you play Gengar from your hand to evolve your Active Pokémon, you may put a Basic Pokémon (excluding Baby Pokémon) from your discard pile onto your Bench. Then, flip 3 coins. For each heads, choose a basic Energy card from your discard pile and attach it to that Pokémon.","[2PP] Hydrokinesis (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Burned. If tails, the Defending Pokémon is now Confused.",D,2,,,,,,,,F-30,
85669,Gengar (10),Gengar 10,https://tcgplayer-cdn.tcgplayer.com/product/85669_200w.jpg,3,1372,https://cpt.tcgcsv.com/phJ,2022-12-01T21:14:19.31,1,010/144,Rare,Psychic,100,Stage 2,"<strong>Poké-POWER — Manipulate</strong>
<br>
When you play Gengar from your hand to evolve your Active Pokémon, you may put a Basic Pokémon (excluding Baby Pokémon) from your discard pile onto your Bench. Then, flip 3 coins. For each heads, choose a basic Energy card from your discard pile and attach it to that Pokémon.","[2PP] Hydrokinesis (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Burned. If tails, the Defending Pokémon is now Confused.",D,2,300.0,300.5,301.0,315.31,,Normal,,F-30,
85727,Girafarig,Girafarig,https://tcgplayer-cdn.tcgplayer.com/product/85727_200w.jpg,3,1372,https://cpt.tcgcsv.com/zjJ,2022-12-01T21:15:01.88,1,058/144,Common,Psychic,60,Basic,,"[P] Energy Patch
<br>Take a basic Energy card attached to 1 of your Pokémon and attach it to another of your Pokémon.",P,1,5.09,9.6,12.3,5.09,,Normal,"[1P] Syncroblast (40)
<br>If Girafarig and the Defending Pokémon don't have the same number of Energy cards attached to them, this attack's base damage is 10 instead of 40.",,
85763,Gligar,Gligar,https://tcgplayer-cdn.tcgplayer.com/product/85763_200w.jpg,3,1372,https://cpt.tcgcsv.com/hkJ,2022-12-01T21:15:39.697,1,059/144,Common,Fighting,60,Basic,,[F] Irongrip (10),G,1,3.24,4.18,8.3,4.17,,Normal,"[1F] Sharp Stinger (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned. If tails, the Defending Pokémon is now Paralyzed.",,
85763,Gligar,Gligar,https://tcgplayer-cdn.tcgplayer.com/product/85763_200w.jpg,3,1372,https://cpt.tcgcsv.com/hkJ,2022-12-01T21:15:39.697,1,059/144,Common,Fighting,60,Basic,,[F] Irongrip (10),G,1,25.76,26.38,27.0,32.49,,Reverse Holofoil,"[1F] Sharp Stinger (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned. If tails, the Defending Pokémon is now Paralyzed.",,
85792,Golbat,Golbat,https://tcgplayer-cdn.tcgplayer.com/product/85792_200w.jpg,3,1372,https://cpt.tcgcsv.com/SkJ,2022-12-01T21:17:03.863,1,060/144,Common,Grass,70,Stage 1,,"[1G] Poison Sound Wave
<br>Flip a coin. If heads, the Defending Pokémon is now Confused. If tails, the Defending Pokémon is now Poisoned.",P,1,28.99,79.99,81.3,29.12,,Normal,"[3] Strength in Numbers (30+)
<br>This attack does 30 damage plus 10 more damage for each Zubat, Golbat, and Crobat on your Bench.",,
85825,Golem,Golem,https://tcgplayer-cdn.tcgplayer.com/product/85825_200w.jpg,3,1372,https://cpt.tcgcsv.com/wlJ,2022-12-01T21:19:43.707,1,148/144,Secret Rare,Colorless,100,Stage 2,"<strong>Poké-BODY — Crystal Type</strong>
<br>
Whenever you attach a Grass, Fire, or Fighting basic Energy card from your hand to Golem, Golem's type (color) becomes the same as that type of Energy until the end of the turn.",[1FF] Rock Throw (30),W,4,1099.99,1099.99,1099.99,359.99,,Holofoil,"[1GRF] Earth Bomb (50)
<br>Golem does 20 damage to itself. This attack also does 10 damage to each Benched Pokémon <em>(yours and your opponents)<em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
85825,Golem,Golem,https://tcgplayer-cdn.tcgplayer.com/product/85825_200w.jpg,3,1372,https://cpt.tcgcsv.com/wlJ,2022-12-01T21:19:43.707,1,148/144,Secret Rare,Colorless,100,Stage 2,"<strong>Poké-BODY — Crystal Type</strong>
<br>
Whenever you attach a Grass, Fire, or Fighting basic Energy card from your hand to Golem, Golem's type (color) becomes the same as that type of Energy until the end of the turn.",[1FF] Rock Throw (30),W,4,199.99,199.99,199.99,261.28,,Reverse Holofoil,"[1GRF] Earth Bomb (50)
<br>Golem does 20 damage to itself. This attack also does 10 damage to each Benched Pokémon <em>(yours and your opponents)<em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
85862,Granbull,Granbull,https://tcgplayer-cdn.tcgplayer.com/product/85862_200w.jpg,3,1372,https://cpt.tcgcsv.com/gmJ,2022-12-01T21:21:37.84,1,061/144,Common,Colorless,80,Stage 1,,"[2] Fling (20)
<br>Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",F,1,14.95,15.0,15.3,7.9,,Normal,[4] Mega Punch (50),,
85862,Granbull,Granbull,https://tcgplayer-cdn.tcgplayer.com/product/85862_200w.jpg,3,1372,https://cpt.tcgcsv.com/gmJ,2022-12-01T21:21:37.84,1,061/144,Common,Colorless,80,Stage 1,,"[2] Fling (20)
<br>Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",F,1,7.99,13.49,18.98,22.19,,Reverse Holofoil,[4] Mega Punch (50),,
85950,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/85950_200w.jpg,3,1372,https://cpt.tcgcsv.com/0pJ,2022-12-01T21:22:04.183,1,062/144,Common,Fire,50,Basic,,[R] Flare (10),W,1,5.09,10.41,14.84,6.94,,Normal,"[2] Double Kick (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",,
85987,Gyarados (H10),Gyarados H10,https://tcgplayer-cdn.tcgplayer.com/product/85987_200w.jpg,3,1372,https://cpt.tcgcsv.com/MpJ,2022-12-01T21:23:54.137,1,H10/H32,Holo Rare,Water,90,Stage 1,"<strong>Poké-POWER — Flame Vapor</strong>
<br>
When you play Gyarados from your hand to evolve your Active Pokémon, you may flip 2 coins. For each heads, discard an Energy card attached to the Defending Pokémon.","[3W] Dragon's Vengeance (50)
<br>If Gyarados has 7 or more damage counters on it, this attack's base damage is 100.",L,2,1000.0,1500.0,1999.99,1200.0,,Holofoil,,,
85988,Gyarados (11),Gyarados 11,https://tcgplayer-cdn.tcgplayer.com/product/85988_200w.jpg,3,1372,https://cpt.tcgcsv.com/NpJ,2022-12-01T21:24:30.273,1,011/144,Rare,Water,90,Stage 1,"<strong>Poké-POWER — Flame Vapor</strong>
<br>
When you play Gyarados from your hand to evolve your Active Pokémon, you may flip 2 coins. For each heads, discard an Energy card attached to the Defending Pokémon.","[3W] Dragon's Vengeance (50)
<br>If Gyarados has 7 or more damage counters on it, this attack's base damage is 100.",L,2,100.0,100.0,100.0,99.99,,Normal,,,
86023,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/86023_200w.jpg,3,1372,https://cpt.tcgcsv.com/tqJ,2022-12-01T21:25:44.473,1,063/144,Common,Psychic,70,Stage 1,,"[2] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",D,1,19.76,24.97,30.0,18.56,,Normal,"[2P] Shadow Hand (30)
<br>You may discard up to 2 cards from your hand. If you do, draw that many cards.",F-30,
86061,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/86061_200w.jpg,3,1372,https://cpt.tcgcsv.com/frJ,2022-12-01T21:26:10.593,1,064/144,Common,Grass,60,Basic,,[2] Slash (20),R,1,7.2,10.0,11.99,6.72,,Normal,"[2G] Angry Horn (30)
<br>If there are 4 or more damage counters on Heracross, this attack's base damage is 50 instead of 30.",,
86061,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/86061_200w.jpg,3,1372,https://cpt.tcgcsv.com/frJ,2022-12-01T21:26:10.593,1,064/144,Common,Grass,60,Basic,,[2] Slash (20),R,1,28.5,144.99,159.49,49.95,,Reverse Holofoil,"[2G] Angry Horn (30)
<br>If there are 4 or more damage counters on Heracross, this attack's base damage is 50 instead of 30.",,
86121,Ho-oh,Ho oh,https://tcgplayer-cdn.tcgplayer.com/product/86121_200w.jpg,3,1372,https://cpt.tcgcsv.com/rsJ,2022-12-01T21:27:58.637,1,149/144,Secret Rare,Colorless,80,Basic,"<strong>Poké-BODY — Crystal Type</strong>
<br>
Whenever you attach a Fire, Water, or Lightning basic Energy card from your hand to Ho-oh, Ho-oh's type (color) becomes the same as that type of Energy until the end of the turn.",[RL] Holy Flame (20),W,3,861.21,861.21,861.21,385.0,,Reverse Holofoil,"[1RWW] Scalding Steam (40)
<br>Discard an Energy card attached to Ho-oh and flip a coin. If heads, the Defending Pokémon is now Burned.",,
86170,Hoothoot,Hoothoot,https://tcgplayer-cdn.tcgplayer.com/product/86170_200w.jpg,3,1372,https://cpt.tcgcsv.com/qtJ,2022-12-01T21:28:45.873,1,065/144,Common,Colorless,40,Basic,,"[1] Hypnosis
<br>The Defending Pokémon is now Asleep.",L,1,4.95,6.89,15.99,6.14,,Normal,"[1] Eerie Light
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",F-30,
86170,Hoothoot,Hoothoot,https://tcgplayer-cdn.tcgplayer.com/product/86170_200w.jpg,3,1372,https://cpt.tcgcsv.com/qtJ,2022-12-01T21:28:45.873,1,065/144,Common,Colorless,40,Basic,,"[1] Hypnosis
<br>The Defending Pokémon is now Asleep.",L,1,29.99,39.74,49.49,29.1,,Reverse Holofoil,"[1] Eerie Light
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",F-30,
86200,Houndoom (H11),Houndoom H11,https://tcgplayer-cdn.tcgplayer.com/product/86200_200w.jpg,3,1372,https://cpt.tcgcsv.com/0vJ,2022-12-01T21:29:57.79,1,H11/H32,Holo Rare,Darkness,70,Stage 1,,"[2] Ambush (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage.",F,1,1000.0,1000.0,1000.0,337.99,,Holofoil,"[2D] Lonely Fang (30+)
<br>This attack does 30 damage plus 20 damage times the number of your opponent's Benched Pokémon minus the number of your Benched Pokémon. <em>(For example, if your opponent has 3 Benched Pokémon and you have 1, this attack will do 3 damage plus 40 more damage.)</em>",P-30,
86201,Houndoom (12),Houndoom 12,https://tcgplayer-cdn.tcgplayer.com/product/86201_200w.jpg,3,1372,https://cpt.tcgcsv.com/2vJ,2022-12-01T21:30:31.243,1,012/144,Rare,Darkness,70,Stage 1,,"[2] Ambush (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage.",F,1,59.7,60.0,65.0,39.73,,Normal,"[2D] Lonely Fang (30+)
<br>This attack does 30 damage plus 20 damage times the number of your opponent's Benched Pokémon minus the number of your Benched Pokémon. <em>(For example, if your opponent has 3 Benched Pokémon and you have 1, this attack will do 3 damage plus 40 more damage.)</em>",P-30,
86201,Houndoom (12),Houndoom 12,https://tcgplayer-cdn.tcgplayer.com/product/86201_200w.jpg,3,1372,https://cpt.tcgcsv.com/2vJ,2022-12-01T21:30:31.243,1,012/144,Rare,Darkness,70,Stage 1,,"[2] Ambush (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage.",F,1,299.98,299.98,299.98,,,Reverse Holofoil,"[2D] Lonely Fang (30+)
<br>This attack does 30 damage plus 20 damage times the number of your opponent's Benched Pokémon minus the number of your Benched Pokémon. <em>(For example, if your opponent has 3 Benched Pokémon and you have 1, this attack will do 3 damage plus 40 more damage.)</em>",P-30,
86220,Houndour,Houndour,https://tcgplayer-cdn.tcgplayer.com/product/86220_200w.jpg,3,1372,https://cpt.tcgcsv.com/qvJ,2022-12-01T21:31:05.803,1,066/144,Common,Fire,50,Basic,,"[1] Retaliate (10x)
<br>This attack does 10 damage times the number of damage counters on Houndour.",W,1,8.72,9.62,11.25,8.31,,Normal,"[R] Fireworks (20)
<br>Flip a coin. If tails, discard a Fire Energy card attached to Houndour.",,
86220,Houndour,Houndour,https://tcgplayer-cdn.tcgplayer.com/product/86220_200w.jpg,3,1372,https://cpt.tcgcsv.com/qvJ,2022-12-01T21:31:05.803,1,066/144,Common,Fire,50,Basic,,"[1] Retaliate (10x)
<br>This attack does 10 damage times the number of damage counters on Houndour.",W,1,59.99,67.0,74.0,39.97,,Reverse Holofoil,"[R] Fireworks (20)
<br>Flip a coin. If tails, discard a Fire Energy card attached to Houndour.",,
86246,Hyper Potion,Hyper Potion,https://tcgplayer-cdn.tcgplayer.com/product/86246_200w.jpg,3,1372,https://cpt.tcgcsv.com/XvJ,2022-12-01T21:32:23.217,1,127/144,Uncommon,Item,,,"Choose 1 of your Pokémon. Discard 1 or 2 basic Energy cards attached to that Pokémon. If you discarded 1 Energy card, remove up to 3 damage counters from that Pokémon. If you discarded 2 Energy cards, remove up to 5 damage counters from that Pokémon.",,,,3.0,4.5,9.99,4.14,,Normal,,,
86246,Hyper Potion,Hyper Potion,https://tcgplayer-cdn.tcgplayer.com/product/86246_200w.jpg,3,1372,https://cpt.tcgcsv.com/XvJ,2022-12-01T21:32:23.217,1,127/144,Uncommon,Item,,,"Choose 1 of your Pokémon. Discard 1 or 2 basic Energy cards attached to that Pokémon. If you discarded 1 Energy card, remove up to 3 damage counters from that Pokémon. If you discarded 2 Energy cards, remove up to 5 damage counters from that Pokémon.",,,,9.54,30.82,53.5,9.54,,Reverse Holofoil,,,
86258,Igglybuff,Igglybuff,https://tcgplayer-cdn.tcgplayer.com/product/86258_200w.jpg,3,1372,https://cpt.tcgcsv.com/bwJ,2022-12-01T21:33:03.683,1,067/144,Common,Colorless,30,Basic,"<em>If your Active Pokémon is a Baby Pokémon and your opponent announces an attack, your opponent flips a coin (before doing anything else). If tails, your opponent's turn ends.</em>","[1] Energy Heal
<br>Choose 1 of your Pokémon with an Energy card attached to it. Remove 1 damage counter from that Pokémon.",,1,24.99,35.5,39.99,22.19,,Normal,,,
