productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRetreatCost,extCardText,extUPC
86632,Larvitar,Larvitar,https://tcgplayer-cdn.tcgplayer.com/product/86632_200w.jpg,3,1434,https://cpt.tcgcsv.com/GGJ,2025-02-05T21:10:33.017,1,57/75,Common,Fighting,40,Basic,[1] Bite (10),,G,L-30,0.82,1.72,2.99,1.71,,1st Edition,1,,
86632,Larvitar,Larvitar,https://tcgplayer-cdn.tcgplayer.com/product/86632_200w.jpg,3,1434,https://cpt.tcgcsv.com/GGJ,2025-02-05T21:10:33.017,1,57/75,Common,Fighting,40,Basic,[1] Bite (10),,G,L-30,0.12,0.4,14.75,0.35,,Unlimited,1,,
87064,Magnemite (7),Magnemite 7,https://tcgplayer-cdn.tcgplayer.com/product/87064_200w.jpg,3,1434,https://cpt.tcgcsv.com/jRJ,2022-11-25T21:38:12.53,1,07/75,Holo Rare,Metal,40,Basic,"[1] Lock-on
<br>During your next turn, treat any tails flipped when using Magnemite's Electric Bolt attack on the Defending Pokémon as if they were heads. <em>(Benching or evolving either Pokémon ends this effect.)</em>","[1L] Electric Bolt (50)
<br>Flip 2 coins. If both are heads, the Defending Pokémon is now Paralyzed. If either of them is tails, this attack does nothing <em>(not even damage)</em>.",R,G-30,39.97,45.6,66.97,70.15,,1st Edition Holofoil,1,,
87064,Magnemite (7),Magnemite 7,https://tcgplayer-cdn.tcgplayer.com/product/87064_200w.jpg,3,1434,https://cpt.tcgcsv.com/jRJ,2022-11-25T21:38:12.53,1,07/75,Holo Rare,Metal,40,Basic,"[1] Lock-on
<br>During your next turn, treat any tails flipped when using Magnemite's Electric Bolt attack on the Defending Pokémon as if they were heads. <em>(Benching or evolving either Pokémon ends this effect.)</em>","[1L] Electric Bolt (50)
<br>Flip 2 coins. If both are heads, the Defending Pokémon is now Paralyzed. If either of them is tails, this attack does nothing <em>(not even damage)</em>.",R,G-30,13.65,19.54,25.0,18.61,,Unlimited Holofoil,1,,
87065,Magnemite (26),Magnemite 26,https://tcgplayer-cdn.tcgplayer.com/product/87065_200w.jpg,3,1434,https://cpt.tcgcsv.com/kRJ,2015-07-01T13:43:18.123,1,26,Rare,Metal,40,Basic,"[1] Lock-on
<br>During your next turn, treat any tails flipped when using Magnemite's Electric Bolt attack on the Defending Pokemon as if they were heads.  (Benching or evolving either Pokemon ends this effect.)","[1L] Electric Bolt (50) 
<br>Flip 2 coins.  If both are heads, the Defending Pokemon is now Paralyzed.  If either of them is tails, this attack does nothing (not even damage).",R,G,8.0,9.14,10.97,6.75,,1st Edition,1,,
87065,Magnemite (26),Magnemite 26,https://tcgplayer-cdn.tcgplayer.com/product/87065_200w.jpg,3,1434,https://cpt.tcgcsv.com/kRJ,2015-07-01T13:43:18.123,1,26,Rare,Metal,40,Basic,"[1] Lock-on
<br>During your next turn, treat any tails flipped when using Magnemite's Electric Bolt attack on the Defending Pokemon as if they were heads.  (Benching or evolving either Pokemon ends this effect.)","[1L] Electric Bolt (50) 
<br>Flip 2 coins.  If both are heads, the Defending Pokemon is now Paralyzed.  If either of them is tails, this attack does nothing (not even damage).",R,G,3.42,4.84,9.98,4.64,,Unlimited,1,,
87192,Mareep,Mareep,https://tcgplayer-cdn.tcgplayer.com/product/87192_200w.jpg,3,1434,https://cpt.tcgcsv.com/STJ,2022-11-25T21:39:13.38,1,58/75,Common,Lightning,50,Basic,"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, Mareep does 10 damage to itself.",,F,,0.77,1.8,2.21,1.8,,1st Edition,1,,
87192,Mareep,Mareep,https://tcgplayer-cdn.tcgplayer.com/product/87192_200w.jpg,3,1434,https://cpt.tcgcsv.com/STJ,2022-11-25T21:39:13.38,1,58/75,Common,Lightning,50,Basic,"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, Mareep does 10 damage to itself.",,F,,0.22,0.6,2.5,0.66,,Unlimited,1,,
87385,Metapod,Metapod,https://tcgplayer-cdn.tcgplayer.com/product/87385_200w.jpg,3,1434,https://cpt.tcgcsv.com/KZJ,2023-07-08T14:45:35.913,1,42/75,Uncommon,Grass,70,Stage 1,"[2] Harden
<br>During your opponent's next turn, whenever 20 or less damage is done to Metapod <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em>","[GG] Hatch
<br>Flip a coin. If heads, remove all damage counters from Metapod. Then, search your deck for a card that evolves from Metapod and attach that card to Metapod. This counts as evolving Metapod. Shuffle your deck afterward.",R,,1.25,1.63,6.5,1.63,,1st Edition,2,,
87385,Metapod,Metapod,https://tcgplayer-cdn.tcgplayer.com/product/87385_200w.jpg,3,1434,https://cpt.tcgcsv.com/KZJ,2023-07-08T14:45:35.913,1,42/75,Uncommon,Grass,70,Stage 1,"[2] Harden
<br>During your opponent's next turn, whenever 20 or less damage is done to Metapod <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em>","[GG] Hatch
<br>Flip a coin. If heads, remove all damage counters from Metapod. Then, search your deck for a card that evolves from Metapod and attach that card to Metapod. This counts as evolving Metapod. Shuffle your deck afterward.",R,,0.26,0.64,2.0,0.78,0.39,Unlimited,2,,
87680,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87680_200w.jpg,3,1434,https://cpt.tcgcsv.com/D5K,2025-02-05T21:10:33.097,1,59/75,Common,Psychic,40,Basic,"[P] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",,P,F-30,0.08,0.99,2.99,0.89,,1st Edition,1,,
87680,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87680_200w.jpg,3,1434,https://cpt.tcgcsv.com/D5K,2025-02-05T21:10:33.097,1,59/75,Common,Psychic,40,Basic,"[P] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",,P,F-30,0.14,0.46,2.5,0.48,0.47,Unlimited,1,,
87856,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/87856_200w.jpg,3,1434,https://cpt.tcgcsv.com/89K,2022-11-25T21:43:44.713,1,60/75,Common,Fighting,50,Stage 1,"[W] Bind (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,G,,0.77,1.69,40.0,1.33,,1st Edition,1,"<strong>Pokémon Power: Revive Fossil</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, search your deck for a card that evolves from Mysterious Fossil and put it on your Bench. Shuffle your deck afterward. Treat that card as a Basic Pokémon. This power can't be used if Omanyte is Asleep, Confused, or Paralyzed <em>(or if your Bench is full)</em>.",
87856,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/87856_200w.jpg,3,1434,https://cpt.tcgcsv.com/89K,2022-11-25T21:43:44.713,1,60/75,Common,Fighting,50,Stage 1,"[W] Bind (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,G,,0.15,0.62,5.48,0.82,,Unlimited,1,"<strong>Pokémon Power: Revive Fossil</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, search your deck for a card that evolves from Mysterious Fossil and put it on your Bench. Shuffle your deck afterward. Treat that card as a Basic Pokémon. This power can't be used if Omanyte is Asleep, Confused, or Paralyzed <em>(or if your Bench is full)</em>.",
87866,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/87866_200w.jpg,3,1434,https://cpt.tcgcsv.com/l9K,2025-02-05T21:10:33.16,1,43/75,Uncommon,Fighting,80,Stage 2,"[W] Squeeze (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage and the Defending Pokémon is now Paralyzed. If tails, this attack does 10 damage.","[WWW] Spike Barrage (20+)
<br>Flip a number of coins equal to the number of Water Energy attached to Omastar. This attack does 20 damage plus 20 more damage for each heads.",G,,1.11,2.35,5.09,2.28,,1st Edition,2,,
87866,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/87866_200w.jpg,3,1434,https://cpt.tcgcsv.com/l9K,2025-02-05T21:10:33.16,1,43/75,Uncommon,Fighting,80,Stage 2,"[W] Squeeze (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage and the Defending Pokémon is now Paralyzed. If tails, this attack does 10 damage.","[WWW] Spike Barrage (20+)
<br>Flip a number of coins equal to the number of Water Energy attached to Omastar. This attack does 20 damage plus 20 more damage for each heads.",G,,0.25,0.75,3.0,0.78,0.5,Unlimited,2,,
88122,Pineco,Pineco,https://tcgplayer-cdn.tcgplayer.com/product/88122_200w.jpg,3,1434,https://cpt.tcgcsv.com/sgK,2022-11-25T21:49:23.567,1,61/75,Common,Grass,40,Basic,"[G] Burst (40)
<br>Flip a coin. If heads, Pineco does 40 damage to itself and 10 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Flip a coin. If tails, this attack does nothing <em>(not even damage)</em>.",,R,,0.45,1.43,3.0,1.43,,1st Edition,2,,
88122,Pineco,Pineco,https://tcgplayer-cdn.tcgplayer.com/product/88122_200w.jpg,3,1434,https://cpt.tcgcsv.com/sgK,2022-11-25T21:49:23.567,1,61/75,Common,Grass,40,Basic,"[G] Burst (40)
<br>Flip a coin. If heads, Pineco does 40 damage to itself and 10 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Flip a coin. If tails, this attack does nothing <em>(not even damage)</em>.",,R,,0.18,0.5,2.5,0.51,0.69,Unlimited,2,,
88246,Politoed (8),Politoed 8,https://tcgplayer-cdn.tcgplayer.com/product/88246_200w.jpg,3,1434,https://cpt.tcgcsv.com/XjK,2022-11-25T21:53:55.647,1,08/75,Holo Rare,Water,100,Stage 2,"[2WW] Doubleslap (40x)
<br>Flip 2 coins. This attack does 40 times the number of heads.",,G,,105.0,141.3,169.98,140.0,,1st Edition Holofoil,3,"<strong>Pokémon Power: Frog Song</strong> Whenever Politoed's attack damages the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, if there are more than 3 Poliwags, Poliwhirls, Poliwraths, and/or Politoeds in play <em>(including your opponent's)</em>, that attack does 40 more damage (no matter how many heads you get). This power stops working while Politoed is Asleep, Confused, or Paralyzed.",
88246,Politoed (8),Politoed 8,https://tcgplayer-cdn.tcgplayer.com/product/88246_200w.jpg,3,1434,https://cpt.tcgcsv.com/XjK,2022-11-25T21:53:55.647,1,08/75,Holo Rare,Water,100,Stage 2,"[2WW] Doubleslap (40x)
<br>Flip 2 coins. This attack does 40 times the number of heads.",,G,,35.76,38.98,70.0,39.07,,Unlimited Holofoil,3,"<strong>Pokémon Power: Frog Song</strong> Whenever Politoed's attack damages the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, if there are more than 3 Poliwags, Poliwhirls, Poliwraths, and/or Politoeds in play <em>(including your opponent's)</em>, that attack does 40 more damage (no matter how many heads you get). This power stops working while Politoed is Asleep, Confused, or Paralyzed.",
88249,Politoed (27),Politoed 27,https://tcgplayer-cdn.tcgplayer.com/product/88249_200w.jpg,3,1434,https://cpt.tcgcsv.com/_jK,2023-03-31T16:02:26.803,1,27/75,Rare,Water,100,Stage 2,"[2WW] Doubleslap (40x)
<br>Flip 2 coins. This attack does 40 times the number of heads.",,G,,19.99,28.4,29.97,19.05,,1st Edition,3,"<strong>Pokémon Power: Frog Song</strong> Whenever Politoed's attack damages the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, if there are more than 3 Poliwags, Poliwhirls, Poliwraths, and/or Politoeds in play <em>(including your opponent's)</em>, that attack does 40 more damage (no matter how many heads you get). This power stops working while Politoed is Asleep, Confused, or Paralyzed.",
88249,Politoed (27),Politoed 27,https://tcgplayer-cdn.tcgplayer.com/product/88249_200w.jpg,3,1434,https://cpt.tcgcsv.com/_jK,2023-03-31T16:02:26.803,1,27/75,Rare,Water,100,Stage 2,"[2WW] Doubleslap (40x)
<br>Flip 2 coins. This attack does 40 times the number of heads.",,G,,7.79,10.0,11.99,10.72,,Unlimited,3,"<strong>Pokémon Power: Frog Song</strong> Whenever Politoed's attack damages the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, if there are more than 3 Poliwags, Poliwhirls, Poliwraths, and/or Politoeds in play <em>(including your opponent's)</em>, that attack does 40 more damage (no matter how many heads you get). This power stops working while Politoed is Asleep, Confused, or Paralyzed.",
88254,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/88254_200w.jpg,3,1434,https://cpt.tcgcsv.com/6kK,2025-02-05T21:10:33.237,1,62/75,Common,Water,40,Basic,[1] Rollout (10),"[W] Hypnosis
<br>The Defending <strong>Pokémon Power: Frog Song</strong> Whenever Politoed's attack damages the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, if there are more than 3 Poliwags, Poliwhirls, Poliwraths, and/or Politoeds in play <em>(including your opponent's)</em>, that attack does 40 more damage (no matter how many heads you get). This power stops working while Politoed is Asleep, Confused, or Paralyzed. is now Asleep.",G,,0.98,1.68,2.92,1.67,,1st Edition,1,,
88254,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/88254_200w.jpg,3,1434,https://cpt.tcgcsv.com/6kK,2025-02-05T21:10:33.237,1,62/75,Common,Water,40,Basic,[1] Rollout (10),"[W] Hypnosis
<br>The Defending <strong>Pokémon Power: Frog Song</strong> Whenever Politoed's attack damages the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, if there are more than 3 Poliwags, Poliwhirls, Poliwraths, and/or Politoeds in play <em>(including your opponent's)</em>, that attack does 40 more damage (no matter how many heads you get). This power stops working while Politoed is Asleep, Confused, or Paralyzed. is now Asleep.",G,,0.24,0.56,4.78,0.64,,Unlimited,1,,
88262,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/88262_200w.jpg,3,1434,https://cpt.tcgcsv.com/gkK,2023-04-04T10:26:16.833,1,44/75,Uncommon,Water,70,Stage 1,"[1] Belly Drum
<br>Put 3 damage counters on Poliwhirl. If this doesn't Knock Out Poliwhirl, search your deck for up to 2 Basic Energy cards and attach them to Poliwhirl. Shuffle your deck afterward.","[1WW] Water Gun (30+)
<br>Does 30 damage plus 10 more damage for each Water Energy attached to Poliwhirl but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,,1.96,3.16,19.97,2.39,19.97,1st Edition,1,,
88262,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/88262_200w.jpg,3,1434,https://cpt.tcgcsv.com/gkK,2023-04-04T10:26:16.833,1,44/75,Uncommon,Water,70,Stage 1,"[1] Belly Drum
<br>Put 3 damage counters on Poliwhirl. If this doesn't Knock Out Poliwhirl, search your deck for up to 2 Basic Energy cards and attach them to Poliwhirl. Shuffle your deck afterward.","[1WW] Water Gun (30+)
<br>Does 30 damage plus 10 more damage for each Water Energy attached to Poliwhirl but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,,0.46,1.08,8.05,1.06,,Unlimited,1,,
88269,Poliwrath (9),Poliwrath 9,https://tcgplayer-cdn.tcgplayer.com/product/88269_200w.jpg,3,1434,https://cpt.tcgcsv.com/pkK,2022-11-25T22:01:33.12,1,09/75,Holo Rare,Fighting,90,Stage 2,[1F] Corkscrew Punch (30),"[2FF] Submission (70)
<br>Poliwrath does 20 damage to itself.",P,,64.99,73.75,74.97,48.29,,1st Edition Holofoil,2,,
88269,Poliwrath (9),Poliwrath 9,https://tcgplayer-cdn.tcgplayer.com/product/88269_200w.jpg,3,1434,https://cpt.tcgcsv.com/pkK,2022-11-25T22:01:33.12,1,09/75,Holo Rare,Fighting,90,Stage 2,[1F] Corkscrew Punch (30),"[2FF] Submission (70)
<br>Poliwrath does 20 damage to itself.",P,,17.0,22.27,50.0,20.95,,Unlimited Holofoil,2,,
88274,Poliwrath (28),Poliwrath 28,https://tcgplayer-cdn.tcgplayer.com/product/88274_200w.jpg,3,1434,https://cpt.tcgcsv.com/vkK,2024-04-05T12:39:18.767,1,28/75,Rare,Fighting,90,Stage 2,[1F] Corkscrew Punch (30),"[2FF] Submission (70)
<br>Poliwrath does 20 damage to itself.",P,,9.07,13.2,124.0,9.36,,1st Edition,2,,
88274,Poliwrath (28),Poliwrath 28,https://tcgplayer-cdn.tcgplayer.com/product/88274_200w.jpg,3,1434,https://cpt.tcgcsv.com/vkK,2024-04-05T12:39:18.767,1,28/75,Rare,Fighting,90,Stage 2,[1F] Corkscrew Punch (30),"[2FF] Submission (70)
<br>Poliwrath does 20 damage to itself.",P,,2.38,3.81,5.11,4.09,,Unlimited,2,,
88445,Pupitar,Pupitar,https://tcgplayer-cdn.tcgplayer.com/product/88445_200w.jpg,3,1434,https://cpt.tcgcsv.com/WnK,2022-11-27T17:29:55.013,1,45/75,Uncommon,Fighting,70,Stage 1,[2] Skull Bash (20),"[FF] Dust Devil
<br>Does 10 damage to each non-Fighting Pokémon in play. Don't apply Weakness and Resistance.",G,L-30,1.38,2.41,3.99,2.41,,1st Edition,1,,
88445,Pupitar,Pupitar,https://tcgplayer-cdn.tcgplayer.com/product/88445_200w.jpg,3,1434,https://cpt.tcgcsv.com/WnK,2022-11-27T17:29:55.013,1,45/75,Uncommon,Fighting,70,Stage 1,[2] Skull Bash (20),"[FF] Dust Devil
<br>Does 10 damage to each non-Fighting Pokémon in play. Don't apply Weakness and Resistance.",G,L-30,0.35,0.77,22.5,0.84,0.58,Unlimited,1,,
88845,Ruin Wall,Ruin Wall,https://tcgplayer-cdn.tcgplayer.com/product/88845_200w.jpg,3,1434,https://cpt.tcgcsv.com/WxK,2025-02-05T21:10:33.3,1,74/75,Uncommon,Trainer,,,,,,,0.69,1.09,4.99,1.09,,1st Edition,,Search your deck for a card with Unown in its name and put it onto your Bench. Shuffle your deck afterward. <em>(You can't play this card if your Bench is full.)</em>,
88845,Ruin Wall,Ruin Wall,https://tcgplayer-cdn.tcgplayer.com/product/88845_200w.jpg,3,1434,https://cpt.tcgcsv.com/WxK,2025-02-05T21:10:33.3,1,74/75,Uncommon,Trainer,,,,,,,0.2,0.47,2835.19,0.47,,Unlimited,,Search your deck for a card with Unown in its name and put it onto your Bench. Shuffle your deck afterward. <em>(You can't play this card if your Bench is full.)</em>,
88956,Scizor (10),Scizor 10,https://tcgplayer-cdn.tcgplayer.com/product/88956_200w.jpg,3,1434,https://cpt.tcgcsv.com/8CK,2022-11-27T17:31:35.14,1,10/75,Holo Rare,Metal,80,Stage 1,"[M] False Swipe (?)
<br>Does damage equal to half the Defending Pokémon's remaining HP (rounded down to the nearest 10).","[3] Double Claw (20x)
<br>Flip 2 coins. This attack does 20 times the number of heads.",R,G-30,125.0,136.17,145.0,142.5,,1st Edition Holofoil,2,,
88956,Scizor (10),Scizor 10,https://tcgplayer-cdn.tcgplayer.com/product/88956_200w.jpg,3,1434,https://cpt.tcgcsv.com/8CK,2022-11-27T17:31:35.14,1,10/75,Holo Rare,Metal,80,Stage 1,"[M] False Swipe (?)
<br>Does damage equal to half the Defending Pokémon's remaining HP (rounded down to the nearest 10).","[3] Double Claw (20x)
<br>Flip 2 coins. This attack does 20 times the number of heads.",R,G-30,40.0,71.95,95.99,47.31,,Unlimited Holofoil,2,,
88958,Scizor (29),Scizor 29,https://tcgplayer-cdn.tcgplayer.com/product/88958_200w.jpg,3,1434,https://cpt.tcgcsv.com/bCK,2024-12-13T17:18:51.88,1,29/75,Rare,Metal,80,Stage 1,"[M] False Swipe (?)
<br>Does damage equal to half the Defending Pokémon's remaining HP (rounded down to the nearest 10).","[3] Double Claw (20x)
<br>Flip 2 coins. This attack does 20 times the number of heads.",R,G-30,9.58,20.74,31.89,26.37,,1st Edition,2,,
88958,Scizor (29),Scizor 29,https://tcgplayer-cdn.tcgplayer.com/product/88958_200w.jpg,3,1434,https://cpt.tcgcsv.com/bCK,2024-12-13T17:18:51.88,1,29/75,Rare,Metal,80,Stage 1,"[M] False Swipe (?)
<br>Does damage equal to half the Defending Pokémon's remaining HP (rounded down to the nearest 10).","[3] Double Claw (20x)
<br>Flip 2 coins. This attack does 20 times the number of heads.",R,G-30,5.0,7.35,9.99,8.2,,Unlimited,2,,
88994,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/88994_200w.jpg,3,1434,https://cpt.tcgcsv.com/VCK,2025-02-05T21:10:33.363,1,46/75,Uncommon,Grass,60,Basic,"[GG] Fury Cutter (10+)
<br>Flip 4 coins. This attack does 10 damage plus 10 more damage if exactly 1 is heads, or 20 more damage if exactly 2 are heads, or 40 more damage if exactly 3 are heads, or 80 more damage if all 4 are heads.",,R,F-30,2.5,3.25,3.83,3.75,2.83,1st Edition,1,,
88994,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/88994_200w.jpg,3,1434,https://cpt.tcgcsv.com/VCK,2025-02-05T21:10:33.363,1,46/75,Uncommon,Grass,60,Basic,"[GG] Fury Cutter (10+)
<br>Flip 4 coins. This attack does 10 damage plus 10 more damage if exactly 1 is heads, or 20 more damage if exactly 2 are heads, or 40 more damage if exactly 3 are heads, or 80 more damage if all 4 are heads.",,R,F-30,0.5,1.14,2.99,1.17,0.75,Unlimited,1,,
89061,Sentret,Sentret,https://tcgplayer-cdn.tcgplayer.com/product/89061_200w.jpg,3,1434,https://cpt.tcgcsv.com/fFK,2025-02-05T21:10:33.42,1,63/75,Common,Colorless,50,Basic,"[1] Scout
<br>Look at your opponent's hand.",[2] Tackle (20),F,P-30,0.07,1.04,4.99,0.91,,1st Edition,1,,
89061,Sentret,Sentret,https://tcgplayer-cdn.tcgplayer.com/product/89061_200w.jpg,3,1434,https://cpt.tcgcsv.com/fFK,2025-02-05T21:10:33.42,1,63/75,Common,Colorless,50,Basic,"[1] Scout
<br>Look at your opponent's hand.",[2] Tackle (20),F,P-30,0.19,0.5,5.48,0.54,,Unlimited,1,,
89350,Smeargle (11),Smeargle 11,https://tcgplayer-cdn.tcgplayer.com/product/89350_200w.jpg,3,1434,https://cpt.tcgcsv.com/0MK,2022-11-27T17:35:32.543,1,11/75,Holo Rare,Colorless,50,Basic,"[2] Sketch
<br>If the Defending Pokémon attacked last turn, and Smeargle was in play during that attack, Smeargle copies that attack except for its Energy costs and anything else required in order to use that attack.",,F,P-30,62.58,69.42,76.25,114.0,,1st Edition Holofoil,1,,
89350,Smeargle (11),Smeargle 11,https://tcgplayer-cdn.tcgplayer.com/product/89350_200w.jpg,3,1434,https://cpt.tcgcsv.com/0MK,2022-11-27T17:35:32.543,1,11/75,Holo Rare,Colorless,50,Basic,"[2] Sketch
<br>If the Defending Pokémon attacked last turn, and Smeargle was in play during that attack, Smeargle copies that attack except for its Energy costs and anything else required in order to use that attack.",,F,P-30,24.16,36.26,55.89,37.88,31.67,Unlimited Holofoil,1,,
89351,Smeargle (30),Smeargle 30,https://tcgplayer-cdn.tcgplayer.com/product/89351_200w.jpg,3,1434,https://cpt.tcgcsv.com/2MK,2022-11-27T17:36:06.977,1,30/75,Rare,Colorless,50,Basic,"[2] Sketch
<br>If the Defending Pokémon attacked last turn, and Smeargle was in play during that attack, Smeargle copies that attack except for its Energy costs and anything else required in order to use that attack.",,F,P-30,7.98,8.91,9.5,14.28,,1st Edition,1,,
89351,Smeargle (30),Smeargle 30,https://tcgplayer-cdn.tcgplayer.com/product/89351_200w.jpg,3,1434,https://cpt.tcgcsv.com/2MK,2022-11-27T17:36:06.977,1,30/75,Rare,Colorless,50,Basic,"[2] Sketch
<br>If the Defending Pokémon attacked last turn, and Smeargle was in play during that attack, Smeargle copies that attack except for its Energy costs and anything else required in order to use that attack.",,F,P-30,3.98,5.48,14.0,6.65,,Unlimited,1,,
89452,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/89452_200w.jpg,3,1434,https://cpt.tcgcsv.com/3PK,2025-02-05T21:10:33.467,1,64/75,Common,Grass,50,Basic,"[1G] Poison Sting (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,R,,0.68,1.19,4.99,1.17,,1st Edition,1,,
89452,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/89452_200w.jpg,3,1434,https://cpt.tcgcsv.com/3PK,2025-02-05T21:10:33.467,1,64/75,Common,Grass,50,Basic,"[1G] Poison Sting (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,R,,0.14,0.46,2.5,0.44,,Unlimited,1,,
89855,Teddiursa,Teddiursa,https://tcgplayer-cdn.tcgplayer.com/product/89855_200w.jpg,3,1434,https://cpt.tcgcsv.com/7ZK,2022-11-27T17:39:14.42,1,65/75,Common,Colorless,40,Basic,[1] Scratch (10),"[2] Nap Time
<br>Remove all damage counters from Teddiursa. Teddiursa is now Asleep.",F,P-30,1.12,2.29,3.98,2.43,,1st Edition,1,,
89855,Teddiursa,Teddiursa,https://tcgplayer-cdn.tcgplayer.com/product/89855_200w.jpg,3,1434,https://cpt.tcgcsv.com/7ZK,2022-11-27T17:39:14.42,1,65/75,Common,Colorless,40,Basic,[1] Scratch (10),"[2] Nap Time
<br>Remove all damage counters from Teddiursa. Teddiursa is now Asleep.",F,P-30,0.2,0.61,5.65,0.77,0.46,Unlimited,1,,
90113,Tyranitar (12),Tyranitar 12,https://tcgplayer-cdn.tcgplayer.com/product/90113_200w.jpg,3,1434,https://cpt.tcgcsv.com/h3L,2023-03-10T14:04:37.43,1,12/75,Holo Rare,Darkness,100,Stage 2,"[3] Slam (30x)
<br>Flip 2 coins. This attack does 30 times the number of heads.","[2DD] Trample (50)
<br>For each Benched Pokémon in play <em>(yours and your opponent's)</em>, flip a coin. If heads, this attack does 30 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,P-30,350.0,375.0,399.99,400.98,,1st Edition Holofoil,3,,
90113,Tyranitar (12),Tyranitar 12,https://tcgplayer-cdn.tcgplayer.com/product/90113_200w.jpg,3,1434,https://cpt.tcgcsv.com/h3L,2023-03-10T14:04:37.43,1,12/75,Holo Rare,Darkness,100,Stage 2,"[3] Slam (30x)
<br>Flip 2 coins. This attack does 30 times the number of heads.","[2DD] Trample (50)
<br>For each Benched Pokémon in play <em>(yours and your opponent's)</em>, flip a coin. If heads, this attack does 30 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,P-30,110.0,145.0,300.0,139.95,157.19,Unlimited Holofoil,3,,
90116,Tyranitar (31),Tyranitar 31,https://tcgplayer-cdn.tcgplayer.com/product/90116_200w.jpg,3,1434,https://cpt.tcgcsv.com/l3L,2022-12-20T18:27:28.02,1,31/75,Rare,Darkness,100,Stage 2,"[3] Slam (30x)
<br>Flip 2 coins. This attack does 30 times the number of heads.","[2DD] Trample (50)
<br>For each Benched Pokémon in play <em>(yours and your opponent's)</em>, flip a coin. If heads, this attack does 30 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,P-30,33.59,79.3,125.0,47.52,,1st Edition,3,,
90116,Tyranitar (31),Tyranitar 31,https://tcgplayer-cdn.tcgplayer.com/product/90116_200w.jpg,3,1434,https://cpt.tcgcsv.com/l3L,2022-12-20T18:27:28.02,1,31/75,Rare,Darkness,100,Stage 2,"[3] Slam (30x)
<br>Flip 2 coins. This attack does 30 times the number of heads.","[2DD] Trample (50)
<br>For each Benched Pokémon in play <em>(yours and your opponent's)</em>, flip a coin. If heads, this attack does 30 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,P-30,10.0,12.35,21.6,14.77,,Unlimited,3,,
