productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack3,extUPC
84338,Claydol,Claydol,https://tcgplayer-cdn.tcgplayer.com/product/84338_200w.jpg,3,1384,https://cpt.tcgcsv.com/NLH,2024-10-18T11:44:23.25,1,22,Rare,Psychic,90,Stage 1,[2] Antique Magic - Put 3 damage counters on any Pokemon (both yours and your opponent's) in any way you like.,"[PP] Synchro Attack (30) If the Defending Pokemon has the same remaining HP as Claydol, this attack's base damage is 90 instead of 30.",P+20,,1,0.3,0.51,1.09,0.57,0.39,Normal,,,
84338,Claydol,Claydol,https://tcgplayer-cdn.tcgplayer.com/product/84338_200w.jpg,3,1384,https://cpt.tcgcsv.com/NLH,2024-10-18T11:44:23.25,1,22,Rare,Psychic,90,Stage 1,[2] Antique Magic - Put 3 damage counters on any Pokemon (both yours and your opponent's) in any way you like.,"[PP] Synchro Attack (30) If the Defending Pokemon has the same remaining HP as Claydol, this attack's base damage is 90 instead of 30.",P+20,,1,0.5,0.94,5.0,1.25,,Reverse Holofoil,,,
84396,Combee,Combee,https://tcgplayer-cdn.tcgplayer.com/product/84396_200w.jpg,3,1384,https://cpt.tcgcsv.com/XMH,2015-02-25T18:42:08.363,1,99,Common,Grass,40,Basic,[G] Nap - Remove 2 damage counters from Combee.,[2] Zzzt (20),R+10,F-20,1,0.05,0.31,8.97,0.31,,Normal,,,
84396,Combee,Combee,https://tcgplayer-cdn.tcgplayer.com/product/84396_200w.jpg,3,1384,https://cpt.tcgcsv.com/XMH,2015-02-25T18:42:08.363,1,99,Common,Grass,40,Basic,[G] Nap - Remove 2 damage counters from Combee.,[2] Zzzt (20),R+10,F-20,1,0.85,0.97,1.5,0.95,,Reverse Holofoil,,,
84436,Corphish,Corphish,https://tcgplayer-cdn.tcgplayer.com/product/84436_200w.jpg,3,1384,https://cpt.tcgcsv.com/LNH,2015-02-25T18:53:28.73,1,100,Common,Water,50,Basic,[1] Crabhammer (10),"[W] Sharp Pincers (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",L+10,,1,0.09,0.25,1.4,0.26,,Normal,,,
84436,Corphish,Corphish,https://tcgplayer-cdn.tcgplayer.com/product/84436_200w.jpg,3,1384,https://cpt.tcgcsv.com/LNH,2015-02-25T18:53:28.73,1,100,Common,Water,50,Basic,[1] Crabhammer (10),"[W] Sharp Pincers (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",L+10,,1,0.5,0.75,5.0,2.85,,Reverse Holofoil,,,
84466,Crawdaunt G,Crawdaunt G,https://tcgplayer-cdn.tcgplayer.com/product/84466_200w.jpg,3,1384,https://cpt.tcgcsv.com/lPH,2015-02-25T17:44:12.71,1,23,Rare,Darkness,80,Basic,[1] Smash Turn (10) You may switch Crawdaunt G with 1 of your Benched Pokemon.,"[2D] Hyper Beam (40) Flip a coin.  If heads, discard an Energy card attached to the Defending Pokemon.",Lx2,,1,0.85,2.15,7.22,2.39,,Normal,,,
84466,Crawdaunt G,Crawdaunt G,https://tcgplayer-cdn.tcgplayer.com/product/84466_200w.jpg,3,1384,https://cpt.tcgcsv.com/lPH,2015-02-25T17:44:12.71,1,23,Rare,Darkness,80,Basic,[1] Smash Turn (10) You may switch Crawdaunt G with 1 of your Benched Pokemon.,"[2D] Hyper Beam (40) Flip a coin.  If heads, discard an Energy card attached to the Defending Pokemon.",Lx2,,1,1.99,2.39,2.79,2.95,,Reverse Holofoil,,,
84477,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/84477_200w.jpg,3,1384,https://cpt.tcgcsv.com/zPH,2024-05-30T21:07:36.243,1,101,Common,Psychic,60,Basic,[1] Hook (10),[1P] Corkscrew Punch (20),P+10,,1,0.09,0.28,1.44,0.32,,Normal,,,
84477,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/84477_200w.jpg,3,1384,https://cpt.tcgcsv.com/zPH,2024-05-30T21:07:36.243,1,101,Common,Psychic,60,Basic,[1] Hook (10),[1P] Corkscrew Punch (20),P+10,,1,0.49,0.67,1.18,2.0,,Reverse Holofoil,,,
84556,Cynthia's Guidance,Cynthias Guidance,https://tcgplayer-cdn.tcgplayer.com/product/84556_200w.jpg,3,1384,https://cpt.tcgcsv.com/8RH,2022-03-08T17:31:42.857,1,136,Uncommon,Supporter,0,Supporter,"Look at the top 7 cards of your deck, choose 1 of them, and put it into your hand.  Put the other cards back on top of your deck.  Shuffle your deck afterward.",,,,,0.25,0.61,1.84,0.66,0.5,Normal,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.",,
84556,Cynthia's Guidance,Cynthias Guidance,https://tcgplayer-cdn.tcgplayer.com/product/84556_200w.jpg,3,1384,https://cpt.tcgcsv.com/8RH,2022-03-08T17:31:42.857,1,136,Uncommon,Supporter,0,Supporter,"Look at the top 7 cards of your deck, choose 1 of them, and put it into your hand.  Put the other cards back on top of your deck.  Shuffle your deck afterward.",,,,,1.06,1.14,1.98,3.37,,Reverse Holofoil,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.",,
84558,Cyrus's Initiative,Cyruss Initiative,https://tcgplayer-cdn.tcgplayer.com/product/84558_200w.jpg,3,1384,https://cpt.tcgcsv.com/bRH,2025-02-05T21:06:36.163,1,137,Uncommon,Supporter,0,Supporter,"Flip 2 coins.  If either of them is heads, look at your opponent's hand.  For each heads, choose 1 card from your opponent's hand and put it on the bottom of your opponent's deck in any order.",,,,,0.19,0.45,2.24,0.48,,Normal,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.",,
84558,Cyrus's Initiative,Cyruss Initiative,https://tcgplayer-cdn.tcgplayer.com/product/84558_200w.jpg,3,1384,https://cpt.tcgcsv.com/bRH,2025-02-05T21:06:36.163,1,137,Uncommon,Supporter,0,Supporter,"Flip 2 coins.  If either of them is heads, look at your opponent's hand.  For each heads, choose 1 card from your opponent's hand and put it on the bottom of your opponent's deck in any order.",,,,,0.51,1.04,1.86,4.49,,Reverse Holofoil,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.",,
84791,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/84791_200w.jpg,3,1384,https://cpt.tcgcsv.com/RWH,2015-02-25T17:45:00.947,1,24,Rare,Water,100,Stage 1,"[1W] Ice Shard (30) If the Defending Pokemon is a F Pokemon, this attack's base damage is 80 instead of 30.",[2WW] Aurora Beam (70),M+20,,3,1.0,1.33,2.19,1.34,,Normal,Thick Fat - Any damage done to Dewgong by attacks from R Pokemon and W Pokemon is reduced by 30 (after applying Weakness and Resistance).  (Poke-BODY),,
84791,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/84791_200w.jpg,3,1384,https://cpt.tcgcsv.com/RWH,2015-02-25T17:45:00.947,1,24,Rare,Water,100,Stage 1,"[1W] Ice Shard (30) If the Defending Pokemon is a F Pokemon, this attack's base damage is 80 instead of 30.",[2WW] Aurora Beam (70),M+20,,3,1.7,4.54,7.49,4.68,,Reverse Holofoil,Thick Fat - Any damage done to Dewgong by attacks from R Pokemon and W Pokemon is reduced by 30 (after applying Weakness and Resistance).  (Poke-BODY),,
84853,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/84853_200w.jpg,3,1384,https://cpt.tcgcsv.com/5ZH,2015-02-25T17:45:29.493,1,25,Rare,Colorless,80,Stage 1,[3] Drill Peck (50),,L+20,F-20,0,0.35,0.9,2.5,0.97,,Normal,"Echo Draw - Once during your turn (before you attack), you may draw a card.  This power can't be used if Dodrio is affected by a Special Condition.  (Poke-POWER)",,
84853,Dodrio,Dodrio,https://tcgplayer-cdn.tcgplayer.com/product/84853_200w.jpg,3,1384,https://cpt.tcgcsv.com/5ZH,2015-02-25T17:45:29.493,1,25,Rare,Colorless,80,Stage 1,[3] Drill Peck (50),,L+20,F-20,0,1.0,1.75,3.49,1.75,,Reverse Holofoil,"Echo Draw - Once during your turn (before you attack), you may draw a card.  This power can't be used if Dodrio is affected by a Special Condition.  (Poke-POWER)",,
84864,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/84864_200w.jpg,3,1384,https://cpt.tcgcsv.com/jZH,2015-02-25T18:54:19.243,1,102,Common,Colorless,50,Basic,[1] Take Down (20) Doduo does 10 damage to itself.,,L+10,F-20,0,0.1,0.32,1.49,0.32,,Normal,,,
84864,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/84864_200w.jpg,3,1384,https://cpt.tcgcsv.com/jZH,2015-02-25T18:54:19.243,1,102,Common,Colorless,50,Basic,[1] Take Down (20) Doduo does 10 damage to itself.,,L+10,F-20,0,0.45,0.49,1.79,2.68,,Reverse Holofoil,,,
84920,Dragonite FB,Dragonite FB,https://tcgplayer-cdn.tcgplayer.com/product/84920_200w.jpg,3,1384,https://cpt.tcgcsv.com/q-H,2022-04-03T10:20:38.5,1,56,Uncommon,Colorless,100,Basic,"[3] Mach Blow (20) If the Defending Pokemon is a Pokemon SP, this attack's base damage is 80 instead of 20.","[4] Giant Tail (100) Flip a coin.  If tails, this attack does nothing.",Cx2,F-20,3,3.01,5.3,7.97,5.74,,Normal,,,
84920,Dragonite FB,Dragonite FB,https://tcgplayer-cdn.tcgplayer.com/product/84920_200w.jpg,3,1384,https://cpt.tcgcsv.com/q-H,2022-04-03T10:20:38.5,1,56,Uncommon,Colorless,100,Basic,"[3] Mach Blow (20) If the Defending Pokemon is a Pokemon SP, this attack's base damage is 80 instead of 20.","[4] Giant Tail (100) Flip a coin.  If tails, this attack does nothing.",Cx2,F-20,3,15.7,29.97,32.99,12.0,30.24,Reverse Holofoil,,,
84947,Drifblim,Drifblim,https://tcgplayer-cdn.tcgplayer.com/product/84947_200w.jpg,3,1384,https://cpt.tcgcsv.com/Z-H,2023-03-27T13:46:18.76,1,57,Uncommon,Psychic,80,Stage 1,[2] Ram (20),[3] Gust (40),D+20,C-20,1,0.05,0.36,1.5,0.38,,Normal,,,
84947,Drifblim,Drifblim,https://tcgplayer-cdn.tcgplayer.com/product/84947_200w.jpg,3,1384,https://cpt.tcgcsv.com/Z-H,2023-03-27T13:46:18.76,1,57,Uncommon,Psychic,80,Stage 1,[2] Ram (20),[3] Gust (40),D+20,C-20,1,0.27,0.82,5.0,1.75,,Reverse Holofoil,,,
84952,Drifblim FB,Drifblim FB,https://tcgplayer-cdn.tcgplayer.com/product/84952_200w.jpg,3,1384,https://cpt.tcgcsv.com/3_H,2015-02-25T15:36:56.06,1,3,Holo Rare,Psychic,80,Basic,[2P] Shadow Ball - Choose 1 of your opponent's Benched Pokemon.  This attack does 40 damage to that Pokemon.  Apply Weakness and Resistance.,,Dx2,C-20,2,2.99,5.0,8.62,7.06,,Holofoil,"Pump Up - If your opponent has 3 or less Prize cards left, Drifblim FB gets +40 HP.  (Poke-BODY)",,
84952,Drifblim FB,Drifblim FB,https://tcgplayer-cdn.tcgplayer.com/product/84952_200w.jpg,3,1384,https://cpt.tcgcsv.com/3_H,2015-02-25T15:36:56.06,1,3,Holo Rare,Psychic,80,Basic,[2P] Shadow Ball - Choose 1 of your opponent's Benched Pokemon.  This attack does 40 damage to that Pokemon.  Apply Weakness and Resistance.,,Dx2,C-20,2,3.0,3.73,8.1,3.83,,Reverse Holofoil,"Pump Up - If your opponent has 3 or less Prize cards left, Drifblim FB gets +40 HP.  (Poke-BODY)",,
84959,Drifloon,Drifloon,https://tcgplayer-cdn.tcgplayer.com/product/84959_200w.jpg,3,1384,https://cpt.tcgcsv.com/c_H,2015-02-25T18:54:42.607,1,103,Common,Psychic,40,Basic,[1] Reckless Charge (20) Drifloon does 10 damage to itself.,[P] Collect - Draw a card.,D+10,C-20,1,0.1,0.33,1.58,0.33,0.23,Normal,,,
84959,Drifloon,Drifloon,https://tcgplayer-cdn.tcgplayer.com/product/84959_200w.jpg,3,1384,https://cpt.tcgcsv.com/c_H,2015-02-25T18:54:42.607,1,103,Common,Psychic,40,Basic,[1] Reckless Charge (20) Drifloon does 10 damage to itself.,[P] Collect - Draw a card.,D+10,C-20,1,0.4,1.63,19.99,5.43,,Reverse Holofoil,,,
85042,Dusknoir FB,Dusknoir FB,https://tcgplayer-cdn.tcgplayer.com/product/85042_200w.jpg,3,1384,https://cpt.tcgcsv.com/S0J,2022-07-02T12:12:45.923,1,26,Rare,Psychic,90,Basic,[1P] Ghost Hand (30) Put 1 damage counter on 1 of your Benched Pokemon.,[2P] Cursed Wrath (10x) Does 10 damage times the number of Pokemon SP in your discard pile.,Dx2,C-20,2,1.33,1.39,3.0,1.63,1.19,Normal,,,
85042,Dusknoir FB,Dusknoir FB,https://tcgplayer-cdn.tcgplayer.com/product/85042_200w.jpg,3,1384,https://cpt.tcgcsv.com/S0J,2022-07-02T12:12:45.923,1,26,Rare,Psychic,90,Basic,[1P] Ghost Hand (30) Put 1 damage counter on 1 of your Benched Pokemon.,[2P] Cursed Wrath (10x) Does 10 damage times the number of Pokemon SP in your discard pile.,Dx2,C-20,2,0.73,1.61,6.17,1.61,6.17,Reverse Holofoil,,,
85125,Electivire FB,Electivire FB,https://tcgplayer-cdn.tcgplayer.com/product/85125_200w.jpg,3,1384,https://cpt.tcgcsv.com/w3J,2021-08-09T11:38:47.14,1,4,Holo Rare,Lightning,90,Basic,"[1] Dump and Draw - Discard up to 2 Energy cards from your hand.  For each card you discarded, draw 2 cards.",[2L] Electric Current (40) Move a L Energy card attached to Electivire FB to 1 of your Benched Pokemon.,Fx2,M-20,3,6.38,8.54,14.97,7.56,,Holofoil,,,
85125,Electivire FB,Electivire FB,https://tcgplayer-cdn.tcgplayer.com/product/85125_200w.jpg,3,1384,https://cpt.tcgcsv.com/w3J,2021-08-09T11:38:47.14,1,4,Holo Rare,Lightning,90,Basic,"[1] Dump and Draw - Discard up to 2 Energy cards from your hand.  For each card you discarded, draw 2 cards.",[2L] Electric Current (40) Move a L Energy card attached to Electivire FB to 1 of your Benched Pokemon.,Fx2,M-20,3,2.2,3.0,7.67,4.76,,Reverse Holofoil,,,
85126,Electivire FB Lv.X,Electivire FB LvX,https://tcgplayer-cdn.tcgplayer.com/product/85126_200w.jpg,3,1384,https://cpt.tcgcsv.com/x3J,2025-07-15T15:33:16.393,1,144,Ultra Rare,Lightning,120,Level Up,[2L] Powerful Spark (30+) Does 30 damage plus 10 more damage for each Energy attached to all of your Pokemon.,,Fx2,M-20,3,35.0,52.06,129.37,39.54,32.13,Holofoil,"<b>Poke-POWER</b> Energy Recycle 
<br>Once during your turn (before your attack), you may use this power.  If you do, your turn ends.  Search your discard pile for up to 3 Energy cards and attach them to your Pokemon in any way you like.  This power can't be used if Electivire FB is affected by a Special Condition.",,
85205,Empoleon FB,Empoleon FB,https://tcgplayer-cdn.tcgplayer.com/product/85205_200w.jpg,3,1384,https://cpt.tcgcsv.com/76J,2023-12-18T17:51:10.047,1,27,Rare,Water,90,Basic,[1W] Rushing Water (20) Move an Energy card attached to the Defending Pokemon to another of your opponent's Pokemon.,"[2W] Escort (40+) If you played any Supporter card from your hand during this turn, this attack does 40 damage plus 20 more damage.",Lx2,,2,1.65,3.21,4.79,3.4,,Normal,,,
85205,Empoleon FB,Empoleon FB,https://tcgplayer-cdn.tcgplayer.com/product/85205_200w.jpg,3,1384,https://cpt.tcgcsv.com/76J,2023-12-18T17:51:10.047,1,27,Rare,Water,90,Basic,[1W] Rushing Water (20) Move an Energy card attached to the Defending Pokemon to another of your opponent's Pokemon.,"[2W] Escort (40+) If you played any Supporter card from your hand during this turn, this attack does 40 damage plus 20 more damage.",Lx2,,2,2.54,4.5,6.04,2.39,,Reverse Holofoil,,,
85373,Exploud,Exploud,https://tcgplayer-cdn.tcgplayer.com/product/85373_200w.jpg,3,1384,https://cpt.tcgcsv.com/t9J,2015-02-25T17:46:47.587,1,28,Rare,Colorless,130,Stage 2,[2] Knock Back (40) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,"[3] Hyper Beam (60) Flip a coin.  If heads, discard an Energy card attached to the Defending Pokemon.",F+30,,2,0.79,1.0,2.22,1.14,,Normal,Erasing Sound - Each of your Pokemon has no Weakness.  (Poke-BODY),,
85373,Exploud,Exploud,https://tcgplayer-cdn.tcgplayer.com/product/85373_200w.jpg,3,1384,https://cpt.tcgcsv.com/t9J,2015-02-25T17:46:47.587,1,28,Rare,Colorless,130,Stage 2,[2] Knock Back (40) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,"[3] Hyper Beam (60) Flip a coin.  If heads, discard an Energy card attached to the Defending Pokemon.",F+30,,2,1.48,2.15,4.74,2.39,,Reverse Holofoil,Erasing Sound - Each of your Pokemon has no Weakness.  (Poke-BODY),,
85405,Feebas,Feebas,https://tcgplayer-cdn.tcgplayer.com/product/85405_200w.jpg,3,1384,https://cpt.tcgcsv.com/7bJ,2022-03-11T15:48:41.327,1,104,Common,Water,30,Basic,"[0] Surprise Attack (20) Flip a coin.  If tails, this attack does nothing.",[W] Count and Draw - Draw a card for each of your opponent's Pokemon that isn't an Evolved Pokemon.,L+10,,1,0.2,0.41,0.97,0.46,0.2,Normal,,,
85405,Feebas,Feebas,https://tcgplayer-cdn.tcgplayer.com/product/85405_200w.jpg,3,1384,https://cpt.tcgcsv.com/7bJ,2022-03-11T15:48:41.327,1,104,Common,Water,30,Basic,"[0] Surprise Attack (20) Flip a coin.  If tails, this attack does nothing.",[W] Count and Draw - Draw a card for each of your opponent's Pokemon that isn't an Evolved Pokemon.,L+10,,1,2.0,5.0,6.59,4.95,,Reverse Holofoil,,,
85514,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/85514_200w.jpg,3,1384,https://cpt.tcgcsv.com/jdJ,2015-02-25T18:09:56.47,1,58,Uncommon,Water,70,Stage 1,[2] Razor Fin (20),"[2W] Jet Screw (30+) Flip a coin.  If heads, this attack does 30 damage plus 10 more damage.",L+20,,1,0.07,0.31,1.46,0.32,,Normal,,,
85514,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/85514_200w.jpg,3,1384,https://cpt.tcgcsv.com/jdJ,2015-02-25T18:09:56.47,1,58,Uncommon,Water,70,Stage 1,[2] Razor Fin (20),"[2W] Jet Screw (30+) Flip a coin.  If heads, this attack does 30 damage plus 10 more damage.",L+20,,1,1.0,1.9,2.42,2.27,,Reverse Holofoil,,,
85599,Gabite,Gabite,https://tcgplayer-cdn.tcgplayer.com/product/85599_200w.jpg,3,1384,https://cpt.tcgcsv.com/_fJ,2022-11-08T06:49:44.81,1,59,Uncommon,Colorless,80,Stage 1,[0] Healing Scale - Remove 1 damage counter form each of your Pokemon.,[2] Sand Tomb (30) The Defending Pokemon can't retreat during your next turn.,C+20,,1,0.59,1.0,3.59,1.0,,Normal,,,
85599,Gabite,Gabite,https://tcgplayer-cdn.tcgplayer.com/product/85599_200w.jpg,3,1384,https://cpt.tcgcsv.com/_fJ,2022-11-08T06:49:44.81,1,59,Uncommon,Colorless,80,Stage 1,[0] Healing Scale - Remove 1 damage counter form each of your Pokemon.,[2] Sand Tomb (30) The Defending Pokemon can't retreat during your next turn.,C+20,,1,0.99,1.62,2.25,3.84,,Reverse Holofoil,,,
85623,Garchomp,Garchomp,https://tcgplayer-cdn.tcgplayer.com/product/85623_200w.jpg,3,1384,https://cpt.tcgcsv.com/tgJ,2021-12-14T16:57:00.963,1,5,Holo Rare,Colorless,130,Stage 2,"[2] Guard Claw (40) During your opponent's next turn, any damage done to Garchomp by attacks is reduced by 20 (after applying Weakness and Resistance).",[3] Speed Impact (120-) Does 120 damage minus 20 damage for each Energy attached to the Defending Pokemon.,C+30,,0,18.5,40.0,40.99,34.8,,Holofoil,"Dragon Intimidation - If Garchomp is your Active Pokemon and is damaged by an opponent's attack (even if Garchomp is Knocked Out), choose an Energy card attached to the Attacking Pokemon and put it into your opponent's hand.  (Poke-BODY)",,
85623,Garchomp,Garchomp,https://tcgplayer-cdn.tcgplayer.com/product/85623_200w.jpg,3,1384,https://cpt.tcgcsv.com/tgJ,2021-12-14T16:57:00.963,1,5,Holo Rare,Colorless,130,Stage 2,"[2] Guard Claw (40) During your opponent's next turn, any damage done to Garchomp by attacks is reduced by 20 (after applying Weakness and Resistance).",[3] Speed Impact (120-) Does 120 damage minus 20 damage for each Energy attached to the Defending Pokemon.,C+30,,0,11.5,15.5,39.99,16.95,12.57,Reverse Holofoil,"Dragon Intimidation - If Garchomp is your Active Pokemon and is damaged by an opponent's attack (even if Garchomp is Knocked Out), choose an Energy card attached to the Attacking Pokemon and put it into your opponent's hand.  (Poke-BODY)",,
85628,Garchomp C,Garchomp C,https://tcgplayer-cdn.tcgplayer.com/product/85628_200w.jpg,3,1384,https://cpt.tcgcsv.com/BgJ,2022-01-28T12:38:09.85,1,60,Uncommon,Colorless,80,Basic,[2] Claw Swipe (30),[3] Earthquake (50) Does 10 damage to each of your Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Cx2,,1,5.0,6.19,10.77,6.75,,Normal,,,
85628,Garchomp C,Garchomp C,https://tcgplayer-cdn.tcgplayer.com/product/85628_200w.jpg,3,1384,https://cpt.tcgcsv.com/BgJ,2022-01-28T12:38:09.85,1,60,Uncommon,Colorless,80,Basic,[2] Claw Swipe (30),[3] Earthquake (50) Does 10 damage to each of your Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Cx2,,1,50.0,69.5,202.98,19.67,,Reverse Holofoil,,,
85629,Garchomp C Lv.X,Garchomp C LvX,https://tcgplayer-cdn.tcgplayer.com/product/85629_200w.jpg,3,1384,https://cpt.tcgcsv.com/CgJ,2015-02-25T19:33:50.54,1,145,Ultra Rare,Colorless,110,Level Up,[3] Dragon Rush - Discard 2 Energy attached to Garchomp C.  Choose 1 of your opponent's Pokemon.  This attack does 80 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)  Garchomp C can't use Dragon Rush during your next turn.,,Cx2,,0,38.0,39.51,56.53,53.84,39.51,Holofoil,"Healing Breath - Once during your turn (before your attack), when you put Garchomp C LV.X from your hand onto your Active Garchomp C, you may remove all damage counters from each of your Pokemon SP.  (Poke-POWER)",,
85692,Geodude,Geodude,https://tcgplayer-cdn.tcgplayer.com/product/85692_200w.jpg,3,1384,https://cpt.tcgcsv.com/ShJ,2015-02-25T18:55:42.797,1,105,Common,Fighting,60,Basic,[1] Knuckle Punch (10),"[1F] Focus Fist (30) Flip a coin.  If tails, this attack does nothing.",W+10,,2,0.1,0.44,1.41,0.47,,Normal,,,
85692,Geodude,Geodude,https://tcgplayer-cdn.tcgplayer.com/product/85692_200w.jpg,3,1384,https://cpt.tcgcsv.com/ShJ,2015-02-25T18:55:42.797,1,105,Common,Fighting,60,Basic,[1] Knuckle Punch (10),"[1F] Focus Fist (30) Flip a coin.  If tails, this attack does nothing.",W+10,,2,1.96,2.06,4.99,2.59,,Reverse Holofoil,,,
85701,Gible,Gible,https://tcgplayer-cdn.tcgplayer.com/product/85701_200w.jpg,3,1384,https://cpt.tcgcsv.com/2jJ,2023-03-27T13:44:28.053,1,106,Common,Colorless,60,Basic,"[1] Sand Attack - If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",[1] Bite (10),C+10,,1,0.19,0.49,1.0,0.52,,Normal,,,
85701,Gible,Gible,https://tcgplayer-cdn.tcgplayer.com/product/85701_200w.jpg,3,1384,https://cpt.tcgcsv.com/2jJ,2023-03-27T13:44:28.053,1,106,Common,Colorless,60,Basic,"[1] Sand Attack - If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",[1] Bite (10),C+10,,1,2.0,3.97,6.97,2.11,,Reverse Holofoil,,,
85809,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/85809_200w.jpg,3,1384,https://cpt.tcgcsv.com/clJ,2023-03-11T20:10:15.347,1,107,Common,Water,50,Basic,[1] Flail (10x) Does 10 damage times the number of damage counters on Goldeen.,[W] Fury Attack (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,L+10,,1,0.1,0.36,1.0,0.29,0.25,Normal,,,
85809,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/85809_200w.jpg,3,1384,https://cpt.tcgcsv.com/clJ,2023-03-11T20:10:15.347,1,107,Common,Water,50,Basic,[1] Flail (10x) Does 10 damage times the number of damage counters on Goldeen.,[W] Fury Attack (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,L+10,,1,1.5,2.24,2.97,1.86,,Reverse Holofoil,,,
85959,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/85959_200w.jpg,3,1384,https://cpt.tcgcsv.com/cpJ,2015-02-25T18:56:53.227,1,108,Common,Fire,60,Basic,[1] Smash Kick (10),"[2R] Fireworks (30) Flip a coin.  If tails, discard a R Energy attached to Growlithe.",W+10,,1,0.2,0.67,1.99,0.78,0.65,Normal,,,
85959,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/85959_200w.jpg,3,1384,https://cpt.tcgcsv.com/cpJ,2015-02-25T18:56:53.227,1,108,Common,Fire,60,Basic,[1] Smash Kick (10),"[2R] Fireworks (30) Flip a coin.  If tails, discard a R Energy attached to Growlithe.",W+10,,1,11.0,12.65,22.22,10.95,,Reverse Holofoil,,,
86081,Hippopotas,Hippopotas,https://tcgplayer-cdn.tcgplayer.com/product/86081_200w.jpg,3,1384,https://cpt.tcgcsv.com/FrJ,2015-02-25T18:12:41.877,1,61,Uncommon,Fighting,70,Basic,[2] Double Headbutt (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,[2F] Mud Shot (40),W+10,,2,0.09,0.32,1.27,0.22,0.2,Normal,,,
86081,Hippopotas,Hippopotas,https://tcgplayer-cdn.tcgplayer.com/product/86081_200w.jpg,3,1384,https://cpt.tcgcsv.com/FrJ,2015-02-25T18:12:41.877,1,61,Uncommon,Fighting,70,Basic,[2] Double Headbutt (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,[2F] Mud Shot (40),W+10,,2,0.4,0.7,4.0,0.74,,Reverse Holofoil,,,
86160,Honchkrow,Honchkrow,https://tcgplayer-cdn.tcgplayer.com/product/86160_200w.jpg,3,1384,https://cpt.tcgcsv.com/dtJ,2022-04-21T17:04:07.69,1,29,Rare,Darkness,90,Stage 1,[2D] Riot (30+) Does 30 damage plus 10 more damage for each Pokemon that isn't an Evolved Pokemon in play (both yours and your opponent's).,,L+20,F-20,1,1.05,1.49,4.49,1.6,,Normal,"Darkness Restore - Once during you turn (before you attack), if Honchkrow is your Active Pokemon and your opponent's Bench isn't full, you may use this power.  Search your opponent's discard pile for a Basic Pokemon and put it onto his or her Bench.  This power can't be used if Honchkrow is affected by a Special Condition.  (Poke-POWER)",,
86160,Honchkrow,Honchkrow,https://tcgplayer-cdn.tcgplayer.com/product/86160_200w.jpg,3,1384,https://cpt.tcgcsv.com/dtJ,2022-04-21T17:04:07.69,1,29,Rare,Darkness,90,Stage 1,[2D] Riot (30+) Does 30 damage plus 10 more damage for each Pokemon that isn't an Evolved Pokemon in play (both yours and your opponent's).,,L+20,F-20,1,1.9,2.75,3.97,2.34,,Reverse Holofoil,"Darkness Restore - Once during you turn (before you attack), if Honchkrow is your Active Pokemon and your opponent's Bench isn't full, you may use this power.  Search your opponent's discard pile for a Basic Pokemon and put it onto his or her Bench.  This power can't be used if Honchkrow is affected by a Special Condition.  (Poke-POWER)",,
