productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC
199784,Galar Collection [Scorbunny] - with Zamazenta V,Galar Collection Scorbunny with Zamazenta V,https://tcgplayer-cdn.tcgplayer.com/product/199784_200w.jpg,3,2374,https://cpt.tcgcsv.com/JWC2,2019-09-24T18:02:32.34,1,,,,,,"Grookey, Scorbunny, and Sobble are amazing new first partner Pokemon itching to explore the Galar region. Fans can now find these newly discovered Pokémon in the Pokémon Trading Card Game: Galar Collection!
<br><br>
<strong>Galar Collection [Scorbunny] Contents:</strong>
<br>• 1 foil promo cards featuring Scorbunny
<br>• 1 foil oversized cards featuring the Legendary Zamazenta V
<br>• 1 glossy pins featuring Scorbunny
<br>• 4 Pokemon TCG booster packs
<br>• 1 code card for the Pokemon Trading Card Game Online",,,,,,,,,,,,
199785,Galar Collection [Sobble] - with Zamazenta V,Galar Collection Sobble with Zamazenta V,https://tcgplayer-cdn.tcgplayer.com/product/199785_200w.jpg,3,2374,https://cpt.tcgcsv.com/KWC2,2019-09-24T18:03:51.81,1,,,,,,"Grookey, Scorbunny, and Sobble are amazing new first partner Pokemon itching to explore the Galar region. Fans can now find these newly discovered Pokémon in the Pokémon Trading Card Game: Galar Collection!
<br><br>
<strong>Galar Collection [Sobble] Contents:</strong>
<br>• 1 foil promo cards featuring Sobble
<br>• 1 foil oversized cards featuring the Legendary Zamazenta V
<br>• 1 glossy pins featuring Sobble
<br>• 4 Pokemon TCG booster packs
<br>• 1 code card for the Pokemon Trading Card Game Online",,,,,,,,,,,,
199786,Galar Collection [Sobble] - with Zacian V,Galar Collection Sobble with Zacian V,https://tcgplayer-cdn.tcgplayer.com/product/199786_200w.jpg,3,2374,https://cpt.tcgcsv.com/LWC2,2019-09-24T18:04:16.82,1,,,,,,"Grookey, Scorbunny, and Sobble are amazing new first partner Pokemon itching to explore the Galar region. Fans can now find these newly discovered Pokémon in the Pokémon Trading Card Game: Galar Collection!
<br><br>
<strong>Galar Collection [Sobble] Contents:</strong>
<br>• 1 foil promo cards featuring Sobble
<br>• 1 foil oversized cards featuring the Legendary Zacian V
<br>• 1 glossy pins featuring Sobble
<br>• 4 Pokemon TCG booster packs
<br>• 1 code card for the Pokemon Trading Card Game Online",,,,,,,,,,,,
199787,Elemental Power Tin [Flareon GX],Elemental Power Tin Flareon GX,https://tcgplayer-cdn.tcgplayer.com/product/199787_200w.jpg,3,2374,https://cpt.tcgcsv.com/MWC2,2019-10-08T15:45:42.477,1,,,,,,"The Pokemon TCG: Elemental Power Tin includes:
<br>• 1 foil Flareon GX
<br>• 4 Pokémon TCG booster packs
<br>• A code card to unlock a playable deck in the Pokemon Trading Card Game Online",,,,,,99.99,104.98,150.0,87.37,,Normal,
199788,Elemental Power Tin [Vaporeon GX],Elemental Power Tin Vaporeon GX,https://tcgplayer-cdn.tcgplayer.com/product/199788_200w.jpg,3,2374,https://cpt.tcgcsv.com/NWC2,2019-10-08T15:45:48.767,1,,,,,,"The Pokemon TCG: Elemental Power Tin includes:
<br>• 1 foil Vaporeon GX
<br>• 4 Pokémon TCG booster packs
<br>• A code card to unlock a playable deck in the Pokemon Trading Card Game Online",,,,,,99.99,132.0,200.0,85.57,,Normal,
199789,Elemental Power Tin [Jolteon GX],Elemental Power Tin Jolteon GX,https://tcgplayer-cdn.tcgplayer.com/product/199789_200w.jpg,3,2374,https://cpt.tcgcsv.com/PWC2,2019-10-08T15:45:45.413,1,,,,,,"The Pokemon TCG: Elemental Power Tin includes:
<br>• 1 foil Jolteon GX
<br>• 4 Pokémon TCG booster packs
<br>• A code card to unlock a playable deck in the Pokemon Trading Card Game Online",,,,,,150.0,175.0,200.0,80.0,,Normal,
200142,Fall 2019 Collector's Chest Tin,Fall 2019 Collectors Chest Tin,https://tcgplayer-cdn.tcgplayer.com/product/200142_200w.jpg,3,2374,https://cpt.tcgcsv.com/S3D2,2021-10-26T20:01:17.12,1,,,,,,"This sturdy metal case contains more than a dozen special Pokemon goodies, including many not found anywhere else:
<br><br><strong>Contents:</strong>
<br>• 5 Pokemon TCG Booster Packs
<br>• 3 Foil Promo Cards featuring Armored Mewtwo, Pikachu, and Charizard!
<br>• A Pokemon Coin
<br>• 2 Sticker Sheets
<br>• 1 Mini Portfolio 
<br>• A Pokemon Notepad and 4 Pencils
<br>•A Code Card for the Pokemon Trading Card Game Online",,,,,,1499.0,2249.5,2999.99,476.33,,Normal,0820650805462
200172,TAG TEAM Generations Premium Collection,TAG TEAM Generations Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/200172_200w.jpg,3,2374,https://cpt.tcgcsv.com/s5D2,2019-09-30T19:00:57.85,1,,,,,,"The Pokemon TCG: TAG TEAM Generations Premium Collection includes:
<br>• 2 foil promo cards featuring TAG TEAM Pokémon: Charizard & Braixen GX and Venusaur & Snivy GX
<br>• 1 oversize foil promo card featuring Charizard & Braixen GX
<br>• 1 full-size playmat featuring TAG TEAM illustrations
<br>• 7 Pokemon TCG booster packs
<br>• 1 metallic coin
<br>• 1 code card for the Pokemon TCG Online",,,,,,1299.98,1299.99,1299.99,,,Normal,0820650804205
200283,Battle Arena Deck: Ultra Necrozma GX & Rayquaza GX,Battle Arena Deck Ultra Necrozma GX and Rayquaza GX,https://tcgplayer-cdn.tcgplayer.com/product/200283_200w.jpg,3,2374,https://cpt.tcgcsv.com/H7D2,2019-10-03T16:54:58.72,1,,,,,,"Collect each of the Battle Arena Deck: Ultra Necrozma GX and Battle Arena Deck: Rayquaza GX.
<br>
Each 60-card deck includes:
<br>• 1 foil cards featuring Rayquaza GX
<br>• 1 foil Prism Star card
<br>• 6 foil basic Energy cards
<br>• Tournament-level Trainer cards, including Cynthia, Erika's Hospitality, and more
<br>• A special Supporter card with all-new art
<br>
<br>Additional contents:
<br>• 1 metallic coin
<br>• 2-player paper playmat and rulesheet
<br>• 1 deck box
<br>• Damage counters
<br>• 1 quick guide to unlock power strategies within
<br>• A code card of this deck for Pokemon Trading Card Game Online",,,,,,,,,,,,
200311,Sobble - 055/202 (Premium Collection),Sobble 055 202 Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/200311_200w.jpg,3,2374,https://cpt.tcgcsv.com/f8D2,2024-07-25T03:39:10.353,1,055/202,Promo,Water,70,Basic,,[1] Pound (10),[1W] Water Gun (20),Lx2,,1,0.5,0.75,2.5,0.63,0.65,Holofoil,
200312,Grookey - 11/202 (Premium Collection),Grookey 11 202 Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/200312_200w.jpg,3,2374,https://cpt.tcgcsv.com/g8D2,2022-08-26T14:20:24.46,1,011/202,Promo,Water,70,Basic,,[1] Scratch (10),[1G] Beat (20),Rx2,,1,0.39,0.64,1.99,0.52,,Holofoil,
200313,Scorbunny - 031/202 (Premium Collection),Scorbunny 031 202 Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/200313_200w.jpg,3,2374,https://cpt.tcgcsv.com/h8D2,2022-08-27T13:56:15.937,1,031/202,Promo,Water,70,Basic,,[1] Tackle (10),[1R] Flare (20),Wx2,,1,0.29,0.75,5.0,0.79,,Holofoil,
200567,Premium Checklane Blister [Gardevoir],Premium Checklane Blister Gardevoir,https://tcgplayer-cdn.tcgplayer.com/product/200567_200w.jpg,3,2374,https://cpt.tcgcsv.com/mfD2,2019-10-09T17:34:11.083,1,,,,,,"Each blister contains 3 promo cards of Ralts, Kirlia, and Gardevoir, as well as, a Pokemon Trading Card Game booster pack, and a coin.",,,,,,,,,,,,
200568,Premium Checklane Blister [Gallade],Premium Checklane Blister Gallade,https://tcgplayer-cdn.tcgplayer.com/product/200568_200w.jpg,3,2374,https://cpt.tcgcsv.com/nfD2,2019-10-09T17:35:18.367,1,,,,,,"Each blister contains 3 promo cards of Ralts, Kirlia, and Gallade, as well as, a Pokemon Trading Card Game booster pack, and a coin.",,,,,,,,,,,,
202117,Let's Play Pokemon TCG Box,Lets Play Pokemon TCG Box,https://tcgplayer-cdn.tcgplayer.com/product/202117_200w.jpg,3,2374,https://cpt.tcgcsv.com/mSD2,2019-11-01T15:20:26.42,1,,,,,,"Each box will include the contents of the two Eevee and Pikachu decks that were individually released in April. Together, both decks come with four unique cards. The package comes with:
<br>
<br>• 2 decks of 60 Pokemon cards, each including 4 foil cards
<br>• 2 rulebooks to teach you the basics of the game—one for each deck
<br>• 2 metallic coins
<br>• 2 deck boxes
<br>• 2 single-player playmats
<br>• 2 damage counter sheets",,,,,,38.6,50.0,59.99,36.28,,Normal,0820650807824
205384,Alolan Sandslash GX Box,Alolan Sandslash GX Box,https://tcgplayer-cdn.tcgplayer.com/product/205384_200w.jpg,3,2374,https://cpt.tcgcsv.com/J9G2,2019-11-29T15:13:59.93,1,,,,,,"From the warmth of Alola comes a frosty challenger with quick claws and spiky blue quills: Alolan Sandslash GX! The Pokemon Trading Card Game: Alolan Sandslash GX Box brings that dangerous Pokemon and its icy power directly to you, with foil versions in both playable and jumbo sizes.
<br><br>
<strong>Contents:</strong>
<br>• 1 foil promo card featuring Alolan Sandslash-GX
<br>• 1 oversize foil card featuring Alolan Sandslash-GX
<br>• 4 Pokémon TCG booster packs
<br>• A code card for the Pokémon TCG Online",,,,,,375.0,384.5,394.0,,,Normal,0820650804786
205464,Meowth VMAX Special Collection,Meowth VMAX Special Collection,https://tcgplayer-cdn.tcgplayer.com/product/205464_200w.jpg,3,2374,https://cpt.tcgcsv.com/jcG2,2019-12-13T17:08:36.187,1,,,,,,"The Meowth VMAX Special Collection contains 5 boosters, a Meowth V promo card, Meowth VMAX promo card, and one oversize Meowth VMAX card.",,,,,,300.0,300.0,300.0,238.2,,Normal,0820650803949
206306,Black Kyurem Box,Black Kyurem Box,https://tcgplayer-cdn.tcgplayer.com/product/206306_200w.jpg,3,2374,https://cpt.tcgcsv.com/8xG2,2019-12-19T19:12:46.463,1,,,,,,"Are you ready to train one of the most fearsome and mysterious Pokemon of all time? Then, look no further than the mighty Black Kyurem! In each box, you'll find the Boundary Pokemon as a spectacular collectible figure and a cool promo card — Plus, you get four booster packs from the Pokemon TCG: Black & White series expansions!",,,,,,,,,,,,0820650108310
206307,White Kyurem Box,White Kyurem Box,https://tcgplayer-cdn.tcgplayer.com/product/206307_200w.jpg,3,2374,https://cpt.tcgcsv.com/9xG2,2019-12-19T19:13:18.97,1,,,,,,"Are you ready to train one of the most fearsome and mysterious Pokemon of all time? Then, look no further than the powerful White Kyurem! In each box, you'll find the Boundary Pokemon as a spectacular collectible figure and a cool promo card — Plus, you get four booster packs from the Pokemon TCG: Black & White series expansions!",,,,,,,,,,,,0820650108310
206308,Keldeo Box,Keldeo Box,https://tcgplayer-cdn.tcgplayer.com/product/206308_200w.jpg,3,2374,https://cpt.tcgcsv.com/bxG2,2019-12-19T19:28:07.783,1,,,,,,"One of the most recently discovered Pokemon is ready to take the battlefield with a talented Trainer — is it you? In the Keldeo Box, you'll find the Colt Pokemon Keldeo as an impressive collectible figure and as TWO new promo cards—a regular foil card AND an awesome Jumbo Card! Plus, you get three booster packs from the Black & White series expansions!",,,,,,,,,,,,08206050108075
206309,Clash of Legends Box - Darkrai & Cresselia Legend,Clash of Legends Box Darkrai and Cresselia Legend,https://tcgplayer-cdn.tcgplayer.com/product/206309_200w.jpg,3,2374,https://cpt.tcgcsv.com/cxG2,2019-12-19T19:55:25.113,1,,,,,,"When legendary rivals come together, no Pokemon Trainer should miss it! In the Clash of Legends  - Darkrai & Cresselia Legend Box, you'll find more than just powerful Pokemon LV.X cards and more than just fantastic booster packs — you'll also find an amazing Pokemon LEGEND, both parts brought together to create one oversized card! Make yourself part of the legend!",,,,,,,,,,,,0820650103698
206310,Clash of Legends Box - Dialga & Palkia Legend,Clash of Legends Box Dialga and Palkia Legend,https://tcgplayer-cdn.tcgplayer.com/product/206310_200w.jpg,3,2374,https://cpt.tcgcsv.com/dxG2,2019-12-19T19:57:13.523,1,,,,,,"When legendary rivals come together, no Pokemon Trainer should miss it! In the Clash of Legends  - Dialga & Palkia Legend Box, you'll find more than just powerful Pokemon LV.X cards and more than just fantastic booster packs — you'll also find an amazing Pokemon LEGEND, both parts brought together to create one oversized card! Make yourself part of the legend!",,,,,,,,,,,,0820650103698
206311,World of Illusions Box,World of Illusions Box,https://tcgplayer-cdn.tcgplayer.com/product/206311_200w.jpg,3,2374,https://cpt.tcgcsv.com/fxG2,2019-12-19T20:08:37.9,1,,,,,,"Outfox and capture one of the amazing Pokemon from the Black & White expansion when you uncover the World of Illusions Box! In addition to three booster packs, you'll reveal the amazing Zoroark, the Illusion Fox Pokemon, as a fantastic JUMBO foil card alongside Dialga, Rayquaza, and Groudon! Add a special Celebi Prime foil card, and blockbuster battles await you...in any world!
The World of Illusions Box includes 3 Pokemon TCG booster packs, An amazing Celebi Prime foil card, A brand-new foil oversized card of the Illusion Fox Pokemon Zoroark surrounded by Legendary Pokemon!",,,,,,,,,,,,0820650106125
206316,Legendary Dragons of Unova Collection,Legendary Dragons of Unova Collection,https://tcgplayer-cdn.tcgplayer.com/product/206316_200w.jpg,3,2374,https://cpt.tcgcsv.com/lxG2,2019-12-19T20:56:36.903,1,,,,,,"Their existence was told of in legend, their discovery sent shock waves through the Pokemon world, and their battles are awe-inspiring! now you too can celebrate the staggering powers of the champions with the Legendary Dragons of Unova Collection! Display your allegiance to these fearsome warriors with 3 magnificent figures, 3 special foil promo cards to add to your game, and 4 Black & White series booster packs to swell your forces!",,,,,,,,,,,,0820650108716
206350,Double Album Box,Double Album Box,https://tcgplayer-cdn.tcgplayer.com/product/206350_200w.jpg,3,2374,https://cpt.tcgcsv.com/0zG2,2019-12-20T14:29:37.2,1,,,,,,"Now you can have a brand new place to keep your favorite new Pokemon! In the Double Album Box, you get two mini-collector's albums to store up to 120 of your latest and greatest Pokemon cards total! Even better, you get five booster packs, plus three specially selected foil promo cards to start filling up your new albums right away!",,,,,,,,,,,,820650107771
206390,EX Series Collector's Tin,EX Series Collectors Tin,https://tcgplayer-cdn.tcgplayer.com/product/206390_200w.jpg,3,2374,https://cpt.tcgcsv.com/QzG2,2019-12-20T17:13:47.777,1,,,,,,"The EX Series Collector's Tin makes the perfect gift for any Pokemon player or collector. It's attractive. It's durable. And best of all, this special metal collector's box is filled with all kinds of Pokemon stuff to battle with friends!
<br>
<br>In this tin, you will find:
<br>• 3 Pokemon-e TCG: EX Ruby & Sapphire Boosters
<br>• 2 Pokemon-e TCG: EX Sandstorm Boosters
<br>• 1 double-sided poster, featuring Ruby & Sapphire characters and a card checklist
<br>• 2 holofoil cards (Pikachu & Meowth)",,,,,,,,,,,,045496840105
206403,BW Sneak-Peek Tin [Tepig],BW Sneak Peek Tin Tepig,https://tcgplayer-cdn.tcgplayer.com/product/206403_200w.jpg,3,2374,https://cpt.tcgcsv.com/5BG2,2021-10-27T20:23:21,1,,,,,,"Are you ready to catch the next generation of Pokemon? Each Sneak-Peek Tin contains 1 of 3 never-before-seen basic Pokemon preview cards from the Black & White series expansion — the Grass Pokemon Snivy, the Fire Pokemon Tepig, or the Water Pokemon Oshawott—but that's not all! You also get Snivy, Tepig or Oshawott as a collectible figure! Want more? Each tin also contains a special Black & White preview pack with 5 more NEW Pokemon! On top of all this, you get 4 MORE booster packs from Call of Legends, the HS series, or the Platinum Series!",,,,,,,,,,,,0820650106255
206404,BW Sneak-Peek Tin [Snivy],BW Sneak Peek Tin Snivy,https://tcgplayer-cdn.tcgplayer.com/product/206404_200w.jpg,3,2374,https://cpt.tcgcsv.com/6BG2,2019-12-22T15:59:50.8,1,,,,,,"Are you ready to catch the next generation of Pokemon? Each Sneak-Peek Tin contains 1 of 3 never-before-seen basic Pokemon preview cards from the Black & White series expansion — the Grass Pokemon Snivy, the Fire Pokemon Tepig, or the Water Pokemon Oshawott—but that's not all! You also get Snivy, Tepig or Oshawott as a collectible figure! WAnt more? Each tin also contains a special Black & White preview pack with 5 more NEW Pokemon! On top of all this, you get 4 MORE booster packs from Call of Legends, the HS series, or the Platinum Series!",,,,,,,,,,,,0820650106255
206405,BW Sneak-Peek Tin [Oshawott],BW Sneak Peek Tin Oshawott,https://tcgplayer-cdn.tcgplayer.com/product/206405_200w.jpg,3,2374,https://cpt.tcgcsv.com/7BG2,2019-12-22T16:00:07.46,1,,,,,,"Are you ready to catch the next generation of Pokemon? Each Sneak-Peek Tin contains 1 of 3 never-before-seen basic Pokemon preview cards from the Black & White series expansion — the Grass Pokemon Snivy, the Fire Pokemon Tepig, or the Water Pokemon Oshawott—but that's not all! You also get Snivy, Tepig or Oshawott as a collectible figure! WAnt more? Each tin also contains a special Black & White preview pack with 5 more NEW Pokemon! On top of all this, you get 4 MORE booster packs from Call of Legends, the HS series, or the Platinum Series!",,,,,,2100.0,2100.0,2100.0,,,Normal,0820650106255
207986,Galar Pal Mini Tin [Galarian Ponyta],Galar Pal Mini Tin Galarian Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/207986_200w.jpg,3,2374,https://cpt.tcgcsv.com/LcH2,2020-01-22T16:53:42.2,1,,,,,,"Each mini tin comes with two booster packs, a metallic Pokemon coin, and “a Pokemon art card showing the art from this Mini Tin — you can collect and combine all five!”",,,,,,15.99,27.5,69.69,19.4,,Normal,
207987,Galar Pal Mini Tin [Grookey & Wooloo],Galar Pal Mini Tin Grookey and Wooloo,https://tcgplayer-cdn.tcgplayer.com/product/207987_200w.jpg,3,2374,https://cpt.tcgcsv.com/McH2,2021-11-06T13:48:29.17,1,,,,,,"Contents:
<br>• 2 Pokémon TCG booster packs
<br>• 1 metallic Pokémon coin
<br>• A Pokémon art card showing the art from this Mini Tin

<br><br><em>(Each Sword & Shield Series booster pack contains 10 cards and 1 basic Energy. Each XY Series booster pack contains 10 cards. No specific combination of packs is guaranteed)</em>",,,,,,17.26,22.0,69.69,20.81,,Normal,
207988,Galar Pal Mini Tin [Scorbunny & Pikachu],Galar Pal Mini Tin Scorbunny and Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/207988_200w.jpg,3,2374,https://cpt.tcgcsv.com/NcH2,2021-11-06T13:48:35.253,1,,,,,,"Contents:
<br>• 2 Pokémon TCG booster packs
<br>• 1 metallic Pokémon coin
<br>• A Pokémon art card showing the art from this Mini Tin

<br><br><em>(Each Sword & Shield Series booster pack contains 10 cards and 1 basic Energy. Each XY Series booster pack contains 10 cards. No specific combination of packs is guaranteed)</em>",,,,,,14.99,24.5,69.69,20.54,,Normal,
207989,Galar Pal Mini Tin [Sobble & Rookidee],Galar Pal Mini Tin Sobble and Rookidee,https://tcgplayer-cdn.tcgplayer.com/product/207989_200w.jpg,3,2374,https://cpt.tcgcsv.com/PcH2,2021-11-06T13:49:08.1,1,,,,,,"Contents:
<br>• 2 Pokémon TCG booster packs
<br>• 1 metallic Pokémon coin
<br>• A Pokémon art card showing the art from this Mini Tin

<br><br><em>(Each Sword & Shield Series booster pack contains 10 cards and 1 basic Energy. Each XY Series booster pack contains 10 cards. No specific combination of packs is guaranteed)</em>",,,,,,20.01,24.5,34.99,19.43,,Normal,
207990,Galar Pal Mini Tin [Yamper & Morpeko],Galar Pal Mini Tin Yamper and Morpeko,https://tcgplayer-cdn.tcgplayer.com/product/207990_200w.jpg,3,2374,https://cpt.tcgcsv.com/QcH2,2021-11-06T13:49:10.99,1,,,,,,"Contents:
<br>• 2 Pokémon TCG booster packs
<br>• 1 metallic Pokémon coin
<br>• A Pokémon art card showing the art from this Mini Tin

<br><br><em>(Each Sword & Shield Series booster pack contains 10 cards and 1 basic Energy. Each XY Series booster pack contains 10 cards. No specific combination of packs is guaranteed)</em>",,,,,,18.95,22.73,35.0,20.27,,Normal,
207991,Galar Pal Mini Tin Display,Galar Pal Mini Tin Display,https://tcgplayer-cdn.tcgplayer.com/product/207991_200w.jpg,3,2374,https://cpt.tcgcsv.com/RcH2,2025-01-22T12:48:49.187,1,,,,,,"Featuring 2 of each of the Galar Pal Mini Tins (for a total of 8). Each tin contains with two booster packs, a metallic Pokemon coin, and featured Pokemon art card.",,,,,,249.99,249.99,249.99,166.27,,Normal,
207992,Galar Pal Mini Tin [Set of 5],Galar Pal Mini Tin Set of 5,https://tcgplayer-cdn.tcgplayer.com/product/207992_200w.jpg,3,2374,https://cpt.tcgcsv.com/ScH2,2021-11-06T13:49:01.19,1,,,,,,"Collect each 5 of the Galar Pal Mini Tins. Each tin features the following contents:
Contents:
<br>• 2 Pokémon TCG booster packs
<br>• 1 metallic Pokémon coin
<br>• A Pokémon art card showing the art from the Mini Tin

<br><br><em>(Each Sword & Shield Series booster pack contains 10 cards and 1 basic Energy. Each XY Series booster pack contains 10 cards. No specific combination of packs is guaranteed)</em>",,,,,,99.0,124.99,400.0,94.64,,Normal,
209322,Pokemon TCG: SWSH Basic Energy Box,Pokemon TCG SWSH Basic Energy Box,https://tcgplayer-cdn.tcgplayer.com/product/209322_200w.jpg,3,2374,https://cpt.tcgcsv.com/sLH2,2020-02-10T20:26:47.083,1,,,,,,The Pokemon TCG: SWSH Basic Energy Box contains 450 assorted basic Energy cards to help you get started and a Pokemon Trading Card Game Online code card.,,,,,,13.53,14.94,17.98,13.14,,Normal,
209532,TAG TEAM Powers Collection [Espeon & Deoxys GX],TAG TEAM Powers Collection Espeon and Deoxys GX,https://tcgplayer-cdn.tcgplayer.com/product/209532_200w.jpg,3,2374,https://cpt.tcgcsv.com/GQH2,2020-02-19T16:53:15.273,1,,,,,,"Massive Cards with Major Powers!
<br><br>
Feeling strong? Then you’re ready for the Pokemon TCG: TAG TEAM Powers Collection, a huge lineup of TAG TEAM Pokemon, Pokemon-GX, and much more. This collection delivers two TAG TEAM Pokemon-GX as etched cards with special artwork, an awesome oversize version of one of these cards, and five additional Pokemon promos to get you fully ready for battle. Feel that power when you add all these Pokemon to your Pokemon TCG collection today!",,,,,,,,,,,,0820650806803
209533,TAG TEAM Powers Collection [Umbreon & Darkrai GX],TAG TEAM Powers Collection Umbreon and Darkrai GX,https://tcgplayer-cdn.tcgplayer.com/product/209533_200w.jpg,3,2374,https://cpt.tcgcsv.com/HQH2,2020-02-19T16:53:56.97,1,,,,,,"Massive Cards with Major Powers!
<br><br>
Feeling strong? Then you’re ready for the Pokemon TCG: TAG TEAM Powers Collection, a huge lineup of TAG TEAM Pokemon, Pokemon-GX, and much more. This collection delivers two TAG TEAM Pokemon-GX as etched cards with special artwork, an awesome oversize version of one of these cards, and five additional Pokemon promos to get you fully ready for battle. Feel that power when you add all these Pokemon to your Pokemon TCG collection today!",,,,,,,,,,,,0820650806803
210169,Pokemon - Poke Ball Tin - Ultra Ball,Pokemon Poke Ball Tin Ultra Ball,https://tcgplayer-cdn.tcgplayer.com/product/210169_200w.jpg,3,2374,https://cpt.tcgcsv.com/p5J2,2021-03-05T22:19:35.96,1,,,,,,"Each aluminum Poke Ball Tin contains three random Pokemon TCG booster packs and a coin.
<br><br>
<em>(Pokemon TCG booster packs vary by product.)</em>",,,,,,20.43,24.99,34.99,20.23,,Normal,
210170,Pokemon - Poke Ball Tin - Dive Ball,Pokemon Poke Ball Tin Dive Ball,https://tcgplayer-cdn.tcgplayer.com/product/210170_200w.jpg,3,2374,https://cpt.tcgcsv.com/q5J2,2021-03-05T22:17:46.72,1,,,,,,"Each aluminum Poke Ball Tin contains three random Pokemon TCG booster packs and a coin.
<br><br>
<em>(Pokemon TCG booster packs vary by product.)</em>",,,,,,100.0,108.99,400.0,96.0,,Normal,
210197,Pokemon TCG: Starter Gift Set,Pokemon TCG Starter Gift Set,https://tcgplayer-cdn.tcgplayer.com/product/210197_200w.jpg,3,2374,https://cpt.tcgcsv.com/Z5J2,2020-03-03T16:06:48.333,1,,,,,,"The Starter Gift Set is a separate release made available sometime in between the releases of Jungle and Fossil. This Gift set came packaged with a copy of Base Set's 2-Player Starter Set, as well as one of the two Jungle Theme Decks, Power Reserve or Water Blast, a Jungle booster pack, a play mat with deck building tips, and an exclusive Eevee coin.",,,,,,,,,,,,
210198,Pokemon TCG: EX Collector's Box [Deoxys],Pokemon TCG EX Collectors Box Deoxys,https://tcgplayer-cdn.tcgplayer.com/product/210198_200w.jpg,3,2374,https://cpt.tcgcsv.com/-5J2,2020-03-03T16:11:45.757,1,,,,,,Each EX Collector's Box contains three booster packs and two POP Series 1 packs.,,,,,,,,,,,,
210199,Pokemon TCG: EX Collector's Box [Rayquaza],Pokemon TCG EX Collectors Box Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/210199_200w.jpg,3,2374,https://cpt.tcgcsv.com/_5J2,2020-03-03T16:11:27.31,1,,,,,,Each EX Collector's Box contains three booster packs and two POP Series 1 packs.,,,,,,,,,,,,
210200,Pokemon TCG: Thunderstorm Gift Box,Pokemon TCG Thunderstorm Gift Box,https://tcgplayer-cdn.tcgplayer.com/product/210200_200w.jpg,3,2374,https://cpt.tcgcsv.com/06J2,2020-03-03T16:14:42.883,1,,,,,,"The Thunderstorm was released in the time between Gym Heroes and Gym Challenge. It includes a unique Thunderstorm preconstructed Theme Deck featuring cards from Base Set, Jungle, Fossil, Team Rocket, and Gym Heroes expansions. It also includes three booster packs, one each from Fossil, Team Rocket, Gym Heroes, and the Pokémon Play It! Version 2 CD-ROM. 
<br>Also included were a play mat, deck building tip sheet, Pikachu coin, and a felt deck bag. The Zapdos included within the product is exclusive to the deck, as it utilizes the Cosmos Holofoil introduced for the Base Set 2, and not the Starlight Holofoil originally used for the Fossil release.",,,,,,,,,,,,
210201,Amaura - 25/111 (Cosmos Holo),Amaura 25 111 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/210201_200w.jpg,3,2374,https://cpt.tcgcsv.com/26J2,2022-09-26T20:38:55.607,1,025/111,Promo,Water,90,Restored,<em>Put this card onto your Bench only with the effect of Sail Fossil</em>,[W] Stampede (20),[2W] Aurora Beam (50),Mx2,,3,4.09,6.1,7.27,6.17,,Holofoil,
210202,Aurorus - 26/111 (Cosmos Holo),Aurorus 26 111 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/210202_200w.jpg,3,2374,https://cpt.tcgcsv.com/36J2,2022-09-26T20:39:13.46,1,026/111,Promo,Water,130,Stage 1,"<strong>Ability — Ice Shield</strong>
<br>Any damage done by an opponent's attack to each of your Water Pokémon that has any Water Energy attached to it is reduced by 20 <em>(after applying Weakness and Resistance)</em>.","[3W] Icy Wind (70)
<br>Your opponent's Active Pokémon is now Asleep.",,Mx2,,4,8.0,8.97,14.56,8.85,,Holofoil,
210203,Tyrunt - 61/111 (Cosmos Holo),Tyrunt 61 111 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/210203_200w.jpg,3,2374,https://cpt.tcgcsv.com/56J2,2022-09-28T18:16:04.087,1,061/111,Promo,Fighting,90,Restored,,[1F] Gnaw (30),"[2F] Crunch (50)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.",Gx2,,2,6.9,8.97,11.99,8.68,,Holofoil,
210204,Tyrantrum - 62/111 (Cosmos Holo),Tyrantrum 62 111 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/210204_200w.jpg,3,2374,https://cpt.tcgcsv.com/66J2,2022-09-28T18:15:56.917,1,062/111,Promo,Fighting,150,Stage 1,,"[2F] Chew Up (60+)
<br>If your opponent's Active Pokémon has any Special Energy attached to it, this attack does 90 more damage.","[2FF] Giga Impact (150)
<br>This Pokémon can't attack during your next turn.",Gx2,,3,6.61,8.3,11.47,10.21,11.47,Holofoil,
