productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance
107026,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/107026_200w.jpg,3,1663,https://cpt.tcgcsv.com/xQS,2022-11-15T17:48:03.863,1,029/102,Uncommon,Psychic,60,Stage 1,,"[P] Hypnosis
<br>The Defending Pokémon is now Asleep.",,1,3.25,5.99,12.0,6.41,5.98,Unlimited,"[PP] Dream Eater (50)
<br>You can't use this attack unless the Defending Pokémon is Asleep.",F-30
107027,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/107027_200w.jpg,3,1663,https://cpt.tcgcsv.com/zQS,2022-11-15T18:50:29.357,1,030/102,Uncommon,Grass,60,Stage 1,,[2G] Vine Whip (30),R,1,33.0,57.45,295.0,99.7,,1st Edition,"[GGG] Poisonpowder (20)
<br>The Defending Pokémon is now Poisoned.",
107027,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/107027_200w.jpg,3,1663,https://cpt.tcgcsv.com/zQS,2022-11-15T18:50:29.357,1,030/102,Uncommon,Grass,60,Stage 1,,[2G] Vine Whip (30),R,1,7.0,11.11,40.0,11.7,,Unlimited,"[GGG] Poisonpowder (20)
<br>The Defending Pokémon is now Poisoned.",
107028,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/107028_200w.jpg,3,1663,https://cpt.tcgcsv.com/BQS,2023-11-20T05:05:29.493,1,031/102,Uncommon,Psychic,70,Basic,,"[P] Doubleslap (10x)
<br>Flip 2 coins. This attack does 10 times the number of heads.",P,2,23.5,30.5,9999.0,38.84,,1st Edition,"[1PP] Meditate (20+)
<br>Does 20 damage plus 10 more damage for each damage counter on the Defending Pokémon.",
107028,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/107028_200w.jpg,3,1663,https://cpt.tcgcsv.com/BQS,2023-11-20T05:05:29.493,1,031/102,Uncommon,Psychic,70,Basic,,"[P] Doubleslap (10x)
<br>Flip 2 coins. This attack does 10 times the number of heads.",P,2,1.35,3.0,9.95,3.38,2.91,Unlimited,"[1PP] Meditate (20+)
<br>Does 20 damage plus 10 more damage for each damage counter on the Defending Pokémon.",
107029,Kadabra,Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/107029_200w.jpg,3,1663,https://cpt.tcgcsv.com/CQS,2023-01-30T06:39:12.487,1,032/102,Uncommon,Psychic,60,Stage 1,,"[PP] Recover
<br>Discard 1 Psychic Energy card attached to Kadabra in order to use this attack. Remove all damage counters from Kadabra.",P,3,22.0,33.0,9999.0,60.56,,1st Edition,[1PP] Super Psy (50),
107029,Kadabra,Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/107029_200w.jpg,3,1663,https://cpt.tcgcsv.com/CQS,2023-01-30T06:39:12.487,1,032/102,Uncommon,Psychic,60,Stage 1,,"[PP] Recover
<br>Discard 1 Psychic Energy card attached to Kadabra in order to use this attack. Remove all damage counters from Kadabra.",P,3,4.43,9.5,20.0,9.42,,Unlimited,[1PP] Super Psy (50),
107030,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/107030_200w.jpg,3,1663,https://cpt.tcgcsv.com/DQS,2023-04-04T15:06:55.467,1,033/102,Uncommon,Grass,80,Stage 1,,"[2] Stiffen
<br>Flip a coin. If heads, prevent all damage done to Kakuna during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",R,2,9.27,10.44,24.89,17.14,8.37,1st Edition,"[GG] Poisonpowder (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",
107030,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/107030_200w.jpg,3,1663,https://cpt.tcgcsv.com/DQS,2023-04-04T15:06:55.467,1,033/102,Uncommon,Grass,80,Stage 1,,"[2] Stiffen
<br>Flip a coin. If heads, prevent all damage done to Kakuna during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",R,2,0.89,1.92,9.75,2.09,1.8,Unlimited,"[GG] Poisonpowder (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",
107031,Machoke,Machoke,https://tcgplayer-cdn.tcgplayer.com/product/107031_200w.jpg,3,1663,https://cpt.tcgcsv.com/FQS,2023-10-13T12:10:48.083,1,034/102,Uncommon,Fighting,80,Stage 1,,"[1FF] Karate Chop (50-)
<br>Does 50 damage minus 10 damage for each damage counter on Machoke.",P,3,31.47,39.59,42.2,41.41,,1st Edition,"[2FF] Submission (60)
<br>Machoke does 20 damage to itself.",
107031,Machoke,Machoke,https://tcgplayer-cdn.tcgplayer.com/product/107031_200w.jpg,3,1663,https://cpt.tcgcsv.com/FQS,2023-10-13T12:10:48.083,1,034/102,Uncommon,Fighting,80,Stage 1,,"[1FF] Karate Chop (50-)
<br>Does 50 damage minus 10 damage for each damage counter on Machoke.",P,3,0.99,2.0,8.99,2.39,,Unlimited,"[2FF] Submission (60)
<br>Machoke does 20 damage to itself.",
107032,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/107032_200w.jpg,3,1663,https://cpt.tcgcsv.com/GQS,2023-01-10T05:03:59.027,1,035/102,Uncommon,Water,30,Basic,,[1] Tackle (10),L,1,50.31,85.09,543.83,93.6,,1st Edition,"[W] Flail (10x)
<br>Does 10 damage times the number of damage counters on Magikarp.",
107032,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/107032_200w.jpg,3,1663,https://cpt.tcgcsv.com/GQS,2023-01-10T05:03:59.027,1,035/102,Uncommon,Water,30,Basic,,[1] Tackle (10),L,1,3.9,8.19,39.99,8.88,,Unlimited,"[W] Flail (10x)
<br>Does 10 damage times the number of damage counters on Magikarp.",
107033,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/107033_200w.jpg,3,1663,https://cpt.tcgcsv.com/HQS,2023-03-13T05:01:40.453,1,036/102,Uncommon,Fire,50,Basic,,[RR] Fire Punch (30),W,2,14.0,16.73,45.0,22.44,,1st Edition,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Magmar in order to use this attack.",
107033,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/107033_200w.jpg,3,1663,https://cpt.tcgcsv.com/HQS,2023-03-13T05:01:40.453,1,036/102,Uncommon,Fire,50,Basic,,[RR] Fire Punch (30),W,2,2.46,4.31,7.49,4.94,,Unlimited,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Magmar in order to use this attack.",
107034,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/107034_200w.jpg,3,1663,https://cpt.tcgcsv.com/JQS,2022-11-15T20:14:29.72,1,037/102,Uncommon,Grass,60,Stage 1,,"[1GG] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",P,1,15.25,16.3,83.5,26.34,59.64,1st Edition,[2GG] Horn Drill (50),
107034,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/107034_200w.jpg,3,1663,https://cpt.tcgcsv.com/JQS,2022-11-15T20:14:29.72,1,037/102,Uncommon,Grass,60,Stage 1,,"[1GG] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",P,1,3.0,5.75,202805.94,6.74,,Unlimited,[2GG] Horn Drill (50),
107035,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/107035_200w.jpg,3,1663,https://cpt.tcgcsv.com/KQS,2023-07-15T12:13:04.867,1,038/102,Uncommon,Water,60,Stage 1,,"[WW] Amnesia
<br>Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.",G,1,15.91,19.74,59.99,26.45,,1st Edition,"[1WW] Doubleslap (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",
107035,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/107035_200w.jpg,3,1663,https://cpt.tcgcsv.com/KQS,2023-07-15T12:13:04.867,1,038/102,Uncommon,Water,60,Stage 1,,"[WW] Amnesia
<br>Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.",G,1,2.65,4.16,8.99,4.95,2.17,Unlimited,"[1WW] Doubleslap (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",
107036,Porygon,Porygon,https://tcgplayer-cdn.tcgplayer.com/product/107036_200w.jpg,3,1663,https://cpt.tcgcsv.com/LQS,2022-11-16T17:28:36.82,1,039/102,Uncommon,Colorless,30,Basic,,"[1] Conversion 1
<br>If the Defending Pokémon has a Weakness, you may change it to a type of your choice other than Colorless.",F,1,12.91,16.52,85.0,23.78,,1st Edition,"[2] Conversion 2
<br>Change Porygon's Resistance to a type of your choice other than Colorless.",P-30
107036,Porygon,Porygon,https://tcgplayer-cdn.tcgplayer.com/product/107036_200w.jpg,3,1663,https://cpt.tcgcsv.com/LQS,2022-11-16T17:28:36.82,1,039/102,Uncommon,Colorless,30,Basic,,"[1] Conversion 1
<br>If the Defending Pokémon has a Weakness, you may change it to a type of your choice other than Colorless.",F,1,1.21,4.39,8.91,6.23,5.36,Unlimited,"[2] Conversion 2
<br>Change Porygon's Resistance to a type of your choice other than Colorless.",P-30
107037,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/107037_200w.jpg,3,1663,https://cpt.tcgcsv.com/MQS,2022-11-16T17:38:15.95,1,040/102,Uncommon,Colorless,60,Stage 1,,[1] Bite (20),F,1,10.0,12.69,23.08,20.14,9.23,1st Edition,"[3] Super Fang (?)
<br>Does damage to the Defending Pokémon equal to half the Defending Pokémon's remaining HP (rounded up to the nearest 10).",P-30
107037,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/107037_200w.jpg,3,1663,https://cpt.tcgcsv.com/MQS,2022-11-16T17:38:15.95,1,040/102,Uncommon,Colorless,60,Stage 1,,[1] Bite (20),F,1,1.77,3.74,13.5,5.93,1.65,Unlimited,"[3] Super Fang (?)
<br>Does damage to the Defending Pokémon equal to half the Defending Pokémon's remaining HP (rounded up to the nearest 10).",P-30
107038,Seel,Seel,https://tcgplayer-cdn.tcgplayer.com/product/107038_200w.jpg,3,1663,https://cpt.tcgcsv.com/NQS,2022-11-16T17:56:05.673,1,041/102,Uncommon,Water,60,Basic,,[W] Headbutt (10),L,1,9.25,11.95,23.6,16.58,8.95,1st Edition,,
107038,Seel,Seel,https://tcgplayer-cdn.tcgplayer.com/product/107038_200w.jpg,3,1663,https://cpt.tcgcsv.com/NQS,2022-11-16T17:56:05.673,1,041/102,Uncommon,Water,60,Basic,,[W] Headbutt (10),L,1,1.96,3.14,7.99,3.58,1.95,Unlimited,,
107039,Wartortle,Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/107039_200w.jpg,3,1663,https://cpt.tcgcsv.com/PQS,2025-04-04T18:53:22.207,1,042/102,Uncommon,Water,70,Stage 1,,"[1W] WIthdraw
<br>Flip a coin. If heads, prevent all damage done to Wartortle during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",L,1,84.99,115.0,154.7,120.0,62.02,1st Edition,[2W] Bite (40),
107039,Wartortle,Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/107039_200w.jpg,3,1663,https://cpt.tcgcsv.com/PQS,2025-04-04T18:53:22.207,1,042/102,Uncommon,Water,70,Stage 1,,"[1W] WIthdraw
<br>Flip a coin. If heads, prevent all damage done to Wartortle during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",L,1,5.78,12.95,24.87,14.2,9.28,Unlimited,[2W] Bite (40),
107040,Abra,Abra,https://tcgplayer-cdn.tcgplayer.com/product/107040_200w.jpg,3,1663,https://cpt.tcgcsv.com/QQS,2025-03-07T03:05:17.597,1,043/102,Common,Psychic,30,Basic,,"[P] Psyshock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",P,0,9.99,17.6,9999.0,27.22,,1st Edition,,
107040,Abra,Abra,https://tcgplayer-cdn.tcgplayer.com/product/107040_200w.jpg,3,1663,https://cpt.tcgcsv.com/QQS,2025-03-07T03:05:17.597,1,043/102,Common,Psychic,30,Basic,,"[P] Psyshock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",P,0,0.72,2.5,5.99,2.83,1.24,Unlimited,,
107041,Bulbasaur,Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/107041_200w.jpg,3,1663,https://cpt.tcgcsv.com/RQS,2024-09-22T09:14:46.653,1,044/102,Common,Grass,40,Basic,,"[GG] Leech Seed (20)
<br>Unless all damage from this attack is prevented, you may remove 1 damage counter from Bulbasaur.",R,1,147.22,178.8,195.0,207.53,,1st Edition,,
107041,Bulbasaur,Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/107041_200w.jpg,3,1663,https://cpt.tcgcsv.com/RQS,2024-09-22T09:14:46.653,1,044/102,Common,Grass,40,Basic,,"[GG] Leech Seed (20)
<br>Unless all damage from this attack is prevented, you may remove 1 damage counter from Bulbasaur.",R,1,6.0,12.22,217.0,11.92,7.5,Unlimited,,
107042,Caterpie,Caterpie,https://tcgplayer-cdn.tcgplayer.com/product/107042_200w.jpg,3,1663,https://cpt.tcgcsv.com/SQS,2022-11-15T16:38:05.293,1,045/102,Common,Grass,40,Basic,,"[G] String Shot (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,1,20.97,31.99,99.98,46.19,19.39,1st Edition,,
107042,Caterpie,Caterpie,https://tcgplayer-cdn.tcgplayer.com/product/107042_200w.jpg,3,1663,https://cpt.tcgcsv.com/SQS,2022-11-15T16:38:05.293,1,045/102,Common,Grass,40,Basic,,"[G] String Shot (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,1,1.0,3.32,7.0,3.53,,Unlimited,,
107043,Charmander,Charmander,https://tcgplayer-cdn.tcgplayer.com/product/107043_200w.jpg,3,1663,https://cpt.tcgcsv.com/TQS,2022-11-15T16:41:19.263,1,046/102,Common,Fire,50,Basic,,[1] Scratch (10),W,1,62.7,77.3,94.7,89.09,,1st Edition,"[1R] Ember (30)
<br>Discard 1 Fire Energy card attached to Charmander in order to use this attack.",
107043,Charmander,Charmander,https://tcgplayer-cdn.tcgplayer.com/product/107043_200w.jpg,3,1663,https://cpt.tcgcsv.com/TQS,2022-11-15T16:41:19.263,1,046/102,Common,Fire,50,Basic,,[1] Scratch (10),W,1,1.5,5.25,29.99,5.63,,Unlimited,"[1R] Ember (30)
<br>Discard 1 Fire Energy card attached to Charmander in order to use this attack.",
107044,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/107044_200w.jpg,3,1663,https://cpt.tcgcsv.com/VQS,2024-08-04T14:35:15.857,1,047/102,Common,Fighting,30,Basic,,[F] Dig (10),G,,7.74,10.01,49.49,14.86,,1st Edition,[FF] Mud Slap (30),L-30
107044,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/107044_200w.jpg,3,1663,https://cpt.tcgcsv.com/VQS,2024-08-04T14:35:15.857,1,047/102,Common,Fighting,30,Basic,,[F] Dig (10),G,,0.3,0.99,25.99,1.03,0.66,Unlimited,[FF] Mud Slap (30),L-30
107045,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/107045_200w.jpg,3,1663,https://cpt.tcgcsv.com/WQS,2023-10-23T13:47:02.787,1,048/102,Common,Colorless,50,Basic,,"[1] Fury Attack (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",L,,8.88,9.93,14.95,13.67,,1st Edition,,F-30
107045,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/107045_200w.jpg,3,1663,https://cpt.tcgcsv.com/WQS,2023-10-23T13:47:02.787,1,048/102,Common,Colorless,50,Basic,,"[1] Fury Attack (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",L,,0.65,1.55,4.75,1.69,,Unlimited,,F-30
107046,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/107046_200w.jpg,3,1663,https://cpt.tcgcsv.com/XQS,2023-12-09T15:40:56.423,1,049/102,Common,Psychic,50,Basic,,[1] Pound (10),P,1,8.2,12.63,49.0,14.9,,1st Edition,"[PP] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",
107046,Drowzee,Drowzee,https://tcgplayer-cdn.tcgplayer.com/product/107046_200w.jpg,3,1663,https://cpt.tcgcsv.com/XQS,2023-12-09T15:40:56.423,1,049/102,Common,Psychic,50,Basic,,[1] Pound (10),P,1,0.53,1.25,4.99,1.28,1.0,Unlimited,"[PP] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",
107047,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/107047_200w.jpg,3,1663,https://cpt.tcgcsv.com/ZQS,2024-11-13T17:36:49.277,1,050/102,Common,Psychic,30,Basic,,"[P] Sleeping Gas
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep.",,,12.34,16.0,99.99,25.39,,1st Edition,"[1P] Destiny Bond
<br>Discard 1 Psychic Energy card attached to Gastly in order to use this attack. If a Pokémon Knocks Out Gastly during your opponent's next turn, Knock Out that Pokémon.",F-30
107047,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/107047_200w.jpg,3,1663,https://cpt.tcgcsv.com/ZQS,2024-11-13T17:36:49.277,1,050/102,Common,Psychic,30,Basic,,"[P] Sleeping Gas
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep.",,,0.96,3.0,9.3,2.88,,Unlimited,"[1P] Destiny Bond
<br>Discard 1 Psychic Energy card attached to Gastly in order to use this attack. If a Pokémon Knocks Out Gastly during your opponent's next turn, Knock Out that Pokémon.",F-30
107048,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/107048_200w.jpg,3,1663,https://cpt.tcgcsv.com/-QS,2023-05-11T05:59:04.827,1,051/102,Common,Grass,50,Basic,,"[GG] Foul Gas (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned; if tails, it is now Confused.",P,1,7.91,10.03,99.99,17.21,,1st Edition,,
107048,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/107048_200w.jpg,3,1663,https://cpt.tcgcsv.com/-QS,2023-05-11T05:59:04.827,1,051/102,Common,Grass,50,Basic,,"[GG] Foul Gas (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned; if tails, it is now Confused.",P,1,0.91,2.25,6.71,3.08,,Unlimited,,
107049,Machop,Machop,https://tcgplayer-cdn.tcgplayer.com/product/107049_200w.jpg,3,1663,https://cpt.tcgcsv.com/_QS,2022-12-17T16:53:28.307,1,052/102,Common,Fighting,50,Basic,,[F] Low Kick (20),P,1,8.51,9.61,24.87,13.57,,1st Edition,,
107049,Machop,Machop,https://tcgplayer-cdn.tcgplayer.com/product/107049_200w.jpg,3,1663,https://cpt.tcgcsv.com/_QS,2022-12-17T16:53:28.307,1,052/102,Common,Fighting,50,Basic,,[F] Low Kick (20),P,1,0.21,0.95,40.0,0.92,0.53,Unlimited,,
107050,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/107050_200w.jpg,3,1663,https://cpt.tcgcsv.com/0RS,2024-07-31T04:31:40.827,1,053/102,Common,Lightning,40,Basic,,"[L] Thunder Wave (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,1,8.0,11.84,27.99,15.65,,1st Edition,"[1L] Selfdestruct (40)
<br>Does 10 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Magnemite does 40 damage to itself.",
107050,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/107050_200w.jpg,3,1663,https://cpt.tcgcsv.com/0RS,2024-07-31T04:31:40.827,1,053/102,Common,Lightning,40,Basic,,"[L] Thunder Wave (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,1,0.4,1.52,6.35,1.52,0.84,Unlimited,"[1L] Selfdestruct (40)
<br>Does 10 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Magnemite does 40 damage to itself.",
107051,Metapod,Metapod,https://tcgplayer-cdn.tcgplayer.com/product/107051_200w.jpg,3,1663,https://cpt.tcgcsv.com/2RS,2022-11-15T19:46:37.01,1,054/102,Common,Grass,70,Stage 1,,"[2] Stiffen
<br>Flip a coin. If heads, prevent all damage done to Metapod during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",R,2,9.25,9.7,16.0,12.7,,1st Edition,"[GG] Stun Spore (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
107051,Metapod,Metapod,https://tcgplayer-cdn.tcgplayer.com/product/107051_200w.jpg,3,1663,https://cpt.tcgcsv.com/2RS,2022-11-15T19:46:37.01,1,054/102,Common,Grass,70,Stage 1,,"[2] Stiffen
<br>Flip a coin. If heads, prevent all damage done to Metapod during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",R,2,1.2,2.99,6.1,3.78,4.97,Unlimited,"[GG] Stun Spore (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
107052,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/107052_200w.jpg,3,1663,https://cpt.tcgcsv.com/3RS,2024-07-26T16:11:18.66,1,055/102,Common,Grass,40,Basic,,"[G] Horn Hazard (30)
<br>Flip a coin. If tails, this attack does nothing.",P,1,8.0,11.34,21.29,15.77,,1st Edition,,
107052,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/107052_200w.jpg,3,1663,https://cpt.tcgcsv.com/3RS,2024-07-26T16:11:18.66,1,055/102,Common,Grass,40,Basic,,"[G] Horn Hazard (30)
<br>Flip a coin. If tails, this attack does nothing.",P,1,0.56,1.25,6.0,1.35,0.75,Unlimited,,
107053,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/107053_200w.jpg,3,1663,https://cpt.tcgcsv.com/5RS,2022-11-15T20:26:03.81,1,056/102,Common,Fighting,90,Basic,,[F] Rock Throw (10),G,3,9.0,12.99,34.99,20.88,,1st Edition,"[FF] Harden
<br>
During your opponent's next turn, whenever 30 or less damage is done to Onix <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em>",
107053,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/107053_200w.jpg,3,1663,https://cpt.tcgcsv.com/5RS,2022-11-15T20:26:03.81,1,056/102,Common,Fighting,90,Basic,,[F] Rock Throw (10),G,3,0.8,1.69,24.87,1.64,1.13,Unlimited,"[FF] Harden
<br>
During your opponent's next turn, whenever 30 or less damage is done to Onix <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em>",
107054,Pidgey,Pidgey,https://tcgplayer-cdn.tcgplayer.com/product/107054_200w.jpg,3,1663,https://cpt.tcgcsv.com/6RS,2022-12-30T04:40:06.307,1,057/102,Common,Colorless,40,Basic,,"[2] Whirlwind (10)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",L,1,10.5,14.4,36.95,20.09,9.36,1st Edition,,F-30
107054,Pidgey,Pidgey,https://tcgplayer-cdn.tcgplayer.com/product/107054_200w.jpg,3,1663,https://cpt.tcgcsv.com/6RS,2022-12-30T04:40:06.307,1,057/102,Common,Colorless,40,Basic,,"[2] Whirlwind (10)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",L,1,0.95,3.34,6.99,3.81,6.99,Unlimited,,F-30
107055,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/107055_200w.jpg,3,1663,https://cpt.tcgcsv.com/7RS,2022-11-16T16:59:46.32,1,058/102,Common,Lightning,40,Basic,,[1] Gnaw (10),F,1,100.43,114.17,260.0,176.83,,1st Edition,"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, Pikachu does 10 damage to itself.",
107055,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/107055_200w.jpg,3,1663,https://cpt.tcgcsv.com/7RS,2022-11-16T16:59:46.32,1,058/102,Common,Lightning,40,Basic,,[1] Gnaw (10),F,1,12.74,24.0,165.5,20.04,,Unlimited,"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, Pikachu does 10 damage to itself.",
107056,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/107056_200w.jpg,3,1663,https://cpt.tcgcsv.com/8RS,2022-11-16T17:12:38.083,1,059/102,Common,Water,40,Basic,,"[W] Water Gun (10+)
<br>Does 10 damage plus 10 more damage for each Water Energy attached to Poliwag but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,1,8.92,10.91,15.78,14.1,,1st Edition,,
107056,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/107056_200w.jpg,3,1663,https://cpt.tcgcsv.com/8RS,2022-11-16T17:12:38.083,1,059/102,Common,Water,40,Basic,,"[W] Water Gun (10+)
<br>Does 10 damage plus 10 more damage for each Water Energy attached to Poliwag but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,1,0.49,1.34,8.0,2.1,1.23,Unlimited,,
107057,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/107057_200w.jpg,3,1663,https://cpt.tcgcsv.com/9RS,2022-11-16T17:25:09.393,1,060/102,Common,Fire,40,Basic,,[2] Smash Kick (20),W,1,9.0,12.99,19.74,18.45,,1st Edition,[RR] Flame Tail (30),
107057,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/107057_200w.jpg,3,1663,https://cpt.tcgcsv.com/9RS,2022-11-16T17:25:09.393,1,060/102,Common,Fire,40,Basic,,[2] Smash Kick (20),W,1,0.3,1.19,4.4,1.18,,Unlimited,[RR] Flame Tail (30),
107058,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/107058_200w.jpg,3,1663,https://cpt.tcgcsv.com/bRS,2022-11-16T17:40:41.19,1,061/102,Common,Colorless,30,Basic,,[1] Bite (20),F,,7.0,10.91,29.99,16.59,,1st Edition,,P-30
107058,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/107058_200w.jpg,3,1663,https://cpt.tcgcsv.com/bRS,2022-11-16T17:40:41.19,1,061/102,Common,Colorless,30,Basic,,[1] Bite (20),F,,0.46,1.32,3.99,1.36,0.64,Unlimited,,P-30
107059,Sandshrew,Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/107059_200w.jpg,3,1663,https://cpt.tcgcsv.com/cRS,2022-11-16T17:49:26.56,1,062/102,Common,Fighting,40,Basic,,"[F] Sand-attack (10)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, this attack does nothing.",G,1,9.59,13.05,9999.0,20.69,,1st Edition,,L-30
107059,Sandshrew,Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/107059_200w.jpg,3,1663,https://cpt.tcgcsv.com/cRS,2022-11-16T17:49:26.56,1,062/102,Common,Fighting,40,Basic,,"[F] Sand-attack (10)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, this attack does nothing.",G,1,0.7,2.04,6.71,2.07,0.99,Unlimited,,L-30
