productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
117786,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/117786_200w.jpg,3,1780,https://cpt.tcgcsv.com/L7Z,2022-12-20T18:59:19.337,1,0.22,0.6,2.99,0.57,,Reverse Holofoil,,24/124,Rare,Lightning,70,Basic,"[L] Energy Extract
<br>Search your deck for basic Energy card and attach it to this Pokemon. Shuffle your deck afterward.",Fx2,M-20,1,"[2] Plasmagic
<br>Move 2 damage counters from each of your Pokemon to your opponent's Active Pokemon.",
117787,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/117787_200w.jpg,3,1780,https://cpt.tcgcsv.com/M7Z,2025-02-05T21:21:35.697,1,0.01,0.15,1.49,0.11,,Normal,,27/124,Common,Psychic,60,Basic,"[P] Division
<br>Search your deck for up to 2 Koffing and put them onto your Bench. Shuffle your deck afterward.",Px2,None,2,,
117787,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/117787_200w.jpg,3,1780,https://cpt.tcgcsv.com/M7Z,2025-02-05T21:21:35.697,1,0.09,0.35,2.0,0.3,,Reverse Holofoil,,27/124,Common,Psychic,60,Basic,"[P] Division
<br>Search your deck for up to 2 Koffing and put them onto your Bench. Shuffle your deck afterward.",Px2,None,2,,
117788,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/117788_200w.jpg,3,1780,https://cpt.tcgcsv.com/N7Z,2025-02-05T21:21:35.76,1,0.09,0.2,1.49,0.19,0.19,Normal,,28/124,Uncommon,Psychic,110,Stage 1,"[2] Balloon Bomb
<br>Flip 2 coins. For each heads, discard 2 cards from the top of your opponent's deck.",Px2,None,3,"[2P] Thick Liquid (80)
<br>Both Active Pokemon are now Confused and Poisoned.",
117788,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/117788_200w.jpg,3,1780,https://cpt.tcgcsv.com/N7Z,2025-02-05T21:21:35.76,1,0.19,0.55,6.0,0.58,,Reverse Holofoil,,28/124,Uncommon,Psychic,110,Stage 1,"[2] Balloon Bomb
<br>Flip 2 coins. For each heads, discard 2 cards from the top of your opponent's deck.",Px2,None,3,"[2P] Thick Liquid (80)
<br>Both Active Pokemon are now Confused and Poisoned.",
117789,Mew,Mew,https://tcgplayer-cdn.tcgplayer.com/product/117789_200w.jpg,3,1780,https://cpt.tcgcsv.com/P7Z,2025-05-13T03:31:56.89,1,2.53,5.81,11.6,6.15,11.49,Holofoil,"<b>Ability — Memories of Dawn</b>
<br>This Pokemon can use the attacks of any of your Basic Pokemon in play. <em>(You still need the necessary Energy to use each attack.)</em>",29/124,Holo Rare,Psychic,50,Basic,"[1] Encounter
<br>Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",Px2,None,0,,
117789,Mew,Mew,https://tcgplayer-cdn.tcgplayer.com/product/117789_200w.jpg,3,1780,https://cpt.tcgcsv.com/P7Z,2025-05-13T03:31:56.89,1,6.79,7.27,49.99,6.66,,Reverse Holofoil,"<b>Ability — Memories of Dawn</b>
<br>This Pokemon can use the attacks of any of your Basic Pokemon in play. <em>(You still need the necessary Energy to use each attack.)</em>",29/124,Holo Rare,Psychic,50,Basic,"[1] Encounter
<br>Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",Px2,None,0,,
117790,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/117790_200w.jpg,3,1780,https://cpt.tcgcsv.com/Q7Z,2025-02-05T21:21:35.84,1,0.03,0.15,1.49,0.08,0.1,Normal,,30/124,Common,Psychic,60,Basic,"[P] Rocket Jump (30)
<br>Flip a coin. If tails, this attack does nothing.",Px2,None,1,,
117790,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/117790_200w.jpg,3,1780,https://cpt.tcgcsv.com/Q7Z,2025-02-05T21:21:35.84,1,0.06,0.27,1.49,0.23,,Reverse Holofoil,,30/124,Common,Psychic,60,Basic,"[P] Rocket Jump (30)
<br>Flip a coin. If tails, this attack does nothing.",Px2,None,1,,
117791,Grumpig,Grumpig,https://tcgplayer-cdn.tcgplayer.com/product/117791_200w.jpg,3,1780,https://cpt.tcgcsv.com/R7Z,2022-12-20T19:01:00.8,1,0.1,0.26,2.19,0.23,0.2,Normal,,31/124,Rare,Psychic,100,Stage 1,"[P] Head Walking
<br>Put a Basic Pokemon from your opponent's discard pile onto his or her Bench. Then, put 3 damage counters on that Pokemon.",Px2,None,2,"[PP] Knock Back (50)
<br>Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.",
117791,Grumpig,Grumpig,https://tcgplayer-cdn.tcgplayer.com/product/117791_200w.jpg,3,1780,https://cpt.tcgcsv.com/R7Z,2022-12-20T19:01:00.8,1,0.19,0.5,2.5,0.52,,Reverse Holofoil,,31/124,Rare,Psychic,100,Stage 1,"[P] Head Walking
<br>Put a Basic Pokemon from your opponent's discard pile onto his or her Bench. Then, put 3 damage counters on that Pokemon.",Px2,None,2,"[PP] Knock Back (50)
<br>Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.",
117792,Gothita,Gothita,https://tcgplayer-cdn.tcgplayer.com/product/117792_200w.jpg,3,1780,https://cpt.tcgcsv.com/S7Z,2022-12-20T19:01:13.317,1,0.01,0.17,5.01,0.13,0.14,Normal,,32/124,Common,Psychic,60,Basic,"[2] Psybeam (20)
<br>Your opponent's Active Pokemon is now Confused.",Px2,None,1,,
117792,Gothita,Gothita,https://tcgplayer-cdn.tcgplayer.com/product/117792_200w.jpg,3,1780,https://cpt.tcgcsv.com/S7Z,2022-12-20T19:01:13.317,1,0.06,0.3,3.95,0.29,,Reverse Holofoil,,32/124,Common,Psychic,60,Basic,"[2] Psybeam (20)
<br>Your opponent's Active Pokemon is now Confused.",Px2,None,1,,
117793,Solosis,Solosis,https://tcgplayer-cdn.tcgplayer.com/product/117793_200w.jpg,3,1780,https://cpt.tcgcsv.com/T7Z,2025-02-05T21:21:35.903,1,0.02,0.14,1.49,0.09,0.08,Normal,,33/124,Common,Psychic,30,Basic,"[1P] Mini Link (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage.",Px2,None,1,,
117793,Solosis,Solosis,https://tcgplayer-cdn.tcgplayer.com/product/117793_200w.jpg,3,1780,https://cpt.tcgcsv.com/T7Z,2025-02-05T21:21:35.903,1,0.05,0.27,2.0,0.26,,Reverse Holofoil,,33/124,Common,Psychic,30,Basic,"[1P] Mini Link (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage.",Px2,None,1,,
117794,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/117794_200w.jpg,3,1780,https://cpt.tcgcsv.com/V7Z,2022-12-20T19:01:31.087,1,0.05,0.2,1.49,0.14,,Normal,,34/124,Uncommon,Psychic,60,Stage 1,"[1P] Double Link (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage. If Duosion is on your Bench, this attack does 60 more damage.",Px2,None,1,,
117794,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/117794_200w.jpg,3,1780,https://cpt.tcgcsv.com/V7Z,2022-12-20T19:01:31.087,1,0.2,0.44,1.51,0.43,0.43,Reverse Holofoil,,34/124,Uncommon,Psychic,60,Stage 1,"[1P] Double Link (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage. If Duosion is on your Bench, this attack does 60 more damage.",Px2,None,1,,
117795,Reuniclus,Reuniclus,https://tcgplayer-cdn.tcgplayer.com/product/117795_200w.jpg,3,1780,https://cpt.tcgcsv.com/W7Z,2022-12-20T19:01:37.173,1,0.12,0.33,5.24,0.31,,Normal,,35/124,Rare,Psychic,90,Stage 2,"[1P] Link Fusion (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage. If Duosion is on your Bench, this attack does 60 more damage. If Reuniclus is on your Bench, this attack does 90 more damage.",Px2,None,1,,
117795,Reuniclus,Reuniclus,https://tcgplayer-cdn.tcgplayer.com/product/117795_200w.jpg,3,1780,https://cpt.tcgcsv.com/W7Z,2022-12-20T19:01:37.173,1,0.2,0.55,2.0,0.6,,Reverse Holofoil,,35/124,Rare,Psychic,90,Stage 2,"[1P] Link Fusion (10+)
<br>If Solosis is on your Bench, this attack does 30 more damage. If Duosion is on your Bench, this attack does 60 more damage. If Reuniclus is on your Bench, this attack does 90 more damage.",Px2,None,1,,
117796,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/117796_200w.jpg,3,1780,https://cpt.tcgcsv.com/X7Z,2025-02-05T21:21:35.977,1,0.02,0.17,1.49,0.09,,Normal,,36/124,Common,Fighting,40,Basic,[F] Ram (10),Gx2,None,0,,
117796,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/117796_200w.jpg,3,1780,https://cpt.tcgcsv.com/X7Z,2025-02-05T21:21:35.977,1,0.1,0.34,1.49,0.41,,Reverse Holofoil,,36/124,Common,Fighting,40,Basic,[F] Ram (10),Gx2,None,0,,
117797,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/117797_200w.jpg,3,1780,https://cpt.tcgcsv.com/Z7Z,2022-12-20T19:02:17.337,1,0.09,0.34,2.0,0.32,,Normal,"<b>Ability — Bodyguard</b>
<br>Prevent all effects of attacks done to you or your hand by your opponent's Pokemon. Remove any existing effects.",37/124,Rare,Fighting,100,Stage 1,"[1F] Bonemerang (60x)
<br>Flip 2 coins. This attack does 60 damage times the number of heads.",Gx2,None,2,,
117797,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/117797_200w.jpg,3,1780,https://cpt.tcgcsv.com/Z7Z,2022-12-20T19:02:17.337,1,0.24,0.55,2.49,0.57,,Reverse Holofoil,"<b>Ability — Bodyguard</b>
<br>Prevent all effects of attacks done to you or your hand by your opponent's Pokemon. Remove any existing effects.",37/124,Rare,Fighting,100,Stage 1,"[1F] Bonemerang (60x)
<br>Flip 2 coins. This attack does 60 damage times the number of heads.",Gx2,None,2,,
117798,Kabuto,Kabuto,https://tcgplayer-cdn.tcgplayer.com/product/117798_200w.jpg,3,1780,https://cpt.tcgcsv.com/-7Z,2025-02-05T21:21:36.023,1,0.05,0.2,3.95,0.2,,Normal,,38/124,Uncommon,Fighting,80,Restored,[F] Mud Shot (30),Gx2,None,1,,
117798,Kabuto,Kabuto,https://tcgplayer-cdn.tcgplayer.com/product/117798_200w.jpg,3,1780,https://cpt.tcgcsv.com/-7Z,2025-02-05T21:21:36.023,1,0.23,0.49,2.0,0.4,,Reverse Holofoil,,38/124,Uncommon,Fighting,80,Restored,[F] Mud Shot (30),Gx2,None,1,,
117799,Kabutops,Kabutops,https://tcgplayer-cdn.tcgplayer.com/product/117799_200w.jpg,3,1780,https://cpt.tcgcsv.com/_7Z,2023-12-03T10:02:36.163,1,0.15,0.44,3.95,0.43,,Normal,,39/124,Rare,Fighting,150,Stage 1,"[2] Cling (50)
<br>Heal from this Pokmeon the same amount of damage you did to your opponent's Active Pokemon.",Gx2,None,2,"[2F] X-Scissor (80+)
<br>Flip a coin. If heads, this attack does 60 more damage.",
117799,Kabutops,Kabutops,https://tcgplayer-cdn.tcgplayer.com/product/117799_200w.jpg,3,1780,https://cpt.tcgcsv.com/_7Z,2023-12-03T10:02:36.163,1,0.29,0.92,5.0,1.04,,Reverse Holofoil,,39/124,Rare,Fighting,150,Stage 1,"[2] Cling (50)
<br>Heal from this Pokmeon the same amount of damage you did to your opponent's Active Pokemon.",Gx2,None,2,"[2F] X-Scissor (80+)
<br>Flip a coin. If heads, this attack does 60 more damage.",
117800,Larvitar (40),Larvitar 40,https://tcgplayer-cdn.tcgplayer.com/product/117800_200w.jpg,3,1780,https://cpt.tcgcsv.com/08Z,2025-02-05T21:21:36.087,1,0.01,0.16,1.49,0.15,0.1,Normal,,40/124,Common,Fighting,60,Basic,"[1] Reckless Charge (20)
<br>This Pokemon does 10 damage to itself.",Gx2,None,1,,
117800,Larvitar (40),Larvitar 40,https://tcgplayer-cdn.tcgplayer.com/product/117800_200w.jpg,3,1780,https://cpt.tcgcsv.com/08Z,2025-02-05T21:21:36.087,1,0.09,0.25,1.49,0.25,,Reverse Holofoil,,40/124,Common,Fighting,60,Basic,"[1] Reckless Charge (20)
<br>This Pokemon does 10 damage to itself.",Gx2,None,1,,
117801,Larvitar (41),Larvitar 41,https://tcgplayer-cdn.tcgplayer.com/product/117801_200w.jpg,3,1780,https://cpt.tcgcsv.com/28Z,2025-02-05T21:21:36.18,1,0.02,0.18,1.49,0.16,0.07,Normal,,41/124,Common,Fighting,50,Basic,"[1] Mountain Munch
<br>Discard the top card of your opponent's deck.",Gx2,None,1,[2] Corkscrew Punch (20),
117801,Larvitar (41),Larvitar 41,https://tcgplayer-cdn.tcgplayer.com/product/117801_200w.jpg,3,1780,https://cpt.tcgcsv.com/28Z,2025-02-05T21:21:36.18,1,0.03,0.27,4.25,0.24,,Reverse Holofoil,,41/124,Common,Fighting,50,Basic,"[1] Mountain Munch
<br>Discard the top card of your opponent's deck.",Gx2,None,1,[2] Corkscrew Punch (20),
117802,Pupitar,Pupitar,https://tcgplayer-cdn.tcgplayer.com/product/117802_200w.jpg,3,1780,https://cpt.tcgcsv.com/38Z,2025-02-05T21:21:36.27,1,0.02,0.17,1.49,0.15,,Normal,,42/124,Uncommon,Fighting,80,Stage 1,"[1] Thrash (20+)
<br>Flip a coin. If heads, this attack does 20 more damage. If tails, this Pokemon does 20 damage to itself.",Gx2,None,1,,
117802,Pupitar,Pupitar,https://tcgplayer-cdn.tcgplayer.com/product/117802_200w.jpg,3,1780,https://cpt.tcgcsv.com/38Z,2025-02-05T21:21:36.27,1,0.17,0.5,2.0,0.67,,Reverse Holofoil,,42/124,Uncommon,Fighting,80,Stage 1,"[1] Thrash (20+)
<br>Flip a coin. If heads, this attack does 20 more damage. If tails, this Pokemon does 20 damage to itself.",Gx2,None,1,,
117803,Regirock EX,Regirock EX,https://tcgplayer-cdn.tcgplayer.com/product/117803_200w.jpg,3,1780,https://cpt.tcgcsv.com/58Z,2022-12-20T19:03:19.26,1,1.0,2.17,9.8,2.34,,Holofoil,"<b>Ability — Regi Power</b>
<br>The attacks of your Fighting Pokemon <em>(excluding Regirock EX)</em> do 10 more damage to your opponent's Active Pokemon <em>(before applying Weakness and Resistance)</em>.",43/124,Ultra Rare,Fighting,180,Basic,"[FFF] Bedrock Press (100)
<br>During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 <i>(after applying Weakness and Resistance)</i>.",Gx2,None,3,,
117804,Wormadam (44),Wormadam 44,https://tcgplayer-cdn.tcgplayer.com/product/117804_200w.jpg,3,1780,https://cpt.tcgcsv.com/68Z,2023-05-15T10:00:33.84,1,0.05,0.2,1.49,0.16,0.14,Normal,,44/124,Uncommon,Fighting,110,Stage 1,[F] Sand Spray (30),Gx2,None,2,"[3] Twin Bursts (60+)
<br>If Mothim is on your Bench, this attack does 60 more damage.",
117804,Wormadam (44),Wormadam 44,https://tcgplayer-cdn.tcgplayer.com/product/117804_200w.jpg,3,1780,https://cpt.tcgcsv.com/68Z,2023-05-15T10:00:33.84,1,0.16,0.3,1.5,0.3,0.29,Reverse Holofoil,,44/124,Uncommon,Fighting,110,Stage 1,[F] Sand Spray (30),Gx2,None,2,"[3] Twin Bursts (60+)
<br>If Mothim is on your Bench, this attack does 60 more damage.",
117805,Riolu (45),Riolu 45,https://tcgplayer-cdn.tcgplayer.com/product/117805_200w.jpg,3,1780,https://cpt.tcgcsv.com/78Z,2023-01-15T11:53:44.807,1,0.03,0.16,2018.0,0.11,,Normal,,45/124,Common,Fighting,70,Basic,"[1] Double Smash (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",Px2,None,1,,
117805,Riolu (45),Riolu 45,https://tcgplayer-cdn.tcgplayer.com/product/117805_200w.jpg,3,1780,https://cpt.tcgcsv.com/78Z,2023-01-15T11:53:44.807,1,0.1,0.28,2.95,0.27,,Reverse Holofoil,,45/124,Common,Fighting,70,Basic,"[1] Double Smash (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",Px2,None,1,,
117806,Riolu (46),Riolu 46,https://tcgplayer-cdn.tcgplayer.com/product/117806_200w.jpg,3,1780,https://cpt.tcgcsv.com/88Z,2025-02-05T21:21:36.347,1,0.01,0.15,1.49,0.12,0.02,Normal,,46/124,Common,Fighting,60,Basic,"[F] Smash Punch (30)
<br>Flip a coin. If tails, this attack does nothing.",Px2,None,1,,
117806,Riolu (46),Riolu 46,https://tcgplayer-cdn.tcgplayer.com/product/117806_200w.jpg,3,1780,https://cpt.tcgcsv.com/88Z,2025-02-05T21:21:36.347,1,0.05,0.25,5.95,0.22,,Reverse Holofoil,,46/124,Common,Fighting,60,Basic,"[F] Smash Punch (30)
<br>Flip a coin. If tails, this attack does nothing.",Px2,None,1,,
117807,Lucario (47),Lucario 47,https://tcgplayer-cdn.tcgplayer.com/product/117807_200w.jpg,3,1780,https://cpt.tcgcsv.com/98Z,2022-12-20T19:03:53.52,1,0.11,0.39,2.81,0.43,,Normal,,47/124,Rare,Fighting,110,Stage 1,[F] Beatdown (40),Px2,None,1,[2F] Magnum Kick (70),
117807,Lucario (47),Lucario 47,https://tcgplayer-cdn.tcgplayer.com/product/117807_200w.jpg,3,1780,https://cpt.tcgcsv.com/98Z,2022-12-20T19:03:53.52,1,0.39,0.88,4.99,0.92,0.53,Reverse Holofoil,,47/124,Rare,Fighting,110,Stage 1,[F] Beatdown (40),Px2,None,1,[2F] Magnum Kick (70),
117808,Hawlucha,Hawlucha,https://tcgplayer-cdn.tcgplayer.com/product/117808_200w.jpg,3,1780,https://cpt.tcgcsv.com/b8Z,2025-02-05T21:21:36.397,1,0.04,0.19,1.49,0.13,,Normal,,48/124,Uncommon,Fighting,70,Basic,"[1] Backflip 
<br>Draw a card.",Lx2,F-20,1,"[1F] Wicked Jab (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",
117808,Hawlucha,Hawlucha,https://tcgplayer-cdn.tcgplayer.com/product/117808_200w.jpg,3,1780,https://cpt.tcgcsv.com/b8Z,2025-02-05T21:21:36.397,1,0.14,0.4,1.51,0.47,,Reverse Holofoil,,48/124,Uncommon,Fighting,70,Basic,"[1] Backflip 
<br>Draw a card.",Lx2,F-20,1,"[1F] Wicked Jab (30)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",
117809,Carbink (49),Carbink 49,https://tcgplayer-cdn.tcgplayer.com/product/117809_200w.jpg,3,1780,https://cpt.tcgcsv.com/c8Z,2023-06-01T14:06:15.72,1,0.2,0.34,2.3,0.34,,Normal,"<b>Abiltiy — Energy Keeper</b>
<br>Basic Energy attached to your Basic Pokemon can't be discarded by effects of your opponent's attacks, Abilities, or Trainer cards.",49/124,Rare,Fighting,80,Basic,"[1FF] Stone Edge (60+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Gx2,None,1,,
117809,Carbink (49),Carbink 49,https://tcgplayer-cdn.tcgplayer.com/product/117809_200w.jpg,3,1780,https://cpt.tcgcsv.com/c8Z,2023-06-01T14:06:15.72,1,0.34,0.8,25.0,0.86,,Reverse Holofoil,"<b>Abiltiy — Energy Keeper</b>
<br>Basic Energy attached to your Basic Pokemon can't be discarded by effects of your opponent's attacks, Abilities, or Trainer cards.",49/124,Rare,Fighting,80,Basic,"[1FF] Stone Edge (60+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Gx2,None,1,,
117810,Carbink (50),Carbink 50,https://tcgplayer-cdn.tcgplayer.com/product/117810_200w.jpg,3,1780,https://cpt.tcgcsv.com/d8Z,2025-02-05T21:21:36.44,1,0.01,0.15,4.24,0.06,,Normal,"<b>Abiltiy — Safeguard</b>
<br>Prevent all effects of attacks, including damage, done to this Pokemon by your opponent's Pokemon EX.",50/124,Common,Fighting,90,Basic,[1F] Power Gem (40),Gx2,None,1,,
117810,Carbink (50),Carbink 50,https://tcgplayer-cdn.tcgplayer.com/product/117810_200w.jpg,3,1780,https://cpt.tcgcsv.com/d8Z,2025-02-05T21:21:36.44,1,0.05,0.25,2.0,0.24,,Reverse Holofoil,"<b>Abiltiy — Safeguard</b>
<br>Prevent all effects of attacks, including damage, done to this Pokemon by your opponent's Pokemon EX.",50/124,Common,Fighting,90,Basic,[1F] Power Gem (40),Gx2,None,1,,
117811,Zygarde (53),Zygarde 53,https://tcgplayer-cdn.tcgplayer.com/product/117811_200w.jpg,3,1780,https://cpt.tcgcsv.com/f8Z,2023-07-18T14:04:15.603,1,0.07,0.34,1.65,0.34,,Normal,,53/124,Rare,Fighting,120,Basic,"[1F] Rumble (30)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Gx2,None,2,"[1FF] Geostrike (120)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and  Resistance for Benched Pokemon.)</i>",
117811,Zygarde (53),Zygarde 53,https://tcgplayer-cdn.tcgplayer.com/product/117811_200w.jpg,3,1780,https://cpt.tcgcsv.com/f8Z,2023-07-18T14:04:15.603,1,0.2,0.66,2.0,0.66,0.36,Reverse Holofoil,,53/124,Rare,Fighting,120,Basic,"[1F] Rumble (30)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Gx2,None,2,"[1FF] Geostrike (120)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and  Resistance for Benched Pokemon.)</i>",
117812,Umbreon EX,Umbreon EX,https://tcgplayer-cdn.tcgplayer.com/product/117812_200w.jpg,3,1780,https://cpt.tcgcsv.com/g8Z,2022-12-20T19:20:18.87,1,20.61,33.6,72.6,33.36,39.99,Holofoil,,55/124,Ultra Rare,Darkness,170,Basic,"[1] Veil of Darkness (20)
<br>Discard as many cards as you like from your hand. 
<br>Then, draw that many cards.",Fx2,P-20,1,"[2D] Endgame (70)
<br>If your opponent's Mega Evolution Pokemon is Knocked Out by damage from this attack, take 2 more Prize cards.",
117813,Tyranitar,Tyranitar,https://tcgplayer-cdn.tcgplayer.com/product/117813_200w.jpg,3,1780,https://cpt.tcgcsv.com/h8Z,2025-02-05T21:21:36.487,1,0.2,0.54,2.99,0.53,,Holofoil,"<b>Ability — Raging Roar</b>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may attach 1 Darkness Energy from your discard pile to this Pokemon for each Prize card your opponent has taken.",56/124,Holo Rare,Darkness,160,Stage 2,"[DDDDD] Dark Mountain (150+)
<br>Discard the top 2 cards of your deck. This card does 50 more damage for each Supporter card discard in this way.",Fx2,P-20,4,,
117813,Tyranitar,Tyranitar,https://tcgplayer-cdn.tcgplayer.com/product/117813_200w.jpg,3,1780,https://cpt.tcgcsv.com/h8Z,2025-02-05T21:21:36.487,1,0.4,1.01,9.75,1.22,,Reverse Holofoil,"<b>Ability — Raging Roar</b>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may attach 1 Darkness Energy from your discard pile to this Pokemon for each Prize card your opponent has taken.",56/124,Holo Rare,Darkness,160,Stage 2,"[DDDDD] Dark Mountain (150+)
<br>Discard the top 2 cards of your deck. This card does 50 more damage for each Supporter card discard in this way.",Fx2,P-20,4,,
117814,Vullaby,Vullaby,https://tcgplayer-cdn.tcgplayer.com/product/117814_200w.jpg,3,1780,https://cpt.tcgcsv.com/j8Z,2025-02-05T21:21:36.547,1,0.01,0.15,1.49,0.1,0.08,Normal,,57/124,Common,Darkness,60,Basic,"[1] Leer
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Lx2,F-20,1,[2D] Cutting Wind (40),
117814,Vullaby,Vullaby,https://tcgplayer-cdn.tcgplayer.com/product/117814_200w.jpg,3,1780,https://cpt.tcgcsv.com/j8Z,2025-02-05T21:21:36.547,1,0.05,0.25,2.0,0.21,,Reverse Holofoil,,57/124,Common,Darkness,60,Basic,"[1] Leer
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Lx2,F-20,1,[2D] Cutting Wind (40),
117815,Mandibuzz,Mandibuzz,https://tcgplayer-cdn.tcgplayer.com/product/117815_200w.jpg,3,1780,https://cpt.tcgcsv.com/k8Z,2022-12-20T19:20:40.767,1,0.09,0.25,1.49,0.21,,Normal,,58/124,Rare,Darkness,110,Stage 1,"[1] Bone Drop
<br>This attack does 60 damage to 1 of your opponent's Pokemon that has an Ability. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Lx2,F-20,1,[2D] Cutting Wind (80),
117815,Mandibuzz,Mandibuzz,https://tcgplayer-cdn.tcgplayer.com/product/117815_200w.jpg,3,1780,https://cpt.tcgcsv.com/k8Z,2022-12-20T19:20:40.767,1,0.23,0.6,1.55,0.66,0.39,Reverse Holofoil,,58/124,Rare,Darkness,110,Stage 1,"[1] Bone Drop
<br>This attack does 60 damage to 1 of your opponent's Pokemon that has an Ability. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Lx2,F-20,1,[2D] Cutting Wind (80),
117816,Wormadam (59),Wormadam 59,https://tcgplayer-cdn.tcgplayer.com/product/117816_200w.jpg,3,1780,https://cpt.tcgcsv.com/l8Z,2025-02-05T21:21:36.593,1,0.01,0.2,1.49,0.18,,Normal,,59/124,Uncommon,Metal,100,Stage 1,"[M] Strike Back (20x)
<br>This attack does 20 damage times the number of damage counters on this Pokemon.",Rx2,P-20,2,"[2M] Iron Head (60+)
<br>Flip a coin until you get tails. This attack does 20 more damage for each heads.",
117816,Wormadam (59),Wormadam 59,https://tcgplayer-cdn.tcgplayer.com/product/117816_200w.jpg,3,1780,https://cpt.tcgcsv.com/l8Z,2025-02-05T21:21:36.593,1,0.19,0.35,2.0,0.34,,Reverse Holofoil,,59/124,Uncommon,Metal,100,Stage 1,"[M] Strike Back (20x)
<br>This attack does 20 damage times the number of damage counters on this Pokemon.",Rx2,P-20,2,"[2M] Iron Head (60+)
<br>Flip a coin until you get tails. This attack does 20 more damage for each heads.",
117835,Bronzor,Bronzor,https://tcgplayer-cdn.tcgplayer.com/product/117835_200w.jpg,3,1780,https://cpt.tcgcsv.com/K8Z,2025-02-05T21:21:36.643,1,0.01,0.15,1.49,0.06,0.02,Normal,,60/124,Common,Metal,60,Basic,"[M] Iron Defense
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Rx2,P-20,2,[1M] Hammer In (20),
117835,Bronzor,Bronzor,https://tcgplayer-cdn.tcgplayer.com/product/117835_200w.jpg,3,1780,https://cpt.tcgcsv.com/K8Z,2025-02-05T21:21:36.643,1,0.1,0.26,1.49,0.26,,Reverse Holofoil,,60/124,Common,Metal,60,Basic,"[M] Iron Defense
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Rx2,P-20,2,[1M] Hammer In (20),
117836,Bronzong,Bronzong,https://tcgplayer-cdn.tcgplayer.com/product/117836_200w.jpg,3,1780,https://cpt.tcgcsv.com/L8Z,2023-01-03T19:13:56.31,1,0.08,0.25,2.0,0.22,,Normal,"<b>Ability — Metal Fortress</b>
<br>Prevent all effects of your opponent's attacks, including damage done to your Benched Pokemon.",61/124,Rare,Metal,100,Stage 1,"[2M] Guard Press (60)
<br>During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 <i>(after applying Weakness and Resistance)</i>.",Rx2,P-20,3,,
