productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
84893,Double Rainbow Energy,Double Rainbow Energy,https://tcgplayer-cdn.tcgplayer.com/product/84893_200w.jpg,3,1395,https://cpt.tcgcsv.com/TZH,2024-04-11T17:48:00.08,1,88/100,Rare,Energy,0,Special Energy,,"Double Rainbow Energy can be attached only to an Evolved Pokemon (excluding Pokemon-ex).  While in play, Double Rainbow Energy provides every type of Energy but provides 2 Energy at a time.  (Has no effect other than providing Energy.)  Damage done to your opponent's Pokemon by the Pokemon Double Rainbow Energy is attached to is reduced by 10 (before applying Weakness and Resistance).  When the Pokemon Double Rainbow Energy is attached to is no longer an Evolved Pokemon, discard Double Rainbow Energy.",,,,,7.14,9.77,49.95,9.74,,Reverse Holofoil
84987,Dual Ball,Dual Ball,https://tcgplayer-cdn.tcgplayer.com/product/84987_200w.jpg,3,1395,https://cpt.tcgcsv.com/M_H,2024-04-11T17:48:00.117,1,78/100,Uncommon,Item,0,Trainer,,"Flip 2 coins.  For each heads, search your deck for a Basic Pokemon card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,0.18,0.45,1.99,0.46,0.29,Normal
84987,Dual Ball,Dual Ball,https://tcgplayer-cdn.tcgplayer.com/product/84987_200w.jpg,3,1395,https://cpt.tcgcsv.com/M_H,2024-04-11T17:48:00.117,1,78/100,Uncommon,Item,0,Trainer,,"Flip 2 coins.  For each heads, search your deck for a Basic Pokemon card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,1.7,3.86,5.0,3.86,4.28,Reverse Holofoil
85001,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/85001_200w.jpg,3,1395,https://cpt.tcgcsv.com/20J,2024-04-11T17:48:00.163,1,5/100,Holo Rare,Fighting,70,Stage 1,Sand Veil - Prevent all damage done to your Benched Pokemon by your opponent's attacks.  (Poke-BODY),[1F] Dig Under - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.,[2F] Double-edge (60) Dugtrio does 10 damage to itself.,G,,1,2.93,7.99,9.99,8.98,,Holofoil
85001,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/85001_200w.jpg,3,1395,https://cpt.tcgcsv.com/20J,2024-04-11T17:48:00.163,1,5/100,Holo Rare,Fighting,70,Stage 1,Sand Veil - Prevent all damage done to your Benched Pokemon by your opponent's attacks.  (Poke-BODY),[1F] Dig Under - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.,[2F] Double-edge (60) Dugtrio does 10 damage to itself.,G,,1,14.82,19.69,39.85,17.91,,Reverse Holofoil
85026,Dusclops,Dusclops,https://tcgplayer-cdn.tcgplayer.com/product/85026_200w.jpg,3,1395,https://cpt.tcgcsv.com/x0J,2024-04-11T17:48:00.21,1,17/100,Rare,Psychic,70,Stage 1,"Cursed Glare - As long as Dusclops is your Active Pokemon, your opponent can't attach any Special Energy cards (except for D and M Energy cards) from his or her hand to his or her Active Pokemon.  (Poke-BODY)",[1P] Will-o'-the-wisp (30),"[1PP] Psychic Shield (50) Prevent all effects of attacks, including damage, done to Dusclops by your opponent's Pokemon-ex during your opponent's next turn.",D,F,1,0.29,0.85,3.13,0.8,0.62,Normal
85026,Dusclops,Dusclops,https://tcgplayer-cdn.tcgplayer.com/product/85026_200w.jpg,3,1395,https://cpt.tcgcsv.com/x0J,2024-04-11T17:48:00.21,1,17/100,Rare,Psychic,70,Stage 1,"Cursed Glare - As long as Dusclops is your Active Pokemon, your opponent can't attach any Special Energy cards (except for D and M Energy cards) from his or her hand to his or her Active Pokemon.  (Poke-BODY)",[1P] Will-o'-the-wisp (30),"[1PP] Psychic Shield (50) Prevent all effects of attacks, including damage, done to Dusclops by your opponent's Pokemon-ex during your opponent's next turn.",D,F,1,7.17,12.1,30.0,5.18,,Reverse Holofoil
85048,Duskull,Duskull,https://tcgplayer-cdn.tcgplayer.com/product/85048_200w.jpg,3,1395,https://cpt.tcgcsv.com/-0J,2024-04-11T17:48:00.243,1,51/100,Common,Psychic,40,Basic,,[1] Collect - Draw a card.,[P] Super Psy Bolt (10),D,F,1,0.1,0.28,1.99,0.26,0.17,Normal
85048,Duskull,Duskull,https://tcgplayer-cdn.tcgplayer.com/product/85048_200w.jpg,3,1395,https://cpt.tcgcsv.com/-0J,2024-04-11T17:48:00.243,1,51/100,Common,Psychic,40,Basic,,[1] Collect - Draw a card.,[P] Super Psy Bolt (10),D,F,1,1.5,2.78,19.99,3.51,1.52,Reverse Holofoil
85138,Electrike,Electrike,https://tcgplayer-cdn.tcgplayer.com/product/85138_200w.jpg,3,1395,https://cpt.tcgcsv.com/N3J,2024-04-11T17:48:00.29,1,52/100,Common,Lightning,50,Basic,,[1] Sniff Out - Put any 1 card from your discard pile into your hand.,"[L] Quick Blow (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",F,M,1,0.06,0.25,1.99,0.24,,Normal
85138,Electrike,Electrike,https://tcgplayer-cdn.tcgplayer.com/product/85138_200w.jpg,3,1395,https://cpt.tcgcsv.com/N3J,2024-04-11T17:48:00.29,1,52/100,Common,Lightning,50,Basic,,[1] Sniff Out - Put any 1 card from your discard pile into your hand.,"[L] Quick Blow (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",F,M,1,2.06,3.69,19.99,3.78,,Reverse Holofoil
85244,Energy Search,Energy Search,https://tcgplayer-cdn.tcgplayer.com/product/85244_200w.jpg,3,1395,https://cpt.tcgcsv.com/V6J,2024-04-11T17:48:00.363,1,86/100,Common,Trainer,0,Trainer,,"Search your deck for a basic Energy card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,0.02,0.23,3.5,0.22,0.04,Normal
85244,Energy Search,Energy Search,https://tcgplayer-cdn.tcgplayer.com/product/85244_200w.jpg,3,1395,https://cpt.tcgcsv.com/V6J,2024-04-11T17:48:00.363,1,86/100,Common,Trainer,0,Trainer,,"Search your deck for a basic Energy card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,2.98,4.7,17.81,4.7,,Reverse Holofoil
85375,Exploud ex,Exploud ex,https://tcgplayer-cdn.tcgplayer.com/product/85375_200w.jpg,3,1395,https://cpt.tcgcsv.com/w9J,2024-04-11T17:48:00.427,1,92/100,Ultra Rare,Colorless,150,Stage 2,"Extra Noise - As long as Exploud ex is your Active Pokemon, put 1 damage counter on each of your opponent's Pokemon-ex between turns.  (Poke-BODY)","[2] Derail (40) Discard a Special Energy card, if any, attached to the Defending Pokemon.","[3] Hyper Tail (60+) If the Defending Pokemon has any Poke-Powers or Poke-Bodies, this attack does 60 damage plus 20 more damage.",F,,3,31.1,36.8,89.99,40.4,,Holofoil
85400,Fearow (Delta Species),Fearow Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/85400_200w.jpg,3,1395,https://cpt.tcgcsv.com/0bJ,2024-04-11T17:48:00.473,1,18/100,Rare,Lightning,60,Stage 1,"Delta Sign - Once during your turn (before your attack), you may search your deck for a Pokemon that has Delta Species on its card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  You can't use more than 1 Delta Sign Poke-Power each turn.  This power can't be used if Fearow is affected by a Special Condition. (Poke-POWER)",[1L] Pierce (30),,L,F,1,0.75,1.92,3.49,1.92,,Normal
85400,Fearow (Delta Species),Fearow Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/85400_200w.jpg,3,1395,https://cpt.tcgcsv.com/0bJ,2024-04-11T17:48:00.473,1,18/100,Rare,Lightning,60,Stage 1,"Delta Sign - Once during your turn (before your attack), you may search your deck for a Pokemon that has Delta Species on its card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  You can't use more than 1 Delta Sign Poke-Power each turn.  This power can't be used if Fearow is affected by a Special Condition. (Poke-POWER)",[1L] Pierce (30),,L,F,1,5.0,5.41,5.78,12.09,,Reverse Holofoil
85930,Groudon ex,Groudon ex,https://tcgplayer-cdn.tcgplayer.com/product/85930_200w.jpg,3,1395,https://cpt.tcgcsv.com/DnJ,2024-04-11T17:48:00.52,1,93/100,Ultra Rare,Fighting,100,Basic,"Hard Rock - As long as Groudon ex has 1 Energy or less attached to it, damage done to any of your Groudon ex in play by attacks is reduced by 20 (after applying Weakness and Resistance).  You can't use more than 1 Hard Rock Poke-Body each turn.  (Poke-BODY)",[1FF] Power Blast (100) Discard 2 Energy attached to Groudon ex.,,G,,2,150.0,185.69,199.99,113.74,,Holofoil
85939,Grovyle,Grovyle,https://tcgplayer-cdn.tcgplayer.com/product/85939_200w.jpg,3,1395,https://cpt.tcgcsv.com/PnJ,2024-04-11T17:48:00.573,1,32/100,Uncommon,Grass,70,Stage 1,,"[2] Detect - Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Grovyle during your opponent's next turn.",[1G] Smash Kick (30),R,W,1,0.25,0.57,2.98,0.68,,Normal
85939,Grovyle,Grovyle,https://tcgplayer-cdn.tcgplayer.com/product/85939_200w.jpg,3,1395,https://cpt.tcgcsv.com/PnJ,2024-04-11T17:48:00.573,1,32/100,Uncommon,Grass,70,Stage 1,,"[2] Detect - Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Grovyle during your opponent's next turn.",[1G] Smash Kick (30),R,W,1,6.11,7.11,7.84,7.33,,Reverse Holofoil
85946,Grovyle (Delta Species),Grovyle Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/85946_200w.jpg,3,1395,https://cpt.tcgcsv.com/XnJ,2024-04-11T17:48:00.613,1,19/100,Rare,Psychic,70,Stage 1,,[2] Scratch (20),"[2P] Agility (30) Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Grovyle during your opponent's next turn.",R,W,1,1.38,3.25,5.99,3.09,,Normal
85946,Grovyle (Delta Species),Grovyle Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/85946_200w.jpg,3,1395,https://cpt.tcgcsv.com/XnJ,2024-04-11T17:48:00.613,1,19/100,Rare,Psychic,70,Stage 1,,[2] Scratch (20),"[2P] Agility (30) Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Grovyle during your opponent's next turn.",R,W,1,8.3,11.45,19.99,23.35,,Reverse Holofoil
85969,Grumpig,Grumpig,https://tcgplayer-cdn.tcgplayer.com/product/85969_200w.jpg,3,1395,https://cpt.tcgcsv.com/ppJ,2024-04-11T17:48:00.66,1,20/100,Rare,Psychic,80,Stage 1,Thick Fat - Any damage done to Grumpig by attacks from R Pokemon and W Pokemon is reduced by 30 (after applying Weakness and Resistance).  (Poke-BODY),"[1PP] Circular Steps (10x) Does 10 damage times the number of Pokemon in play (both yours and your opponent's), excluding Grumpig.",,P,,2,0.3,0.62,2.0,0.66,,Normal
85969,Grumpig,Grumpig,https://tcgplayer-cdn.tcgplayer.com/product/85969_200w.jpg,3,1395,https://cpt.tcgcsv.com/ppJ,2024-04-11T17:48:00.66,1,20/100,Rare,Psychic,80,Stage 1,Thick Fat - Any damage done to Grumpig by attacks from R Pokemon and W Pokemon is reduced by 30 (after applying Weakness and Resistance).  (Poke-BODY),"[1PP] Circular Steps (10x) Does 10 damage times the number of Pokemon in play (both yours and your opponent's), excluding Grumpig.",,P,,2,5.0,6.83,29.99,2.5,,Reverse Holofoil
85976,Gulpin,Gulpin,https://tcgplayer-cdn.tcgplayer.com/product/85976_200w.jpg,3,1395,https://cpt.tcgcsv.com/xpJ,2024-04-11T17:48:00.707,1,33/100,Uncommon,Grass,50,Basic,,[1] Amnesia - Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.,[2G] Sludge Toss (40),P,,1,0.2,0.49,2.41,0.59,,Normal
85976,Gulpin,Gulpin,https://tcgplayer-cdn.tcgplayer.com/product/85976_200w.jpg,3,1395,https://cpt.tcgcsv.com/xpJ,2024-04-11T17:48:00.707,1,33/100,Uncommon,Grass,50,Basic,,[1] Amnesia - Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.,[2G] Sludge Toss (40),P,,1,2.75,3.64,9.66,3.53,,Reverse Holofoil
86135,Holon Circle,Holon Circle,https://tcgplayer-cdn.tcgplayer.com/product/86135_200w.jpg,3,1395,https://cpt.tcgcsv.com/KsJ,2024-04-11T17:48:00.753,1,79/100,Uncommon,Stadium,0,Stadium,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card.","Prevent all effects of an attack, including damage, done by either player's Active Pokemon.  If an Active Pokemon uses an attack, that attack ends, and discard this card.",,,,,0.4,0.62,4.49,0.61,,Normal
86135,Holon Circle,Holon Circle,https://tcgplayer-cdn.tcgplayer.com/product/86135_200w.jpg,3,1395,https://cpt.tcgcsv.com/KsJ,2024-04-11T17:48:00.753,1,79/100,Uncommon,Stadium,0,Stadium,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card.","Prevent all effects of an attack, including damage, done by either player's Active Pokemon.  If an Active Pokemon uses an attack, that attack ends, and discard this card.",,,,,1.5,2.99,5.69,3.39,,Reverse Holofoil
86261,Igglybuff,Igglybuff,https://tcgplayer-cdn.tcgplayer.com/product/86261_200w.jpg,3,1395,https://cpt.tcgcsv.com/fwJ,2024-04-11T17:48:00.817,1,21/100,Rare,Colorless,50,Basic,"Hover Lift - You pay 1 less to retreat your Jigglypuff, Wigglytuff, Wigglytuff ex, and Igglybuff.  (Poke-BODY)Baby Evolution - Once during your turn (before your attack), you may put Jigglypuff from your hand onto Igglybuff (this counts as evolving Igglybuff) and remove all damage counters from Igglybuff.  (Poke-POWER)",,,F,,1,1.52,3.47,7.18,2.89,,Normal
86261,Igglybuff,Igglybuff,https://tcgplayer-cdn.tcgplayer.com/product/86261_200w.jpg,3,1395,https://cpt.tcgcsv.com/fwJ,2024-04-11T17:48:00.817,1,21/100,Rare,Colorless,50,Basic,"Hover Lift - You pay 1 less to retreat your Jigglypuff, Wigglytuff, Wigglytuff ex, and Igglybuff.  (Poke-BODY)Baby Evolution - Once during your turn (before your attack), you may put Jigglypuff from your hand onto Igglybuff (this counts as evolving Igglybuff) and remove all damage counters from Igglybuff.  (Poke-POWER)",,,F,,1,4.85,18.51,34.99,9.27,,Reverse Holofoil
86300,Ivysaur - 034/100,Ivysaur 034 100,https://tcgplayer-cdn.tcgplayer.com/product/86300_200w.jpg,3,1395,https://cpt.tcgcsv.com/0xJ,2024-12-15T11:54:27.627,1,34/100,Uncommon,Grass,80,Stage 1,,"[2] Sleep Powder (20) 
<br>The Defending Pokemon is now Asleep.",[2G] Vine Whip (40),P,,1,4.0,5.31,5.51,5.17,,Normal
86300,Ivysaur - 034/100,Ivysaur 034 100,https://tcgplayer-cdn.tcgplayer.com/product/86300_200w.jpg,3,1395,https://cpt.tcgcsv.com/0xJ,2024-12-15T11:54:27.627,1,34/100,Uncommon,Grass,80,Stage 1,,"[2] Sleep Powder (20) 
<br>The Defending Pokemon is now Asleep.",[2G] Vine Whip (40),P,,1,2.34,37.48,49.99,20.0,,Reverse Holofoil
86301,Ivysaur - 035/100,Ivysaur 035 100,https://tcgplayer-cdn.tcgplayer.com/product/86301_200w.jpg,3,1395,https://cpt.tcgcsv.com/2xJ,2024-04-11T17:48:01.123,1,35/100,Uncommon,Grass,70,Stage 1,,[2] Stretch Vine - Choose 1 of your opponent's Benched Pokemon.  This attack does 30 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),"[2G] Sharp Leaf (40+) Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",R,,1,0.85,2.2,5.0,2.14,,Normal
86301,Ivysaur - 035/100,Ivysaur 035 100,https://tcgplayer-cdn.tcgplayer.com/product/86301_200w.jpg,3,1395,https://cpt.tcgcsv.com/2xJ,2024-04-11T17:48:01.123,1,35/100,Uncommon,Grass,70,Stage 1,,[2] Stretch Vine - Choose 1 of your opponent's Benched Pokemon.  This attack does 30 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),"[2G] Sharp Leaf (40+) Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",R,,1,9.75,19.28,24.99,17.94,,Reverse Holofoil
86317,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/86317_200w.jpg,3,1395,https://cpt.tcgcsv.com/mxJ,2024-04-11T17:48:01.22,1,53/100,Common,Colorless,50,Basic,,[1] Hypnoblast (10) The Defending Pokemon is now Asleep.,,F,,1,0.16,0.75,2.98,1.09,,Normal
86317,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/86317_200w.jpg,3,1395,https://cpt.tcgcsv.com/mxJ,2024-04-11T17:48:01.22,1,53/100,Common,Colorless,50,Basic,,[1] Hypnoblast (10) The Defending Pokemon is now Asleep.,,F,,1,8.97,14.61,24.99,8.68,,Reverse Holofoil
86332,Jirachi ex,Jirachi ex,https://tcgplayer-cdn.tcgplayer.com/product/86332_200w.jpg,3,1395,https://cpt.tcgcsv.com/GxJ,2024-04-11T17:48:01.7,1,94/100,Ultra Rare,Psychic,90,Basic,"Star Light - As long as your opponent has any Pokemon-ex or Stage 2 Evolved Pokemon in play, Jirachi ex pays 1 less Energy to use Shield Beam or Super Psy Bolt.  (Poke-BODY)","[1P] Shield Beam (30) During your opponent's next turn, your opponent can't use any Poke-Powers on his or her Pokemon.",[2P] Super Psy Bolt (50),,,1,300.0,999.99,1000.0,147.34,,Holofoil
86458,Kingler (Delta Species),Kingler Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/86458_200w.jpg,3,1395,https://cpt.tcgcsv.com/bCJ,2024-04-11T17:48:01.763,1,22/100,Rare,Fire Metal,80,Stage 1,,"[1M] Body Slam (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2R] Prop-up Pinchers (40+) If Kingler has a Pokemon Tool attached to it, this attack does 40 damage plus 40 more damage.",L,,3,2.1,3.29,6.72,3.51,,Normal
86458,Kingler (Delta Species),Kingler Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/86458_200w.jpg,3,1395,https://cpt.tcgcsv.com/bCJ,2024-04-11T17:48:01.763,1,22/100,Rare,Fire Metal,80,Stage 1,,"[1M] Body Slam (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2R] Prop-up Pinchers (40+) If Kingler has a Pokemon Tool attached to it, this attack does 40 damage plus 40 more damage.",L,,3,15.0,27.88,44.99,35.93,22.0,Reverse Holofoil
86525,Krabby,Krabby,https://tcgplayer-cdn.tcgplayer.com/product/86525_200w.jpg,3,1395,https://cpt.tcgcsv.com/wDJ,2024-04-11T17:48:01.857,1,54/100,Common,Water,40,Basic,,"[1] Vital Pinchers (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,L,,1,0.1,0.45,1.49,0.49,,Normal
86525,Krabby,Krabby,https://tcgplayer-cdn.tcgplayer.com/product/86525_200w.jpg,3,1395,https://cpt.tcgcsv.com/wDJ,2024-04-11T17:48:01.857,1,54/100,Common,Water,40,Basic,,"[1] Vital Pinchers (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,L,,1,3.74,4.62,7.99,6.55,,Reverse Holofoil
86557,Kyogre ex,Kyogre ex,https://tcgplayer-cdn.tcgplayer.com/product/86557_200w.jpg,3,1395,https://cpt.tcgcsv.com/9FJ,2024-04-11T17:48:01.903,1,95/100,Ultra Rare,Water,100,Basic,"Flotation - As long as Kyogre ex has 1 Energy or less attached to it, the Retreat Cost for each of your Kyogre ex is 0.  (Poke-BODY)",[1WW] Hydro Shot - Discard 2 Energy attached to Kyogre ex.  Choose 1 of your opponent's Pokemon.  This attack does 70 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,L,,2,49.68,94.5,199.99,80.36,99.98,Holofoil
86578,Lairon,Lairon,https://tcgplayer-cdn.tcgplayer.com/product/86578_200w.jpg,3,1395,https://cpt.tcgcsv.com/BFJ,2024-04-11T17:48:01.95,1,36/100,Uncommon,Metal,80,Stage 1,,"[1] Roar - Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.",[2M] Metal Charge (50) Put 1 damage counter on Lairon.,R,G,2,0.19,0.64,3.98,0.65,0.46,Normal
86578,Lairon,Lairon,https://tcgplayer-cdn.tcgplayer.com/product/86578_200w.jpg,3,1395,https://cpt.tcgcsv.com/BFJ,2024-04-11T17:48:01.95,1,36/100,Uncommon,Metal,80,Stage 1,,"[1] Roar - Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.",[2M] Metal Charge (50) Put 1 damage counter on Lairon.,R,G,2,4.0,7.63,19.99,6.04,,Reverse Holofoil
86818,Lombre,Lombre,https://tcgplayer-cdn.tcgplayer.com/product/86818_200w.jpg,3,1395,https://cpt.tcgcsv.com/nLJ,2024-04-11T17:48:02.013,1,37/100,Uncommon,Water,70,Stage 1,,"[2] Plunder (20) Before doing damage, discard all Trainer cards attached to the Defending Pokemon.",[2W] Wave Splash (50),L,,1,0.15,0.46,1.99,0.48,,Normal
86818,Lombre,Lombre,https://tcgplayer-cdn.tcgplayer.com/product/86818_200w.jpg,3,1395,https://cpt.tcgcsv.com/nLJ,2024-04-11T17:48:02.013,1,37/100,Uncommon,Water,70,Stage 1,,"[2] Plunder (20) Before doing damage, discard all Trainer cards attached to the Defending Pokemon.",[2W] Wave Splash (50),L,,1,4.64,5.26,21.99,4.12,,Reverse Holofoil
86835,Lotad,Lotad,https://tcgplayer-cdn.tcgplayer.com/product/86835_200w.jpg,3,1395,https://cpt.tcgcsv.com/KLJ,2024-04-11T17:48:02.087,1,55/100,Common,Water,50,Basic,"Aqua Lift - If Lotad has any W Energy attached to it, the Retreat Cost for Lotad is 0.  (Poke-BODY)",[2] Rolling Tackle (20),,L,,1,0.22,0.48,1.99,0.51,,Normal
86835,Lotad,Lotad,https://tcgplayer-cdn.tcgplayer.com/product/86835_200w.jpg,3,1395,https://cpt.tcgcsv.com/KLJ,2024-04-11T17:48:02.087,1,55/100,Common,Water,50,Basic,"Aqua Lift - If Lotad has any W Energy attached to it, the Retreat Cost for Lotad is 0.  (Poke-BODY)",[2] Rolling Tackle (20),,L,,1,3.36,7.5,19.76,4.95,,Reverse Holofoil
86842,Loudred,Loudred,https://tcgplayer-cdn.tcgplayer.com/product/86842_200w.jpg,3,1395,https://cpt.tcgcsv.com/SLJ,2024-04-11T17:48:02.147,1,23/100,Rare,Colorless,70,Stage 1,,"[2] Surprise (20) Choose 1 card from your opponent's hand without looking.  Look at the card you chose, then have your opponent shuffle that card into his or her deck.",[3] Bass Control - Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),F,,1,0.12,0.51,1.99,0.57,,Normal
86842,Loudred,Loudred,https://tcgplayer-cdn.tcgplayer.com/product/86842_200w.jpg,3,1395,https://cpt.tcgcsv.com/SLJ,2024-04-11T17:48:02.147,1,23/100,Rare,Colorless,70,Stage 1,,"[2] Surprise (20) Choose 1 card from your opponent's hand without looking.  Look at the card you chose, then have your opponent shuffle that card into his or her deck.",[3] Bass Control - Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),F,,1,3.44,5.49,29.97,8.69,,Reverse Holofoil
86902,Ludicolo (Delta Species),Ludicolo Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/86902_200w.jpg,3,1395,https://cpt.tcgcsv.com/3NJ,2024-04-11T17:48:02.193,1,6/100,Holo Rare,Fire,100,Stage 2,"Overzealous - If your opponent has any Pokemon-ex in play, each of Ludicolo's attacks does 30 more damage to the Defending Pokemon.  (Poke-BODY)",[1R] Knock Off (30) Choose 1 card from your opponent's hand without looking and discard it.,[2R] Fire Punch (60),L,,2,12.91,19.99,33.3,20.77,14.72,Holofoil
86902,Ludicolo (Delta Species),Ludicolo Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/86902_200w.jpg,3,1395,https://cpt.tcgcsv.com/3NJ,2024-04-11T17:48:02.193,1,6/100,Holo Rare,Fire,100,Stage 2,"Overzealous - If your opponent has any Pokemon-ex in play, each of Ludicolo's attacks does 30 more damage to the Defending Pokemon.  (Poke-BODY)",[1R] Knock Off (30) Choose 1 card from your opponent's hand without looking and discard it.,[2R] Fire Punch (60),L,,2,14.72,20.56,25.83,24.6,21.97,Reverse Holofoil
86935,Luvdisc,Luvdisc,https://tcgplayer-cdn.tcgplayer.com/product/86935_200w.jpg,3,1395,https://cpt.tcgcsv.com/KNJ,2024-04-11T17:48:02.243,1,7/100,Holo Rare,Water,60,Basic,,[1] Even Game - Count the number of your opponent's Pokemon.  Search your deck for up to that number of Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,"[1] Stadium Play (10) If you have a Stadium card in play, remove 1 damage counter from each of your Pokemon.  If your opponent has a Stadium card in play, this attack does 10 damage to each of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",L,,1,4.23,9.05,19.99,7.25,,Holofoil
86935,Luvdisc,Luvdisc,https://tcgplayer-cdn.tcgplayer.com/product/86935_200w.jpg,3,1395,https://cpt.tcgcsv.com/KNJ,2024-04-11T17:48:02.243,1,7/100,Holo Rare,Water,60,Basic,,[1] Even Game - Count the number of your opponent's Pokemon.  Search your deck for up to that number of Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,"[1] Stadium Play (10) If you have a Stadium card in play, remove 1 damage counter from each of your Pokemon.  If your opponent has a Stadium card in play, this attack does 10 damage to each of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",L,,1,3.95,7.36,35.98,7.37,,Reverse Holofoil
87159,Manectric,Manectric,https://tcgplayer-cdn.tcgplayer.com/product/87159_200w.jpg,3,1395,https://cpt.tcgcsv.com/cTJ,2024-04-11T17:48:02.303,1,8/100,Holo Rare,Lightning,80,Stage 1,,"[1L] Kick Away (30) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.","[1LL] Strong Current (50) If Manectric has a Pokemon Tool card attached to it, this attack does 20 damage to each of your opponent's Benched Pokemon-ex.  (Don't apply Weakness and Resistance for Benched Pokemon.)",F,M,1,7.17,12.17,39.99,11.72,,Holofoil
87159,Manectric,Manectric,https://tcgplayer-cdn.tcgplayer.com/product/87159_200w.jpg,3,1395,https://cpt.tcgcsv.com/cTJ,2024-04-11T17:48:02.303,1,8/100,Holo Rare,Lightning,80,Stage 1,,"[1L] Kick Away (30) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.","[1LL] Strong Current (50) If Manectric has a Pokemon Tool card attached to it, this attack does 20 damage to each of your opponent's Benched Pokemon-ex.  (Don't apply Weakness and Resistance for Benched Pokemon.)",F,M,1,19.99,49.98,81.79,12.4,,Reverse Holofoil
87237,Marshtomp - 024/100,Marshtomp 024 100,https://tcgplayer-cdn.tcgplayer.com/product/87237_200w.jpg,3,1395,https://cpt.tcgcsv.com/MVJ,2024-04-11T17:48:02.383,1,24/100,Rare,Water,70,Stage 1,,[W] Rain Splash (20),"[2W] Mud Splash (30) 
<br>Does 30 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",G,,1,0.9,1.74,3.28,1.81,,Normal
