productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extWeakness,extResistance,extRetreatCost,extCardText
86209,Houndoom,Houndoom,https://tcgplayer-cdn.tcgplayer.com/product/86209_200w.jpg,3,1403,https://cpt.tcgcsv.com/cvJ,2025-07-15T14:24:56.46,1,5/90,Holo Rare,Darkness,90,Stage 1,"[D] Fire Counterattack (20+) If your opponent has any F Pokemon in play, this attack does 20 damage plus 60 more damage.",3.3,19.99,22.75,24.13,,Reverse Holofoil,[DD] Dark Roar (50) Your opponent discards a card from his or her hand.,Fx2,P-20,1,
86210,Houndoom (Prime),Houndoom Prime,https://tcgplayer-cdn.tcgplayer.com/product/86210_200w.jpg,3,1403,https://cpt.tcgcsv.com/dvJ,2023-04-10T14:40:18.61,1,82/90,Ultra Rare,Darkness,110,Stage 1,[1DD] Dark Clamp (70) The Defending Pokemon can't retreat during your opponent's next turn.,94.66,144.97,249.99,108.01,,Holofoil,,Fx2,P-20,1,"Fire Breath - Once during your turn (before you attack), you may flip a coin.  If heads, the Defending Pokemon is now Burned.  This power can't be used if Houndoom is affected by a Special Condition.  (Poke-POWER)"
86230,Houndour (53),Houndour 53,https://tcgplayer-cdn.tcgplayer.com/product/86230_200w.jpg,3,1403,https://cpt.tcgcsv.com/DvJ,2023-05-31T10:54:16.187,1,53/90,Common,Darkness,50,Basic,[1D] Sharp Fang (30),0.15,0.42,0.99,0.5,,Normal,,Fx2,P-20,1,
86230,Houndour (53),Houndour 53,https://tcgplayer-cdn.tcgplayer.com/product/86230_200w.jpg,3,1403,https://cpt.tcgcsv.com/DvJ,2023-05-31T10:54:16.187,1,53/90,Common,Darkness,50,Basic,[1D] Sharp Fang (30),0.85,3.57,7.73,5.15,,Reverse Holofoil,,Fx2,P-20,1,
86231,Houndour (54),Houndour 54,https://tcgplayer-cdn.tcgplayer.com/product/86231_200w.jpg,3,1403,https://cpt.tcgcsv.com/FvJ,2023-04-10T14:27:07.803,1,54/90,Common,Darkness,50,Basic,"[D] Jump On (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",0.07,0.34,1.49,0.35,,Normal,,Fx2,P-20,1,
86231,Houndour (54),Houndour 54,https://tcgplayer-cdn.tcgplayer.com/product/86231_200w.jpg,3,1403,https://cpt.tcgcsv.com/FvJ,2023-04-10T14:27:07.803,1,54/90,Common,Darkness,50,Basic,"[D] Jump On (10+) Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",0.68,0.8,2.49,2.45,,Reverse Holofoil,,Fx2,P-20,1,
86345,Jolteon,Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/86345_200w.jpg,3,1403,https://cpt.tcgcsv.com/WxJ,2023-04-10T13:56:45.22,1,28/90,Uncommon,Lightning,80,Stage 1,"[1] Agility (20) Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Jolteon  during your opponent's next turn.",2.0,3.72,7.0,3.63,,Normal,[1LL] Mach Bolt (70),Fx2,M-20,0,
86345,Jolteon,Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/86345_200w.jpg,3,1403,https://cpt.tcgcsv.com/WxJ,2023-04-10T13:56:45.22,1,28/90,Uncommon,Lightning,80,Stage 1,"[1] Agility (20) Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Jolteon  during your opponent's next turn.",17.99,18.76,29.99,18.76,,Reverse Holofoil,[1LL] Mach Bolt (70),Fx2,M-20,0,
86553,Kyogre & Groudon Legend (Bottom),Kyogre and Groudon Legend Bottom,https://tcgplayer-cdn.tcgplayer.com/product/86553_200w.jpg,3,1403,https://cpt.tcgcsv.com/5FJ,2024-04-18T20:15:29.657,1,88/90,Ultra Rare,Fighting Water,150,Legend,[2WW] Mega Tidal Wave - Discard the top 5 cards from your opponent's deck.  This attack does 30 damage times the number of Energy cards you discarded to each of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),149.75,194.47,815.0,155.56,,Holofoil,[2FF] Massive Eruption (100x) Discard the top 5 cards from your deck.  This attack does 100 damage times the number of Energy cards you discarded.,GLx2,,3,
86554,Kyogre & Groudon Legend (Top),Kyogre and Groudon Legend Top,https://tcgplayer-cdn.tcgplayer.com/product/86554_200w.jpg,3,1403,https://cpt.tcgcsv.com/6FJ,2024-04-18T20:15:14.18,1,87/90,Ultra Rare,Fighting Water,150,Legend,[2WW] Mega Tidal Wave - Discard the top 5 cards from your opponent's deck.  This attack does 30 damage times the number of Energy cards you discarded to each of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),85.2,117.0,125.55,75.96,,Holofoil,[2FF] Massive Eruption (100x) Discard the top 5 cards from your deck.  This attack does 100 damage times the number of Energy cards you discarded.,GLx2,,3,
86582,Lairon,Lairon,https://tcgplayer-cdn.tcgplayer.com/product/86582_200w.jpg,3,1403,https://cpt.tcgcsv.com/GFJ,2023-04-10T13:56:56.727,1,29/90,Uncommon,Metal,90,Stage 1,"[M] Scrap Attack (20) Flip a coin.  If heads, search your discard pile for a M Energy card and attach it to Lairon.",0.07,0.3,2.98,0.57,,Normal,[1MM] Tackle (60),Rx2,P-20,3,
86582,Lairon,Lairon,https://tcgplayer-cdn.tcgplayer.com/product/86582_200w.jpg,3,1403,https://cpt.tcgcsv.com/GFJ,2023-04-10T13:56:56.727,1,29/90,Uncommon,Metal,90,Stage 1,"[M] Scrap Attack (20) Flip a coin.  If heads, search your discard pile for a M Energy card and attach it to Lairon.",0.4,0.54,1.25,0.75,,Reverse Holofoil,[1MM] Tackle (60),Rx2,P-20,3,
86680,Leafeon,Leafeon,https://tcgplayer-cdn.tcgplayer.com/product/86680_200w.jpg,3,1403,https://cpt.tcgcsv.com/DHJ,2024-06-07T15:28:38.987,1,17/90,Rare,Grass,90,Stage 1,[1] Miasma Wind (50x) Does 50 damage times the number of Special Conditions affecting the Defending Pokemon.,5.65,6.64,9.99,6.44,,Normal,[G] Soothing Scent (30) The Defending Pokemon is now Asleep.,Rx2,W-20,1,
86680,Leafeon,Leafeon,https://tcgplayer-cdn.tcgplayer.com/product/86680_200w.jpg,3,1403,https://cpt.tcgcsv.com/DHJ,2024-06-07T15:28:38.987,1,17/90,Rare,Grass,90,Stage 1,[1] Miasma Wind (50x) Does 50 damage times the number of Special Conditions affecting the Defending Pokemon.,18.0,19.0,19.99,21.41,,Reverse Holofoil,[G] Soothing Scent (30) The Defending Pokemon is now Asleep.,Rx2,W-20,1,
86709,Legend Box,Legend Box,https://tcgplayer-cdn.tcgplayer.com/product/86709_200w.jpg,3,1403,https://cpt.tcgcsv.com/cJJ,2023-04-10T14:31:18.91,1,75/90,Uncommon,Trainer,0,Trainer,"Reveal the top 10 cards of your deck.  If you reveal both halves of a Pokemon LEGEND, put those cards onto your Bench and attach all revealed Energy cards to that Pokemon LEGEND.  Shuffle the other cards back into your deck.  (You can play only 1 Pokemon LEGEND in this way.)",0.1,0.31,1.55,0.31,,Normal,,,,,
86709,Legend Box,Legend Box,https://tcgplayer-cdn.tcgplayer.com/product/86709_200w.jpg,3,1403,https://cpt.tcgcsv.com/cJJ,2023-04-10T14:31:18.91,1,75/90,Uncommon,Trainer,0,Trainer,"Reveal the top 10 cards of your deck.  If you reveal both halves of a Pokemon LEGEND, put those cards onto your Bench and attach all revealed Energy cards to that Pokemon LEGEND.  Shuffle the other cards back into your deck.  (You can play only 1 Pokemon LEGEND in this way.)",0.66,1.0,4.49,1.13,,Reverse Holofoil,,,,,
87017,Magcargo,Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/87017_200w.jpg,3,1403,https://cpt.tcgcsv.com/mQJ,2023-12-12T19:12:44.48,1,6/90,Holo Rare,Fire,100,Stage 1,[1R] Searing Flame (20) The Defending Pokemon is now Burned.,6.75,12.47,14.99,8.23,,Holofoil,"[1RR] Lava Flow (60+) You may discard any number of R Energy cards attached to Magcargo.  If you do, this attack does 60 damage plus 20 more damage for each R Energy card you discarded.",Wx2,,3,
87017,Magcargo,Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/87017_200w.jpg,3,1403,https://cpt.tcgcsv.com/mQJ,2023-12-12T19:12:44.48,1,6/90,Holo Rare,Fire,100,Stage 1,[1R] Searing Flame (20) The Defending Pokemon is now Burned.,6.0,6.0,6.0,7.71,,Reverse Holofoil,"[1RR] Lava Flow (60+) You may discard any number of R Energy cards attached to Magcargo.  If you do, this attack does 60 damage plus 20 more damage for each R Energy card you discarded.",Wx2,,3,
87133,Makuhita,Makuhita,https://tcgplayer-cdn.tcgplayer.com/product/87133_200w.jpg,3,1403,https://cpt.tcgcsv.com/HSJ,2023-04-10T14:27:15.367,1,55/90,Common,Fighting,70,Basic,[1F] Slap Down (20+) Flip 2 coins.  This attack does 20 damage plus 10 more damage for each heads.,0.11,0.46,1.98,0.46,0.22,Normal,[2F] Slap Push (40),Px2,,2,
87133,Makuhita,Makuhita,https://tcgplayer-cdn.tcgplayer.com/product/87133_200w.jpg,3,1403,https://cpt.tcgcsv.com/HSJ,2023-04-10T14:27:15.367,1,55/90,Common,Fighting,70,Basic,[1F] Slap Down (20+) Flip 2 coins.  This attack does 20 damage plus 10 more damage for each heads.,4.99,4.99,4.99,4.0,,Reverse Holofoil,[2F] Slap Push (40),Px2,,2,
87263,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87263_200w.jpg,3,1403,https://cpt.tcgcsv.com/hWJ,2025-02-05T21:13:14.313,1,56/90,Common,Metal,60,Basic,"[1] Selfish Draw - Look at the top card of your deck.  You may put it in your hand.  If not, discard it and draw a card.",0.1,0.33,1.0,0.34,,Normal,"[2M] Destructive Jaw (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed and discard an Energy card attached to the Defending Pokemon.",Rx2,P-20,1,
87263,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87263_200w.jpg,3,1403,https://cpt.tcgcsv.com/hWJ,2025-02-05T21:13:14.313,1,56/90,Common,Metal,60,Basic,"[1] Selfish Draw - Look at the top card of your deck.  You may put it in your hand.  If not, discard it and draw a card.",1.3,1.7,10.0,2.95,,Reverse Holofoil,"[2M] Destructive Jaw (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed and discard an Energy card attached to the Defending Pokemon.",Rx2,P-20,1,
87341,Metagross,Metagross,https://tcgplayer-cdn.tcgplayer.com/product/87341_200w.jpg,3,1403,https://cpt.tcgcsv.com/RXJ,2023-04-10T13:54:48.053,1,18/90,Rare,Metal,130,Stage 2,[1MM] Strength (70),0.44,0.95,4.97,0.97,,Normal,[2MM] Quad Smash (50x) Flip 4 coins.  This attack does 50 damage times the number of heads.,Rx2,P-20,4,
87341,Metagross,Metagross,https://tcgplayer-cdn.tcgplayer.com/product/87341_200w.jpg,3,1403,https://cpt.tcgcsv.com/RXJ,2023-04-10T13:54:48.053,1,18/90,Rare,Metal,130,Stage 2,[1MM] Strength (70),1.05,3.83,4.1,4.12,,Reverse Holofoil,[2MM] Quad Smash (50x) Flip 4 coins.  This attack does 50 damage times the number of heads.,Rx2,P-20,4,
87366,Metal Energy (Special),Metal Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/87366_200w.jpg,3,1403,https://cpt.tcgcsv.com/lZJ,2023-04-10T14:31:52.91,1,80/90,Uncommon,Special Metal Energy,,,,0.09,0.53,1.85,0.44,0.42,Normal,,,,,Damage done by attacks to the Pokemon that Metal Energy is attached to is reduced by 10 (after applying Weakness and Resistance).  Ignore this effect if the Pokemon that Metal Energy is attached to isn't M.  Metal Energy provides M Energy.  (Doesn't count as a basic Energy card.)
87366,Metal Energy (Special),Metal Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/87366_200w.jpg,3,1403,https://cpt.tcgcsv.com/lZJ,2023-04-10T14:31:52.91,1,80/90,Uncommon,Special Metal Energy,,,,0.4,1.07,6.06,1.0,,Reverse Holofoil,,,,,Damage done by attacks to the Pokemon that Metal Energy is attached to is reduced by 10 (after applying Weakness and Resistance).  Ignore this effect if the Pokemon that Metal Energy is attached to isn't M.  Metal Energy provides M Energy.  (Doesn't count as a basic Energy card.)
87382,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87382_200w.jpg,3,1403,https://cpt.tcgcsv.com/GZJ,2025-01-11T09:53:45.517,1,30/90,Uncommon,Metal,80,Stage 1,[1M] Hammer In (30),0.1,0.29,1.49,0.29,,Normal,[2M] Double Smash (50x) Flip 2 coins.  This attack does 50 damage times the number of heads.,Rx2,P-20,2,
87382,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87382_200w.jpg,3,1403,https://cpt.tcgcsv.com/GZJ,2025-01-11T09:53:45.517,1,30/90,Uncommon,Metal,80,Stage 1,[1M] Hammer In (30),0.48,0.52,1.49,0.65,,Reverse Holofoil,[2M] Double Smash (50x) Flip 2 coins.  This attack does 50 damage times the number of heads.,Rx2,P-20,2,
87511,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/87511_200w.jpg,3,1403,https://cpt.tcgcsv.com/f0K,2025-02-05T21:13:14.353,1,57/90,Common,Psychic,60,Basic,[1] Mumble (10),0.08,0.27,1.49,0.29,,Normal,[P] Dual Draw - Each player draws 3 cards.,Dx2,C-20,1,
87511,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/87511_200w.jpg,3,1403,https://cpt.tcgcsv.com/f0K,2025-02-05T21:13:14.353,1,57/90,Common,Psychic,60,Basic,[1] Mumble (10),0.2,0.67,1.49,0.64,,Reverse Holofoil,[P] Dual Draw - Each player draws 3 cards.,Dx2,C-20,1,
87518,Mismagius,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/87518_200w.jpg,3,1403,https://cpt.tcgcsv.com/n0K,2023-04-10T13:54:55.687,1,19/90,Rare,Psychic,80,Stage 1,"[P] Sleeping Spell (30) Flip a coin.  If heads, the Defending Pokemon is now Asleep.",0.34,0.58,2.98,0.63,,Normal,"[1P] Poltergeist (30x) Look at your opponent's hand.  This attack does 30 damage times the number of Trainer, Supporter, or Stadium cards in your opponent's hand.",Dx2,C-20,1,
87518,Mismagius,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/87518_200w.jpg,3,1403,https://cpt.tcgcsv.com/n0K,2023-04-10T13:54:55.687,1,19/90,Rare,Psychic,80,Stage 1,"[P] Sleeping Spell (30) Flip a coin.  If heads, the Defending Pokemon is now Asleep.",1.7,3.07,5.0,2.66,,Reverse Holofoil,"[1P] Poltergeist (30x) Look at your opponent's hand.  This attack does 30 damage times the number of Trainer, Supporter, or Stadium cards in your opponent's hand.",Dx2,C-20,1,
87625,Muk,Muk,https://tcgplayer-cdn.tcgplayer.com/product/87625_200w.jpg,3,1403,https://cpt.tcgcsv.com/w3K,2023-04-10T13:58:17.3,1,31/90,Uncommon,Psychic,100,Stage 1,[P] Sludge Drag - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.  The new Defending Pokemon is now Confused and Poisoned.,0.14,0.4,1.25,0.39,,Normal,"[2P] Pester (50+) If the Defending Pokemon is affected by a Special Condition, this attack does 50 damage plus 30 more damage.",Px2,,3,
87625,Muk,Muk,https://tcgplayer-cdn.tcgplayer.com/product/87625_200w.jpg,3,1403,https://cpt.tcgcsv.com/w3K,2023-04-10T13:58:17.3,1,31/90,Uncommon,Psychic,100,Stage 1,[P] Sludge Drag - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.  The new Defending Pokemon is now Confused and Poisoned.,0.79,3.0,5.0,1.56,,Reverse Holofoil,"[2P] Pester (50+) If the Defending Pokemon is affected by a Special Condition, this attack does 50 damage plus 30 more damage.",Px2,,3,
87655,Murkrow (58),Murkrow 58,https://tcgplayer-cdn.tcgplayer.com/product/87655_200w.jpg,3,1403,https://cpt.tcgcsv.com/75K,2023-04-10T14:27:33.743,1,58/90,Common,Darkness,60,Basic,"[D] Astonish (10) Flip a coin.  If heads, choose 1 card from your opponent's hand without looking.  Look at that card you chose, then have your opponent shuffle that card into his or her deck.",0.07,0.29,3.45,0.31,,Normal,,Lx2,F-20,1,
87655,Murkrow (58),Murkrow 58,https://tcgplayer-cdn.tcgplayer.com/product/87655_200w.jpg,3,1403,https://cpt.tcgcsv.com/75K,2023-04-10T14:27:33.743,1,58/90,Common,Darkness,60,Basic,"[D] Astonish (10) Flip a coin.  If heads, choose 1 card from your opponent's hand without looking.  Look at that card you chose, then have your opponent shuffle that card into his or her deck.",0.49,0.58,3.63,2.11,,Reverse Holofoil,,Lx2,F-20,1,
87656,Murkrow (59),Murkrow 59,https://tcgplayer-cdn.tcgplayer.com/product/87656_200w.jpg,3,1403,https://cpt.tcgcsv.com/85K,2023-04-10T14:27:41.4,1,59/90,Common,Darkness,70,Basic,[1] Glide (10),0.17,0.33,1.49,0.38,,Normal,[2D] Dark Cutter (30),Lx2,F-20,1,
87656,Murkrow (59),Murkrow 59,https://tcgplayer-cdn.tcgplayer.com/product/87656_200w.jpg,3,1403,https://cpt.tcgcsv.com/85K,2023-04-10T14:27:41.4,1,59/90,Common,Darkness,70,Basic,[1] Glide (10),0.71,0.93,1.99,0.77,0.71,Reverse Holofoil,[2D] Dark Cutter (30),Lx2,F-20,1,
87845,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/87845_200w.jpg,3,1403,https://cpt.tcgcsv.com/W8K,2023-04-10T14:27:47.81,1,60/90,Common,Grass,40,Basic,[1] Ram (10),0.11,0.4,1.98,0.57,0.57,Normal,"[G] Find a Friend - Flip a coin.  If heads, search your deck for a G Pokemon, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",Px2,,1,
87845,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/87845_200w.jpg,3,1403,https://cpt.tcgcsv.com/W8K,2023-04-10T14:27:47.81,1,60/90,Common,Grass,40,Basic,[1] Ram (10),1.01,1.39,4.99,1.5,1.38,Reverse Holofoil,"[G] Find a Friend - Flip a coin.  If heads, search your deck for a G Pokemon, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",Px2,,1,
88097,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88097_200w.jpg,3,1403,https://cpt.tcgcsv.com/ZfK,2023-04-10T14:27:54.147,1,61/90,Common,Lightning,50,Basic,[1] Slam (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,3.1,5.99,7.76,4.49,2.61,Normal,,Fx2,M-20,1,
88097,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88097_200w.jpg,3,1403,https://cpt.tcgcsv.com/ZfK,2023-04-10T14:27:54.147,1,61/90,Common,Lightning,50,Basic,[1] Slam (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,10.6,59.95,78.0,59.95,,Reverse Holofoil,,Fx2,M-20,1,
88129,Pineco (62),Pineco 62,https://tcgplayer-cdn.tcgplayer.com/product/88129_200w.jpg,3,1403,https://cpt.tcgcsv.com/CgK,2023-04-10T14:27:59.937,1,62/90,Common,Grass,60,Basic,[1] Rollout (10),0.15,0.25,1.52,0.24,0.23,Normal,,Rx2,,2,
88129,Pineco (62),Pineco 62,https://tcgplayer-cdn.tcgplayer.com/product/88129_200w.jpg,3,1403,https://cpt.tcgcsv.com/CgK,2023-04-10T14:27:59.937,1,62/90,Common,Grass,60,Basic,[1] Rollout (10),0.32,0.62,2.5,0.93,,Reverse Holofoil,,Rx2,,2,
88130,Pineco (63),Pineco 63,https://tcgplayer-cdn.tcgplayer.com/product/88130_200w.jpg,3,1403,https://cpt.tcgcsv.com/DgK,2023-04-10T14:28:05.64,1,63/90,Common,Grass,60,Basic,"[1] Focus Energy - During your next turn, Pineco's Surprise Attack attack's base damage is 80.",0.04,0.25,7.86,0.23,,Normal,"[1G] Surprise Attack (40) Flip a coin.  If tails, this attack does nothing.",Rx2,,2,
88130,Pineco (63),Pineco 63,https://tcgplayer-cdn.tcgplayer.com/product/88130_200w.jpg,3,1403,https://cpt.tcgcsv.com/DgK,2023-04-10T14:28:05.64,1,63/90,Common,Grass,60,Basic,"[1] Focus Energy - During your next turn, Pineco's Surprise Attack attack's base damage is 80.",0.4,0.63,1.99,0.63,1.26,Reverse Holofoil,"[1G] Surprise Attack (40) Flip a coin.  If tails, this attack does nothing.",Rx2,,2,
88139,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/88139_200w.jpg,3,1403,https://cpt.tcgcsv.com/PgK,2023-04-10T13:58:23.4,1,32/90,Uncommon,Grass,70,Basic,"[G] Charging Horn (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",0.2,0.4,1.49,0.4,,Normal,[1GG] Guillotine (60),Rx2,,1,
88139,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/88139_200w.jpg,3,1403,https://cpt.tcgcsv.com/PgK,2023-04-10T13:58:23.4,1,32/90,Uncommon,Grass,70,Basic,"[G] Charging Horn (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",0.68,1.05,1.58,1.44,,Reverse Holofoil,[1GG] Guillotine (60),Rx2,,1,
88518,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88518_200w.jpg,3,1403,https://cpt.tcgcsv.com/nqK,2023-04-10T13:58:29.127,1,33/90,Uncommon,Lightning,80,Stage 1,[1] Pain-full Punch (30),1.29,1.57,5.98,2.04,,Normal,[1L] Spark (40) Does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Fx2,M-20,0,
88518,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88518_200w.jpg,3,1403,https://cpt.tcgcsv.com/nqK,2023-04-10T13:58:29.127,1,33/90,Uncommon,Lightning,80,Stage 1,[1] Pain-full Punch (30),9.52,11.21,19.99,11.92,,Reverse Holofoil,[1L] Spark (40) Does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Fx2,M-20,0,
88519,Raichu (Prime),Raichu Prime,https://tcgplayer-cdn.tcgplayer.com/product/88519_200w.jpg,3,1403,https://cpt.tcgcsv.com/pqK,2023-06-16T18:05:52.05,1,83/90,Ultra Rare,Lightning,100,Stage 1,[1LL] Mega Thunderbolt (120) Discard all Energy attached to Raichu.,60.95,65.97,149.99,62.11,61.99,Holofoil,,Fx2,M-20,1,"Voltage Increase - As often as you like during your turn (before your attack), you may move a L Energy attached to 1 of your Pokemon to Raichu.  This power can't be used if Raichu is affected by a Special Condition.  (Poke-POWER)"
88606,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/88606_200w.jpg,3,1403,https://cpt.tcgcsv.com/8sK,2025-02-05T21:13:14.42,1,34/90,Uncommon,Colorless,80,Stage 1,[1] Razor-Sharp Incisors (10x) Does 10 damage times the number of damage counters on the Defending Pokemon.,0.16,0.39,1.0,0.51,,Normal,[1] Gnaw Up (30) Discard a Special Energy card attached to the Defending Pokemon.,Fx2,,0,
88606,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/88606_200w.jpg,3,1403,https://cpt.tcgcsv.com/8sK,2025-02-05T21:13:14.42,1,34/90,Uncommon,Colorless,80,Stage 1,[1] Razor-Sharp Incisors (10x) Does 10 damage times the number of damage counters on the Defending Pokemon.,0.37,0.69,2.0,1.04,,Reverse Holofoil,[1] Gnaw Up (30) Discard a Special Energy card attached to the Defending Pokemon.,Fx2,,0,
88621,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/88621_200w.jpg,3,1403,https://cpt.tcgcsv.com/rsK,2023-04-10T14:28:11.747,1,64/90,Common,Colorless,40,Basic,[1] Gnaw (20),0.15,0.36,1.69,0.4,0.27,Normal,,Fx2,,1,
88621,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/88621_200w.jpg,3,1403,https://cpt.tcgcsv.com/rsK,2023-04-10T14:28:11.747,1,64/90,Common,Colorless,40,Basic,[1] Gnaw (20),0.65,1.5,4.0,3.66,,Reverse Holofoil,,Fx2,,1,
88637,Rayquaza & Deoxys Legend (Bottom),Rayquaza and Deoxys Legend Bottom,https://tcgplayer-cdn.tcgplayer.com/product/88637_200w.jpg,3,1403,https://cpt.tcgcsv.com/MsK,2024-04-18T20:33:38.677,1,90/90,Ultra Rare,Colorless Psychic,140,Legend,[1LRR] Ozone Buster (150) Discard all R Energy attached to Rayquaza and Deoxys LEGEND.,118.64,187.99,246.0,149.91,187.99,Holofoil,,CPx2,,3,"Space Virus - If your opponent's Pokemon is Knocked Out by damage from an attack of Rayquaza and Deoxys LEGEND, take 1 more Prize card.  (Poke-BODY)"
88638,Rayquaza & Deoxys Legend (Top),Rayquaza and Deoxys Legend Top,https://tcgplayer-cdn.tcgplayer.com/product/88638_200w.jpg,3,1403,https://cpt.tcgcsv.com/NsK,2024-04-18T20:15:47.517,1,89/90,Ultra Rare,Colorless Psychic,140,Legend,[1LRR] Ozone Buster (150) Discard all R Energy attached to Rayquaza and Deoxys LEGEND.,86.3,138.01,188.61,127.94,,Holofoil,,CPx2,,3,"Space Virus - If your opponent's Pokemon is Knocked Out by damage from an attack of Rayquaza and Deoxys LEGEND, take 1 more Prize card.  (Poke-BODY)"
88839,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/88839_200w.jpg,3,1403,https://cpt.tcgcsv.com/PxK,2023-04-10T13:55:03.413,1,20/90,Rare,Lightning,60,Basic,[L] Plasma Arrow - Choose 1 of your opponent's Pokemon.  This attack does 20 damage for each Energy attached to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.,1.47,1.5,3.0,1.47,,Normal,,Dx2,C-20,1,"Mischievous Trick - Once during your turn (before your attack), you may switch 1 of your face-down Prize cards with the top card of your deck.  This power can't be used if Rotom is affected by a Special Condition.  (Poke-POWER)"
88839,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/88839_200w.jpg,3,1403,https://cpt.tcgcsv.com/PxK,2023-04-10T13:55:03.413,1,20/90,Rare,Lightning,60,Basic,[L] Plasma Arrow - Choose 1 of your opponent's Pokemon.  This attack does 20 damage for each Energy attached to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.,6.09,8.27,10.99,8.23,,Reverse Holofoil,,Dx2,C-20,1,"Mischievous Trick - Once during your turn (before your attack), you may switch 1 of your face-down Prize cards with the top card of your deck.  This power can't be used if Rotom is affected by a Special Condition.  (Poke-POWER)"
88846,Ruins Of Alph,Ruins Of Alph,https://tcgplayer-cdn.tcgplayer.com/product/88846_200w.jpg,3,1403,https://cpt.tcgcsv.com/XxK,2023-04-10T14:31:27.167,1,76/90,Uncommon,Trainer,0,Stadium,Each Pokemon in play has no Resistance.,0.05,0.32,1.49,0.33,0.47,Normal,,,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card."
88846,Ruins Of Alph,Ruins Of Alph,https://tcgplayer-cdn.tcgplayer.com/product/88846_200w.jpg,3,1403,https://cpt.tcgcsv.com/XxK,2023-04-10T14:31:27.167,1,76/90,Uncommon,Trainer,0,Stadium,Each Pokemon in play has no Resistance.,0.35,0.54,2.5,0.84,,Reverse Holofoil,,,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card."
