productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
223020,Zygarde,Zygarde,https://tcgplayer-cdn.tcgplayer.com/product/223020_200w.jpg,3,2685,https://cpt.tcgcsv.com/qdP2,2024-07-26T16:49:11.973,1,,0.03,0.25,2.0,0.17,0.14,Holofoil,28/73,Holo Rare,Fighting,140,Basic,[1] Bite (30),"[2FF] Power Blast (130)
<br>Discard a Fighting Energy from this Pokemon.",Gx2,None,3
223020,Zygarde,Zygarde,https://tcgplayer-cdn.tcgplayer.com/product/223020_200w.jpg,3,2685,https://cpt.tcgcsv.com/qdP2,2024-07-26T16:49:11.973,1,,0.1,0.24,6.58,0.19,0.17,Reverse Holofoil,28/73,Holo Rare,Fighting,140,Basic,[1] Bite (30),"[2FF] Power Blast (130)
<br>Discard a Fighting Energy from this Pokemon.",Gx2,None,3
223021,Rockruff,Rockruff,https://tcgplayer-cdn.tcgplayer.com/product/223021_200w.jpg,3,2685,https://cpt.tcgcsv.com/rdP2,2025-03-01T12:40:54.01,1,,0.01,0.15,1.49,0.1,0.1,Normal,29/73,Common,Fighting,70,Basic,"[1] Collect
<br>Draw a card.",[1F] Bite (20),Gx2,None,1
223021,Rockruff,Rockruff,https://tcgplayer-cdn.tcgplayer.com/product/223021_200w.jpg,3,2685,https://cpt.tcgcsv.com/rdP2,2025-03-01T12:40:54.01,1,,0.07,0.24,2.0,0.2,0.21,Reverse Holofoil,29/73,Common,Fighting,70,Basic,"[1] Collect
<br>Draw a card.",[1F] Bite (20),Gx2,None,1
223022,Lycanroc,Lycanroc,https://tcgplayer-cdn.tcgplayer.com/product/223022_200w.jpg,3,2685,https://cpt.tcgcsv.com/sdP2,2024-07-26T16:49:12.093,1,,0.08,0.25,2.0,0.18,0.17,Reverse Holofoil,30/73,Holo Rare,Fighting,120,Stage 1,[1] Rock Throw (30),"[1FF] Slashing Strike (150)
<br>During your next turn, this Pokemon can't use Slashing Strike.",Gx2,None,2
223022,Lycanroc,Lycanroc,https://tcgplayer-cdn.tcgplayer.com/product/223022_200w.jpg,3,2685,https://cpt.tcgcsv.com/sdP2,2024-07-26T16:49:12.093,1,,0.03,0.21,2.0,0.18,0.15,Holofoil,30/73,Holo Rare,Fighting,120,Stage 1,[1] Rock Throw (30),"[1FF] Slashing Strike (150)
<br>During your next turn, this Pokemon can't use Slashing Strike.",Gx2,None,2
223023,Rolycoly,Rolycoly,https://tcgplayer-cdn.tcgplayer.com/product/223023_200w.jpg,3,2685,https://cpt.tcgcsv.com/tdP2,2024-07-26T16:49:12.157,1,,0.03,0.2,2.0,0.13,0.2,Reverse Holofoil,31/73,Common,Fighting,70,Basic,[1] Ram (10),,Gx2,None,2
223023,Rolycoly,Rolycoly,https://tcgplayer-cdn.tcgplayer.com/product/223023_200w.jpg,3,2685,https://cpt.tcgcsv.com/tdP2,2024-07-26T16:49:12.157,1,,0.01,0.12,1.49,0.06,0.05,Normal,31/73,Common,Fighting,70,Basic,[1] Ram (10),,Gx2,None,2
223024,Grapploct V,Grapploct V,https://tcgplayer-cdn.tcgplayer.com/product/223024_200w.jpg,3,2685,https://cpt.tcgcsv.com/vdP2,2024-07-26T16:49:12.22,1,,0.48,0.99,10.45,0.79,0.99,Holofoil,32/73,Ultra Rare,Fighting,210,Basic,"[F] Tie Up (20)
<br>If the Defending Pokemon is a Basic Pokemon, it can't attack during your opponent's next turn.","[1FF] Moonsault Press (120+)
<br>Flip a coin. If heads, this attack does 100 more damage.",Px2,None,2
223025,Ekans,Ekans,https://tcgplayer-cdn.tcgplayer.com/product/223025_200w.jpg,3,2685,https://cpt.tcgcsv.com/wdP2,2024-07-26T16:49:12.437,1,,0.01,0.14,1.49,0.07,0.08,Normal,33/73,Common,Darkness,70,Basic,[1] Ram (10),[1D] Tail Snap (30),Fx2,None,1
223025,Ekans,Ekans,https://tcgplayer-cdn.tcgplayer.com/product/223025_200w.jpg,3,2685,https://cpt.tcgcsv.com/wdP2,2024-07-26T16:49:12.437,1,,0.05,0.22,2.0,0.18,,Reverse Holofoil,33/73,Common,Darkness,70,Basic,[1] Ram (10),[1D] Tail Snap (30),Fx2,None,1
223026,Arbok,Arbok,https://tcgplayer-cdn.tcgplayer.com/product/223026_200w.jpg,3,2685,https://cpt.tcgcsv.com/xdP2,2020-09-25T04:03:13.787,1,,0.05,0.25,2.0,0.19,,Reverse Holofoil,34/73,Uncommon,Darkness,120,Stage 1,[1] Sharp Fang (30),[1D] Tail Snap (70),Fx2,None,1
223026,Arbok,Arbok,https://tcgplayer-cdn.tcgplayer.com/product/223026_200w.jpg,3,2685,https://cpt.tcgcsv.com/xdP2,2020-09-25T04:03:13.787,1,,0.04,0.15,1.49,0.11,,Normal,34/73,Uncommon,Darkness,120,Stage 1,[1] Sharp Fang (30),[1D] Tail Snap (70),Fx2,None,1
223027,Galarian Zigzagoon,Galarian Zigzagoon,https://tcgplayer-cdn.tcgplayer.com/product/223027_200w.jpg,3,2685,https://cpt.tcgcsv.com/zdP2,2024-12-21T14:56:54.243,1,,0.01,0.13,1.49,0.06,0.08,Normal,35/73,Common,Darkness,70,Basic,"[1] Pin Missile (10x)
<br>Flip 4 coins. This attack does 10 damage for each heasd.",,Gx2,None,2
223027,Galarian Zigzagoon,Galarian Zigzagoon,https://tcgplayer-cdn.tcgplayer.com/product/223027_200w.jpg,3,2685,https://cpt.tcgcsv.com/zdP2,2024-12-21T14:56:54.243,1,,0.05,0.2,2.0,0.15,0.15,Reverse Holofoil,35/73,Common,Darkness,70,Basic,"[1] Pin Missile (10x)
<br>Flip 4 coins. This attack does 10 damage for each heasd.",,Gx2,None,2
223036,Galarian Linoone,Galarian Linoone,https://tcgplayer-cdn.tcgplayer.com/product/223036_200w.jpg,3,2685,https://cpt.tcgcsv.com/LdP2,2024-12-19T08:51:42.117,1,,0.01,0.11,1.49,0.05,0.1,Normal,36/73,Common,Darkness,100,Stage 1,"[2] Double-Edge (60)
<br>This Pokemon also does 20 damage to itself.",,Gx2,None,2
223036,Galarian Linoone,Galarian Linoone,https://tcgplayer-cdn.tcgplayer.com/product/223036_200w.jpg,3,2685,https://cpt.tcgcsv.com/LdP2,2024-12-19T08:51:42.117,1,,0.08,0.21,1.49,0.15,,Reverse Holofoil,36/73,Common,Darkness,100,Stage 1,"[2] Double-Edge (60)
<br>This Pokemon also does 20 damage to itself.",,Gx2,None,2
223037,Galarian Obstagoon,Galarian Obstagoon,https://tcgplayer-cdn.tcgplayer.com/product/223037_200w.jpg,3,2685,https://cpt.tcgcsv.com/MdP2,2024-07-26T16:49:12.603,1,"<strong>Ability — Wicked Ruler</strong>
<br>Once during your turn, you may have your opponent discard cards from their hand until they have 4 cards in their hand.",0.01,0.25,2.0,0.2,0.2,Holofoil,37/73,Holo Rare,Darkness,170,Stage 2,"[3] Knuckle Impact (180)
<br>During your next turn, this Pokemon can't attack.",,Gx2,None,2
223037,Galarian Obstagoon,Galarian Obstagoon,https://tcgplayer-cdn.tcgplayer.com/product/223037_200w.jpg,3,2685,https://cpt.tcgcsv.com/MdP2,2024-07-26T16:49:12.603,1,"<strong>Ability — Wicked Ruler</strong>
<br>Once during your turn, you may have your opponent discard cards from their hand until they have 4 cards in their hand.",0.05,0.25,2.95,0.19,,Reverse Holofoil,37/73,Holo Rare,Darkness,170,Stage 2,"[3] Knuckle Impact (180)
<br>During your next turn, this Pokemon can't attack.",,Gx2,None,2
223038,Absol,Absol,https://tcgplayer-cdn.tcgplayer.com/product/223038_200w.jpg,3,2685,https://cpt.tcgcsv.com/NdP2,2024-07-26T16:49:12.65,1,,0.06,0.25,2.0,0.22,,Reverse Holofoil,38/73,Uncommon,Darkness,100,Basic,[DD] Dark Cutter (70),,Gx2,None,1
223038,Absol,Absol,https://tcgplayer-cdn.tcgplayer.com/product/223038_200w.jpg,3,2685,https://cpt.tcgcsv.com/NdP2,2024-07-26T16:49:12.65,1,,0.04,0.15,1.49,0.14,0.1,Normal,38/73,Uncommon,Darkness,100,Basic,[DD] Dark Cutter (70),,Gx2,None,1
223039,Purrloin,Purrloin,https://tcgplayer-cdn.tcgplayer.com/product/223039_200w.jpg,3,2685,https://cpt.tcgcsv.com/PdP2,2024-07-26T16:49:12.697,1,,0.09,0.21,2.0,0.19,,Reverse Holofoil,39/73,Common,Darkness,70,Basic,[D] Dig Claws (10),"[2] Fake Out (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Gx2,None,1
223039,Purrloin,Purrloin,https://tcgplayer-cdn.tcgplayer.com/product/223039_200w.jpg,3,2685,https://cpt.tcgcsv.com/PdP2,2024-07-26T16:49:12.697,1,,0.02,0.13,1.49,0.1,,Normal,39/73,Common,Darkness,70,Basic,[D] Dig Claws (10),"[2] Fake Out (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Gx2,None,1
223040,Liepard,Liepard,https://tcgplayer-cdn.tcgplayer.com/product/223040_200w.jpg,3,2685,https://cpt.tcgcsv.com/QdP2,2024-07-26T16:49:12.963,1,"<strong>Ability — Limber</strong>
<br>This Pokemon can't be Paralyzed.",0.02,0.15,1.49,0.1,,Normal,40/73,Uncommon,Darkness,100,Stage 1,[2D] Slashing Claw (90),,Gx2,None,1
223040,Liepard,Liepard,https://tcgplayer-cdn.tcgplayer.com/product/223040_200w.jpg,3,2685,https://cpt.tcgcsv.com/QdP2,2024-07-26T16:49:12.963,1,"<strong>Ability — Limber</strong>
<br>This Pokemon can't be Paralyzed.",0.1,0.25,2.0,0.18,0.16,Reverse Holofoil,40/73,Uncommon,Darkness,100,Stage 1,[2D] Slashing Claw (90),,Gx2,None,1
223041,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/223041_200w.jpg,3,2685,https://cpt.tcgcsv.com/RdP2,2024-07-26T16:49:13.09,1,,0.06,0.24,2.0,0.16,0.23,Reverse Holofoil,41/73,Common,Darkness,70,Basic,[1] Stampede (10),[1D] Ram (20),Gx2,None,1
223041,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/223041_200w.jpg,3,2685,https://cpt.tcgcsv.com/RdP2,2024-07-26T16:49:13.09,1,,0.01,0.13,1.49,0.07,0.07,Normal,41/73,Common,Darkness,70,Basic,[1] Stampede (10),[1D] Ram (20),Gx2,None,1
223042,Scrafty,Scrafty,https://tcgplayer-cdn.tcgplayer.com/product/223042_200w.jpg,3,2685,https://cpt.tcgcsv.com/SdP2,2024-07-26T16:49:13.21,1,,0.08,0.25,2.0,0.18,0.17,Reverse Holofoil,42/73,Holo Rare,Darkness,120,Stage 1,"[D] Corner (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.","[2D] Bad Brawl (90+)
<br>If you played Piers from your hand during this turn, this attack does 90 more damage.",Gx2,None,2
223042,Scrafty,Scrafty,https://tcgplayer-cdn.tcgplayer.com/product/223042_200w.jpg,3,2685,https://cpt.tcgcsv.com/SdP2,2024-07-26T16:49:13.21,1,,0.03,0.21,4.11,0.16,0.15,Holofoil,42/73,Holo Rare,Darkness,120,Stage 1,"[D] Corner (30)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.","[2D] Bad Brawl (90+)
<br>If you played Piers from your hand during this turn, this attack does 90 more damage.",Gx2,None,2
223043,Trubbish,Trubbish,https://tcgplayer-cdn.tcgplayer.com/product/223043_200w.jpg,3,2685,https://cpt.tcgcsv.com/TdP2,2024-07-26T16:49:13.273,1,,0.02,0.15,1.49,0.13,,Normal,43/73,Common,Darkness,60,Basic,"[2] Venoshock (20+)
<br>If your opponent's Active Pokemon is Poisoned, this attack does 50 more damage.",,Fx2,None,1
223043,Trubbish,Trubbish,https://tcgplayer-cdn.tcgplayer.com/product/223043_200w.jpg,3,2685,https://cpt.tcgcsv.com/TdP2,2024-07-26T16:49:13.273,1,,0.1,0.25,2.0,0.22,,Reverse Holofoil,43/73,Common,Darkness,60,Basic,"[2] Venoshock (20+)
<br>If your opponent's Active Pokemon is Poisoned, this attack does 50 more damage.",,Fx2,None,1
223044,Inkay,Inkay,https://tcgplayer-cdn.tcgplayer.com/product/223044_200w.jpg,3,2685,https://cpt.tcgcsv.com/VdP2,2024-07-26T16:49:13.337,1,,0.01,0.1,1.49,0.09,0.05,Normal,44/73,Common,Darkness,60,Basic,[D] Tackle (10),"[2] Attack from Behind (20+)
<br>If your opponent's Active Pokemon is Confused, this attack does 50 more damage.",Gx2,None,1
223044,Inkay,Inkay,https://tcgplayer-cdn.tcgplayer.com/product/223044_200w.jpg,3,2685,https://cpt.tcgcsv.com/VdP2,2024-07-26T16:49:13.337,1,,0.05,0.23,2.0,0.15,0.15,Reverse Holofoil,44/73,Common,Darkness,60,Basic,[D] Tackle (10),"[2] Attack from Behind (20+)
<br>If your opponent's Active Pokemon is Confused, this attack does 50 more damage.",Gx2,None,1
223045,Malamar,Malamar,https://tcgplayer-cdn.tcgplayer.com/product/223045_200w.jpg,3,2685,https://cpt.tcgcsv.com/WdP2,2024-07-26T16:49:13.4,1,,0.07,0.25,2.0,0.16,,Reverse Holofoil,45/73,Uncommon,Darkness,120,Stage 1,"[1D] Eerie Wave (50)
<br>Your opponent's Active Pokemon is now Confused.","[1DD] Random Peck (80+)
<br>Flip 2 coins. This attack does 40 more damage for each heads.",Gx2,None,3
223045,Malamar,Malamar,https://tcgplayer-cdn.tcgplayer.com/product/223045_200w.jpg,3,2685,https://cpt.tcgcsv.com/WdP2,2024-07-26T16:49:13.4,1,,0.03,0.18,1.49,0.08,0.08,Normal,45/73,Uncommon,Darkness,120,Stage 1,"[1D] Eerie Wave (50)
<br>Your opponent's Active Pokemon is now Confused.","[1DD] Random Peck (80+)
<br>Flip 2 coins. This attack does 40 more damage for each heads.",Gx2,None,3
223046,Nickit,Nickit,https://tcgplayer-cdn.tcgplayer.com/product/223046_200w.jpg,3,2685,https://cpt.tcgcsv.com/XdP2,2024-07-26T16:49:13.46,1,,0.01,0.12,1.49,0.08,0.05,Normal,46/73,Common,Darkness,70,Basic,"[1] Filch
<br>Draw a card.",[1D] Tail Smack (30),Gx2,None,1
223046,Nickit,Nickit,https://tcgplayer-cdn.tcgplayer.com/product/223046_200w.jpg,3,2685,https://cpt.tcgcsv.com/XdP2,2024-07-26T16:49:13.46,1,,0.09,0.2,2.0,0.14,0.15,Reverse Holofoil,46/73,Common,Darkness,70,Basic,"[1] Filch
<br>Draw a card.",[1D] Tail Smack (30),Gx2,None,1
223047,Duraludon V,Duraludon V,https://tcgplayer-cdn.tcgplayer.com/product/223047_200w.jpg,3,2685,https://cpt.tcgcsv.com/ZdP2,2025-01-12T06:12:27.033,1,"<strong>Ability — Hard Coat</strong>
<br>This Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",0.25,1.0,9.99,0.87,1.19,Holofoil,47/73,Ultra Rare,Metal,220,Basic,"[3] Gatling Slug (10+)
<br>This attack does 40 more damage for each Metal Energy attached to this Pokemon.",,Rx2,G-30,3
223048,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/223048_200w.jpg,3,2685,https://cpt.tcgcsv.com/-dP2,2024-07-26T16:49:13.603,1,,0.01,0.15,1.49,0.12,0.1,Normal,48/73,Common,Colorless,50,Basic,[1] Peck (20),,Lx2,F-30,1
223048,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/223048_200w.jpg,3,2685,https://cpt.tcgcsv.com/-dP2,2024-07-26T16:49:13.603,1,,0.04,0.25,1.62,0.19,,Reverse Holofoil,48/73,Common,Colorless,50,Basic,[1] Peck (20),,Lx2,F-30,1
223049,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/223049_200w.jpg,3,2685,https://cpt.tcgcsv.com/_dP2,2022-11-16T18:17:28.97,1,"<strong>Ability — Miraculous Charm</strong>
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon V and Pokemon-GX.",0.08,0.26,3.0,0.23,,Reverse Holofoil,49/73,Holo Rare,Colorless,110,Stage 1,[2] Speed Dive (60),,Lx2,F-30,1
223049,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/223049_200w.jpg,3,2685,https://cpt.tcgcsv.com/_dP2,2022-11-16T18:17:28.97,1,"<strong>Ability — Miraculous Charm</strong>
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon V and Pokemon-GX.",0.04,0.25,2.0,0.17,0.15,Holofoil,49/73,Holo Rare,Colorless,110,Stage 1,[2] Speed Dive (60),,Lx2,F-30,1
223050,Bede,Bede,https://tcgplayer-cdn.tcgplayer.com/product/223050_200w.jpg,3,2685,https://cpt.tcgcsv.com/0fP2,2024-07-26T16:49:13.823,1,Attach a basic Energy card from your hand to 1 of your Benched Pokemon.,0.01,0.15,1.49,0.13,0.11,Normal,50/73,Uncommon,Supporter,,,,,,,
223050,Bede,Bede,https://tcgplayer-cdn.tcgplayer.com/product/223050_200w.jpg,3,2685,https://cpt.tcgcsv.com/0fP2,2024-07-26T16:49:13.823,1,Attach a basic Energy card from your hand to 1 of your Benched Pokemon.,0.05,0.25,2.0,0.19,0.2,Reverse Holofoil,50/73,Uncommon,Supporter,,,,,,,
223051,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/223051_200w.jpg,3,2685,https://cpt.tcgcsv.com/2fP2,2024-07-26T16:49:13.887,1,Your Active Pokemon recovers from all Special Conditions.,0.01,0.14,19.0,0.08,0.08,Normal,51/73,Common,Item,,,,,,,
223051,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/223051_200w.jpg,3,2685,https://cpt.tcgcsv.com/2fP2,2024-07-26T16:49:13.887,1,Your Active Pokemon recovers from all Special Conditions.,0.05,0.22,2.02,0.15,0.14,Reverse Holofoil,51/73,Common,Item,,,,,,,
223052,Great Ball,Great Ball,https://tcgplayer-cdn.tcgplayer.com/product/223052_200w.jpg,3,2685,https://cpt.tcgcsv.com/3fP2,2024-07-26T16:49:13.94,1,Look at the top 7 cards of your deck. You may reveal a Pokemon you find there and put it into your hand. Shuffle the other cards back into your deck.,0.09,0.25,2.0,0.22,0.23,Reverse Holofoil,52/73,Uncommon,Item,,,,,,,
223052,Great Ball,Great Ball,https://tcgplayer-cdn.tcgplayer.com/product/223052_200w.jpg,3,2685,https://cpt.tcgcsv.com/3fP2,2024-07-26T16:49:13.94,1,Look at the top 7 cards of your deck. You may reveal a Pokemon you find there and put it into your hand. Shuffle the other cards back into your deck.,0.01,0.15,1.49,0.09,,Normal,52/73,Uncommon,Item,,,,,,,
223053,Hop,Hop,https://tcgplayer-cdn.tcgplayer.com/product/223053_200w.jpg,3,2685,https://cpt.tcgcsv.com/5fP2,2024-07-26T16:49:14,1,Draw 3 cards.,0.02,0.15,1.49,0.09,,Normal,53/73,Uncommon,Supporter,,,,,,,
223053,Hop,Hop,https://tcgplayer-cdn.tcgplayer.com/product/223053_200w.jpg,3,2685,https://cpt.tcgcsv.com/5fP2,2024-07-26T16:49:14,1,Draw 3 cards.,0.1,0.23,2.0,0.18,0.21,Reverse Holofoil,53/73,Uncommon,Supporter,,,,,,,
223054,Hyper Potion,Hyper Potion,https://tcgplayer-cdn.tcgplayer.com/product/223054_200w.jpg,3,2685,https://cpt.tcgcsv.com/6fP2,2025-06-06T08:38:27.983,1,"Heal 120 damage from 1 of your Pokemon that has at least 2 Energy attached. If you healed any damage in this way, discard 2 Energy from it.",0.01,0.15,1.49,0.08,0.1,Normal,54/73,Uncommon,Item,,,,,,,
223054,Hyper Potion,Hyper Potion,https://tcgplayer-cdn.tcgplayer.com/product/223054_200w.jpg,3,2685,https://cpt.tcgcsv.com/6fP2,2025-06-06T08:38:27.983,1,"Heal 120 damage from 1 of your Pokemon that has at least 2 Energy attached. If you healed any damage in this way, discard 2 Energy from it.",0.05,0.25,999.99,0.14,0.17,Reverse Holofoil,54/73,Uncommon,Item,,,,,,,
223055,Kabu,Kabu,https://tcgplayer-cdn.tcgplayer.com/product/223055_200w.jpg,3,2685,https://cpt.tcgcsv.com/7fP2,2024-07-26T16:49:14.093,1,"Shuffle your hand into your deck. Then, draw 4 cards. If your Active Pokemon is your only Pokemon in play, draw 8 cards instead.",0.01,0.15,1.49,0.09,0.05,Normal,55/73,Uncommon,Supporter,,,,,,,
223055,Kabu,Kabu,https://tcgplayer-cdn.tcgplayer.com/product/223055_200w.jpg,3,2685,https://cpt.tcgcsv.com/7fP2,2024-07-26T16:49:14.093,1,"Shuffle your hand into your deck. Then, draw 4 cards. If your Active Pokemon is your only Pokemon in play, draw 8 cards instead.",0.08,0.2,1.49,0.13,0.12,Reverse Holofoil,55/73,Uncommon,Supporter,,,,,,,
223056,Marnie,Marnie,https://tcgplayer-cdn.tcgplayer.com/product/223056_200w.jpg,3,2685,https://cpt.tcgcsv.com/8fP2,2025-02-07T10:42:27.16,1,"Each player shuffles their hand and puts it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way, you draw 5 cards, and your opponent draws 4 cards.",0.12,0.33,2.0,0.27,0.3,Holofoil,56/73,Holo Rare,Supporter,,,,,,,
223056,Marnie,Marnie,https://tcgplayer-cdn.tcgplayer.com/product/223056_200w.jpg,3,2685,https://cpt.tcgcsv.com/8fP2,2025-02-07T10:42:27.16,1,"Each player shuffles their hand and puts it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way, you draw 5 cards, and your opponent draws 4 cards.",0.16,0.41,999.99,0.32,0.42,Reverse Holofoil,56/73,Holo Rare,Supporter,,,,,,,
223057,Milo,Milo,https://tcgplayer-cdn.tcgplayer.com/product/223057_200w.jpg,3,2685,https://cpt.tcgcsv.com/9fP2,2024-07-26T16:49:14.187,1,"Discard up to 2 cards from your hand, and draw 2 cards for each card you discarded in this way.",0.05,0.25,2.0,0.13,0.2,Reverse Holofoil,57/73,Uncommon,Supporter,,,,,,,
223057,Milo,Milo,https://tcgplayer-cdn.tcgplayer.com/product/223057_200w.jpg,3,2685,https://cpt.tcgcsv.com/9fP2,2024-07-26T16:49:14.187,1,"Discard up to 2 cards from your hand, and draw 2 cards for each card you discarded in this way.",0.01,0.15,1.49,0.08,0.06,Normal,57/73,Uncommon,Supporter,,,,,,,
223058,Piers,Piers,https://tcgplayer-cdn.tcgplayer.com/product/223058_200w.jpg,3,2685,https://cpt.tcgcsv.com/bfP2,2024-07-26T16:49:14.267,1,"Search your deck for an Energy card and a Darkness Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",0.05,0.15,2.06,0.09,,Normal,58/73,Uncommon,Supporter,,,,,,,
223058,Piers,Piers,https://tcgplayer-cdn.tcgplayer.com/product/223058_200w.jpg,3,2685,https://cpt.tcgcsv.com/bfP2,2024-07-26T16:49:14.267,1,"Search your deck for an Energy card and a Darkness Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",0.1,0.25,2.49,0.24,0.31,Reverse Holofoil,58/73,Uncommon,Supporter,,,,,,,
223059,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/223059_200w.jpg,3,2685,https://cpt.tcgcsv.com/cfP2,2024-07-26T16:49:14.303,1,"Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",0.01,0.15,1.49,0.06,0.1,Normal,59/73,Common,Item,,,,,,,
223059,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/223059_200w.jpg,3,2685,https://cpt.tcgcsv.com/cfP2,2024-07-26T16:49:14.303,1,"Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",0.05,0.2,1.49,0.13,0.15,Reverse Holofoil,59/73,Common,Item,,,,,,,
223060,Pokemon Center Lady,Pokemon Center Lady,https://tcgplayer-cdn.tcgplayer.com/product/223060_200w.jpg,3,2685,https://cpt.tcgcsv.com/dfP2,2024-07-26T16:49:14.35,1,"Heal 60 damage from 1 of your Pokemon, and it recovers from all Special Conditions.",0.02,0.16,1.49,0.11,0.1,Normal,60/73,Uncommon,Supporter,,,,,,,
223060,Pokemon Center Lady,Pokemon Center Lady,https://tcgplayer-cdn.tcgplayer.com/product/223060_200w.jpg,3,2685,https://cpt.tcgcsv.com/dfP2,2024-07-26T16:49:14.35,1,"Heal 60 damage from 1 of your Pokemon, and it recovers from all Special Conditions.",0.1,0.25,2.05,0.19,0.21,Reverse Holofoil,60/73,Uncommon,Supporter,,,,,,,
223061,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/223061_200w.jpg,3,2685,https://cpt.tcgcsv.com/ffP2,2024-07-26T16:49:14.41,1,Heal 30 damage from 1 of your Pokemon.,0.04,0.21,2.0,0.12,0.17,Reverse Holofoil,61/73,Common,Item,,,,,,,
223061,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/223061_200w.jpg,3,2685,https://cpt.tcgcsv.com/ffP2,2024-07-26T16:49:14.41,1,Heal 30 damage from 1 of your Pokemon.,0.01,0.1,1.49,0.08,0.1,Normal,61/73,Common,Item,,,,,,,
223062,Professor's Research,Professors Research,https://tcgplayer-cdn.tcgplayer.com/product/223062_200w.jpg,3,2685,https://cpt.tcgcsv.com/gfP2,2024-07-26T16:49:14.473,1,Discard your hand and draw 7 cards.,0.05,0.25,2.0,0.18,0.23,Reverse Holofoil,62/73,Holo Rare,Supporter,,,,,,,
223062,Professor's Research,Professors Research,https://tcgplayer-cdn.tcgplayer.com/product/223062_200w.jpg,3,2685,https://cpt.tcgcsv.com/gfP2,2024-07-26T16:49:14.473,1,Discard your hand and draw 7 cards.,0.03,0.22,999.99,0.15,0.1,Holofoil,62/73,Holo Rare,Supporter,,,,,,,
223063,Rotom Bike,Rotom Bike,https://tcgplayer-cdn.tcgplayer.com/product/223063_200w.jpg,3,2685,https://cpt.tcgcsv.com/hfP2,2024-07-26T16:49:14.537,1,Draw cards until you have 6 cards in your hand. Your turn ends.,0.01,0.15,1.49,0.1,0.05,Normal,63/73,Uncommon,Item,,,,,,,
223063,Rotom Bike,Rotom Bike,https://tcgplayer-cdn.tcgplayer.com/product/223063_200w.jpg,3,2685,https://cpt.tcgcsv.com/hfP2,2024-07-26T16:49:14.537,1,Draw cards until you have 6 cards in your hand. Your turn ends.,0.05,0.23,1.49,0.18,0.17,Reverse Holofoil,63/73,Uncommon,Item,,,,,,,
223064,Rotom Phone,Rotom Phone,https://tcgplayer-cdn.tcgplayer.com/product/223064_200w.jpg,3,2685,https://cpt.tcgcsv.com/jfP2,2024-07-26T16:49:14.583,1,"Look at the top 5 cards of your deck, choose 1 of them, and shuffle the other cards back into your deck. Then, put the card you chose on top of your deck.",0.04,0.15,1.49,0.11,0.1,Normal,64/73,Uncommon,Item,,,,,,,
223064,Rotom Phone,Rotom Phone,https://tcgplayer-cdn.tcgplayer.com/product/223064_200w.jpg,3,2685,https://cpt.tcgcsv.com/jfP2,2024-07-26T16:49:14.583,1,"Look at the top 5 cards of your deck, choose 1 of them, and shuffle the other cards back into your deck. Then, put the card you chose on top of your deck.",0.09,0.26,2.0,0.23,0.23,Reverse Holofoil,64/73,Uncommon,Item,,,,,,,
223065,Sonia,Sonia,https://tcgplayer-cdn.tcgplayer.com/product/223065_200w.jpg,3,2685,https://cpt.tcgcsv.com/kfP2,2025-03-18T08:12:23.603,1,"Search your deck for up to 2 Basic Pokemon or up to 2 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",0.01,0.2,1.49,0.13,0.15,Normal,65/73,Uncommon,Supporter,,,,,,,
