productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extUPC
562210,Batteryman Charger,Batteryman Charger,https://tcgplayer-cdn.tcgplayer.com/product/562210_200w.jpg,2,23579,https://cpt.tcgcsv.com/dVv6,2025-05-15T19:26:09.217,0,"When this card is Normal Summoned, you can Special Summon 1 ""Batteryman"" monster, except ""Batteryman Charger"", from your hand or Deck. This card gains 300 ATK and DEF for each Thunder-Type monster you control.",4.0,4.0,4.0,,,Limited,LODT-EN030,Common,LIGHT,Thunder,Effect Monster,1800,1200,
562210,Batteryman Charger,Batteryman Charger,https://tcgplayer-cdn.tcgplayer.com/product/562210_200w.jpg,2,23579,https://cpt.tcgcsv.com/dVv6,2025-05-15T19:26:09.217,0,"When this card is Normal Summoned, you can Special Summon 1 ""Batteryman"" monster, except ""Batteryman Charger"", from your hand or Deck. This card gains 300 ATK and DEF for each Thunder-Type monster you control.",0.01,0.15,2.2,0.07,,Unlimited,LODT-EN030,Common,LIGHT,Thunder,Effect Monster,1800,1200,
562211,Batteryman Industrial Strength,Batteryman Industrial Strength,https://tcgplayer-cdn.tcgplayer.com/product/562211_200w.jpg,2,23579,https://cpt.tcgcsv.com/fVv6,2025-05-15T19:26:09.587,0,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 2 ""Batteryman"" monsters from your Graveyard. Once per turn, you can remove from play 1 Thunder-Type monster from your Graveyard to destroy 1 monster and 1 Spell or Trap Card on the field.",0.18,0.5,3.19,0.38,,Unlimited,LODT-EN031,Rare,LIGHT,Thunder,Effect Monster,2600,0,
562212,Batteryman Micro-Cell,Batteryman Micro Cell,https://tcgplayer-cdn.tcgplayer.com/product/562212_200w.jpg,2,23579,https://cpt.tcgcsv.com/gVv6,2025-05-15T19:26:09.66,0,"FLIP: Special Summon 1 Level 4 or lower ""Batteryman"" monster from your Deck, except ""Batteryman Micro-Cell"". After this card has been flipped face-up, when it is destroyed by battle and sent to the Graveyard, draw 1 card.",0.05,0.16,1.99,0.09,,Unlimited,LODT-EN032,Common,LIGHT,Thunder,Effect Monster,100,100,
562213,Goblin Recon Squad,Goblin Recon Squad,https://tcgplayer-cdn.tcgplayer.com/product/562213_200w.jpg,2,23579,https://cpt.tcgcsv.com/hVv6,2025-05-15T19:26:09.723,0,"If this card successfully attacks directly, you can look at 1 random card in your opponent's hand. If it is a Spell Card, send it to the Graveyard. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect.",0.05,0.12,0.49,0.05,,Unlimited,LODT-EN033,Common,WIND,Warrior,Effect Monster,1700,0,
562214,Interplanetary Invader 'A',Interplanetary Invader A,https://tcgplayer-cdn.tcgplayer.com/product/562214_200w.jpg,2,23579,https://cpt.tcgcsv.com/jVv6,2025-05-15T19:26:09.77,0,"Gain control of a monster that attacks this face-up Attack Position card, at the end of the Battle Phase",0.01,0.09,0.5,0.02,,Unlimited,LODT-EN034,Common,LIGHT,Reptile,Effect Monster,0,500,
562215,Diskblade Rider,Diskblade Rider,https://tcgplayer-cdn.tcgplayer.com/product/562215_200w.jpg,2,23579,https://cpt.tcgcsv.com/kVv6,2025-05-15T19:26:09.817,0,"Once per turn, you can remove from play 1 Normal Trap Card from your Graveyard. This card gains 500 ATK until the End Phase of your opponent's turn.",0.49,0.49,0.79,,,1st Edition,LODT-EN035,Rare,WIND,Fiend,Effect Monster,1700,1500,
562215,Diskblade Rider,Diskblade Rider,https://tcgplayer-cdn.tcgplayer.com/product/562215_200w.jpg,2,23579,https://cpt.tcgcsv.com/kVv6,2025-05-15T19:26:09.817,0,"Once per turn, you can remove from play 1 Normal Trap Card from your Graveyard. This card gains 500 ATK until the End Phase of your opponent's turn.",0.01,0.25,0.79,0.17,,Unlimited,LODT-EN035,Rare,WIND,Fiend,Effect Monster,1700,1500,
562216,Golden Ladybug,Golden Ladybug,https://tcgplayer-cdn.tcgplayer.com/product/562216_200w.jpg,2,23579,https://cpt.tcgcsv.com/lVv6,2025-05-15T19:26:09.88,0,"Once per turn, during your Standby Phase, you can reveal this card in your hand to gain 500 Life Points. If you do, this card remains revealed while it is in your hand, until the End Phase.",0.05,0.42,4.79,0.42,,Unlimited,LODT-EN036,Rare,LIGHT,Insect,Effect Monster,0,0,
562217,DUCKER Mobile Cannon,DUCKER Mobile Cannon,https://tcgplayer-cdn.tcgplayer.com/product/562217_200w.jpg,2,23579,https://cpt.tcgcsv.com/mVv6,2025-05-15T19:26:09.927,0,FLIP: Select 1 Level 4 monster in your Graveyard and add it to your hand.,0.08,0.25,0.75,0.09,,Unlimited,LODT-EN037,Super Rare,LIGHT,Machine,Effect Monster,500,500,
562218,The Lady in Wight,The Lady in Wight,https://tcgplayer-cdn.tcgplayer.com/product/562218_200w.jpg,2,23579,https://cpt.tcgcsv.com/nVv6,2025-05-15T19:26:09.973,0,"Face-up Level 3 or lower Zombie-Type monsters you control, except ""The Lady in Wight"", cannot be destroyed by battle and are unaffected by the effects of Spell and Trap Cards. This card's name is treated as ""Skull Servant"" while it is in the Graveyard.",0.14,0.14,0.14,,,Limited,LODT-EN038,Common,DARK,Zombie,Effect Monster,0,2200,
562218,The Lady in Wight,The Lady in Wight,https://tcgplayer-cdn.tcgplayer.com/product/562218_200w.jpg,2,23579,https://cpt.tcgcsv.com/nVv6,2025-05-15T19:26:09.973,0,"Face-up Level 3 or lower Zombie-Type monsters you control, except ""The Lady in Wight"", cannot be destroyed by battle and are unaffected by the effects of Spell and Trap Cards. This card's name is treated as ""Skull Servant"" while it is in the Graveyard.",1.5,2.22,2.39,0.98,,Unlimited,LODT-EN038,Common,DARK,Zombie,Effect Monster,0,2200,
562218,The Lady in Wight,The Lady in Wight,https://tcgplayer-cdn.tcgplayer.com/product/562218_200w.jpg,2,23579,https://cpt.tcgcsv.com/nVv6,2025-05-15T19:26:09.973,0,"Face-up Level 3 or lower Zombie-Type monsters you control, except ""The Lady in Wight"", cannot be destroyed by battle and are unaffected by the effects of Spell and Trap Cards. This card's name is treated as ""Skull Servant"" while it is in the Graveyard.",0.22,3.61,7.0,,,1st Edition,LODT-EN038,Common,DARK,Zombie,Effect Monster,0,2200,
562219,"Simorgh, Bird of Ancestry",Simorgh Bird of Ancestry,https://tcgplayer-cdn.tcgplayer.com/product/562219_200w.jpg,2,23579,https://cpt.tcgcsv.com/pVv6,2025-05-15T19:26:10.023,0,"Both players Tribute Summon WIND monsters with 1 less Tribute than required. If you Tribute Summon this card by Tributing only WIND monsters, return up to 2 cards your opponent controls to their owner's hand. This card is treated as a Normal Monster while in your hand.",0.1,0.27,2.39,0.21,,Unlimited,LODT-EN039,Rare,WIND,Winged Beast,Effect Monster,2900,2000,
562220,Cloudian - Storm Dragon,Cloudian Storm Dragon,https://tcgplayer-cdn.tcgplayer.com/product/562220_200w.jpg,2,23579,https://cpt.tcgcsv.com/qVv6,2025-05-15T19:26:10.077,0,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 ""Cloudian"" monster from your Graveyard. This card cannot be destroyed by battle. If this card is in face-up Defense Position, destroy it. Once per turn, you can place 1 Fog Counter on 1 monster on the field.",0.04,0.15,0.52,0.07,,Unlimited,LODT-EN040,Common,WATER,Fairy,Effect Monster,1000,0,
562221,Phantom Dragon,Phantom Dragon,https://tcgplayer-cdn.tcgplayer.com/product/562221_200w.jpg,2,23579,https://cpt.tcgcsv.com/rVv6,2025-05-15T19:26:10.14,0,"When your opponent Special Summons a monster, you can Special Summon this card from your hand. 2 of your Monster Card Zones cannot be used.",0.57,0.74,4.13,0.69,,Unlimited,LODT-EN041,Ultra Rare,LIGHT,Dragon,Effect Monster,2300,2200,
562222,Phantom Dragon (UTR),Phantom Dragon UTR,https://tcgplayer-cdn.tcgplayer.com/product/562222_200w.jpg,2,23579,https://cpt.tcgcsv.com/sVv6,2025-05-15T19:26:10.19,0,"When your opponent Special Summons a monster, you can Special Summon this card from your hand. 2 of your Monster Card Zones cannot be used.",1.01,2.34,5.95,1.52,,Unlimited,LODT-EN041,Ultimate Rare,LIGHT,Dragon,Effect Monster,2300,2200,
562223,Destiny End Dragoon,Destiny End Dragoon,https://tcgplayer-cdn.tcgplayer.com/product/562223_200w.jpg,2,23579,https://cpt.tcgcsv.com/tVv6,2025-05-15T19:26:10.257,0,"""Destiny Hero - Plasma"" + ""Destiny Hero - Dogma"" A Fusion Summon of this monster can only be conducted with the above Fusion Material Monsters. Once per turn, you can destroy 1 monster your opponent controls and inflict damage to your opponent equal to its ATK. If you activate this effect, you cannot conduct your Battle Phase this turn. During your Standby Phase, if this card is in your Graveyard you can remove from play 1 ""Destiny Hero"" card from your Graveyard to Special Summon this card. """,0.3,0.99,2.17,0.77,,Unlimited,LODT-EN042,Ultra Rare,DARK,Warrior,Fusion/Effect Monster,3000,3000,
562224,Destiny End Dragoon (UTR),Destiny End Dragoon UTR,https://tcgplayer-cdn.tcgplayer.com/product/562224_200w.jpg,2,23579,https://cpt.tcgcsv.com/vVv6,2025-05-15T19:26:10.32,0,"""Destiny Hero - Plasma"" + ""Destiny Hero - Dogma"" <br>
<br>A Fusion Summon of this monster can only be conducted with the above Fusion Material Monsters. Once per turn, you can destroy 1 monster your opponent controls and inflict damage to your opponent equal to its ATK. If you activate this effect, you cannot conduct your Battle Phase this turn. During your Standby Phase, if this card is in your Graveyard you can remove from play 1 ""Destiny Hero"" card from your Graveyard to Special Summon this card. """,3.7,7.56,60.0,6.54,,Unlimited,LODT-EN042,Ultimate Rare,DARK,Warrior,Fusion/Effect Monster,3000,3000,
562225,Ultimate Ancient Gear Golem,Ultimate Ancient Gear Golem,https://tcgplayer-cdn.tcgplayer.com/product/562225_200w.jpg,2,23579,https://cpt.tcgcsv.com/wVv6,2025-05-15T19:26:10.38,0,"""Ancient Gear Golem"" + 2 ""Ancient Gear"" monsters. This monster cannot be Special Summoned except by Fusion Summon. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card attacks, your opponent cannot activate Spell or Trap Cards until the end of the Damage Step. If this card is destroyed, you can Special Summon 1 ""Ancient Gear Golem"" from your Graveyard, ignoring the Summoning conditions.""",0.55,1.0,9.99,0.88,,Unlimited,LODT-EN043,Ultra Rare,EARTH,Machine,Fusion/Effect Monster,4400,3400,
562225,Ultimate Ancient Gear Golem,Ultimate Ancient Gear Golem,https://tcgplayer-cdn.tcgplayer.com/product/562225_200w.jpg,2,23579,https://cpt.tcgcsv.com/wVv6,2025-05-15T19:26:10.38,0,"""Ancient Gear Golem"" + 2 ""Ancient Gear"" monsters. This monster cannot be Special Summoned except by Fusion Summon. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card attacks, your opponent cannot activate Spell or Trap Cards until the end of the Damage Step. If this card is destroyed, you can Special Summon 1 ""Ancient Gear Golem"" from your Graveyard, ignoring the Summoning conditions.""",1.0,1.0,1.0,0.95,,1st Edition,LODT-EN043,Ultra Rare,EARTH,Machine,Fusion/Effect Monster,4400,3400,
562226,Ultimate Ancient Gear Golem (UTR),Ultimate Ancient Gear Golem UTR,https://tcgplayer-cdn.tcgplayer.com/product/562226_200w.jpg,2,23579,https://cpt.tcgcsv.com/xVv6,2025-05-15T19:26:10.443,0,"""Ancient Gear Golem"" + 2 ""Ancient Gear"" monsters.<br>
<br>This monster cannot be Special Summoned except by Fusion Summon. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card attacks, your opponent cannot activate Spell or Trap Cards until the end of the Damage Step. If this card is destroyed, you can Special Summon 1 ""Ancient Gear Golem"" from your Graveyard, ignoring the Summoning conditions.""",12.0,13.75,21.95,12.15,,Unlimited,LODT-EN043,Ultimate Rare,EARTH,Machine,Fusion/Effect Monster,4400,3400,
562227,Gladiator Beast Gyzarus,Gladiator Beast Gyzarus,https://tcgplayer-cdn.tcgplayer.com/product/562227_200w.jpg,2,23579,https://cpt.tcgcsv.com/zVv6,2025-05-15T19:26:10.517,0,"""Gladiator Beast Bestiari"" + 1 ""Gladiator Beast"" monster.  This card can only be Special Summoned from your Fusion Deck by returning the above cards you control to the Deck. (You do not use ""Polymerization"".) When this card is Special Summoned, you can destroy up to 2 cards on the field. At the end of the Battle Phase, if this card attacked or was attacked, you can return this card to the Fusion Deck to Special Summon 2 ""Gladiator Beast"" monsters from your Deck, except ""Gladiator Beast Bestiari"".""",1.41,2.14,10.99,1.55,,Unlimited,LODT-EN044,Super Rare,DARK,Winged Beast,Fusion/Effect Monster,2400,1500,
562227,Gladiator Beast Gyzarus,Gladiator Beast Gyzarus,https://tcgplayer-cdn.tcgplayer.com/product/562227_200w.jpg,2,23579,https://cpt.tcgcsv.com/zVv6,2025-05-15T19:26:10.517,0,"""Gladiator Beast Bestiari"" + 1 ""Gladiator Beast"" monster.  This card can only be Special Summoned from your Fusion Deck by returning the above cards you control to the Deck. (You do not use ""Polymerization"".) When this card is Special Summoned, you can destroy up to 2 cards on the field. At the end of the Battle Phase, if this card attacked or was attacked, you can return this card to the Fusion Deck to Special Summon 2 ""Gladiator Beast"" monsters from your Deck, except ""Gladiator Beast Bestiari"".""",4.19,4.19,4.19,1.0,,1st Edition,LODT-EN044,Super Rare,DARK,Winged Beast,Fusion/Effect Monster,2400,1500,
562228,Hero Mask,Hero Mask,https://tcgplayer-cdn.tcgplayer.com/product/562228_200w.jpg,2,23579,https://cpt.tcgcsv.com/BVv6,2025-05-15T19:26:10.573,0,"Select 1 face-up monster you control. Send 1 ""Elemental Hero"" monster from your Deck to your Graveyard and treat the selected monster's name as its name until the End Phase.",0.01,0.15,0.5,0.1,,Unlimited,LODT-EN045,Common,SPELL,,Normal Spell,0,0,
562229,Space Gift,Space Gift,https://tcgplayer-cdn.tcgplayer.com/product/562229_200w.jpg,2,23579,https://cpt.tcgcsv.com/CVv6,2025-05-15T19:26:10.633,0,"Draw 1 card for each ""Neo-Spacian"" monster you control with a different name.",0.03,0.19,0.5,0.13,,Unlimited,LODT-EN046,Common,SPELL,,Normal Spell,0,0,
562230,Demise of the Land,Demise of the Land,https://tcgplayer-cdn.tcgplayer.com/product/562230_200w.jpg,2,23579,https://cpt.tcgcsv.com/DVv6,2025-05-15T19:26:10.68,0,Activate only when your opponent Special Summons a monster. Select 1 Field Spell Card from your Deck and activate it.,0.19,0.28,1.99,0.26,,Unlimited,LODT-EN047,Common,SPELL,,Normal Spell,0,0,
562231,D - Formation,D Formation,https://tcgplayer-cdn.tcgplayer.com/product/562231_200w.jpg,2,23579,https://cpt.tcgcsv.com/FVv6,2025-05-15T19:26:10.743,0,"When a face-up ""Destiny Hero"" monster(s) you control is destroyed, place 1 D Counter on this card for each of those monsters. When you Normal or Special Summon a monster during your Main Phase, you can send this card with 2 or more D Counters to the Graveyard to add up to 2 cards with the same name as that monster from your Deck or Graveyard to your hand.",0.01,0.2,0.69,0.02,,Unlimited,LODT-EN048,Common,SPELL,,Normal Spell,0,0,
562232,Spell Gear,Spell Gear,https://tcgplayer-cdn.tcgplayer.com/product/562232_200w.jpg,2,23579,https://cpt.tcgcsv.com/GVv6,2025-05-15T19:26:10.807,0,"Send 3 ""Ancient Gear"" cards you control to the Graveyard. You can Special Summon up to 1 ""Ancient Gear Golem"" from your hand and 1 from your Deck, ignoring the Summoning conditions. Then, destroy all monsters you control except ""Ancient Gear Golems"". You cannot Normal Summon or Set until the end of your next turn.",0.02,0.1,0.74,0.09,,Unlimited,LODT-EN049,Common,SPELL,,Normal Spell,0,0,
562233,Cup of Ace,Cup of Ace,https://tcgplayer-cdn.tcgplayer.com/product/562233_200w.jpg,2,23579,https://cpt.tcgcsv.com/HVv6,2025-05-15T19:26:10.863,0,Toss a coin: Heads: draw 2 cards. Tails: your opponent draws 2 cards.,0.03,0.3,1.19,0.29,,Unlimited,LODT-EN050,Common,SPELL,,Normal Spell,0,0,
562234,Light Barrier,Light Barrier,https://tcgplayer-cdn.tcgplayer.com/product/562234_200w.jpg,2,23579,https://cpt.tcgcsv.com/JVv6,2025-05-15T19:26:10.927,0,"During your Standby Phase, toss a coin. If the result is Tails, the following effects are negated until your next Standby Phase: When you Summon an ""Arcana Force"" monster, choose which effect to apply without tossing a coin. If an ""Arcana Force"" monster destroys an opponent's monster by battle, you gain Life Points equal to the destroyed monster's original ATK.",0.8,1.36,4.99,1.37,,Unlimited,LODT-EN051,Rare,SPELL,,Normal Spell,0,0,
562235,Solar Recharge,Solar Recharge,https://tcgplayer-cdn.tcgplayer.com/product/562235_200w.jpg,2,23579,https://cpt.tcgcsv.com/KVv6,2025-05-15T19:26:11.003,0,"Discard 1 ""Lightsworn"" monster. Draw 2 cards then send the top 2 cards of your Deck to the Graveyard.",3.43,5.35,8.0,3.44,,Unlimited,LODT-EN052,Ultra Rare,SPELL,,Normal Spell,,,
562236,Solar Recharge (UTR),Solar Recharge UTR,https://tcgplayer-cdn.tcgplayer.com/product/562236_200w.jpg,2,23579,https://cpt.tcgcsv.com/LVv6,2025-05-15T19:26:11.077,0,"Discard 1 ""Lightsworn"" monster. Draw 2 cards then send the top 2 cards of your Deck to the Graveyard.",22.0,31.99,55.0,24.99,,Unlimited,LODT-EN052,Ultimate Rare,SPELL,,Normal Spell,,,
562237,Realm of Light,Realm of Light,https://tcgplayer-cdn.tcgplayer.com/product/562237_200w.jpg,2,23579,https://cpt.tcgcsv.com/MVv6,2025-05-15T19:26:11.183,0,"Each time a card(s) is sent from your Deck to the Graveyard, place 1 Shine Counter on this card. All ""Lightsworn"" monsters gain 100 ATK for each Shine Counter. If this card would be destroyed by a card effect, remove 2 Shine Counters instead.",0.02,0.11,0.49,0.05,,Unlimited,LODT-EN053,Common,SPELL,,Normal Spell,0,0,
562238,Wetlands,Wetlands,https://tcgplayer-cdn.tcgplayer.com/product/562238_200w.jpg,2,23579,https://cpt.tcgcsv.com/NVv6,2025-05-15T19:26:11.24,0,All Aqua-Type/WATER/Level 2 or lower monsters gain 1200 ATK.,0.5,0.5,0.5,,,1st Edition,LODT-EN054,Common,SPELL,,Normal Spell,0,0,
562238,Wetlands,Wetlands,https://tcgplayer-cdn.tcgplayer.com/product/562238_200w.jpg,2,23579,https://cpt.tcgcsv.com/NVv6,2025-05-15T19:26:11.24,0,All Aqua-Type/WATER/Level 2 or lower monsters gain 1200 ATK.,0.1,0.25,9.0,0.16,,Unlimited,LODT-EN054,Common,SPELL,,Normal Spell,0,0,
562239,Quick Charger,Quick Charger,https://tcgplayer-cdn.tcgplayer.com/product/562239_200w.jpg,2,23579,https://cpt.tcgcsv.com/PVv6,2025-05-15T19:26:11.303,0,"Add 2 Level 4 or lower ""Batteryman"" monsters from your Graveyard to your hand.",0.02,0.12,0.5,0.08,,Unlimited,LODT-EN055,Common,SPELL,,Normal Spell,0,0,
562240,Short Circuit,Short Circuit,https://tcgplayer-cdn.tcgplayer.com/product/562240_200w.jpg,2,23579,https://cpt.tcgcsv.com/QVv6,2025-05-15T19:26:11.573,0,"Activate only if you control 3 or more ""Batteryman"" monsters. Destroy all cards your opponent controls.",0.05,0.15,0.74,0.11,,Unlimited,LODT-EN056,Common,SPELL,,Normal Spell,0,0,
562241,Light of Redemption,Light of Redemption,https://tcgplayer-cdn.tcgplayer.com/product/562241_200w.jpg,2,23579,https://cpt.tcgcsv.com/RVv6,2025-05-15T19:26:11.637,0,Pay 800 Life Points. Add 1 of your removed from play LIGHT monsters to your hand.,0.07,0.34,5.99,0.18,,Unlimited,LODT-EN057,Super Rare,SPELL,,Normal Spell,0,0,
562242,Mystical Cards of Light,Mystical Cards of Light,https://tcgplayer-cdn.tcgplayer.com/product/562242_200w.jpg,2,23579,https://cpt.tcgcsv.com/SVv6,2025-05-15T19:26:11.7,0,"You cannot use 1 of your Spell & Trap Card Zones. During your Draw Phase, if you control another ""Mystical Cards of Light"", you can draw 2 cards instead of 1 for your normal draw.",0.03,0.15,0.74,0.03,,Unlimited,LODT-EN058,Common,SPELL,,Normal Spell,0,0,
562243,Level Tuning,Level Tuning,https://tcgplayer-cdn.tcgplayer.com/product/562243_200w.jpg,2,23579,https://cpt.tcgcsv.com/TVv6,2025-05-15T19:26:11.763,0,"Reduce the Level of all face-up monsters you control by 1, until the End Phase.",0.01,0.15,0.49,0.03,,Unlimited,LODT-EN059,Common,SPELL,,Normal Spell,0,0,
562244,Deck Lockdown,Deck Lockdown,https://tcgplayer-cdn.tcgplayer.com/product/562244_200w.jpg,2,23579,https://cpt.tcgcsv.com/VVv6,2025-05-15T19:26:11.81,0,"Neither player can add cards to their hand except by drawing them, and cannot Special Summon monsters from the Deck. Destroy this card during your 2nd Standby Phase after activation.",1.21,1.71,2.99,1.41,,Unlimited,LODT-EN060,Rare,SPELL,,Normal Spell,0,0,
562245,Ribbon of Rebirth,Ribbon of Rebirth,https://tcgplayer-cdn.tcgplayer.com/product/562245_200w.jpg,2,23579,https://cpt.tcgcsv.com/WVv6,2025-05-15T19:26:11.887,0,"If the equipped monster is destroyed by battle and sent to the Graveyard, Special Summon it to your side of the field during the End Phase.",0.05,0.25,9.99,0.12,,Unlimited,LODT-EN061,Rare,SPELL,,Normal Spell,0,0,
562246,Golden Bamboo Sword,Golden Bamboo Sword,https://tcgplayer-cdn.tcgplayer.com/product/562246_200w.jpg,2,23579,https://cpt.tcgcsv.com/XVv6,2025-05-15T19:26:11.95,0,"Activate only if you control a ""Bamboo Sword"" Equip Spell Card. Draw 2 cards.",5.43,5.43,5.43,,,1st Edition,LODT-EN062,Common,SPELL,,Normal Spell,0,0,
562246,Golden Bamboo Sword,Golden Bamboo Sword,https://tcgplayer-cdn.tcgplayer.com/product/562246_200w.jpg,2,23579,https://cpt.tcgcsv.com/XVv6,2025-05-15T19:26:11.95,0,"Activate only if you control a ""Bamboo Sword"" Equip Spell Card. Draw 2 cards.",0.11,0.25,2.39,0.19,,Unlimited,LODT-EN062,Common,SPELL,,Normal Spell,0,0,
562247,Limit Reverse,Limit Reverse,https://tcgplayer-cdn.tcgplayer.com/product/562247_200w.jpg,2,23579,https://cpt.tcgcsv.com/ZVv6,2025-05-15T19:26:12.013,0,"Select 1 monster with 1000 or less ATK from your Graveyard, and Special Summon it in Attack Position. If that monster is changed to Defense Position, destroy it and this card. When this card is removed from the field, destroy that monster. When that monster is destroyed, destroy this card.",0.1,0.2,0.74,0.14,,Unlimited,LODT-EN063,Common,TRAP,,Normal Trap,0,0,
562248,Hero Blast,Hero Blast,https://tcgplayer-cdn.tcgplayer.com/product/562248_200w.jpg,2,23579,https://cpt.tcgcsv.com/-Vv6,2025-05-15T19:26:12.083,0,"Select 1 ""Elemental Hero"" Normal Monster from your Graveyard and add it to your hand. Then, destroy 1 face-up monster your opponent controls with ATK equal to or less than the selected monster's ATK.",0.1,0.5,2.49,0.48,,Unlimited,LODT-EN064,Rare,TRAP,,Normal Trap,0,0,
562249,Rainbow Gravity,Rainbow Gravity,https://tcgplayer-cdn.tcgplayer.com/product/562249_200w.jpg,2,23579,https://cpt.tcgcsv.com/_Vv6,2025-05-15T19:26:12.147,0,"Activate only if you have 7 ""Crystal Beast"" cards with different names on the field or in your Graveyard. Special Summon 1 ""Rainbow Dragon"" or ""Rainbow Dark Dragon"" from your Deck or Graveyard, ignoring the Summoning conditions.",0.06,0.06,0.06,,,1st Edition,LODT-EN065,Common,TRAP,,Normal Trap,0,0,
562249,Rainbow Gravity,Rainbow Gravity,https://tcgplayer-cdn.tcgplayer.com/product/562249_200w.jpg,2,23579,https://cpt.tcgcsv.com/_Vv6,2025-05-15T19:26:12.147,0,"Activate only if you have 7 ""Crystal Beast"" cards with different names on the field or in your Graveyard. Special Summon 1 ""Rainbow Dragon"" or ""Rainbow Dark Dragon"" from your Deck or Graveyard, ignoring the Summoning conditions.",0.01,0.13,0.74,0.02,,Unlimited,LODT-EN065,Common,TRAP,,Normal Trap,0,0,
562250,D - Fortune,D Fortune,https://tcgplayer-cdn.tcgplayer.com/product/562250_200w.jpg,2,23579,https://cpt.tcgcsv.com/0Wv6,2025-05-15T19:26:12.21,0,"Activate only when your opponent declares a direct attack by removing from play 1 ""Destiny Hero"" monster from your Graveyard. End the Battle Phase.",0.01,0.2,0.5,0.2,,Unlimited,LODT-EN066,Common,TRAP,,Normal Trap,0,0,
562250,D - Fortune,D Fortune,https://tcgplayer-cdn.tcgplayer.com/product/562250_200w.jpg,2,23579,https://cpt.tcgcsv.com/0Wv6,2025-05-15T19:26:12.21,0,"Activate only when your opponent declares a direct attack by removing from play 1 ""Destiny Hero"" monster from your Graveyard. End the Battle Phase.",0.5,0.5,0.5,,,1st Edition,LODT-EN066,Common,TRAP,,Normal Trap,0,0,
562251,Reversal of Fate,Reversal of Fate,https://tcgplayer-cdn.tcgplayer.com/product/562251_200w.jpg,2,23579,https://cpt.tcgcsv.com/2Wv6,2025-05-15T19:26:12.28,0,"Select 1 ""Arcana Force"" monster you control. That monster's effect is now treated as the opposite coin toss result.",0.02,0.15,0.52,0.1,,Unlimited,LODT-EN067,Common,TRAP,,Normal Trap,0,0,
562251,Reversal of Fate,Reversal of Fate,https://tcgplayer-cdn.tcgplayer.com/product/562251_200w.jpg,2,23579,https://cpt.tcgcsv.com/2Wv6,2025-05-15T19:26:12.28,0,"Select 1 ""Arcana Force"" monster you control. That monster's effect is now treated as the opposite coin toss result.",0.1,0.1,0.1,,,1st Edition,LODT-EN067,Common,TRAP,,Normal Trap,0,0,
562252,Tour of Doom,Tour of Doom,https://tcgplayer-cdn.tcgplayer.com/product/562252_200w.jpg,2,23579,https://cpt.tcgcsv.com/3Wv6,2025-05-15T19:26:12.36,0,"During your opponent's Standby Phase, toss a coin: Heads: Your opponent cannot Normal or Flip Summon until the End Phase. Tails: You cannot Normal or Flip Summon during your next turn.",0.09,0.25,1.19,0.15,,Unlimited,LODT-EN068,Common,TRAP,,Normal Trap,0,0,
562253,Arcana Call,Arcana Call,https://tcgplayer-cdn.tcgplayer.com/product/562253_200w.jpg,2,23579,https://cpt.tcgcsv.com/5Wv6,2025-05-15T19:26:12.42,0,"Select 1 ""Arcana Force"" monster you control. Remove from play 1 ""Arcana Force"" monster from either player's Graveyard. Until the End Phase, the selected monster's effect becomes the removed monster's effect for the same coin toss result.",0.02,0.15,0.5,0.09,,Unlimited,LODT-EN069,Common,TRAP,,Normal Trap,0,0,
562253,Arcana Call,Arcana Call,https://tcgplayer-cdn.tcgplayer.com/product/562253_200w.jpg,2,23579,https://cpt.tcgcsv.com/5Wv6,2025-05-15T19:26:12.42,0,"Select 1 ""Arcana Force"" monster you control. Remove from play 1 ""Arcana Force"" monster from either player's Graveyard. Until the End Phase, the selected monster's effect becomes the removed monster's effect for the same coin toss result.",1.4,1.4,1.4,,,1st Edition,LODT-EN069,Common,TRAP,,Normal Trap,0,0,
562254,Light Spiral,Light Spiral,https://tcgplayer-cdn.tcgplayer.com/product/562254_200w.jpg,2,23579,https://cpt.tcgcsv.com/6Wv6,2025-05-15T19:26:12.483,0,"Each time a card(s) is sent from your Deck to the Graveyard by the effect of a ""Lightsworn"" monster, remove from play the top card of your opponent's Deck.",0.01,0.14,0.5,0.04,,Unlimited,LODT-EN070,Common,TRAP,,Normal Trap,0,0,
