productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extAttack,extDefense,extLinkRating,extLinkArrows
493086,Senju of the Thousand Hands,Senju of the Thousand Hands,https://tcgplayer-cdn.tcgplayer.com/product/493086_200w.jpg,2,2196,https://cpt.tcgcsv.com/LfZ5,2024-03-21T15:49:13.193,1,LART-EN057,Ultra Rare,LIGHT,Effect Monster,When this card is Normal or Flip Summoned: You can add 1 Ritual Monster from your Deck to your hand.,1.24,2.33,10.0,1.47,,Limited,Fairy,1400,1000,,
497986,Stygian Dirge,Stygian Dirge,https://tcgplayer-cdn.tcgplayer.com/product/497986_200w.jpg,2,2196,https://cpt.tcgcsv.com/Lc_5,2024-03-21T17:05:36.157,1,LART-EN058,Ultra Rare,TRAP,Continuous Trap,Reduce the Levels of all monsters your opponent controls by 1.,0.55,1.32,19.99,0.98,,Limited,,,,,
501484,Zombyra the Dark,Zombyra the Dark,https://tcgplayer-cdn.tcgplayer.com/product/501484_200w.jpg,2,2196,https://cpt.tcgcsv.com/JC06,2024-07-21T00:21:53.423,1,LART-EN059,Ultra Rare,DARK,Effect Monster,Cannot attack directly. If this card destroys a monster by battle: This card loses 200 ATK.,5.49,7.97,14.88,7.26,7.96,Limited,Warrior,2100,500,,
505892,Magician's Salvation,Magicians Salvation,https://tcgplayer-cdn.tcgplayer.com/product/505892_200w.jpg,2,2196,https://cpt.tcgcsv.com/Sm36,2024-03-21T17:05:22.503,1,LART-EN060,Ultra Rare,SPELL,Field Spell,"When this card is activated: You can Set 1 ""Eternal Soul"" directly from your Deck. If you Normal or Special Summon ""Dark Magician"" or ""Dark Magician Girl"" (except during the Damage Step): You can target 1 of those monsters; Special Summon 1 ""Dark Magician"" or ""Dark Magician Girl"" from your GY, with a different name than that monster. You can only use this effect of ""Magician's Salvation"" once per turn. You can only activate 1 ""Magician's Salvation"" per turn.",2.7,3.47,20.0,2.82,,Limited,,,,,
512585,Mitsu the Insect Ninja,Mitsu the Insect Ninja,https://tcgplayer-cdn.tcgplayer.com/product/512585_200w.jpg,2,2196,https://cpt.tcgcsv.com/K276,2024-03-21T17:05:02.113,1,LART-EN061,Ultra Rare,WATER,Effect Monster,"If you control a ""Ninja"" card or a face-down Defense Position monster: You can Special Summon this card from your hand. When your opponent activates a monster effect (Quick Effect): You can target 1 face-down Defense Position monster you control; change it to face-up Defense Position, and if you do, change this card to face-down Defense Position, then, if the targeted monster was a ""Ninja"" monster, except ""Mitsu the Insect Ninja"", negate that opponent's activated effect. You can only use each effect of ""Mitsu the Insect Ninja"" once per turn.",3.32,6.07,18.74,3.33,3.49,Limited,Insect,200,2100,,
517144,Grand Convergence,Grand Convergence,https://tcgplayer-cdn.tcgplayer.com/product/517144_200w.jpg,2,2196,https://cpt.tcgcsv.com/VS86,2023-09-21T15:59:34.097,1,LART-EN062,Ultra Rare,SPELL,Quick-Play Spell,"If you control ""Macro Cosmos"": Inflict 300 damage to your opponent, and if you do, destroy all monsters on the field.",0.25,0.76,4.99,0.47,,Limited,,,,,
522678,Dark Ruler No More,Dark Ruler No More,https://tcgplayer-cdn.tcgplayer.com/product/522678_200w.jpg,2,2196,https://cpt.tcgcsv.com/B5c6,2023-10-18T16:25:51.237,1,LART-EN063,Ultra Rare,SPELL,Normal Spell,"Negate the effects of all face-up monsters your opponent currently controls, until the end of this turn, also, for the rest of this turn after this card resolves, your opponent takes no damage. Neither player can activate monster effects in response to this card's activation.",1.5,2.67,13.0,2.09,,Limited,,,,,
527782,Masked Ninja Ebisu,Masked Ninja Ebisu,https://tcgplayer-cdn.tcgplayer.com/product/527782_200w.jpg,2,2196,https://cpt.tcgcsv.com/G7f6,2023-11-15T18:08:35.78,1,LART-EN064,Ultra Rare,WIND,Effect Monster,"Once per turn, if you control a face-up ""Ninja"" monster other than ""Masked Ninja Ebisu"", you can activate this effect: Return a number of your opponent's Spell/Trap Cards to the hand, equal to the number of ""Ninja"" monsters you control, also every face-up ""Goe Goe the Gallant Ninja"" you control can attack your opponent directly this turn.",0.12,0.65,5.69,0.34,,Limited,Warrior,1200,1800,,
531508,Macro Cosmos,Macro Cosmos,https://tcgplayer-cdn.tcgplayer.com/product/531508_200w.jpg,2,2196,https://cpt.tcgcsv.com/bDg6,2024-07-25T03:39:01.617,1,LART-EN065,Ultra Rare,TRAP,Continuous Trap,"When this card is activated: You can Special Summon 1 ""Helios - The Primordial Sun"" from your hand or Deck. While this card is face-up on the field, any card sent to the GY is banished instead.",0.49,2.0,13.98,0.72,6.23,Limited,,,,,
551674,Eldlich the Golden Lord,Eldlich the Golden Lord,https://tcgplayer-cdn.tcgplayer.com/product/551674_200w.jpg,2,2196,https://cpt.tcgcsv.com/vHq6,2024-05-16T13:30:25.94,1,LART-EN066,Ultra Rare,LIGHT,Effect Monster,"You can send this card and 1 Spell/Trap from your hand to the GY, then target 1 card on the field; send it to the GY. If this card is in your GY: You can send 1 Spell/Trap you control to the GY; add this card to your hand, then you can Special Summon 1 Zombie monster from your hand, and if you do, until the end of your opponent's turn, it gains 1000 ATK/DEF and cannot be destroyed by card effects. You can only use each effect of ""Eldlich the Golden Lord"" once per turn.",0.99,2.99,21.19,1.27,,Limited,Zombie,2500,2800,,
555955,Treeborn Frog,Treeborn Frog,https://tcgplayer-cdn.tcgplayer.com/product/555955_200w.jpg,2,2196,https://cpt.tcgcsv.com/7ps6,2024-06-20T18:29:15.903,1,LART-EN073,Ultra Rare,WATER,Effect Monster,"Once per turn, during your Standby Phase, if this card is in your GY and you do not control ""Treeborn Frog"": You can Special Summon this card. You must control no Spells/Traps to activate and to resolve this effect.",2.41,3.46,19.99,3.25,2.99,Limited,Aqua,100,100,,
565597,Wattcancel,Wattcancel,https://tcgplayer-cdn.tcgplayer.com/product/565597_200w.jpg,2,2196,https://cpt.tcgcsv.com/Zfx6,2024-08-28T11:31:35.34,0,LART-EN068,Promo,TRAP,Normal Trap,"When your opponent would Normal or Special Summon a monster(s). Discard 1 ""Watt"" monster, negate the Summon and if you do, destroy that monster(s)",0.19,0.85,7.11,0.43,,Limited,,0,0,,
587438,Ultimate Offering,Ultimate Offering,https://tcgplayer-cdn.tcgplayer.com/product/587438_200w.jpg,2,2196,https://cpt.tcgcsv.com/N-J6,2024-10-17T14:15:02.87,0,LART-EN070,Ultra Rare,TRAP,Continuous Trap,"During your Main Phase or your opponent's Battle Phase: You can pay 500 LP; immediately after this effect resolves, Normal Summon/Set 1 monster.",1.47,3.45,39.99,1.47,,Limited,,,,,
587440,Ultimeat Offering,Ultimeat Offering,https://tcgplayer-cdn.tcgplayer.com/product/587440_200w.jpg,2,2196,https://cpt.tcgcsv.com/Q-J6,2024-10-17T14:20:11.507,0,LART-EN071,Ultra Rare,TRAP,Continuous Trap,"During your Main Phase: You can pay 1000 LP; you can conduct up to 3 Normal Summons/Sets this turn, not just 1. During your opponent's Battle Phase: You can pay 500 LP; immediately after this effect resolves, Normal Summon 1 monster. You can only use each effect of ""Ultimeat Offering"" once per turn.",0.5,0.99,3.0,0.71,,Limited,,,,,
587441,Gimmick Puppet Dreary Doll,Gimmick Puppet Dreary Doll,https://tcgplayer-cdn.tcgplayer.com/product/587441_200w.jpg,2,2196,https://cpt.tcgcsv.com/R-J6,2024-10-17T14:23:13.817,1,LART-EN069,Ultra Rare,DARK,Effect Monster,"If this card is in your GY: You can banish 1 other ""Gimmick Puppet"" monster from your GY; Special Summon this card. You can only use this effect of ""Gimmick Puppet Dreary Doll"" once per turn. Cannot be used as material for an Xyz Summon, except for the Xyz Summon of a ""Gimmick Puppet"" monster.",0.5,1.0,19.99,0.61,,Limited,Machine,0,0,,
602878,Exodia Necross,Exodia Necross,https://tcgplayer-cdn.tcgplayer.com/product/602878_200w.jpg,2,2196,https://cpt.tcgcsv.com/B9R6,2024-12-09T12:52:20.403,1,LART-EN072,Ultra Rare,DARK,Effect Monster,"Cannot be Normal Summoned/Set. Must be Special Summoned with ""Contract with Exodia"". Cannot be destroyed by battle or Spell/Trap effects. Once per turn, during your Standby Phase: This card gains 500 ATK. Destroy this card unless all 5 of these cards are in your GY. ""Exodia the Forbidden One"", ""Right Arm of the Forbidden One"", ""Left Arm of the Forbidden One"", ""Right Leg of the Forbidden One"", and ""Left Leg of the Forbidden One"".",3.0,4.49,24.99,3.63,,Limited,Spellcaster,1800,0,,
602879,Double Trap Hole,Double Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/602879_200w.jpg,2,2196,https://cpt.tcgcsv.com/C9R6,2024-12-09T13:46:32.307,1,LART-EN067,Ultra Rare,TRAP,Normal Trap,If your opponent Special Summons a monster(s) in Defense Position: Banish those monster(s) that were Summoned in (and currently in) Defense Position.,0.21,0.88,4.99,0.43,,Limited,,,,,
617839,Monster Reborn (LART-EN074),Monster Reborn LART EN074,https://tcgplayer-cdn.tcgplayer.com/product/617839_200w.jpg,2,2196,https://cpt.tcgcsv.com/P8Z6,2025-02-10T17:50:10.77,1,LART-EN074,Ultra Rare,SPELL,Normal Spell,Target 1 monster in either player's Graveyard; Special Summon it.,7.0,18.09,25.86,7.08,,Limited,,,,,
646506,Otohime,Otohime,https://tcgplayer-cdn.tcgplayer.com/product/646506_200w.jpg,2,2196,https://cpt.tcgcsv.com/8Db7,2025-07-27T13:58:53.267,0,LART-EN076,Ultra Rare,LIGHT,Spirit Monster,Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. When this card is Normal Summoned or flipped face-up: You can target 1 face-up monster your opponent controls; change that target's battle position.,0.8,1.05,29.99,1.06,,Limited,Spellcaster,0,100,,
656556,Magical Musketeer Calamity,Magical Musketeer Calamity,https://tcgplayer-cdn.tcgplayer.com/product/656556_200w.jpg,2,2196,https://cpt.tcgcsv.com/8Fg7,2025-09-30T21:34:34.017,1,LART-EN077,Ultra Rare,LIGHT,Effect Monster,"During either player's turn, you can activate ""Magical Musket"" Spell/Trap Cards from your hand. If a Spell/Trap Card is activated in this card's column: You can target 1 ""Magical Musket"" monster in your GY; Special Summon it in Defense Position. You can only use this effect of ""Magical Musketeer Calamity"" once per turn.",4.0,5.0,5.0,5.0,,Limited,Fiend,1500,1300,,
