productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extUPC
123509,Tricky Spell 4,Tricky Spell 4,https://tcgplayer-cdn.tcgplayer.com/product/123509_200w.jpg,2,1841,https://cpt.tcgcsv.com/cq_,2019-07-09T15:25:47.947,1,"Send 1 face-up ""The Tricky"" you control to the Graveyard; Special Summon ""Tricky Tokens"" (Spellcaster-Type/WIND/Level 5/ATK 2000/DEF 1200) in Defense Position, equal to the number of monsters your opponent controls. ""Tricky Tokens"" cannot declare an attack.",0.01,0.15,1.99,0.08,,Unlimited,LDK2-ENY26,Common,SPELL,,Normal Spell,,,
123509,Tricky Spell 4,Tricky Spell 4,https://tcgplayer-cdn.tcgplayer.com/product/123509_200w.jpg,2,1841,https://cpt.tcgcsv.com/cq_,2019-07-09T15:25:47.947,1,"Send 1 face-up ""The Tricky"" you control to the Graveyard; Special Summon ""Tricky Tokens"" (Spellcaster-Type/WIND/Level 5/ATK 2000/DEF 1200) in Defense Position, equal to the number of monsters your opponent controls. ""Tricky Tokens"" cannot declare an attack.",0.02,0.2,1.46,,,1st Edition,LDK2-ENY26,Common,SPELL,,Normal Spell,,,
123510,Thousand Knives,Thousand Knives,https://tcgplayer-cdn.tcgplayer.com/product/123510_200w.jpg,2,1841,https://cpt.tcgcsv.com/dq_,2019-07-09T15:24:36.607,1,"If you control ""Dark Magician"": Target 1 monster your opponent controls; destroy that target.",0.09,0.2,1.49,0.2,,Unlimited,LDK2-ENY27,Common,SPELL,,Normal Spell,,,
123510,Thousand Knives,Thousand Knives,https://tcgplayer-cdn.tcgplayer.com/product/123510_200w.jpg,2,1841,https://cpt.tcgcsv.com/dq_,2019-07-09T15:24:36.607,1,"If you control ""Dark Magician"": Target 1 monster your opponent controls; destroy that target.",0.1,0.36,1.42,0.43,,1st Edition,LDK2-ENY27,Common,SPELL,,Normal Spell,,,
123511,Dark Magic Attack,Dark Magic Attack,https://tcgplayer-cdn.tcgplayer.com/product/123511_200w.jpg,2,1841,https://cpt.tcgcsv.com/fq_,2019-07-09T15:17:30.277,1,"If you control ""Dark Magician"": Destroy all Spell and Trap Cards your opponent controls.",0.21,0.32,1.56,0.31,,Unlimited,LDK2-ENY28,Common,SPELL,,Normal Spell,,,
123511,Dark Magic Attack,Dark Magic Attack,https://tcgplayer-cdn.tcgplayer.com/product/123511_200w.jpg,2,1841,https://cpt.tcgcsv.com/fq_,2019-07-09T15:17:30.277,1,"If you control ""Dark Magician"": Destroy all Spell and Trap Cards your opponent controls.",0.21,0.37,1.98,0.3,,1st Edition,LDK2-ENY28,Common,SPELL,,Normal Spell,,,
123512,Contract with Exodia,Contract with Exodia,https://tcgplayer-cdn.tcgplayer.com/product/123512_200w.jpg,2,1841,https://cpt.tcgcsv.com/gq_,2019-07-09T15:16:46.06,1,"You can only activate this card when you have ""Exodia the Forbidden One"", ""Right Arm of the Forbidden One"", ""Left Arm of the Forbidden One"", ""Right Leg of the Forbidden One"", and ""Left Leg of the Forbidden One"" in your Graveyard. Special Summon 1 ""Exodia Necross"" from your hand.",0.04,0.26,1.49,0.22,,Unlimited,LDK2-ENY29,Common,SPELL,,Normal Spell,,,
123512,Contract with Exodia,Contract with Exodia,https://tcgplayer-cdn.tcgplayer.com/product/123512_200w.jpg,2,1841,https://cpt.tcgcsv.com/gq_,2019-07-09T15:16:46.06,1,"You can only activate this card when you have ""Exodia the Forbidden One"", ""Right Arm of the Forbidden One"", ""Left Arm of the Forbidden One"", ""Right Leg of the Forbidden One"", and ""Left Leg of the Forbidden One"" in your Graveyard. Special Summon 1 ""Exodia Necross"" from your hand.",0.1,0.3,1.49,0.28,,1st Edition,LDK2-ENY29,Common,SPELL,,Normal Spell,,,
123513,Messenger of Peace,Messenger of Peace,https://tcgplayer-cdn.tcgplayer.com/product/123513_200w.jpg,2,1841,https://cpt.tcgcsv.com/hq_,2019-07-09T15:20:59.007,1,"Monsters with 1500 or more ATK cannot declare an attack. Once per turn, during your Standby Phase, pay 100 LP or destroy this card.",0.28,0.75,3.89,0.49,,1st Edition,LDK2-ENY30,Common,SPELL,,Normal Spell,,,
123513,Messenger of Peace,Messenger of Peace,https://tcgplayer-cdn.tcgplayer.com/product/123513_200w.jpg,2,1841,https://cpt.tcgcsv.com/hq_,2019-07-09T15:20:59.007,1,"Monsters with 1500 or more ATK cannot declare an attack. Once per turn, during your Standby Phase, pay 100 LP or destroy this card.",0.3,0.84,4.99,0.78,,Unlimited,LDK2-ENY30,Common,SPELL,,Normal Spell,,,
123514,Dark Factory of Mass Production,Dark Factory of Mass Production,https://tcgplayer-cdn.tcgplayer.com/product/123514_200w.jpg,2,1841,https://cpt.tcgcsv.com/jq_,2019-07-09T15:17:24.953,1,Target 2 Normal Monsters in your Graveyard; add those targets to your hand.,0.1,0.26,1.49,0.27,,1st Edition,LDK2-ENY31,Common,SPELL,,Normal Spell,,,
123514,Dark Factory of Mass Production,Dark Factory of Mass Production,https://tcgplayer-cdn.tcgplayer.com/product/123514_200w.jpg,2,1841,https://cpt.tcgcsv.com/jq_,2019-07-09T15:17:24.953,1,Target 2 Normal Monsters in your Graveyard; add those targets to your hand.,0.1,0.3,1.49,0.24,,Unlimited,LDK2-ENY31,Common,SPELL,,Normal Spell,,,
123515,Monster Reincarnation,Monster Reincarnation,https://tcgplayer-cdn.tcgplayer.com/product/123515_200w.jpg,2,1841,https://cpt.tcgcsv.com/kq_,2019-07-09T15:21:08.103,1,"Discard 1 card, then target 1 monster in your Graveyard; add it to your hand.",0.1,0.25,1.49,0.2,,1st Edition,LDK2-ENY32,Common,SPELL,,Normal Spell,,,
123515,Monster Reincarnation,Monster Reincarnation,https://tcgplayer-cdn.tcgplayer.com/product/123515_200w.jpg,2,1841,https://cpt.tcgcsv.com/kq_,2019-07-09T15:21:08.103,1,"Discard 1 card, then target 1 monster in your Graveyard; add it to your hand.",0.09,0.25,1.49,0.14,,Unlimited,LDK2-ENY32,Common,SPELL,,Normal Spell,,,
123516,Secret Village of the Spellcasters,Secret Village of the Spellcasters,https://tcgplayer-cdn.tcgplayer.com/product/123516_200w.jpg,2,1841,https://cpt.tcgcsv.com/lq_,2019-07-09T15:23:22.387,1,"If you control a Spellcaster-Type monster and your opponent does not, your opponent cannot activate Spell Cards. If you control no Spellcaster-Type monsters, you cannot activate Spell Cards.",0.25,0.46,1.59,0.32,,Unlimited,LDK2-ENY33,Common,SPELL,,Normal Spell,,,
123516,Secret Village of the Spellcasters,Secret Village of the Spellcasters,https://tcgplayer-cdn.tcgplayer.com/product/123516_200w.jpg,2,1841,https://cpt.tcgcsv.com/lq_,2019-07-09T15:23:22.387,1,"If you control a Spellcaster-Type monster and your opponent does not, your opponent cannot activate Spell Cards. If you control no Spellcaster-Type monsters, you cannot activate Spell Cards.",0.15,0.56,2.67,0.54,,1st Edition,LDK2-ENY33,Common,SPELL,,Normal Spell,,,
123517,Pot of Duality,Pot of Duality,https://tcgplayer-cdn.tcgplayer.com/product/123517_200w.jpg,2,1841,https://cpt.tcgcsv.com/mq_,2019-07-09T15:22:02.47,1,"Excavate the top 3 cards of your Deck, add 1 of them to your hand, also, after that, shuffle the rest back into your Deck. You can only activate 1 ""Pot of Duality"" per turn. You cannot Special Summon during the turn you activate this card.",0.19,0.5,2.0,0.47,0.41,1st Edition,LDK2-ENY34,Common,SPELL,,Normal Spell,,,
123517,Pot of Duality,Pot of Duality,https://tcgplayer-cdn.tcgplayer.com/product/123517_200w.jpg,2,1841,https://cpt.tcgcsv.com/mq_,2019-07-09T15:22:02.47,1,"Excavate the top 3 cards of your Deck, add 1 of them to your hand, also, after that, shuffle the rest back into your Deck. You can only activate 1 ""Pot of Duality"" per turn. You cannot Special Summon during the turn you activate this card.",0.15,0.47,55.0,0.24,,Unlimited,LDK2-ENY34,Common,SPELL,,Normal Spell,,,
123518,Mirror Force,Mirror Force,https://tcgplayer-cdn.tcgplayer.com/product/123518_200w.jpg,2,1841,https://cpt.tcgcsv.com/nq_,2019-07-09T15:21:03.133,1,When an opponent's monster declares an attack: Destroy all Attack Position monsters your opponent controls.,0.7,1.0,1.7,0.97,,1st Edition,LDK2-ENY35,Common,TRAP,,Normal Trap,,,
123518,Mirror Force,Mirror Force,https://tcgplayer-cdn.tcgplayer.com/product/123518_200w.jpg,2,1841,https://cpt.tcgcsv.com/nq_,2019-07-09T15:21:03.133,1,When an opponent's monster declares an attack: Destroy all Attack Position monsters your opponent controls.,0.75,1.0,2.1,0.99,,Unlimited,LDK2-ENY35,Common,TRAP,,Normal Trap,,,
123519,Magical Hats,Magical Hats,https://tcgplayer-cdn.tcgplayer.com/product/123519_200w.jpg,2,1841,https://cpt.tcgcsv.com/pq_,2019-07-09T15:20:24.133,1,"During your opponent's Battle Phase: Choose 2 Spell/Trap Cards from your Deck and 1 monster you control. Special Summon them as Normal Monsters (ATK 0/DEF 0) in face-down Defense Position, Set the chosen monster if it is face-up, and shuffle them on the field. The 2 cards chosen from your Deck are destroyed at the end of the Battle Phase, and cannot remain on the field except during this Battle Phase.",0.11,0.25,1.99,0.15,,1st Edition,LDK2-ENY36,Common,TRAP,,Normal Trap,,,
123519,Magical Hats,Magical Hats,https://tcgplayer-cdn.tcgplayer.com/product/123519_200w.jpg,2,1841,https://cpt.tcgcsv.com/pq_,2019-07-09T15:20:24.133,1,"During your opponent's Battle Phase: Choose 2 Spell/Trap Cards from your Deck and 1 monster you control. Special Summon them as Normal Monsters (ATK 0/DEF 0) in face-down Defense Position, Set the chosen monster if it is face-up, and shuffle them on the field. The 2 cards chosen from your Deck are destroyed at the end of the Battle Phase, and cannot remain on the field except during this Battle Phase.",0.11,0.25,1.49,0.2,,Unlimited,LDK2-ENY36,Common,TRAP,,Normal Trap,,,
123520,Magic Cylinder,Magic Cylinder,https://tcgplayer-cdn.tcgplayer.com/product/123520_200w.jpg,2,1841,https://cpt.tcgcsv.com/qq_,2019-07-09T15:20:15.99,1,"When an opponent's monster declares an attack: Target the attacking monster; negate the attack, and if you do, inflict damage to your opponent equal to its ATK.",0.15,0.5,2.29,0.34,,1st Edition,LDK2-ENY37,Common,TRAP,,Normal Trap,,,
123520,Magic Cylinder,Magic Cylinder,https://tcgplayer-cdn.tcgplayer.com/product/123520_200w.jpg,2,1841,https://cpt.tcgcsv.com/qq_,2019-07-09T15:20:15.99,1,"When an opponent's monster declares an attack: Target the attacking monster; negate the attack, and if you do, inflict damage to your opponent equal to its ATK.",0.25,0.5,1.71,0.44,,Unlimited,LDK2-ENY37,Common,TRAP,,Normal Trap,,,
123521,Magician's Circle,Magicians Circle,https://tcgplayer-cdn.tcgplayer.com/product/123521_200w.jpg,2,1841,https://cpt.tcgcsv.com/rq_,2019-07-09T15:20:28.02,1,When a Spellcaster-Type monster declares an attack: Each player Special Summons 1 Spellcaster-Type monster with 2000 or less ATK from their Deck in Attack Position.,0.1,0.24,1.49,0.18,,1st Edition,LDK2-ENY38,Common,TRAP,,Normal Trap,,,
123521,Magician's Circle,Magicians Circle,https://tcgplayer-cdn.tcgplayer.com/product/123521_200w.jpg,2,1841,https://cpt.tcgcsv.com/rq_,2019-07-09T15:20:28.02,1,When a Spellcaster-Type monster declares an attack: Each player Special Summons 1 Spellcaster-Type monster with 2000 or less ATK from their Deck in Attack Position.,0.01,0.25,1.99,0.16,,Unlimited,LDK2-ENY38,Common,TRAP,,Normal Trap,,,
123522,Backup Soldier,Backup Soldier,https://tcgplayer-cdn.tcgplayer.com/product/123522_200w.jpg,2,1841,https://cpt.tcgcsv.com/sq_,2019-07-09T15:15:12.28,1,While there are 5 or more monsters in your Graveyard: Target up to 3 non-Effect Monsters with 1500 or less ATK in your Graveyard; add them to your hand.,0.01,0.25,1.49,0.06,,Unlimited,LDK2-ENY39,Common,TRAP,,Normal Trap,,,
123522,Backup Soldier,Backup Soldier,https://tcgplayer-cdn.tcgplayer.com/product/123522_200w.jpg,2,1841,https://cpt.tcgcsv.com/sq_,2019-07-09T15:15:12.28,1,While there are 5 or more monsters in your Graveyard: Target up to 3 non-Effect Monsters with 1500 or less ATK in your Graveyard; add them to your hand.,0.06,0.25,1.0,0.12,,1st Edition,LDK2-ENY39,Common,TRAP,,Normal Trap,,,
123523,Gravity Bind,Gravity Bind,https://tcgplayer-cdn.tcgplayer.com/product/123523_200w.jpg,2,1841,https://cpt.tcgcsv.com/tq_,2019-07-09T15:19:19.957,1,Level 4 or higher monsters cannot attack.,0.25,0.46,1.6,0.46,,Unlimited,LDK2-ENY40,Common,TRAP,,Normal Trap,,,
123523,Gravity Bind,Gravity Bind,https://tcgplayer-cdn.tcgplayer.com/product/123523_200w.jpg,2,1841,https://cpt.tcgcsv.com/tq_,2019-07-09T15:19:19.957,1,Level 4 or higher monsters cannot attack.,0.2,0.5,1.97,0.45,,1st Edition,LDK2-ENY40,Common,TRAP,,Normal Trap,,,
123524,Token: Yugi,Token Yugi,https://tcgplayer-cdn.tcgplayer.com/product/123524_200w.jpg,2,1841,https://cpt.tcgcsv.com/vq_,2022-09-14T17:58:50.697,1,This card can be used as any Token.,0.43,0.65,10.0,0.61,,Limited,LDK2-ENT01,Ultra Rare,,,Token,,,
123525,Blue-Eyes White Dragon (Version 2),Blue Eyes White Dragon Version 2,https://tcgplayer-cdn.tcgplayer.com/product/123525_200w.jpg,2,1841,https://cpt.tcgcsv.com/wq_,2025-02-20T10:17:06.157,1,"<i>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.",3.71,6.18,11.99,7.83,5.26,Unlimited,LDK2-ENK01,Common,LIGHT,Dragon,Normal Monster,3000,2500,
123525,Blue-Eyes White Dragon (Version 2),Blue Eyes White Dragon Version 2,https://tcgplayer-cdn.tcgplayer.com/product/123525_200w.jpg,2,1841,https://cpt.tcgcsv.com/wq_,2025-02-20T10:17:06.157,1,"<i>This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.",5.89,9.19,15.99,8.39,,1st Edition,LDK2-ENK01,Common,LIGHT,Dragon,Normal Monster,3000,2500,
123526,Dragon Spirit of White,Dragon Spirit of White,https://tcgplayer-cdn.tcgplayer.com/product/123526_200w.jpg,2,1841,https://cpt.tcgcsv.com/xq_,2019-07-09T15:17:48.603,1,"(This card is always treated as a ""Blue-Eyes"" card.)
<br>This card is treated as a Normal Monster while in the hand or Graveyard. When this card is Normal or Special Summoned: You can target 1 Spell/Trap Card your opponent controls; banish it. During either player's turn, if your opponent controls a monster: You can Tribute this card; Special Summon 1 ""Blue-Eyes White Dragon"" from your hand.",0.08,0.48,5.43,0.4,0.46,1st Edition,LDK2-ENK02,Common,LIGHT,Dragon,Effect Monster,2500,2000,
123526,Dragon Spirit of White,Dragon Spirit of White,https://tcgplayer-cdn.tcgplayer.com/product/123526_200w.jpg,2,1841,https://cpt.tcgcsv.com/xq_,2019-07-09T15:17:48.603,1,"(This card is always treated as a ""Blue-Eyes"" card.)
<br>This card is treated as a Normal Monster while in the hand or Graveyard. When this card is Normal or Special Summoned: You can target 1 Spell/Trap Card your opponent controls; banish it. During either player's turn, if your opponent controls a monster: You can Tribute this card; Special Summon 1 ""Blue-Eyes White Dragon"" from your hand.",0.1,0.28,1.99,0.22,0.23,Unlimited,LDK2-ENK02,Common,LIGHT,Dragon,Effect Monster,2500,2000,
123527,Kaibaman,Kaibaman,https://tcgplayer-cdn.tcgplayer.com/product/123527_200w.jpg,2,1841,https://cpt.tcgcsv.com/zq_,2019-07-09T15:19:37.223,1,"You can Tribute this card; Special Summon 1 ""Blue-Eyes White Dragon"" from your hand.",0.01,0.24,1.49,0.23,,Unlimited,LDK2-ENK03,Common,LIGHT,Warrior,Effect Monster,200,700,
123527,Kaibaman,Kaibaman,https://tcgplayer-cdn.tcgplayer.com/product/123527_200w.jpg,2,1841,https://cpt.tcgcsv.com/zq_,2019-07-09T15:19:37.223,1,"You can Tribute this card; Special Summon 1 ""Blue-Eyes White Dragon"" from your hand.",0.05,0.25,1.49,0.19,,1st Edition,LDK2-ENK03,Common,LIGHT,Warrior,Effect Monster,200,700,
123528,The White Stone of Legend,The White Stone of Legend,https://tcgplayer-cdn.tcgplayer.com/product/123528_200w.jpg,2,1841,https://cpt.tcgcsv.com/Bq_,2019-07-09T15:24:29.04,1,"If this card is sent to the Graveyard: Add 1 ""Blue-Eyes White Dragon"" from your Deck to your hand.",0.13,0.35,3.99,0.26,0.13,1st Edition,LDK2-ENK04,Common,LIGHT,Dragon,Tuner/Effect Monster,300,250,
123528,The White Stone of Legend,The White Stone of Legend,https://tcgplayer-cdn.tcgplayer.com/product/123528_200w.jpg,2,1841,https://cpt.tcgcsv.com/Bq_,2019-07-09T15:24:29.04,1,"If this card is sent to the Graveyard: Add 1 ""Blue-Eyes White Dragon"" from your Deck to your hand.",0.15,0.29,1.49,0.25,0.25,Unlimited,LDK2-ENK04,Common,LIGHT,Dragon,Tuner/Effect Monster,300,250,
123529,The White Stone of Ancients,The White Stone of Ancients,https://tcgplayer-cdn.tcgplayer.com/product/123529_200w.jpg,2,1841,https://cpt.tcgcsv.com/Cq_,2024-09-17T17:41:28.49,1,"Once per turn, during the End Phase, if this card is in the Graveyard because it was sent there this turn: You can Special Summon 1 ""Blue-Eyes"" monster from your Deck. You can banish this card from your Graveyard, then target 1 ""Blue-Eyes"" monster in your Graveyard; add it to your hand. You can only use this effect of ""The White Stone of Ancients"" once per turn.",0.19,0.94,3.99,0.91,0.85,Unlimited,LDK2-ENK05,Common,LIGHT,Dragon,Tuner/Effect Monster,600,500,
123529,The White Stone of Ancients,The White Stone of Ancients,https://tcgplayer-cdn.tcgplayer.com/product/123529_200w.jpg,2,1841,https://cpt.tcgcsv.com/Cq_,2024-09-17T17:41:28.49,1,"Once per turn, during the End Phase, if this card is in the Graveyard because it was sent there this turn: You can Special Summon 1 ""Blue-Eyes"" monster from your Deck. You can banish this card from your Graveyard, then target 1 ""Blue-Eyes"" monster in your Graveyard; add it to your hand. You can only use this effect of ""The White Stone of Ancients"" once per turn.",0.1,0.75,91.0,0.66,,1st Edition,LDK2-ENK05,Common,LIGHT,Dragon,Tuner/Effect Monster,600,500,
123530,Maiden with Eyes of Blue,Maiden with Eyes of Blue,https://tcgplayer-cdn.tcgplayer.com/product/123530_200w.jpg,2,1841,https://cpt.tcgcsv.com/Dq_,2019-07-09T15:20:42.507,1,"When this card is targeted for an attack: You can negate the attack, and if you do, change the battle position of this card, then you can Special Summon 1 ""Blue-Eyes White Dragon"" from your hand, Deck, or Graveyard. During either player's turn, when a card or effect is activated that targets this face-up card (except during the Damage Step): You can Special Summon 1 ""Blue-Eyes White Dragon"" from your hand, Deck, or Graveyard. You can only use 1 ""Maiden with Eyes of Blue"" effect per turn, and only once that turn.",0.23,0.5,5.39,0.44,,1st Edition,LDK2-ENK06,Ultra Rare,LIGHT,Spellcaster,Tuner/Effect Monster,0,0,
123530,Maiden with Eyes of Blue,Maiden with Eyes of Blue,https://tcgplayer-cdn.tcgplayer.com/product/123530_200w.jpg,2,1841,https://cpt.tcgcsv.com/Dq_,2019-07-09T15:20:42.507,1,"When this card is targeted for an attack: You can negate the attack, and if you do, change the battle position of this card, then you can Special Summon 1 ""Blue-Eyes White Dragon"" from your hand, Deck, or Graveyard. During either player's turn, when a card or effect is activated that targets this face-up card (except during the Damage Step): You can Special Summon 1 ""Blue-Eyes White Dragon"" from your hand, Deck, or Graveyard. You can only use 1 ""Maiden with Eyes of Blue"" effect per turn, and only once that turn.",0.17,0.44,2.98,0.25,,Unlimited,LDK2-ENK06,Ultra Rare,LIGHT,Spellcaster,Tuner/Effect Monster,0,0,
123531,Protector with Eyes of Blue,Protector with Eyes of Blue,https://tcgplayer-cdn.tcgplayer.com/product/123531_200w.jpg,2,1841,https://cpt.tcgcsv.com/Fq_,2019-07-09T15:22:06.377,1,"When this card is Normal Summoned: You can Special Summon 1 Level 1 LIGHT Tuner monster from your hand. You can target 1 Effect Monster you control; send it to the Graveyard, and if you do, Special Summon 1 ""Blue-Eyes"" monster from your hand. You can only use this effect of ""Protector with Eyes of Blue"" once per turn.",0.1,0.18,1.49,0.15,0.11,Unlimited,LDK2-ENK07,Common,LIGHT,Spellcaster,Tuner/Effect Monster,800,1300,
123531,Protector with Eyes of Blue,Protector with Eyes of Blue,https://tcgplayer-cdn.tcgplayer.com/product/123531_200w.jpg,2,1841,https://cpt.tcgcsv.com/Fq_,2019-07-09T15:22:06.377,1,"When this card is Normal Summoned: You can Special Summon 1 Level 1 LIGHT Tuner monster from your hand. You can target 1 Effect Monster you control; send it to the Graveyard, and if you do, Special Summon 1 ""Blue-Eyes"" monster from your hand. You can only use this effect of ""Protector with Eyes of Blue"" once per turn.",0.09,0.28,1.53,0.29,,1st Edition,LDK2-ENK07,Common,LIGHT,Spellcaster,Tuner/Effect Monster,800,1300,
123532,Master with Eyes of Blue,Master with Eyes of Blue,https://tcgplayer-cdn.tcgplayer.com/product/123532_200w.jpg,2,1841,https://cpt.tcgcsv.com/Gq_,2019-07-09T15:20:51.103,1,"When this card is Normal Summoned: You can target 1 Level 1 LIGHT Tuner monster in your Graveyard; add it to your hand. You can shuffle this card from your Graveyard into the Deck, then target 1 Effect Monster you control; send it to the Graveyard, and if you do, Special Summon 1 ""Blue-Eyes"" monster from your Graveyard, other than the sent monster. You can only use this effect of ""Master with Eyes of Blue"" once per turn.",0.1,0.22,1.49,0.16,0.15,Unlimited,LDK2-ENK08,Common,LIGHT,Spellcaster,Tuner/Effect Monster,300,1200,
123532,Master with Eyes of Blue,Master with Eyes of Blue,https://tcgplayer-cdn.tcgplayer.com/product/123532_200w.jpg,2,1841,https://cpt.tcgcsv.com/Gq_,2019-07-09T15:20:51.103,1,"When this card is Normal Summoned: You can target 1 Level 1 LIGHT Tuner monster in your Graveyard; add it to your hand. You can shuffle this card from your Graveyard into the Deck, then target 1 Effect Monster you control; send it to the Graveyard, and if you do, Special Summon 1 ""Blue-Eyes"" monster from your Graveyard, other than the sent monster. You can only use this effect of ""Master with Eyes of Blue"" once per turn.",0.06,0.3,1.49,0.42,,1st Edition,LDK2-ENK08,Common,LIGHT,Spellcaster,Tuner/Effect Monster,300,1200,
123533,Battle Ox,Battle Ox,https://tcgplayer-cdn.tcgplayer.com/product/123533_200w.jpg,2,1841,https://cpt.tcgcsv.com/Hq_,2019-07-09T15:15:16.59,1,"<i>A monster with tremendous power, it destroys enemies with a swing of its axe.",0.05,0.24,1.49,0.2,,Unlimited,LDK2-ENK09,Common,EARTH,Beast-Warrior,Normal Monster,1700,1000,
123533,Battle Ox,Battle Ox,https://tcgplayer-cdn.tcgplayer.com/product/123533_200w.jpg,2,1841,https://cpt.tcgcsv.com/Hq_,2019-07-09T15:15:16.59,1,"<i>A monster with tremendous power, it destroys enemies with a swing of its axe.",0.07,0.25,1.0,0.18,,1st Edition,LDK2-ENK09,Common,EARTH,Beast-Warrior,Normal Monster,1700,1000,
123534,La Jinn the Mystical Genie of the Lamp,La Jinn the Mystical Genie of the Lamp,https://tcgplayer-cdn.tcgplayer.com/product/123534_200w.jpg,2,1841,https://cpt.tcgcsv.com/Jq_,2019-07-09T15:20:03.517,1,<i>A genie of the lamp that is at the beck and call of its master.,0.01,0.24,1.49,0.12,,Unlimited,LDK2-ENK10,Common,DARK,Fiend,Normal Monster,1800,1000,
123534,La Jinn the Mystical Genie of the Lamp,La Jinn the Mystical Genie of the Lamp,https://tcgplayer-cdn.tcgplayer.com/product/123534_200w.jpg,2,1841,https://cpt.tcgcsv.com/Jq_,2019-07-09T15:20:03.517,1,<i>A genie of the lamp that is at the beck and call of its master.,0.05,0.24,1.49,0.11,,1st Edition,LDK2-ENK10,Common,DARK,Fiend,Normal Monster,1800,1000,
123535,Vorse Raider,Vorse Raider,https://tcgplayer-cdn.tcgplayer.com/product/123535_200w.jpg,2,1841,https://cpt.tcgcsv.com/Kq_,2019-07-09T15:25:51.497,1,"<i> This wicked Beast-Warrior does every horrid thing imaginable, and loves it! His axe bears the marks of his countless victims.",0.1,0.25,1.0,0.2,,1st Edition,LDK2-ENK11,Common,DARK,Beast-Warrior,Normal Monster,1900,1200,
123535,Vorse Raider,Vorse Raider,https://tcgplayer-cdn.tcgplayer.com/product/123535_200w.jpg,2,1841,https://cpt.tcgcsv.com/Kq_,2019-07-09T15:25:51.497,1,"<i> This wicked Beast-Warrior does every horrid thing imaginable, and loves it! His axe bears the marks of his countless victims.",0.05,0.21,1.36,0.21,,Unlimited,LDK2-ENK11,Common,DARK,Beast-Warrior,Normal Monster,1900,1200,
123536,Alexandrite Dragon,Alexandrite Dragon,https://tcgplayer-cdn.tcgplayer.com/product/123536_200w.jpg,2,1841,https://cpt.tcgcsv.com/Lq_,2019-07-09T15:14:33.18,1,"<i>Many of the czars' lost jewels can be found in the scales of this priceless dragon. Its creator remains a mystery, along with how they acquired the imperial treasures. But whosoever finds this dragon has hit the jackpot... whether they know it or not.",0.1,0.25,1.0,0.25,,1st Edition,LDK2-ENK12,Common,LIGHT,Dragon,Normal Monster,2000,100,
123536,Alexandrite Dragon,Alexandrite Dragon,https://tcgplayer-cdn.tcgplayer.com/product/123536_200w.jpg,2,1841,https://cpt.tcgcsv.com/Lq_,2019-07-09T15:14:33.18,1,"<i>Many of the czars' lost jewels can be found in the scales of this priceless dragon. Its creator remains a mystery, along with how they acquired the imperial treasures. But whosoever finds this dragon has hit the jackpot... whether they know it or not.",0.1,0.22,1.13,0.16,,Unlimited,LDK2-ENK12,Common,LIGHT,Dragon,Normal Monster,2000,100,
123537,Blade Knight,Blade Knight,https://tcgplayer-cdn.tcgplayer.com/product/123537_200w.jpg,2,1841,https://cpt.tcgcsv.com/Mq_,2019-07-09T15:15:33.88,1,"While you have 1 or less cards in your hand, this card gains 400 ATK. If you control no other monsters, negate the effects of Flip monsters destroyed by battle with this card.",0.25,0.44,1.25,0.39,,Unlimited,LDK2-ENK13,Common,LIGHT,Warrior,Effect Monster,1600,1000,
123537,Blade Knight,Blade Knight,https://tcgplayer-cdn.tcgplayer.com/product/123537_200w.jpg,2,1841,https://cpt.tcgcsv.com/Mq_,2019-07-09T15:15:33.88,1,"While you have 1 or less cards in your hand, this card gains 400 ATK. If you control no other monsters, negate the effects of Flip monsters destroyed by battle with this card.",0.2,0.59,1.53,0.57,,1st Edition,LDK2-ENK13,Common,LIGHT,Warrior,Effect Monster,1600,1000,
123538,Ancient Lamp,Ancient Lamp,https://tcgplayer-cdn.tcgplayer.com/product/123538_200w.jpg,2,1841,https://cpt.tcgcsv.com/Nq_,2019-07-09T15:14:47.263,1,"During your Main Phase: You can Special Summon ""La Jinn the Mystical Genie of the Lamp"" from your hand. This card must be face-up on the field to activate and to resolve this effect. Before damage calculation, if this card is being attacked by an opponent's monster, and was face-down at the start of the Damage Step: You can target 1 monster your opponent controls, except the attacking monster; the attacking monster attacks it instead, and you proceed to damage calculation.",0.01,0.21,1.49,0.07,,Unlimited,LDK2-ENK14,Common,WIND,Spellcaster,Effect Monster,900,1400,
