productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extUPC
111896,"Cairngorgon, Antiluminescent Knight",Cairngorgon Antiluminescent Knight,https://tcgplayer-cdn.tcgplayer.com/product/111896_200w.jpg,2,1707,https://cpt.tcgcsv.com/XMV,2016-03-04T15:20:16.923,1,"2 Level 4 monsters
<br>During either player's turn, when another card or effect is activated that targets exactly 1 card on the field (and no other cards): You can detach 1 Xyz Material from this card, then target another card on the field that would be an appropriate target for that card/effect; that card/effect now targets the new target.",0.1,0.39,1.99,0.37,,1st Edition,WIRA-EN049,Common,DARK,Rock,Xyz/Effect Monster,2450,1950,
111897,Number 52: Diamond Crab King,Number 52 Diamond Crab King,https://tcgplayer-cdn.tcgplayer.com/product/111897_200w.jpg,2,1707,https://cpt.tcgcsv.com/ZMV,2016-03-04T15:25:02.247,1,"2 Level 4 monsters
<br>Once per turn: You can detach 1 Xyz Material from this card; change this card's DEF to 0, and if you do, change its ATK to 3000. These changes last until the end of this turn. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. If this card is attacked, change it to Attack Position at the end of the Damage Step if it has no Xyz Materials. You can only control 1 ""Number 52: Diamond Crab King"".",4.66,7.99,25.0,7.61,,1st Edition,WIRA-EN050,Secret Rare,EARTH,Rock,Xyz/Effect Monster,0,3000,
111898,Mystical Space Typhoon,Mystical Space Typhoon,https://tcgplayer-cdn.tcgplayer.com/product/111898_200w.jpg,2,1707,https://cpt.tcgcsv.com/-MV,2016-03-04T15:23:54.623,1,Target 1 Spell/Trap Card on the field; destroy that target.,0.14,0.4,1.99,0.23,,1st Edition,WIRA-EN051,Common,SPELL,,Normal Spell,,,
111899,Reinforcement of the Army,Reinforcement of the Army,https://tcgplayer-cdn.tcgplayer.com/product/111899_200w.jpg,2,1707,https://cpt.tcgcsv.com/_MV,2016-03-04T15:34:46.853,1,Add 1 Level 4 or lower Warrior-Type monster from your Deck to your hand.,0.1,0.3,1.49,0.17,,1st Edition,WIRA-EN052,Common,SPELL,,Normal Spell,,,
111900,Forbidden Chalice,Forbidden Chalice,https://tcgplayer-cdn.tcgplayer.com/product/111900_200w.jpg,2,1707,https://cpt.tcgcsv.com/0NV,2016-03-04T15:21:44.183,1,"Target 1 face-up monster on the field; until the end of this turn, that target gains 400 ATK, but its effects are negated.",0.15,0.49,3.0,0.31,,1st Edition,WIRA-EN053,Common,SPELL,,Normal Spell,,,
111901,Swallow's Nest,Swallows Nest,https://tcgplayer-cdn.tcgplayer.com/product/111901_200w.jpg,2,1707,https://cpt.tcgcsv.com/2NV,2016-03-04T15:38:31.883,1,Tribute 1 face-up Winged Beast-Type monster you control to Special Summon 1 Winged Beast-Type monster from the Deck with the same Level as the Tributed monster.,0.1,0.75,5.0,0.62,,1st Edition,WIRA-EN054,Rare,SPELL,,Normal Spell,,,
111902,Rank-Up-Magic Astral Force,Rank Up Magic Astral Force,https://tcgplayer-cdn.tcgplayer.com/product/111902_200w.jpg,2,1707,https://cpt.tcgcsv.com/3NV,2016-03-04T15:32:25.293,1,"Target the 1 Xyz Monster you control with the highest Rank (your choice, if tied); Special Summon from your Extra Deck, 1 monster with the same Type and Attribute as that monster you control but 2 Ranks higher, by using it as the Xyz Material. (This Special Summon is treated as an Xyz Summon. Xyz Materials attached to it also become Xyz Materials on the Summoned monster.) During your Draw Phase, if this card is in your Graveyard, instead of conducting your normal draw: You can add this card from your Graveyard to your hand. You cannot Special Summon during the turn you activate this effect, except by the effect of ""Rank-Up-Magic Astral Force"".",0.05,0.25,1.23,0.2,,1st Edition,WIRA-EN055,Common,SPELL,,Normal Spell,,,
111903,Bottomless Trap Hole,Bottomless Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/111903_200w.jpg,2,1707,https://cpt.tcgcsv.com/5NV,2016-03-04T15:19:39.627,1,"When your opponent Summons a monster(s) with 1500 or more ATK: Destroy that monster(s) with 1500 or more ATK, and if you do, banish it.",0.2,0.42,1.56,0.34,,1st Edition,WIRA-EN056,Common,TRAP,,Normal Trap,,,
111904,Call of the Haunted,Call of the Haunted,https://tcgplayer-cdn.tcgplayer.com/product/111904_200w.jpg,2,1707,https://cpt.tcgcsv.com/6NV,2016-03-04T15:20:35.057,1,"Activate this card by targeting 1 monster in your Graveyard; Special Summon that target in Attack Position. When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.",0.1,0.25,1.49,0.21,,1st Edition,WIRA-EN057,Common,TRAP,,Normal Trap,,,
111905,Icarus Attack,Icarus Attack,https://tcgplayer-cdn.tcgplayer.com/product/111905_200w.jpg,2,1707,https://cpt.tcgcsv.com/7NV,2016-03-04T15:23:38.697,1,"Tribute 1 Winged Beast-Type monster, then target 2 cards on the field; destroy them.",0.74,2.0,9.95,1.49,3.5,1st Edition,WIRA-EN058,Super Rare,TRAP,,Normal Trap,,,
111906,Needlebug Nest,Needlebug Nest,https://tcgplayer-cdn.tcgplayer.com/product/111906_200w.jpg,2,1707,https://cpt.tcgcsv.com/8NV,2016-03-04T15:24:17.06,1,Send the top 5 cards of your Deck to the Graveyard.,0.4,0.72,4.99,0.61,,1st Edition,WIRA-EN059,Common,TRAP,,Normal Trap,,,
111907,Xyz Reborn,Xyz Reborn,https://tcgplayer-cdn.tcgplayer.com/product/111907_200w.jpg,2,1707,https://cpt.tcgcsv.com/9NV,2016-03-04T15:41:38.567,1,Target 1 Xyz Monster in your Graveyard; Special Summon it and attach this card to it as an Xyz Material.,0.15,0.49,5.0,0.39,,1st Edition,WIRA-EN060,Super Rare,TRAP,,Normal Trap,,,
112649,The Phantom Knights of Cloven Helm,The Phantom Knights of Cloven Helm,https://tcgplayer-cdn.tcgplayer.com/product/112649_200w.jpg,2,1707,https://cpt.tcgcsv.com/_3W,2016-03-04T15:39:50.98,1,"If a ""Phantom Knights"" card(s) is sent to your Graveyard: This card gains 500 ATK. You can banish this card from your Graveyard; during the End Phase of this turn, add 1 ""Phantom Knights"" card from your Graveyard to your hand. You can only use each effect of ""The Phantom Knights of Cloven Helm"" once per turn.",0.04,0.26,1.49,0.18,,1st Edition,WIRA-EN004,Rare,DARK,Warrior,Effect Monster,1500,500,
112653,Phantom Knights' Spear,Phantom Knights Spear,https://tcgplayer-cdn.tcgplayer.com/product/112653_200w.jpg,2,1707,https://cpt.tcgcsv.com/55W,2016-03-04T15:26:06.41,1,"Each time your opponent activates a card or effect that targets a ""The Phantom Knights"" monster(s) you control, inflict 500 damage to your opponent immediately after it resolves. If a DARK monster you control would be destroyed by battle or an opponent's card effect, you can banish this card from your Graveyard instead.",0.09,0.25,1.42,0.23,,1st Edition,WIRA-EN008,Rare,SPELL,,Normal Spell,,,
112665,Super Quantal Mech Beast Grampulse,Super Quantal Mech Beast Grampulse,https://tcgplayer-cdn.tcgplayer.com/product/112665_200w.jpg,2,1707,https://cpt.tcgcsv.com/k5W,2016-03-04T15:35:45.193,1,"2 Level 3 monsters
<br>Cannot attack unless it has Xyz Material. Once per turn: You can detach 1 Xyz Material from this card, then target 1 Spell/Trap Card on the field; destroy it. This effect can be activated during either player's turn, if this card has ""Super Quantum Blue Layer"" as Xyz Material. Once per turn: You can attach 1 ""Super Quantum"" monster from your hand or field to this card as an Xyz Material.",2.0,4.94,19.99,2.97,,1st Edition,WIRA-EN034,Rare,WATER,Machine,Xyz/Effect Monster,1800,2800,
112669,Super Quantal Mech Ship Magnacarrier,Super Quantal Mech Ship Magnacarrier,https://tcgplayer-cdn.tcgplayer.com/product/112669_200w.jpg,2,1707,https://cpt.tcgcsv.com/p5W,2016-03-04T15:36:46.65,1,"Discard 1 card, then target 1 ""Super Quantum"" monster you control; Special Summon from your Extra Deck, 1 ""Super Quantal Mech Beast"" Xyz Monster with the same Attribute as that monster you control by using it as the Xyz Material. (This Special Summon is treated as an Xyz Summon.) You can send this card from the Field Zone to the Graveyard, then target 3 ""Super Quantal Mech Beast"" Xyz Monsters with different names you control and/or in your Graveyard; Special Summon 1 ""Super Quantal Mech King Great Magnus"" from your Extra Deck, and if you do, attach the targeted monsters and their Materials to it as Xyz Materials.",0.4,0.85,2.0,0.81,0.73,1st Edition,WIRA-EN038,Rare,SPELL,,Normal Spell,,,
112671,Super Quantal Mech Sword - Magnaslayer,Super Quantal Mech Sword Magnaslayer,https://tcgplayer-cdn.tcgplayer.com/product/112671_200w.jpg,2,1707,https://cpt.tcgcsv.com/r5W,2016-03-04T15:37:03.43,1,"Target 1 ""Super Quant"" Xyz Monster you control; equip this card to it. It gains ATK equal to its Rank x 100, also if it attacks a Defense Position monster, inflict piercing battle damage to your opponent. During your Battle Phase: You can send this Equip Card to the Graveyard; the monster that was equipped with this card can make 3 attacks during each Battle Phase this turn.",0.15,0.47,1.49,0.4,,1st Edition,WIRA-EN039,Common,TRAP,,Normal Trap,,,
257374,Wing Raiders Blister Pack [1st Edition],Wing Raiders Blister Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/257374_200w.jpg,2,1707,https://cpt.tcgcsv.com/vZ33,2021-12-07T23:26:27.917,1,Each Wing Raiders Blister Pack contains one Booster Pack with 9 random cards from the set.,,,,,,,,,,,,,,4012927448410
