productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extMonsterType
476399,Hard Armor,Hard Armor,https://tcgplayer-cdn.tcgplayer.com/product/476399_200w.jpg,2,22881,https://cpt.tcgcsv.com/_zQ5,2022-12-21T18:41:12.643,1,A living suit of armor that attacks enemies with a bone-jarring tackle.,0.15,0.75,1.06,,,Unlimited,LOB-EN074,Common,EARTH,Normal Monster,300,1200,Warrior
476400,Man Eater,Man Eater,https://tcgplayer-cdn.tcgplayer.com/product/476400_200w.jpg,2,22881,https://cpt.tcgcsv.com/0BQ5,2022-12-21T18:42:40.53,1,Man-eating plant with poison feelers for attacking enemies.,0.2,0.24,0.74,0.24,,Unlimited,LOB-EN075,Common,EARTH,Normal Monster,800,600,Plant
476401,M-Warrior #1,M Warrior 1,https://tcgplayer-cdn.tcgplayer.com/product/476401_200w.jpg,2,22881,https://cpt.tcgcsv.com/2BQ5,2022-12-21T18:43:39.347,1,"Specializing in combination attacks, this warrior uses magnetism to block an enemy''s escape.",0.99,1.88,2.49,1.88,,Unlimited,LOB-EN076,Common,EARTH,Normal Monster,1000,500,Warrior
476402,M-Warrior #2,M Warrior 2,https://tcgplayer-cdn.tcgplayer.com/product/476402_200w.jpg,2,22881,https://cpt.tcgcsv.com/3BQ5,2022-12-21T18:45:18.117,1,"Specializing in combination attacks, this warrior is equipped with a tough, magnetically coated armor.",0.35,0.65,2.0,0.65,,Unlimited,LOB-EN077,Common,EARTH,Normal Monster,500,1000,Warrior
476403,Spirit of the Harp,Spirit of the Harp,https://tcgplayer-cdn.tcgplayer.com/product/476403_200w.jpg,2,22881,https://cpt.tcgcsv.com/5BQ5,2022-12-21T18:46:28.007,1,A spirit that soothes the soul with the music of its heavenly harp.,0.5,0.75,3.13,,,Unlimited,LOB-EN078,Rare,LIGHT,Normal Monster,800,2000,Fairy
476404,Armaill,Armaill,https://tcgplayer-cdn.tcgplayer.com/product/476404_200w.jpg,2,22881,https://cpt.tcgcsv.com/6BQ5,2022-12-21T18:47:43.427,1,A strange warrior who manipulates three deadly blades with both hands and his tail.,0.07,0.3,1.42,,,Unlimited,LOB-EN079,Common,EARTH,Normal Monster,700,1300,Warrior
476405,Terra the Terrible,Terra the Terrible,https://tcgplayer-cdn.tcgplayer.com/product/476405_200w.jpg,2,22881,https://cpt.tcgcsv.com/7BQ5,2022-12-21T18:50:37.677,1,"Known as a swamp dweller, this creature is a minion of the dark forces.",0.2,0.25,0.99,,,Unlimited,LOB-EN080,Common,DARK,Normal Monster,1200,1300,Fiend
476406,Frenzied Panda,Frenzied Panda,https://tcgplayer-cdn.tcgplayer.com/product/476406_200w.jpg,2,22881,https://cpt.tcgcsv.com/8BQ5,2022-12-21T18:51:13.39,1,A savage beast that carries a big bamboo stick for beating down its enemies.,0.25,0.93,2.35,0.99,,Unlimited,LOB-EN081,Common,EARTH,Normal Monster,1200,1000,Beast
476407,Kumootoko,Kumootoko,https://tcgplayer-cdn.tcgplayer.com/product/476407_200w.jpg,2,22881,https://cpt.tcgcsv.com/9BQ5,2022-12-21T18:52:42.493,1,"A massive, intelligent spider that traps enemies with webbing.",0.15,0.36,4.0,0.3,,Unlimited,LOB-EN082,Common,EARTH,Normal Monster,700,1400,Insect
476408,Meda Bat,Meda Bat,https://tcgplayer-cdn.tcgplayer.com/product/476408_200w.jpg,2,22881,https://cpt.tcgcsv.com/bBQ5,2022-12-21T18:53:28.34,1,"An eyeball fiend created by a servant of the wicked, it uses Dark Blast to blow away its enemies.",0.2,0.25,0.5,0.48,,Unlimited,LOB-EN083,Common,DARK,Normal Monster,800,400,Fiend
476409,Enchanting Mermaid,Enchanting Mermaid,https://tcgplayer-cdn.tcgplayer.com/product/476409_200w.jpg,2,22881,https://cpt.tcgcsv.com/cBQ5,2022-12-21T18:54:16.31,1,A beautiful mermaid that lures voyagers to a watery death.,0.3,0.74,0.95,0.74,,Unlimited,LOB-EN084,Common,WATER,Normal Monster,1200,900,Fish
476410,Fireyarou,Fireyarou,https://tcgplayer-cdn.tcgplayer.com/product/476410_200w.jpg,2,22881,https://cpt.tcgcsv.com/dBQ5,2022-12-21T18:55:01.043,1,A malevolent creature wrapped in flames that attacks enemies with intense fire.,0.25,0.7,1.75,,,Unlimited,LOB-EN085,Common,FIRE,Normal Monster,1300,1000,Pyro
476411,Dragoness the Wicked Knight,Dragoness the Wicked Knight,https://tcgplayer-cdn.tcgplayer.com/product/476411_200w.jpg,2,22881,https://cpt.tcgcsv.com/fBQ5,2022-12-21T18:57:06.04,1,Armaill + One-Eyes Shield Dragon,1.35,1.8,5.0,1.81,,Unlimited,LOB-EN086,Rare,WIND,Fusion Monster,1200,900,Warrior
476412,One-Eyed Shield Dragon,One Eyed Shield Dragon,https://tcgplayer-cdn.tcgplayer.com/product/476412_200w.jpg,2,22881,https://cpt.tcgcsv.com/gBQ5,2022-12-21T18:57:39.623,1,"This dragon wears a shield not only for its protection, but also for ramming its enemies.",2.25,2.5,3.0,,,Unlimited,LOB-EN087,Common,WIND,Normal Monster,700,1300,Dragon
476413,Dark Energy,Dark Energy,https://tcgplayer-cdn.tcgplayer.com/product/476413_200w.jpg,2,22881,https://cpt.tcgcsv.com/hBQ5,2022-12-21T18:58:47.067,0,A Fiend-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.5,0.6,0.84,0.34,,Unlimited,LOB-EN088,Common,SPELL,Equip Spell,0,0,
476414,Laser Cannon Armor,Laser Cannon Armor,https://tcgplayer-cdn.tcgplayer.com/product/476414_200w.jpg,2,22881,https://cpt.tcgcsv.com/jBQ5,2022-12-21T18:59:26.177,1,A Insect-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.23,0.28,0.35,0.23,,Unlimited,LOB-EN089,Common,SPELL,Equip Spell,0,0,
476415,Vile Germs,Vile Germs,https://tcgplayer-cdn.tcgplayer.com/product/476415_200w.jpg,2,22881,https://cpt.tcgcsv.com/kBQ5,2022-12-21T19:00:15.397,1,A Plant-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.2,9.89,22.18,,,Unlimited,LOB-EN090,Common,SPELL,Equip Spell,0,0,
476416,Silver Bow and Arrow,Silver Bow and Arrow,https://tcgplayer-cdn.tcgplayer.com/product/476416_200w.jpg,2,22881,https://cpt.tcgcsv.com/lBQ5,2022-12-21T19:01:01.387,1,A Fairy-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.7,1.0,1.0,0.97,,Unlimited,LOB-EN091,Common,SPELL,Equip Spell,0,0,
476417,Dragon Treasure,Dragon Treasure,https://tcgplayer-cdn.tcgplayer.com/product/476417_200w.jpg,2,22881,https://cpt.tcgcsv.com/mBQ5,2022-12-21T19:02:03.47,1,A Dragon-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.25,0.41,2.5,,,Unlimited,LOB-EN092,Common,SPELL,Equip Spell,0,0,
476418,Electro-Whip,Electro Whip,https://tcgplayer-cdn.tcgplayer.com/product/476418_200w.jpg,2,22881,https://cpt.tcgcsv.com/nBQ5,2022-12-21T19:02:53.597,1,A Thunder-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.01,0.3,1.0,0.23,,Unlimited,LOB-EN093,Common,SPELL,Equip Spell,0,0,
476419,Mystical Moon,Mystical Moon,https://tcgplayer-cdn.tcgplayer.com/product/476419_200w.jpg,2,22881,https://cpt.tcgcsv.com/pBQ5,2022-12-21T19:03:30.897,1,A Beast-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.4,0.71,0.92,0.48,,Unlimited,LOB-EN094,Common,SPELL,Equip Spell,0,0,
476420,Stop Defense,Stop Defense,https://tcgplayer-cdn.tcgplayer.com/product/476420_200w.jpg,2,22881,https://cpt.tcgcsv.com/qBQ5,2022-12-21T19:04:17.78,1,"Select 1 of your opponent''s monsters and switch it to Attack Position. If the card is face-down, flip it face-up. If the card has a flip effect, it is activated immediately.",0.2,0.43,0.75,0.35,,Unlimited,LOB-EN095,Rare,SPELL,Normal Spell,0,0,
476421,Machine Conversion Factory,Machine Conversion Factory,https://tcgplayer-cdn.tcgplayer.com/product/476421_200w.jpg,2,22881,https://cpt.tcgcsv.com/rBQ5,2022-12-21T19:05:03.183,1,A Machine-Type monster equipped with this card increases its ATK and DEF by 300 points.,1.0,2.0,4.73,0.2,,Unlimited,LOB-EN096,Common,SPELL,Equip Spell,0,0,
476422,Raise Body Heat,Raise Body Heat,https://tcgplayer-cdn.tcgplayer.com/product/476422_200w.jpg,2,22881,https://cpt.tcgcsv.com/sBQ5,2022-12-21T19:05:35.56,1,A Dinosaur-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.15,0.24,0.5,,,Unlimited,LOB-EN097,Common,SPELL,Equip Spell,0,0,
476423,Follow Wind,Follow Wind,https://tcgplayer-cdn.tcgplayer.com/product/476423_200w.jpg,2,22881,https://cpt.tcgcsv.com/tBQ5,2022-12-21T19:06:05.743,1,A Winged Beast-Type monster equipped with this card increases its ATK and DEF by 300 points.,0.15,1.58,6.8,5.91,,Unlimited,LOB-EN098,Common,SPELL,Equip Spell,0,0,
476424,Goblin's Secret Remedy,Goblins Secret Remedy,https://tcgplayer-cdn.tcgplayer.com/product/476424_200w.jpg,2,22881,https://cpt.tcgcsv.com/vBQ5,2022-12-21T19:07:21.713,1,Increases a selected player''s Life Points by 600 points.,0.5,0.85,1.25,0.85,,Unlimited,LOB-EN099,Rare,SPELL,Normal Spell,0,0,
476425,Final Flame,Final Flame,https://tcgplayer-cdn.tcgplayer.com/product/476425_200w.jpg,2,22881,https://cpt.tcgcsv.com/wBQ5,2022-12-21T19:08:04.32,1,Inflicts 600 points of Direct Damage to your opponent''s Life Points.,0.21,0.33,2.0,0.25,,Unlimited,LOB-EN100,Rare,SPELL,Normal Spell,0,0,
476426,Swords of Revealing Light,Swords of Revealing Light,https://tcgplayer-cdn.tcgplayer.com/product/476426_200w.jpg,2,22881,https://cpt.tcgcsv.com/xBQ5,2022-12-21T19:08:59.64,1,"Counting from your opponent''s turn, none of your opponent''s monsters can attack for 3 turns of his/her own. When this card is activated, opponent''s face-down monsters at that time are turned face-up, but remain in Defense Position. Any effects the monsters may have are immediately activated.",1.05,2.25,3.57,2.14,,Unlimited,LOB-EN101,Super Rare,SPELL,Normal Spell,0,0,
476427,Metal Dragon,Metal Dragon,https://tcgplayer-cdn.tcgplayer.com/product/476427_200w.jpg,2,22881,https://cpt.tcgcsv.com/zBQ5,2022-12-21T19:10:20.07,1,Steel Ogre Grotto #1 + Lesser Dragon,0.78,1.24,4.25,3.59,,Unlimited,LOB-EN102,Rare,WIND,Fusion Monster,1850,1700,Machine
476428,Spike Seadra,Spike Seadra,https://tcgplayer-cdn.tcgplayer.com/product/476428_200w.jpg,2,22881,https://cpt.tcgcsv.com/BBQ5,2022-12-21T19:11:36.443,1,"Using the spikes sprouting from its body, this creature stabs its opponents and floods them with electricity.",0.18,0.3,0.95,0.25,,Unlimited,LOB-EN103,Common,WATER,Normal Monster,1600,1300,Sea Serpent
476429,Tripwire Beast,Tripwire Beast,https://tcgplayer-cdn.tcgplayer.com/product/476429_200w.jpg,2,22881,https://cpt.tcgcsv.com/CBQ5,2022-12-21T19:13:25.927,1,This creature attacks with electromagnetic waves.,0.08,0.25,1.61,0.05,,Unlimited,LOB-EN104,Common,EARTH,Normal Monster,1200,1300,Thunder
476430,Skull Red Bird,Skull Red Bird,https://tcgplayer-cdn.tcgplayer.com/product/476430_200w.jpg,2,22881,https://cpt.tcgcsv.com/DBQ5,2022-12-21T19:15:09.98,1,This monster swoops down and attacks with a rain of knives stored in its wings.,0.09,0.21,0.85,0.1,,Unlimited,LOB-EN105,Common,WIND,Normal Monster,1550,1200,Winged Beast
476431,Armed Ninja,Armed Ninja,https://tcgplayer-cdn.tcgplayer.com/product/476431_200w.jpg,2,22881,https://cpt.tcgcsv.com/FBQ5,2022-12-21T19:15:45.803,1,"FLIP: Destroys 1 Spell Card on the field. If this card''s target is face-down, flip it face-up. If the card is a Spell Card, it is destroyed. If not, it is returned to its face-down position. The flipped card is not activated.",0.4,0.5,1.69,0.5,,Unlimited,LOB-EN106,Rare,EARTH,Effect Monster,300,300,Warrior
476432,Flower Wolf,Flower Wolf,https://tcgplayer-cdn.tcgplayer.com/product/476432_200w.jpg,2,22881,https://cpt.tcgcsv.com/GBQ5,2022-12-21T19:16:32.43,1,Silver Fang + Darkworld Thorns,0.35,0.95,4.49,0.37,,Unlimited,LOB-EN107,Rare,EARTH,Fusion Monster,1800,1400,Beast
476433,Man-Eater Bug,Man Eater Bug,https://tcgplayer-cdn.tcgplayer.com/product/476433_200w.jpg,2,22881,https://cpt.tcgcsv.com/HBQ5,2022-12-21T19:17:43.09,1,FLIP: Destroys 1 monster on the field (regardless of position).,0.2,2.7,2.97,0.35,,Unlimited,LOB-EN108,Super Rare,EARTH,Effect Monster,450,600,Insect
476434,Sand Stone,Sand Stone,https://tcgplayer-cdn.tcgplayer.com/product/476434_200w.jpg,2,22881,https://cpt.tcgcsv.com/JBQ5,2022-12-21T19:18:52.093,1,"Appears from underground and attacks with long, snake-like tentacles.",0.11,0.25,0.74,,,Unlimited,LOB-EN109,Common,EARTH,Normal Monster,1300,1600,Rock
476435,Hane-Hane,Hane Hane,https://tcgplayer-cdn.tcgplayer.com/product/476435_200w.jpg,2,22881,https://cpt.tcgcsv.com/KBQ5,2022-12-21T19:21:01.177,1,FLIP: Select 1 Monster Card on the field (regardless of position) and return it to its owner''s hand.,0.39,0.5,9.94,,,Unlimited,LOB-EN110,Rare,EARTH,Effect Monster,450,500,Beast
476436,Misairuzame,Misairuzame,https://tcgplayer-cdn.tcgplayer.com/product/476436_200w.jpg,2,22881,https://cpt.tcgcsv.com/LBQ5,2022-12-21T19:21:55.773,1,A missile-launching fish protected by deadly spikes.,0.2,0.29,0.74,,,Unlimited,LOB-EN111,Common,WATER,Normal Monster,1400,1600,Fish
476437,Steel Ogre Grotto #1,Steel Ogre Grotto 1,https://tcgplayer-cdn.tcgplayer.com/product/476437_200w.jpg,2,22881,https://cpt.tcgcsv.com/MBQ5,2022-12-21T19:22:55.947,1,A steel idol worshipped in the Land of Machines.,0.19,0.43,0.74,,,Unlimited,LOB-EN112,Common,EARTH,Normal Monster,1400,1800,Machine
476438,Lesser Dragon,Lesser Dragon,https://tcgplayer-cdn.tcgplayer.com/product/476438_200w.jpg,2,22881,https://cpt.tcgcsv.com/NBQ5,2022-12-21T19:23:30.61,1,A minor dragon incapable of breathing fire.,0.1,0.44,1.26,0.76,,Unlimited,LOB-EN113,Common,WIND,Normal Monster,1200,1000,Dragon
476439,Darkworld Thorns,Darkworld Thorns,https://tcgplayer-cdn.tcgplayer.com/product/476439_200w.jpg,2,22881,https://cpt.tcgcsv.com/PBQ5,2022-12-21T19:24:42.05,1,A thorny plant found in the darklands that wraps itself around any unwary traveler.,0.49,0.72,2.04,0.7,,Unlimited,LOB-EN114,Common,EARTH,Normal Monster,1200,900,Plant
476440,Drooling Lizard,Drooling Lizard,https://tcgplayer-cdn.tcgplayer.com/product/476440_200w.jpg,2,22881,https://cpt.tcgcsv.com/QBQ5,2022-12-21T19:26:10.503,1,A blood-sucking snake in human form that attacks any living being that passes nearby.,0.25,0.28,0.99,,,Unlimited,LOB-EN115,Common,EARTH,Normal Monster,900,800,Reptile
476441,Armored Starfish,Armored Starfish,https://tcgplayer-cdn.tcgplayer.com/product/476441_200w.jpg,2,22881,https://cpt.tcgcsv.com/RBQ5,2022-12-21T19:26:48.523,1,A bluish starfish with a soild hide capable of fending off attacks.,0.09,0.25,0.99,0.1,,Unlimited,LOB-EN116,Common,WATER,Normal Monster,850,1400,Aqua
476442,Succubus Knight,Succubus Knight,https://tcgplayer-cdn.tcgplayer.com/product/476442_200w.jpg,2,22881,https://cpt.tcgcsv.com/SBQ5,2022-12-21T19:27:51.273,1,A warrior wizard adept in casting bone-chilling spells.,0.2,1.0,2.0,,,Unlimited,LOB-EN117,Common,DARK,Normal Monster,1650,1300,Warrior
476443,Monster Reborn,Monster Reborn,https://tcgplayer-cdn.tcgplayer.com/product/476443_200w.jpg,2,22881,https://cpt.tcgcsv.com/TBQ5,2022-12-21T19:28:39.867,1,Select 1 Monster Card from either your opponent''s or your own Graveyard and place it on the field under your control in Attack or Defense Position (face-up). This is considered a Special Summon.,4.95,7.48,49.99,7.49,,Unlimited,LOB-EN118,Ultra Rare,SPELL,Normal Spell,0,0,
476444,Pot of Greed,Pot of Greed,https://tcgplayer-cdn.tcgplayer.com/product/476444_200w.jpg,2,22881,https://cpt.tcgcsv.com/VBQ5,2022-12-21T19:29:35.757,1,Draw 2 cards from your Deck.,4.3,6.26,7.37,5.24,,Unlimited,LOB-EN119,Rare,SPELL,Normal Spell,0,0,
476445,Gaia the Dragon Champion,Gaia the Dragon Champion,https://tcgplayer-cdn.tcgplayer.com/product/476445_200w.jpg,2,22881,https://cpt.tcgcsv.com/WBQ5,2022-12-21T19:31:37.21,1,Gaia The Fierce Knight + Curse of Dragon,4.75,12.45,138.0,13.79,,Unlimited,LOB-EN125,Secret Rare,WIND,Fusion Monster,2600,2100,Dragon
476446,Right Leg of the Forbidden One,Right Leg of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/476446_200w.jpg,2,22881,https://cpt.tcgcsv.com/XBQ5,2022-12-21T19:32:20.237,1,A forbidden right leg sealed by magic. Whosoever breaks this seal will know infinite power.,14.0,23.33,24.95,23.5,,Unlimited,LOB-EN120,Ultra Rare,DARK,Normal Monster,200,300,Spellcaster
476447,Left Leg of the Forbidden One,Left Leg of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/476447_200w.jpg,2,22881,https://cpt.tcgcsv.com/ZBQ5,2024-01-05T04:27:06.607,1,A forbidden left leg sealed by magic. Whosoever breaks this seal will know infinite power.,18.46,19.57,29.99,14.0,20.35,Unlimited,LOB-EN121,Ultra Rare,DARK,Normal Monster,200,300,Spellcaster
476448,Right Arm of the Forbidden One,Right Arm of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/476448_200w.jpg,2,22881,https://cpt.tcgcsv.com/-BQ5,2022-12-21T19:33:46.013,1,A forbidden right arm sealed by magic. Whosoever breaks this seal will know infinite power.,14.44,15.42,69.99,20.43,,Unlimited,LOB-EN122,Ultra Rare,DARK,Normal Monster,200,300,Spellcaster
476449,Left Arm of the Forbidden One,Left Arm of the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/476449_200w.jpg,2,22881,https://cpt.tcgcsv.com/_BQ5,2022-12-21T19:35:08.163,1,A forbidden left arm sealed by magic. Whosoever breaks this seal will know infinite power.,7.94,9.95,30.0,10.0,,Unlimited,LOB-EN123,Ultra Rare,DARK,Normal Monster,200,300,Spellcaster
476450,Exodia the Forbidden One,Exodia the Forbidden One,https://tcgplayer-cdn.tcgplayer.com/product/476450_200w.jpg,2,22881,https://cpt.tcgcsv.com/0CQ5,2022-12-21T19:35:53.61,1,An automatic victory can be declared by the player whose hand contains this card with the Left Leg/Right Leg/Left Arm/Right Arm of the ForbiddenOne.,16.0,20.76,40.0,16.0,,Unlimited,LOB-EN124,Ultra Rare,DARK,Effect Monster,1000,1000,Spellcaster
