productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription,extLinkRating,extLinkArrows
152456,Honest,Honest,https://tcgplayer-cdn.tcgplayer.com/product/152456_200w.jpg,2,2073,https://cpt.tcgcsv.com/8_d2,2017-11-18T14:15:58.247,1,0.35,0.82,4.98,0.77,,1st Edition,SPWA-EN047,Super Rare,LIGHT,Fairy,Effect Monster,1100,1900,"During your Main Phase: You can return this face-up card from the field to the hand. During the Damage Step, when a LIGHT monster you control battles (Quick Effect): You can send this card from your hand to the GY; that monster gains ATK equal to the ATK of the opponent's monster it is battling, until the end of this turn.",,
152457,Asceticism of the Six Samurai,Asceticism of the Six Samurai,https://tcgplayer-cdn.tcgplayer.com/product/152457_200w.jpg,2,2073,https://cpt.tcgcsv.com/9_d2,2017-11-18T14:16:00.09,1,3.8,5.46,19.95,4.75,,1st Edition,SPWA-EN048,Super Rare,SPELL,,Quick-Play Spell,,,"Target 1 ""Six Samurai"" monster you control; Special Summon 1 ""Six Samurai"" monster from your Deck with the same ATK but a different name, and if you do, destroy it during the End Phase of this turn.",,
152458,Shien's Dojo,Shiens Dojo,https://tcgplayer-cdn.tcgplayer.com/product/152458_200w.jpg,2,2073,https://cpt.tcgcsv.com/b_d2,2017-11-18T14:16:02.127,1,0.18,1.0,11.69,0.69,0.72,1st Edition,SPWA-EN049,Super Rare,SPELL,,Continuous Spell,,,"Each time a ""Six Samurai"" monster(s) is Normal or Special Summoned, place 1 Bushido Counter on this card. You can send this card to the GY; Special Summon 1 ""Six Samurai"" or ""Shien"" Effect Monster from your Main Deck, whose Level is less than or equal to the number of Bushido Counters on this card.",,
152459,Photon Veil,Photon Veil,https://tcgplayer-cdn.tcgplayer.com/product/152459_200w.jpg,2,2073,https://cpt.tcgcsv.com/c_d2,2025-05-15T20:16:27.323,1,0.1,0.25,1.49,0.17,,1st Edition,SPWA-EN050,Super Rare,SPELL,,Normal Spell,,,"Shuffle 3 LIGHT monsters from your hand into the Deck, then add 1 to 3 Level 4 or lower LIGHT monsters from your Deck to your hand. If you add 2 or more monsters, they must have the same name.",,
152460,Constellar Belt,Constellar Belt,https://tcgplayer-cdn.tcgplayer.com/product/152460_200w.jpg,2,2073,https://cpt.tcgcsv.com/d_d2,2025-05-15T20:16:27.58,1,0.05,0.29,1.99,0.25,,1st Edition,SPWA-EN051,Super Rare,SPELL,,Continuous Spell,,,The activation of LIGHT monsters' effects cannot be negated.,,
152462,Return of the Six Samurai,Return of the Six Samurai,https://tcgplayer-cdn.tcgplayer.com/product/152462_200w.jpg,2,2073,https://cpt.tcgcsv.com/g_d2,2017-11-18T14:16:10.77,1,0.08,0.32,3.0,0.32,,1st Edition,SPWA-EN052,Super Rare,TRAP,,Normal Trap,,,"Target 1 ""Six Samurai"" monster in your GY; Special Summon that target. Destroy it during the End Phase of this turn.",,
152463,Backs to the Wall,Backs to the Wall,https://tcgplayer-cdn.tcgplayer.com/product/152463_200w.jpg,2,2073,https://cpt.tcgcsv.com/h_d2,2017-11-18T14:34:34.2,1,0.1,0.3,1.49,0.24,0.24,1st Edition,SPWA-EN053,Super Rare,TRAP,,Normal Trap,,,"Pay LP so that you only have 100 left; Special Summon as many ""Six Samurai"" monsters with different names from your GY as possible. You cannot Special Summon a monster with the same name as a monster you already control.",,
152464,Double-Edged Sword Technique,Double Edged Sword Technique,https://tcgplayer-cdn.tcgplayer.com/product/152464_200w.jpg,2,2073,https://cpt.tcgcsv.com/j_d2,2017-11-18T14:34:36.767,1,0.08,0.3,1.55,0.21,,1st Edition,SPWA-EN054,Super Rare,TRAP,,Normal Trap,,,"Target 2 ""Six Samurai"" monsters in your GY; Special Summon those targets in Attack Position. During the End Phase of this turn, destroy them, and if you do, take damage equal to those destroyed monsters' ATK.",,
152465,Musakani Magatama,Musakani Magatama,https://tcgplayer-cdn.tcgplayer.com/product/152465_200w.jpg,2,2073,https://cpt.tcgcsv.com/k_d2,2017-11-18T14:34:38.65,1,0.14,0.45,4.99,0.35,,1st Edition,SPWA-EN055,Super Rare,TRAP,,Counter Trap,,,"When your opponent activates a Spell/Trap Card, or monster effect, that destroys a card(s), while you control a ""Six Samurai"" monster: Negate the activation, and if you do, destroy it.",,
152467,Battleguard Howling,Battleguard Howling,https://tcgplayer-cdn.tcgplayer.com/product/152467_200w.jpg,2,2073,https://cpt.tcgcsv.com/m_d2,2017-11-18T14:34:41.997,1,0.05,0.3,1.49,0.23,,1st Edition,SPWA-EN056,Super Rare,TRAP,,Normal Trap,,,"When a Warrior monster you control is targeted for an attack, or by an opponent's monster effect: Target 1 face-up monster your opponent controls; inflict damage to your opponent equal to the original ATK of the face-up monster you targeted with this card, and if you do, return it to the hand.",,
152468,Beckoning Light,Beckoning Light,https://tcgplayer-cdn.tcgplayer.com/product/152468_200w.jpg,2,2073,https://cpt.tcgcsv.com/n_d2,2025-05-15T20:16:27.617,1,0.25,0.69,2.95,0.64,,1st Edition,SPWA-EN057,Super Rare,TRAP,,Normal Trap,,,"Discard your entire hand, then for each card you discarded to the GY by this effect, add 1 LIGHT monster from your GY to your hand.",,
152469,Scrap-Iron Scarecrow,Scrap Iron Scarecrow,https://tcgplayer-cdn.tcgplayer.com/product/152469_200w.jpg,2,2073,https://cpt.tcgcsv.com/p_d2,2017-11-18T14:34:44.317,1,1.33,2.99,5.97,1.84,,1st Edition,SPWA-EN058,Super Rare,TRAP,,Normal Trap,,,"When an opponent's monster declares an attack: Target the attacking monster; negate the attack, also, after that, Set this card face-down instead of sending it to the GY.",,
152470,Scrap-Iron Statue,Scrap Iron Statue,https://tcgplayer-cdn.tcgplayer.com/product/152470_200w.jpg,2,2073,https://cpt.tcgcsv.com/q_d2,2017-11-18T14:34:49.247,1,0.11,0.3,3.0,0.22,0.11,1st Edition,SPWA-EN059,Super Rare,TRAP,,Normal Trap,,,"When a Spell/Trap Card that is already face-up on your opponent's field activates its effect: Destroy that card, also, after that, Set this card face-down instead of sending it to the GY. If this card is sent to the GY: You can target 1 ""Junk"" monster in your GY; Special Summon it in Defense Position. You can only use each effect of ""Scrap-Iron Statue"" once per turn.",,
152471,Miraculous Descent,Miraculous Descent,https://tcgplayer-cdn.tcgplayer.com/product/152471_200w.jpg,2,2073,https://cpt.tcgcsv.com/r_d2,2017-11-18T14:34:50.74,1,0.04,0.25,1.49,0.15,,1st Edition,SPWA-EN060,Super Rare,TRAP,,Continuous Trap,,,"Target 1 of your banished Fairy monsters; Special Summon it. When this card leaves the field, destroy that monster. When that monster is destroyed, destroy this card.",,
