productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
60177,Geargiano Mk-II,Geargiano Mk II,https://tcgplayer-cdn.tcgplayer.com/product/60177_200w.jpg,2,587,https://cpt.tcgcsv.com/z5v,2013-05-09T12:13:41.653,1,,0.1,0.56,1.95,0.58,,1st Edition,REDU-EN027,Rare,EARTH,Machine,Effect Monster,1000,500,"When this card is Normal Summoned or Flip Summoned: You can Special Summon 1 ""Geargia"" monster from your hand or Graveyard in face-up Defense Position."
60178,Geargiaccelerator,Geargiaccelerator,https://tcgplayer-cdn.tcgplayer.com/product/60178_200w.jpg,2,587,https://cpt.tcgcsv.com/B5v,2013-05-09T12:13:41.653,1,,0.09,0.25,0.99,0.24,,Unlimited,REDU-EN028,Common,EARTH,Machine,Effect Monster,1400,800,"If you control a ""Geargia"" monster, you can Special Summon this card (from your hand) in face-up Defense Position. When this card is sent from the field to the Graveyard: You can target 1 ""Geargia"" monster in your Graveyard, except ""Geargiaccelerator""; add that target to your hand."
60178,Geargiaccelerator,Geargiaccelerator,https://tcgplayer-cdn.tcgplayer.com/product/60178_200w.jpg,2,587,https://cpt.tcgcsv.com/B5v,2013-05-09T12:13:41.653,1,,0.09,0.25,1.53,0.22,,1st Edition,REDU-EN028,Common,EARTH,Machine,Effect Monster,1400,800,"If you control a ""Geargia"" monster, you can Special Summon this card (from your hand) in face-up Defense Position. When this card is sent from the field to the Graveyard: You can target 1 ""Geargia"" monster in your Graveyard, except ""Geargiaccelerator""; add that target to your hand."
60179,Geargiarsenal,Geargiarsenal,https://tcgplayer-cdn.tcgplayer.com/product/60179_200w.jpg,2,587,https://cpt.tcgcsv.com/C5v,2013-05-09T12:13:41.653,1,,0.1,0.35,2.2,0.28,,Unlimited,REDU-EN029,Rare,EARTH,Machine,Effect Monster,1500,500,"This card gains 200 ATK for each face-up ""Geargia"" monster you control. You can Tribute this card; Special Summon 1 ""Geargia"" monster from your Deck, except ""Geargiarsenal"", in face-up Defense Position."
60179,Geargiarsenal,Geargiarsenal,https://tcgplayer-cdn.tcgplayer.com/product/60179_200w.jpg,2,587,https://cpt.tcgcsv.com/C5v,2013-05-09T12:13:41.653,1,,0.02,0.49,2.5,0.42,,1st Edition,REDU-EN029,Rare,EARTH,Machine,Effect Monster,1500,500,"This card gains 200 ATK for each face-up ""Geargia"" monster you control. You can Tribute this card; Special Summon 1 ""Geargia"" monster from your Deck, except ""Geargiarsenal"", in face-up Defense Position."
60180,Geargiarmor,Geargiarmor,https://tcgplayer-cdn.tcgplayer.com/product/60180_200w.jpg,2,587,https://cpt.tcgcsv.com/D5v,2013-05-09T12:13:41.653,1,,1.98,3.72,16.95,3.57,,Unlimited,REDU-EN030,Super Rare,EARTH,Machine,Effect Monster,1100,1900,"Once per turn: You can change this card to face-down Defense Position. When this card is flipped face-up: You can add 1 ""Geargia"" monster from your Deck to your hand, except ""Geargiarmor""."
60180,Geargiarmor,Geargiarmor,https://tcgplayer-cdn.tcgplayer.com/product/60180_200w.jpg,2,587,https://cpt.tcgcsv.com/D5v,2013-05-09T12:13:41.653,1,,2.26,5.0,19.89,5.42,,1st Edition,REDU-EN030,Super Rare,EARTH,Machine,Effect Monster,1100,1900,"Once per turn: You can change this card to face-down Defense Position. When this card is flipped face-up: You can add 1 ""Geargia"" monster from your Deck to your hand, except ""Geargiarmor""."
60181,"Uniflora, Mystical Beast of the Forest",Uniflora Mystical Beast of the Forest,https://tcgplayer-cdn.tcgplayer.com/product/60181_200w.jpg,2,587,https://cpt.tcgcsv.com/F5v,2013-05-09T12:13:41.653,1,,0.09,0.24,1.39,0.17,,Unlimited,REDU-EN031,Common,EARTH,Beast,Effect Monster,700,500,"If all the monsters in your Graveyard are Beast-Type: You can Tribute this card; Special Summon 1 Beast-Type monster from your hand or Graveyard, except ""Uniflora, Mystical Beast of the Forest"", but it cannot attack this turn."
60181,"Uniflora, Mystical Beast of the Forest",Uniflora Mystical Beast of the Forest,https://tcgplayer-cdn.tcgplayer.com/product/60181_200w.jpg,2,587,https://cpt.tcgcsv.com/F5v,2013-05-09T12:13:41.653,1,,0.11,0.25,1.41,0.22,,1st Edition,REDU-EN031,Common,EARTH,Beast,Effect Monster,700,500,"If all the monsters in your Graveyard are Beast-Type: You can Tribute this card; Special Summon 1 Beast-Type monster from your hand or Graveyard, except ""Uniflora, Mystical Beast of the Forest"", but it cannot attack this turn."
60182,Little Trooper,Little Trooper,https://tcgplayer-cdn.tcgplayer.com/product/60182_200w.jpg,2,587,https://cpt.tcgcsv.com/G5v,2013-05-09T12:13:41.653,1,,0.03,0.22,0.98,0.2,,Unlimited,REDU-EN032,Common,EARTH,Warrior,Effect Monster,900,500,If this card is destroyed by battle: You can Special Summon 1 Level 2 or lower Warrior-Type monster from your Deck in face-down Defense Position.
60182,Little Trooper,Little Trooper,https://tcgplayer-cdn.tcgplayer.com/product/60182_200w.jpg,2,587,https://cpt.tcgcsv.com/G5v,2013-05-09T12:13:41.653,1,,0.04,0.25,1.14,0.11,,1st Edition,REDU-EN032,Common,EARTH,Warrior,Effect Monster,900,500,If this card is destroyed by battle: You can Special Summon 1 Level 2 or lower Warrior-Type monster from your Deck in face-down Defense Position.
60183,Silver Sentinel,Silver Sentinel,https://tcgplayer-cdn.tcgplayer.com/product/60183_200w.jpg,2,587,https://cpt.tcgcsv.com/H5v,2013-05-09T12:13:41.653,1,,0.11,0.49,2.98,0.2,,Unlimited,REDU-EN033,Ultra Rare,EARTH,Warrior,Effect Monster,1500,1300,"You can Set this card from your hand to your Spell & Trap Card Zone as a Spell Card. During the End Phase of the turn this Set card in your Spell & Trap Card Zone was destroyed by an opponent's effect and sent to the Graveyard: Target 1 card your opponent controls (if possible); Special Summon this card from the Graveyard, and if you do, destroy that target (if any)."
60183,Silver Sentinel,Silver Sentinel,https://tcgplayer-cdn.tcgplayer.com/product/60183_200w.jpg,2,587,https://cpt.tcgcsv.com/H5v,2013-05-09T12:13:41.653,1,,0.11,0.36,5.0,0.26,,1st Edition,REDU-EN033,Ultra Rare,EARTH,Warrior,Effect Monster,1500,1300,"You can Set this card from your hand to your Spell & Trap Card Zone as a Spell Card. During the End Phase of the turn this Set card in your Spell & Trap Card Zone was destroyed by an opponent's effect and sent to the Graveyard: Target 1 card your opponent controls (if possible); Special Summon this card from the Graveyard, and if you do, destroy that target (if any)."
60184,Dust Knight,Dust Knight,https://tcgplayer-cdn.tcgplayer.com/product/60184_200w.jpg,2,587,https://cpt.tcgcsv.com/J5v,2013-05-09T12:13:41.653,1,,0.1,0.25,1.0,0.13,,Unlimited,REDU-EN034,Rare,EARTH,Warrior,Effect Monster,1400,1200,FLIP: Send 1 EARTH monster from your Deck to the Graveyard.
60184,Dust Knight,Dust Knight,https://tcgplayer-cdn.tcgplayer.com/product/60184_200w.jpg,2,587,https://cpt.tcgcsv.com/J5v,2013-05-09T12:13:41.653,1,,0.1,0.25,1.0,0.14,,1st Edition,REDU-EN034,Rare,EARTH,Warrior,Effect Monster,1400,1200,FLIP: Send 1 EARTH monster from your Deck to the Graveyard.
60185,Block Golem,Block Golem,https://tcgplayer-cdn.tcgplayer.com/product/60185_200w.jpg,2,587,https://cpt.tcgcsv.com/K5v,2013-05-09T12:13:41.653,1,,0.09,0.25,1.97,0.15,,Unlimited,REDU-EN035,Common,EARTH,Rock,Effect Monster,1000,1500,"If all the monsters in your Graveyard are EARTH: You can Tribute this card to target 2 Level 4 or lower Rock-Type monsters in your Graveyard, except ""Block Golem""; Special Summon those targets, but their effects that activate on the field cannot be activated this turn."
60185,Block Golem,Block Golem,https://tcgplayer-cdn.tcgplayer.com/product/60185_200w.jpg,2,587,https://cpt.tcgcsv.com/K5v,2013-05-09T12:13:41.653,1,,0.1,0.25,2.05,0.17,,1st Edition,REDU-EN035,Common,EARTH,Rock,Effect Monster,1000,1500,"If all the monsters in your Graveyard are EARTH: You can Tribute this card to target 2 Level 4 or lower Rock-Type monsters in your Graveyard, except ""Block Golem""; Special Summon those targets, but their effects that activate on the field cannot be activated this turn."
60186,Atlantean Attack Squad,Atlantean Attack Squad,https://tcgplayer-cdn.tcgplayer.com/product/60186_200w.jpg,2,587,https://cpt.tcgcsv.com/L5v,2013-05-09T12:13:41.653,1,,0.07,0.25,3.0,0.22,,Unlimited,REDU-EN036,Common,WATER,Sea Serpent,Effect Monster,1400,0,"This card gains 800 ATK while you control a face-up Fish, Sea Serpent, or Aqua-Type monster other than this card."
60186,Atlantean Attack Squad,Atlantean Attack Squad,https://tcgplayer-cdn.tcgplayer.com/product/60186_200w.jpg,2,587,https://cpt.tcgcsv.com/L5v,2013-05-09T12:13:41.653,1,,0.11,0.26,1.0,0.27,,1st Edition,REDU-EN036,Common,WATER,Sea Serpent,Effect Monster,1400,0,"This card gains 800 ATK while you control a face-up Fish, Sea Serpent, or Aqua-Type monster other than this card."
60187,Illusory Snatcher,Illusory Snatcher,https://tcgplayer-cdn.tcgplayer.com/product/60187_200w.jpg,2,587,https://cpt.tcgcsv.com/M5v,2013-05-09T12:13:41.653,1,,0.07,0.44,1.98,0.21,,Unlimited,REDU-EN037,Super Rare,DARK,Fiend,Effect Monster,2400,1000,"When you Tribute Summon a monster: You can Special Summon this card from your hand, and if you do, the Type, Attribute, and Level of this card become the same as that face-up Tribute Summoned monster."
60187,Illusory Snatcher,Illusory Snatcher,https://tcgplayer-cdn.tcgplayer.com/product/60187_200w.jpg,2,587,https://cpt.tcgcsv.com/M5v,2013-05-09T12:13:41.653,1,,0.09,0.34,5.0,0.39,,1st Edition,REDU-EN037,Super Rare,DARK,Fiend,Effect Monster,2400,1000,"When you Tribute Summon a monster: You can Special Summon this card from your hand, and if you do, the Type, Attribute, and Level of this card become the same as that face-up Tribute Summoned monster."
60188,Grandsoil the Elemental Lord,Grandsoil the Elemental Lord,https://tcgplayer-cdn.tcgplayer.com/product/60188_200w.jpg,2,587,https://cpt.tcgcsv.com/N5v,2013-05-09T12:13:41.653,1,,2.56,4.5,14.95,4.27,,Unlimited,REDU-EN038,Secret Rare,EARTH,Beast-Warrior,Effect Monster,2800,2200,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 EARTH monsters in your GRaveyard, and cannot be Special Summoned by other ways. When this card is Special Summoned: You can target 1 monster in either player's Graveyard; Special Summon that target to your side of the field. If this card leaves the field, skip the Battle Phase of your next turn."
60188,Grandsoil the Elemental Lord,Grandsoil the Elemental Lord,https://tcgplayer-cdn.tcgplayer.com/product/60188_200w.jpg,2,587,https://cpt.tcgcsv.com/N5v,2013-05-09T12:13:41.653,1,,4.99,5.77,39.99,7.64,,1st Edition,REDU-EN038,Secret Rare,EARTH,Beast-Warrior,Effect Monster,2800,2200,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 EARTH monsters in your GRaveyard, and cannot be Special Summoned by other ways. When this card is Special Summoned: You can target 1 monster in either player's Graveyard; Special Summon that target to your side of the field. If this card leaves the field, skip the Battle Phase of your next turn."
60189,Three Thousand Needles,Three Thousand Needles,https://tcgplayer-cdn.tcgplayer.com/product/60189_200w.jpg,2,587,https://cpt.tcgcsv.com/P5v,2013-05-09T12:13:41.653,1,,0.1,0.25,1.0,0.17,,Unlimited,REDU-EN039,Common,EARTH,Beast,Effect Monster,3000,1800,"At the end of the Damage Step, if this Defense Position card was attacked by a monster whose ATK is lower than this card's DEF: Destroy the attacking monster."
60189,Three Thousand Needles,Three Thousand Needles,https://tcgplayer-cdn.tcgplayer.com/product/60189_200w.jpg,2,587,https://cpt.tcgcsv.com/P5v,2013-05-09T12:13:41.653,1,,0.1,0.25,1.49,0.12,,1st Edition,REDU-EN039,Common,EARTH,Beast,Effect Monster,3000,1800,"At the end of the Damage Step, if this Defense Position card was attacked by a monster whose ATK is lower than this card's DEF: Destroy the attacking monster."
60190,Goblin Marauding Squad,Goblin Marauding Squad,https://tcgplayer-cdn.tcgplayer.com/product/60190_200w.jpg,2,587,https://cpt.tcgcsv.com/Q5v,2013-05-09T12:13:41.653,1,,0.1,0.24,1.49,0.13,,Unlimited,REDU-EN040,Common,EARTH,Beast-Warrior,Effect Monster,1900,0,"When this card declares an attack, your opponent cannot activate cards or effects. If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn."
60190,Goblin Marauding Squad,Goblin Marauding Squad,https://tcgplayer-cdn.tcgplayer.com/product/60190_200w.jpg,2,587,https://cpt.tcgcsv.com/Q5v,2013-05-09T12:13:41.653,1,,0.03,0.24,0.88,0.22,,1st Edition,REDU-EN040,Common,EARTH,Beast-Warrior,Effect Monster,1900,0,"When this card declares an attack, your opponent cannot activate cards or effects. If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn."
60191,Heroic Champion - Excalibur,Heroic Champion Excalibur,https://tcgplayer-cdn.tcgplayer.com/product/60191_200w.jpg,2,587,https://cpt.tcgcsv.com/R5v,2013-05-09T12:13:41.653,1,,0.69,2.45,9.97,1.27,,Unlimited,REDU-EN041,Ultra Rare,LIGHT,Warior,Xyz/Effect Monster,2000,2000,2 Level 4 Warrior-Type monsters // Once per turn: You can detach 2 Xyz Materials from this card; this card's ATK becomes double its original ATK until your opponent's next End Phase.
60191,Heroic Champion - Excalibur,Heroic Champion Excalibur,https://tcgplayer-cdn.tcgplayer.com/product/60191_200w.jpg,2,587,https://cpt.tcgcsv.com/R5v,2013-05-09T12:13:41.653,1,,1.65,2.99,7.18,2.09,,1st Edition,REDU-EN041,Ultra Rare,LIGHT,Warior,Xyz/Effect Monster,2000,2000,2 Level 4 Warrior-Type monsters // Once per turn: You can detach 2 Xyz Materials from this card; this card's ATK becomes double its original ATK until your opponent's next End Phase.
60192,Chronomaly Crystal Chrononaut,Chronomaly Crystal Chrononaut,https://tcgplayer-cdn.tcgplayer.com/product/60192_200w.jpg,2,587,https://cpt.tcgcsv.com/S5v,2021-10-04T13:37:15.217,1,,1.02,1.96,5.0,1.32,,Unlimited,REDU-EN042,Super Rare,LIGHT,Psychic,Xyz/Effect Monster,2100,1000,"2 Level 3 monsters // Once per turn, when this card is targeted for an attack: You can detach 1 Xyz Material from this card; this turn, this card cannot be destroyed by battle or by card effects, also your opponent takes any Battle Damage you would have taken from battles involving this card."
60192,Chronomaly Crystal Chrononaut,Chronomaly Crystal Chrononaut,https://tcgplayer-cdn.tcgplayer.com/product/60192_200w.jpg,2,587,https://cpt.tcgcsv.com/S5v,2021-10-04T13:37:15.217,1,,1.0,3.15,6.97,1.93,,1st Edition,REDU-EN042,Super Rare,LIGHT,Psychic,Xyz/Effect Monster,2100,1000,"2 Level 3 monsters // Once per turn, when this card is targeted for an attack: You can detach 1 Xyz Material from this card; this turn, this card cannot be destroyed by battle or by card effects, also your opponent takes any Battle Damage you would have taken from battles involving this card."
60193,Number 33: Chronomaly Machu Mech,Number 33 Chronomaly Machu Mech,https://tcgplayer-cdn.tcgplayer.com/product/60193_200w.jpg,2,587,https://cpt.tcgcsv.com/T5v,2013-05-09T12:13:41.653,1,,9.73,11.44,25.99,9.48,,Unlimited,REDU-EN043,Ultra Rare,LIGHT,Machine,Xyz/Effect Monster,2400,1500,"2 Level 5 monsters // Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up monster your opponent controls; inflict damage to your opponent equal to the difference between its original ATK and current ATK, and if you do, this card gains ATK equal to the damage inflicted."
60193,Number 33: Chronomaly Machu Mech,Number 33 Chronomaly Machu Mech,https://tcgplayer-cdn.tcgplayer.com/product/60193_200w.jpg,2,587,https://cpt.tcgcsv.com/T5v,2013-05-09T12:13:41.653,1,,9.02,11.32,25.09,10.3,,1st Edition,REDU-EN043,Ultra Rare,LIGHT,Machine,Xyz/Effect Monster,2400,1500,"2 Level 5 monsters // Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up monster your opponent controls; inflict damage to your opponent equal to the difference between its original ATK and current ATK, and if you do, this card gains ATK equal to the damage inflicted."
60194,Superdimensional Robot Galaxy Destroyer,Superdimensional Robot Galaxy Destroyer,https://tcgplayer-cdn.tcgplayer.com/product/60194_200w.jpg,2,587,https://cpt.tcgcsv.com/V5v,2013-05-09T12:13:41.653,1,,1.47,1.99,10.26,1.66,,Unlimited,REDU-EN044,Ultra Rare,LIGHT,Machine,Xyz/Effect Monster,5000,2000,3 Level 10 monsters // Once per turn: You can detach 1 Xyz Material from this card; destroy all Spell and Trap Cards your opponent controls. Your opponent cannot activate Spell/Trap Card in response to this effect's activation.
60194,Superdimensional Robot Galaxy Destroyer,Superdimensional Robot Galaxy Destroyer,https://tcgplayer-cdn.tcgplayer.com/product/60194_200w.jpg,2,587,https://cpt.tcgcsv.com/V5v,2013-05-09T12:13:41.653,1,,0.99,1.91,19.99,1.57,,1st Edition,REDU-EN044,Ultra Rare,LIGHT,Machine,Xyz/Effect Monster,5000,2000,3 Level 10 monsters // Once per turn: You can detach 1 Xyz Material from this card; destroy all Spell and Trap Cards your opponent controls. Your opponent cannot activate Spell/Trap Card in response to this effect's activation.
60195,Hierophant of Prophecy,Hierophant of Prophecy,https://tcgplayer-cdn.tcgplayer.com/product/60195_200w.jpg,2,587,https://cpt.tcgcsv.com/W5v,2013-05-09T12:13:41.653,1,,2.0,4.14,5.95,3.48,,Unlimited,REDU-EN045,Ultra Rare,DARK,Spellcaster,Xyz/Effect Monster,2800,2600,"2 Level 7 Spellcaster-Type monsters // Once per turn: You can detach 1 Xyz Material from this card; destroy Spell/Trap Card(s) your opponent controls, up to the number of ""Spellbook"" Spell Cards in your Graveyard."
60195,Hierophant of Prophecy,Hierophant of Prophecy,https://tcgplayer-cdn.tcgplayer.com/product/60195_200w.jpg,2,587,https://cpt.tcgcsv.com/W5v,2013-05-09T12:13:41.653,1,,2.0,4.13,7.95,4.13,,1st Edition,REDU-EN045,Ultra Rare,DARK,Spellcaster,Xyz/Effect Monster,2800,2600,"2 Level 7 Spellcaster-Type monsters // Once per turn: You can detach 1 Xyz Material from this card; destroy Spell/Trap Card(s) your opponent controls, up to the number of ""Spellbook"" Spell Cards in your Graveyard."
60196,Gear Gigant X,Gear Gigant X,https://tcgplayer-cdn.tcgplayer.com/product/60196_200w.jpg,2,587,https://cpt.tcgcsv.com/X5v,2016-12-27T12:53:10.407,1,,7.65,11.18,31.0,12.58,,Unlimited,REDU-EN046,Secret Rare,EARTH,Machine,Xyz/Effect Monster,2300,1500,"2 Level 4 monsters
<br>Once per turn: You can detach 1 Xyz Material from this card, add 1 Level 4 or lower Machine-Type monster from your Deck or Graveyard to your hand. When this card leaves the field: You can target 1 Level 3 or lower ""Geargia"" monster in your Graveyard; Special Summon that target."
60196,Gear Gigant X,Gear Gigant X,https://tcgplayer-cdn.tcgplayer.com/product/60196_200w.jpg,2,587,https://cpt.tcgcsv.com/X5v,2016-12-27T12:53:10.407,1,,12.0,14.55,39.99,14.28,,1st Edition,REDU-EN046,Secret Rare,EARTH,Machine,Xyz/Effect Monster,2300,1500,"2 Level 4 monsters
<br>Once per turn: You can detach 1 Xyz Material from this card, add 1 Level 4 or lower Machine-Type monster from your Deck or Graveyard to your hand. When this card leaves the field: You can target 1 Level 3 or lower ""Geargia"" monster in your Graveyard; Special Summon that target."
60197,Alchemic Magician,Alchemic Magician,https://tcgplayer-cdn.tcgplayer.com/product/60197_200w.jpg,2,587,https://cpt.tcgcsv.com/Z5v,2019-07-08T16:46:15.31,1,,1.93,2.56,8.47,2.22,,Unlimited,REDU-EN047,Super Rare,DARK,Spellcaster,Xyz/Effect Monster,1500,1500,"3 Level 4 Spellcaster-Type monsters // This card gains 200 ATK for each Spell Card in your Graveyard. Once per turn turn, during your End Phase: You can detach 1 Xyz Material from this card and send 1 card from your hand to the Graveyard; choose 1 Spell Card from your Deck, then Set it in your Spell & Trap Card Zone."
60197,Alchemic Magician,Alchemic Magician,https://tcgplayer-cdn.tcgplayer.com/product/60197_200w.jpg,2,587,https://cpt.tcgcsv.com/Z5v,2019-07-08T16:46:15.31,1,,1.99,3.19,9.99,3.19,,1st Edition,REDU-EN047,Super Rare,DARK,Spellcaster,Xyz/Effect Monster,1500,1500,"3 Level 4 Spellcaster-Type monsters // This card gains 200 ATK for each Spell Card in your Graveyard. Once per turn turn, during your End Phase: You can detach 1 Xyz Material from this card and send 1 card from your hand to the Graveyard; choose 1 Spell Card from your Deck, then Set it in your Spell & Trap Card Zone."
60198,Soul of Silvermountain,Soul of Silvermountain,https://tcgplayer-cdn.tcgplayer.com/product/60198_200w.jpg,2,587,https://cpt.tcgcsv.com/-5v,2013-05-09T12:13:41.653,1,,5.73,7.99,11.95,6.17,,Unlimited,REDU-EN048,Super Rare,EARTH,Rock,Xyz/Effect Monster,1800,2200,2 Level 3 EARTH monsters // Once per turn: You can detach 1 Xyz Material from this card to target 1 Set card in your opponent's Spell & Trap Card Zone; it cannot be activated while this card is face-up on the field. If this card destroys an opponent's monster by battle while it has Xyz Material: You can target 1 EARTH monster in your Graveyard; Special Summon that target in face-up Defense Position.
60198,Soul of Silvermountain,Soul of Silvermountain,https://tcgplayer-cdn.tcgplayer.com/product/60198_200w.jpg,2,587,https://cpt.tcgcsv.com/-5v,2013-05-09T12:13:41.653,1,,6.22,8.45,18.45,7.17,,1st Edition,REDU-EN048,Super Rare,EARTH,Rock,Xyz/Effect Monster,1800,2200,2 Level 3 EARTH monsters // Once per turn: You can detach 1 Xyz Material from this card to target 1 Set card in your opponent's Spell & Trap Card Zone; it cannot be activated while this card is face-up on the field. If this card destroys an opponent's monster by battle while it has Xyz Material: You can target 1 EARTH monster in your Graveyard; Special Summon that target in face-up Defense Position.
60199,Fairy King Albverdich,Fairy King Albverdich,https://tcgplayer-cdn.tcgplayer.com/product/60199_200w.jpg,2,587,https://cpt.tcgcsv.com/_5v,2013-05-09T12:13:41.653,1,,0.21,0.39,1.47,0.28,,Unlimited,REDU-EN049,Rare,EARTH,Plant,Xyz/Effect Monster,2300,1400,2 Level 4 EARTH monsters // Once per turn: You can detach 1 Xyz Material from this card; all non-EARTH monsters currently on the field lose 500 ATK and DEF.
60199,Fairy King Albverdich,Fairy King Albverdich,https://tcgplayer-cdn.tcgplayer.com/product/60199_200w.jpg,2,587,https://cpt.tcgcsv.com/_5v,2013-05-09T12:13:41.653,1,,0.14,0.35,2.0,0.31,,1st Edition,REDU-EN049,Rare,EARTH,Plant,Xyz/Effect Monster,2300,1400,2 Level 4 EARTH monsters // Once per turn: You can detach 1 Xyz Material from this card; all non-EARTH monsters currently on the field lose 500 ATK and DEF.
60200,Sword Breaker,Sword Breaker,https://tcgplayer-cdn.tcgplayer.com/product/60200_200w.jpg,2,587,https://cpt.tcgcsv.com/06v,2013-05-09T12:13:41.653,1,,0.15,0.44,3.24,0.28,,Unlimited,REDU-EN050,Super Rare,EARTH,Warior,Xyz/Effect Monster,2700,1000,"2 Level 6 monsters // Once per turn: You can detach 1 Xyz Material from this card to declare 1 Monster Type; this card gains the following effect. At the start of the Damage Step, if this card battles a monster of a Type that has been declared: Destroy that monster."
60200,Sword Breaker,Sword Breaker,https://tcgplayer-cdn.tcgplayer.com/product/60200_200w.jpg,2,587,https://cpt.tcgcsv.com/06v,2013-05-09T12:13:41.653,1,,0.15,0.5,2.0,0.32,,1st Edition,REDU-EN050,Super Rare,EARTH,Warior,Xyz/Effect Monster,2700,1000,"2 Level 6 monsters // Once per turn: You can detach 1 Xyz Material from this card to declare 1 Monster Type; this card gains the following effect. At the start of the Damage Step, if this card battles a monster of a Type that has been declared: Destroy that monster."
60201,Gagagarevenge,Gagagarevenge,https://tcgplayer-cdn.tcgplayer.com/product/60201_200w.jpg,2,587,https://cpt.tcgcsv.com/26v,2013-05-09T12:13:41.653,1,,0.25,0.56,2.0,0.56,,Unlimited,REDU-EN051,Super Rare,SPELL,,Normal Spell,0,0,"Target 1 ""Gagaga"" monster in your Graveyard; Special Summon it and equip it with this card. When this card leaves the field, destroy the equipped monster. When this card is sent to the Graveyard because the equipped monster was used as an Xyz Material: All Xyz Monsters you currently controls gain 300 ATK."
60201,Gagagarevenge,Gagagarevenge,https://tcgplayer-cdn.tcgplayer.com/product/60201_200w.jpg,2,587,https://cpt.tcgcsv.com/26v,2013-05-09T12:13:41.653,1,,0.2,0.5,2.95,0.46,,1st Edition,REDU-EN051,Super Rare,SPELL,,Normal Spell,0,0,"Target 1 ""Gagaga"" monster in your Graveyard; Special Summon it and equip it with this card. When this card leaves the field, destroy the equipped monster. When this card is sent to the Graveyard because the equipped monster was used as an Xyz Material: All Xyz Monsters you currently controls gain 300 ATK."
60202,Overlay Regen,Overlay Regen,https://tcgplayer-cdn.tcgplayer.com/product/60202_200w.jpg,2,587,https://cpt.tcgcsv.com/36v,2013-05-09T12:13:41.653,1,,0.09,0.26,1.98,0.25,,Unlimited,REDU-EN052,Common,SPELL,,Normal Spell,0,0,Target 1 face-up Xyz Monster on the field; attach this card to it as an Xyz Material.
60202,Overlay Regen,Overlay Regen,https://tcgplayer-cdn.tcgplayer.com/product/60202_200w.jpg,2,587,https://cpt.tcgcsv.com/36v,2013-05-09T12:13:41.653,1,,0.08,0.38,1.49,0.42,,1st Edition,REDU-EN052,Common,SPELL,,Normal Spell,0,0,Target 1 face-up Xyz Monster on the field; attach this card to it as an Xyz Material.
60203,Heroic Chance,Heroic Chance,https://tcgplayer-cdn.tcgplayer.com/product/60203_200w.jpg,2,587,https://cpt.tcgcsv.com/56v,2013-05-09T12:13:41.653,1,,0.1,0.25,1.09,0.19,,Unlimited,REDU-EN053,Common,SPELL,,Normal Spell,0,0,"Target 1 face-up ""Heroic"" monster you control; this turn, double its ATK, but it cannot attack your opponent directly. You can only activate 1 ""Heroic Chance"" per turn."
60203,Heroic Chance,Heroic Chance,https://tcgplayer-cdn.tcgplayer.com/product/60203_200w.jpg,2,587,https://cpt.tcgcsv.com/56v,2013-05-09T12:13:41.653,1,,0.11,0.25,0.88,0.21,,1st Edition,REDU-EN053,Common,SPELL,,Normal Spell,0,0,"Target 1 face-up ""Heroic"" monster you control; this turn, double its ATK, but it cannot attack your opponent directly. You can only activate 1 ""Heroic Chance"" per turn."
60204,Chronomaly Technology,Chronomaly Technology,https://tcgplayer-cdn.tcgplayer.com/product/60204_200w.jpg,2,587,https://cpt.tcgcsv.com/66v,2013-05-09T12:13:41.653,1,,0.04,0.24,1.7,0.14,,Unlimited,REDU-EN054,Common,SPELL,,Normal Spell,0,0,"Target 1 ""Chronomaly"" monster in your Graveyard; banish it, then look at the top 2 cards or your Deck, add 1 of them to your hand, and send the other to the Graveyard. You can only activate 1 ""Chronomaly Technology"" per turn. You cannot Special Summon any monsters during the turn your activate this card, except ""Chronomaly"" monsters."
60204,Chronomaly Technology,Chronomaly Technology,https://tcgplayer-cdn.tcgplayer.com/product/60204_200w.jpg,2,587,https://cpt.tcgcsv.com/66v,2013-05-09T12:13:41.653,1,,0.05,0.23,1.0,0.2,,1st Edition,REDU-EN054,Common,SPELL,,Normal Spell,0,0,"Target 1 ""Chronomaly"" monster in your Graveyard; banish it, then look at the top 2 cards or your Deck, add 1 of them to your hand, and send the other to the Graveyard. You can only activate 1 ""Chronomaly Technology"" per turn. You cannot Special Summon any monsters during the turn your activate this card, except ""Chronomaly"" monsters."
