productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extUPC
39257,"Karakuri Steel Shogun mdl 00X ""Bureido""",Karakuri Steel Shogun mdl 00X Bureido,https://tcgplayer-cdn.tcgplayer.com/product/39257_200w.jpg,2,302,https://cpt.tcgcsv.com/9Kk,2013-05-09T12:13:41.653,1,STOR-EN042,Ultra Rare,EARTH,Synchro/Effect Monster,2800,1700,"1 Tuner + 1 or more non-Tuner Machine-Type monsters // When this card is Synchro Summoned, you can Special Summon 1 ""Karakuri"" monster from your Deck. Once per turn, when the battle position of a face-up ""Karakuri"" monster you control is changed, draw 1 card.",2.79,4.89,19.99,3.21,,Unlimited,Machine,
39257,"Karakuri Steel Shogun mdl 00X ""Bureido""",Karakuri Steel Shogun mdl 00X Bureido,https://tcgplayer-cdn.tcgplayer.com/product/39257_200w.jpg,2,302,https://cpt.tcgcsv.com/9Kk,2013-05-09T12:13:41.653,1,STOR-EN042,Ultra Rare,EARTH,Synchro/Effect Monster,2800,1700,"1 Tuner + 1 or more non-Tuner Machine-Type monsters // When this card is Synchro Summoned, you can Special Summon 1 ""Karakuri"" monster from your Deck. Once per turn, when the battle position of a face-up ""Karakuri"" monster you control is changed, draw 1 card.",3.84,4.82,9.0,5.57,,1st Edition,Machine,
39258,"Karakuri Watchdog mdl 313 ""Saizan""",Karakuri Watchdog mdl 313 Saizan,https://tcgplayer-cdn.tcgplayer.com/product/39258_200w.jpg,2,302,https://cpt.tcgcsv.com/bKk,2013-05-09T12:13:41.653,1,STOR-EN027,Common,EARTH,Tuner Monster,600,1800,"This card must attack if able. When this face-up card on the field is selected as an attack target, change its Battle Position. When you take Battle Damage from a battle involving this card, all face-up ""Karakuri"" monsters you control gain 800 ATK and DEF until the End Phase. While this card is in face-up Attack Position, it cannot be destroyed by battle.",0.19,0.37,1.51,0.37,,Unlimited,Machine,
39258,"Karakuri Watchdog mdl 313 ""Saizan""",Karakuri Watchdog mdl 313 Saizan,https://tcgplayer-cdn.tcgplayer.com/product/39258_200w.jpg,2,302,https://cpt.tcgcsv.com/bKk,2013-05-09T12:13:41.653,1,STOR-EN027,Common,EARTH,Tuner Monster,600,1800,"This card must attack if able. When this face-up card on the field is selected as an attack target, change its Battle Position. When you take Battle Damage from a battle involving this card, all face-up ""Karakuri"" monsters you control gain 800 ATK and DEF until the End Phase. While this card is in face-up Attack Position, it cannot be destroyed by battle.",0.23,0.49,2.05,0.45,,1st Edition,Machine,
39259,Legendary Six Samurai - Enishi,Legendary Six Samurai Enishi,https://tcgplayer-cdn.tcgplayer.com/product/39259_200w.jpg,2,302,https://cpt.tcgcsv.com/cKk,2013-05-09T12:13:41.653,1,STOR-EN021,Ultra Rare,LIGHT,Effect Monster,1700,700,"During either player's turn, if you control another face-up ""Six Samurai"" monster with a different name, you can remove from play 2 ""Six Samurai"" monsters from your Graveyard to select 1 face-up monster on the field and return it to the hand. You can only use this effect once per turn. While you control 2 or more face-up ""Six Samurai"" monsters other than ""Legendary Six Samurai - Enishi"", this card gains 500 ATK and DEF.",2.05,3.25,7.99,4.1,,Unlimited,Warrior,
39259,Legendary Six Samurai - Enishi,Legendary Six Samurai Enishi,https://tcgplayer-cdn.tcgplayer.com/product/39259_200w.jpg,2,302,https://cpt.tcgcsv.com/cKk,2013-05-09T12:13:41.653,1,STOR-EN021,Ultra Rare,LIGHT,Effect Monster,1700,700,"During either player's turn, if you control another face-up ""Six Samurai"" monster with a different name, you can remove from play 2 ""Six Samurai"" monsters from your Graveyard to select 1 face-up monster on the field and return it to the hand. You can only use this effect once per turn. While you control 2 or more face-up ""Six Samurai"" monsters other than ""Legendary Six Samurai - Enishi"", this card gains 500 ATK and DEF.",2.39,3.79,6.0,4.24,,1st Edition,Warrior,
39260,Legendary Six Samurai - Kageki,Legendary Six Samurai Kageki,https://tcgplayer-cdn.tcgplayer.com/product/39260_200w.jpg,2,302,https://cpt.tcgcsv.com/dKk,2013-05-09T12:13:41.653,1,STOR-EN022,Rare,WIND,Effect Monster,200,2000,"When this card is Normal Summoned, you can Special Summon 1 Level 4 or lower ""Six Samurai"" monster from your hand. While you control another face-up ""Six Samurai"" monster with a different name, this card gains 1500 ATK.",0.15,2.04,4.99,1.37,,Unlimited,Warrior,
39260,Legendary Six Samurai - Kageki,Legendary Six Samurai Kageki,https://tcgplayer-cdn.tcgplayer.com/product/39260_200w.jpg,2,302,https://cpt.tcgcsv.com/dKk,2013-05-09T12:13:41.653,1,STOR-EN022,Rare,WIND,Effect Monster,200,2000,"When this card is Normal Summoned, you can Special Summon 1 Level 4 or lower ""Six Samurai"" monster from your hand. While you control another face-up ""Six Samurai"" monster with a different name, this card gains 1500 ATK.",0.99,1.31,4.99,1.33,,1st Edition,Warrior,
39261,Legendary Six Samurai - Kizan,Legendary Six Samurai Kizan,https://tcgplayer-cdn.tcgplayer.com/product/39261_200w.jpg,2,302,https://cpt.tcgcsv.com/fKk,2013-05-09T12:13:41.653,1,STOR-EN020,Super Rare,EARTH,Effect Monster,1800,500,"If you control a face-up ""Six Samurai"" monster, other than ""Legendary Six Samurai - Kizan"", you can Special Summon this card from your hand. While you control 2 or more other face-up ""Six Samurai"" monsters, this card gains 300 ATK and DEF.",3.19,4.05,9.95,3.85,,Unlimited,Warrior,
39261,Legendary Six Samurai - Kizan,Legendary Six Samurai Kizan,https://tcgplayer-cdn.tcgplayer.com/product/39261_200w.jpg,2,302,https://cpt.tcgcsv.com/fKk,2013-05-09T12:13:41.653,1,STOR-EN020,Super Rare,EARTH,Effect Monster,1800,500,"If you control a face-up ""Six Samurai"" monster, other than ""Legendary Six Samurai - Kizan"", you can Special Summon this card from your hand. While you control 2 or more other face-up ""Six Samurai"" monsters, this card gains 300 ATK and DEF.",4.39,9.94,59.99,10.75,,1st Edition,Warrior,
39262,Legendary Six Samurai - Mizuho,Legendary Six Samurai Mizuho,https://tcgplayer-cdn.tcgplayer.com/product/39262_200w.jpg,2,302,https://cpt.tcgcsv.com/gKk,2013-05-09T12:13:41.653,1,STOR-EN024,Common,FIRE,Effect Monster,1600,1000,"If you control a face-up ""Legendary Six Samurai - Shinai"", you can Special Summon this card from your hand. Once per turn, you can Tribute 1 ""Six Samurai"" monster, except this card, to destroy 1 card on the field.",0.35,0.58,1.96,0.57,,Unlimited,Warrior,
39262,Legendary Six Samurai - Mizuho,Legendary Six Samurai Mizuho,https://tcgplayer-cdn.tcgplayer.com/product/39262_200w.jpg,2,302,https://cpt.tcgcsv.com/gKk,2013-05-09T12:13:41.653,1,STOR-EN024,Common,FIRE,Effect Monster,1600,1000,"If you control a face-up ""Legendary Six Samurai - Shinai"", you can Special Summon this card from your hand. Once per turn, you can Tribute 1 ""Six Samurai"" monster, except this card, to destroy 1 card on the field.",0.32,0.66,5.0,0.43,,1st Edition,Warrior,
39263,Legendary Six Samurai - Shi En,Legendary Six Samurai Shi En,https://tcgplayer-cdn.tcgplayer.com/product/39263_200w.jpg,2,302,https://cpt.tcgcsv.com/hKk,2013-05-09T12:13:41.653,1,STOR-EN041,Ultra Rare,DARK,Synchro/Effect Monster,2500,1400,"1 Warrior-Type Tuner + 1 or more non-Tuner ""Six Samurai"" monsters // Once per turn, when your opponent activates a Spell/Trap Card, you can negate it's activation and destroy it. If this face-up card on the field would be destroyed, you can destroy another face-up ""Six Samurai"" monster you control instead.",3.19,4.43,13.97,4.42,,Unlimited,Warrior,
39263,Legendary Six Samurai - Shi En,Legendary Six Samurai Shi En,https://tcgplayer-cdn.tcgplayer.com/product/39263_200w.jpg,2,302,https://cpt.tcgcsv.com/hKk,2013-05-09T12:13:41.653,1,STOR-EN041,Ultra Rare,DARK,Synchro/Effect Monster,2500,1400,"1 Warrior-Type Tuner + 1 or more non-Tuner ""Six Samurai"" monsters // Once per turn, when your opponent activates a Spell/Trap Card, you can negate it's activation and destroy it. If this face-up card on the field would be destroyed, you can destroy another face-up ""Six Samurai"" monster you control instead.",4.98,6.75,29.99,5.78,,1st Edition,Warrior,
39264,Legendary Six Samurai - Shinai,Legendary Six Samurai Shinai,https://tcgplayer-cdn.tcgplayer.com/product/39264_200w.jpg,2,302,https://cpt.tcgcsv.com/jKk,2013-05-09T12:13:41.653,1,STOR-EN023,Common,WATER,Effect Monster,1500,1500,"If you control a face-up ""Legendary Six Samurai - Mizuho"", you can Special Summon this card from your hand. If this card is Tributed, select and add 1 ""Six Samurai"" monster from your Graveyard to your hand, except ""Legendary Six Samurai - Shinai"".",0.01,0.79,3.25,0.78,,Unlimited,Warrior,
39264,Legendary Six Samurai - Shinai,Legendary Six Samurai Shinai,https://tcgplayer-cdn.tcgplayer.com/product/39264_200w.jpg,2,302,https://cpt.tcgcsv.com/jKk,2013-05-09T12:13:41.653,1,STOR-EN023,Common,WATER,Effect Monster,1500,1500,"If you control a face-up ""Legendary Six Samurai - Mizuho"", you can Special Summon this card from your hand. If this card is Tributed, select and add 1 ""Six Samurai"" monster from your Graveyard to your hand, except ""Legendary Six Samurai - Shinai"".",0.5,0.89,3.5,0.75,,1st Edition,Warrior,
39265,Ljosalf of the Nordic Alfar,Ljosalf of the Nordic Alfar,https://tcgplayer-cdn.tcgplayer.com/product/39265_200w.jpg,2,302,https://cpt.tcgcsv.com/kKk,2013-05-09T12:13:41.653,1,STOR-EN014,Common,LIGHT,Effect Monster,1400,1200,"When this card is Normal Summoned, select 1 other face-up monster you control. Special Summon 1 ""Nordic"" monster from your hand with a Level equal to or lower than the selected monster's.",0.02,0.2,1.33,0.15,,Unlimited,Spellcaster,
39265,Ljosalf of the Nordic Alfar,Ljosalf of the Nordic Alfar,https://tcgplayer-cdn.tcgplayer.com/product/39265_200w.jpg,2,302,https://cpt.tcgcsv.com/kKk,2013-05-09T12:13:41.653,1,STOR-EN014,Common,LIGHT,Effect Monster,1400,1200,"When this card is Normal Summoned, select 1 other face-up monster you control. Special Summon 1 ""Nordic"" monster from your hand with a Level equal to or lower than the selected monster's.",0.07,0.25,1.75,0.27,,1st Edition,Spellcaster,
39266,"Loki, Lord of the Aesir",Loki Lord of the Aesir,https://tcgplayer-cdn.tcgplayer.com/product/39266_200w.jpg,2,302,https://cpt.tcgcsv.com/lKk,2013-05-09T12:13:41.653,1,STOR-EN039,Ultra Rare,DARK,Synchro/Effect Monster,3300,3000,"1 ""Nordic Alfar"" Tuner + 2 or more non-Tuner monsters. // Once per turn, when your opponent activates a Spell/Trap Card during your Battle Phase, you can negate its activation and destroy it. During the End Phase, if this face-up card on the field was destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard this turn, you can remove from play 1 ""Nordic Alfar"" Tuner monster from your Graveyard to Special Summon this card from the Graveyard. When this card is Special Summoned by this effect, you can select 1 Trap Card in your Graveyard, and add it to your hand.",0.2,0.99,8.03,0.86,,Unlimited,Spellcaster,
39266,"Loki, Lord of the Aesir",Loki Lord of the Aesir,https://tcgplayer-cdn.tcgplayer.com/product/39266_200w.jpg,2,302,https://cpt.tcgcsv.com/lKk,2013-05-09T12:13:41.653,1,STOR-EN039,Ultra Rare,DARK,Synchro/Effect Monster,3300,3000,"1 ""Nordic Alfar"" Tuner + 2 or more non-Tuner monsters. // Once per turn, when your opponent activates a Spell/Trap Card during your Battle Phase, you can negate its activation and destroy it. During the End Phase, if this face-up card on the field was destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard this turn, you can remove from play 1 ""Nordic Alfar"" Tuner monster from your Graveyard to Special Summon this card from the Graveyard. When this card is Special Summoned by this effect, you can select 1 Trap Card in your Graveyard, and add it to your hand.",0.95,1.25,6.99,1.12,,1st Edition,Spellcaster,
39267,Majioshaleon,Majioshaleon,https://tcgplayer-cdn.tcgplayer.com/product/39267_200w.jpg,2,302,https://cpt.tcgcsv.com/mKk,2013-05-09T12:13:41.653,1,STOR-EN036,Common,WATER,Effect Monster,2000,800,"While your opponent controls a Spell/Trap Card, they cannot select this card as an attack target. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.",0.03,0.25,0.94,0.34,,Unlimited,Reptile,
39267,Majioshaleon,Majioshaleon,https://tcgplayer-cdn.tcgplayer.com/product/39267_200w.jpg,2,302,https://cpt.tcgcsv.com/mKk,2013-05-09T12:13:41.653,1,STOR-EN036,Common,WATER,Effect Monster,2000,800,"While your opponent controls a Spell/Trap Card, they cannot select this card as an attack target. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.",0.05,0.22,1.7,0.14,,1st Edition,Reptile,
39268,March Towards Ragnarok,March Towards Ragnarok,https://tcgplayer-cdn.tcgplayer.com/product/39268_200w.jpg,2,302,https://cpt.tcgcsv.com/nKk,2013-05-09T12:13:41.653,1,STOR-EN047,Rare,SPELL,Normal Spell,0,0,"Select 1 face-up ""Aesir"" monster you control. Until the End Phase, the effect(s) of the selected monster is negated, and it is unaffected by the effects of other Spell/Trap Cards.",0.02,0.25,1.41,0.16,,Unlimited,,
39268,March Towards Ragnarok,March Towards Ragnarok,https://tcgplayer-cdn.tcgplayer.com/product/39268_200w.jpg,2,302,https://cpt.tcgcsv.com/nKk,2013-05-09T12:13:41.653,1,STOR-EN047,Rare,SPELL,Normal Spell,0,0,"Select 1 face-up ""Aesir"" monster you control. Until the End Phase, the effect(s) of the selected monster is negated, and it is unaffected by the effects of other Spell/Trap Cards.",0.05,0.25,2.0,0.26,,1st Edition,,
39269,"Maxx ""C""",Maxx C,https://tcgplayer-cdn.tcgplayer.com/product/39269_200w.jpg,2,302,https://cpt.tcgcsv.com/pKk,2013-05-09T12:13:41.653,1,STOR-EN086,Secret Rare,EARTH,Effect Monster,500,200,"You can activate this effect during either player's turn by sending this card from your hand to the Graveyard. This turn, each time your opponent Special Summon a monster(s), draw 1 card. You can only activate ""Maxx ""C"""" once per turn.",19.71,29.0,140.0,26.99,,Unlimited,Insect,
39269,"Maxx ""C""",Maxx C,https://tcgplayer-cdn.tcgplayer.com/product/39269_200w.jpg,2,302,https://cpt.tcgcsv.com/pKk,2013-05-09T12:13:41.653,1,STOR-EN086,Secret Rare,EARTH,Effect Monster,500,200,"You can activate this effect during either player's turn by sending this card from your hand to the Graveyard. This turn, each time your opponent Special Summon a monster(s), draw 1 card. You can only activate ""Maxx ""C"""" once per turn.",40.0,70.5,299.99,48.49,,1st Edition,Insect,
39270,Mimir of the Nordic Ascendant,Mimir of the Nordic Ascendant,https://tcgplayer-cdn.tcgplayer.com/product/39270_200w.jpg,2,302,https://cpt.tcgcsv.com/qKk,2013-05-09T12:13:41.653,1,STOR-EN018,Common,DARK,Effect Monster,600,0,"Once per turn, at the start of your Standby Phase, if you control a face-up ""Nordic"" monster, you can send 1 Spell Card from your hand to the Graveyard to Special Summon this card from your Graveyard.",0.03,0.21,1.36,0.15,,Unlimited,Fairy,
39270,Mimir of the Nordic Ascendant,Mimir of the Nordic Ascendant,https://tcgplayer-cdn.tcgplayer.com/product/39270_200w.jpg,2,302,https://cpt.tcgcsv.com/qKk,2013-05-09T12:13:41.653,1,STOR-EN018,Common,DARK,Effect Monster,600,0,"Once per turn, at the start of your Standby Phase, if you control a face-up ""Nordic"" monster, you can send 1 Spell Card from your hand to the Graveyard to Special Summon this card from your Graveyard.",0.05,0.22,1.75,0.14,,1st Edition,Fairy,
39271,Musakani Magatama,Musakani Magatama,https://tcgplayer-cdn.tcgplayer.com/product/39271_200w.jpg,2,302,https://cpt.tcgcsv.com/rKk,2013-05-09T12:13:41.653,1,STOR-EN074,Rare,TRAP,Normal Trap,0,0,"Activate only if you control a face-up ""Six Samurai"" monster. Negate the activation of an opponent's Spell Card, Trap Card or Effect Monster's effect that would destroy a card(s), and destroy it.",0.1,0.32,1.49,0.14,,Unlimited,,
39271,Musakani Magatama,Musakani Magatama,https://tcgplayer-cdn.tcgplayer.com/product/39271_200w.jpg,2,302,https://cpt.tcgcsv.com/rKk,2013-05-09T12:13:41.653,1,STOR-EN074,Rare,TRAP,Normal Trap,0,0,"Activate only if you control a face-up ""Six Samurai"" monster. Negate the activation of an opponent's Spell Card, Trap Card or Effect Monster's effect that would destroy a card(s), and destroy it.",0.1,0.31,2.0,0.39,,1st Edition,,
39272,Needle Ball,Needle Ball,https://tcgplayer-cdn.tcgplayer.com/product/39272_200w.jpg,2,302,https://cpt.tcgcsv.com/sKk,2016-09-01T12:12:52.74,1,STOR-EN092,Common,DARK,Effect Monster,750,700,FLIP: You can pay 2000 Life Points to inflict 1000 damage to your opponent.,0.01,0.2,1.33,0.12,,Unlimited,Fiend,
39272,Needle Ball,Needle Ball,https://tcgplayer-cdn.tcgplayer.com/product/39272_200w.jpg,2,302,https://cpt.tcgcsv.com/sKk,2016-09-01T12:12:52.74,1,STOR-EN092,Common,DARK,Effect Monster,750,700,FLIP: You can pay 2000 Life Points to inflict 1000 damage to your opponent.,0.04,0.23,1.7,0.15,,1st Edition,Fiend,
39273,Nordic Relic Brisingamen,Nordic Relic Brisingamen,https://tcgplayer-cdn.tcgplayer.com/product/39273_200w.jpg,2,302,https://cpt.tcgcsv.com/tKk,2013-05-09T12:13:41.653,1,STOR-EN068,Common,TRAP,Normal Trap,0,0,Select 1 face-up monster you control and 1 face-up monster your opponent controls. The ATK of the monster you control becomes equal to the original ATK of your opponent's monster until the End Phase.,0.05,0.2,1.0,0.1,,Unlimited,,
39273,Nordic Relic Brisingamen,Nordic Relic Brisingamen,https://tcgplayer-cdn.tcgplayer.com/product/39273_200w.jpg,2,302,https://cpt.tcgcsv.com/tKk,2013-05-09T12:13:41.653,1,STOR-EN068,Common,TRAP,Normal Trap,0,0,Select 1 face-up monster you control and 1 face-up monster your opponent controls. The ATK of the monster you control becomes equal to the original ATK of your opponent's monster until the End Phase.,0.05,0.23,1.75,0.19,,1st Edition,,
39274,Nordic Relic Draupnir,Nordic Relic Draupnir,https://tcgplayer-cdn.tcgplayer.com/product/39274_200w.jpg,2,302,https://cpt.tcgcsv.com/vKk,2013-05-09T12:13:41.653,1,STOR-EN045,Common,SPELL,Normal Spell,0,0,"Equip only to a ""Aesir"" or ""Nordic"" monster. It gains 800 ATK. If this equipped card is destroyed by a card effect, you can add 1 ""Nordic Relic"" card from your Deck to your hand.",0.02,0.18,1.36,0.17,,Unlimited,,
39274,Nordic Relic Draupnir,Nordic Relic Draupnir,https://tcgplayer-cdn.tcgplayer.com/product/39274_200w.jpg,2,302,https://cpt.tcgcsv.com/vKk,2013-05-09T12:13:41.653,1,STOR-EN045,Common,SPELL,Normal Spell,0,0,"Equip only to a ""Aesir"" or ""Nordic"" monster. It gains 800 ATK. If this equipped card is destroyed by a card effect, you can add 1 ""Nordic Relic"" card from your Deck to your hand.",0.05,0.18,1.7,0.14,,1st Edition,,
39275,Nordic Relic Gungnir,Nordic Relic Gungnir,https://tcgplayer-cdn.tcgplayer.com/product/39275_200w.jpg,2,302,https://cpt.tcgcsv.com/wKk,2013-05-09T12:13:41.653,1,STOR-EN070,Rare,TRAP,Normal Trap,0,0,"Remove from play 1 face-up ""Aesir"" or ""Nordic"" monster you control and select 1 card on the field. Destroy that card. During your 2nd End Phase after activation, return the removed monster to the field in face-up Attack Position.",0.08,0.25,1.0,0.12,,Unlimited,,
39275,Nordic Relic Gungnir,Nordic Relic Gungnir,https://tcgplayer-cdn.tcgplayer.com/product/39275_200w.jpg,2,302,https://cpt.tcgcsv.com/wKk,2013-05-09T12:13:41.653,1,STOR-EN070,Rare,TRAP,Normal Trap,0,0,"Remove from play 1 face-up ""Aesir"" or ""Nordic"" monster you control and select 1 card on the field. Destroy that card. During your 2nd End Phase after activation, return the removed monster to the field in face-up Attack Position.",0.1,0.25,1.0,0.17,,1st Edition,,
39276,Nordic Relic Laevateinn,Nordic Relic Laevateinn,https://tcgplayer-cdn.tcgplayer.com/product/39276_200w.jpg,2,302,https://cpt.tcgcsv.com/xKk,2013-05-09T12:13:41.653,1,STOR-EN069,Common,TRAP,Normal Trap,0,0,"Select 1 face-up monster on the field that destroyed a monster by battle this turn. Destroy it. The effects of Spells, Traps, or Effect Monsters cannot be activated in response to this card's activation.",0.04,0.21,1.49,0.18,,Unlimited,,
39276,Nordic Relic Laevateinn,Nordic Relic Laevateinn,https://tcgplayer-cdn.tcgplayer.com/product/39276_200w.jpg,2,302,https://cpt.tcgcsv.com/xKk,2013-05-09T12:13:41.653,1,STOR-EN069,Common,TRAP,Normal Trap,0,0,"Select 1 face-up monster on the field that destroyed a monster by battle this turn. Destroy it. The effects of Spells, Traps, or Effect Monsters cannot be activated in response to this card's activation.",0.03,0.25,1.8,0.16,,1st Edition,,
39277,Nordic Relic Megingjord,Nordic Relic Megingjord,https://tcgplayer-cdn.tcgplayer.com/product/39277_200w.jpg,2,302,https://cpt.tcgcsv.com/zKk,2013-05-09T12:13:41.653,1,STOR-EN088,Secret Rare,TRAP,Normal Trap,0,0,"Select 1 face-up ""Aesir"" or ""Nordic"" monster you control. Double its original ATK and DEF until the End Phase. That monster cannot attack your opponent directly this turn.",0.5,0.99,4.99,1.14,,Unlimited,,
39277,Nordic Relic Megingjord,Nordic Relic Megingjord,https://tcgplayer-cdn.tcgplayer.com/product/39277_200w.jpg,2,302,https://cpt.tcgcsv.com/zKk,2013-05-09T12:13:41.653,1,STOR-EN088,Secret Rare,TRAP,Normal Trap,0,0,"Select 1 face-up ""Aesir"" or ""Nordic"" monster you control. Double its original ATK and DEF until the End Phase. That monster cannot attack your opponent directly this turn.",0.94,1.58,3.35,1.84,,1st Edition,,
39278,"Odin, Father of the Aesir",Odin Father of the Aesir,https://tcgplayer-cdn.tcgplayer.com/product/39278_200w.jpg,2,302,https://cpt.tcgcsv.com/BKk,2013-05-09T12:13:41.653,1,STOR-EN040,Ultra Rare,LIGHT,Synchro/Effect Monster,4000,3500,"1 ""Nordic Ascendant"" Tuner + 2 or more non-Tuner monsters // Once per turn, during your Main Phase, you can activate this effect to have this card become unaffected by the effects of Spell/Trap Cards until the End Phase. During the End Phase, if this face-up card on the field was destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard this turn, you can remove from play 1 ""Nordic Ascendant"" Tuner monster from your Graveyard to Special Summon this card from the Graveyard. When this card is Special Summoned by this effect, you can draw 1 card.",1.0,1.71,4.0,1.68,,Unlimited,Fairy,
39278,"Odin, Father of the Aesir",Odin Father of the Aesir,https://tcgplayer-cdn.tcgplayer.com/product/39278_200w.jpg,2,302,https://cpt.tcgcsv.com/BKk,2013-05-09T12:13:41.653,1,STOR-EN040,Ultra Rare,LIGHT,Synchro/Effect Monster,4000,3500,"1 ""Nordic Ascendant"" Tuner + 2 or more non-Tuner monsters // Once per turn, during your Main Phase, you can activate this effect to have this card become unaffected by the effects of Spell/Trap Cards until the End Phase. During the End Phase, if this face-up card on the field was destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard this turn, you can remove from play 1 ""Nordic Ascendant"" Tuner monster from your Graveyard to Special Summon this card from the Graveyard. When this card is Special Summoned by this effect, you can draw 1 card.",1.82,2.66,9.0,2.66,,1st Edition,Fairy,
39279,"Odin, Father of the Aesir (Ghost Rare)",Odin Father of the Aesir Ghost Rare,https://tcgplayer-cdn.tcgplayer.com/product/39279_200w.jpg,2,302,https://cpt.tcgcsv.com/CKk,2022-05-10T13:22:11.25,1,STOR-EN040,Ghost Rare,LIGHT,Synchro/Effect Monster,4000,3500,"1 ""Nordic Ascendant"" Tuner + 2 or more non-Tuner monsters // Once per turn, during your Main Phase, you can activate this effect to have this card become unaffected by the effects of Spell/Trap Cards until the End Phase. During the End Phase, if this face-up card on the field was destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard this turn, you can remove from play 1 ""Nordic Ascendant"" Tuner monster from your Graveyard to Special Summon this card from the Graveyard. When this card is Special Summoned by this effect, you can draw 1 card.",16.91,22.99,81.73,23.73,,Unlimited,Fairy,
39279,"Odin, Father of the Aesir (Ghost Rare)",Odin Father of the Aesir Ghost Rare,https://tcgplayer-cdn.tcgplayer.com/product/39279_200w.jpg,2,302,https://cpt.tcgcsv.com/CKk,2022-05-10T13:22:11.25,1,STOR-EN040,Ghost Rare,LIGHT,Synchro/Effect Monster,4000,3500,"1 ""Nordic Ascendant"" Tuner + 2 or more non-Tuner monsters // Once per turn, during your Main Phase, you can activate this effect to have this card become unaffected by the effects of Spell/Trap Cards until the End Phase. During the End Phase, if this face-up card on the field was destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard this turn, you can remove from play 1 ""Nordic Ascendant"" Tuner monster from your Graveyard to Special Summon this card from the Graveyard. When this card is Special Summoned by this effect, you can draw 1 card.",31.39,62.81,249.98,73.72,,1st Edition,Fairy,
39280,Odin's Eye,Odins Eye,https://tcgplayer-cdn.tcgplayer.com/product/39280_200w.jpg,2,302,https://cpt.tcgcsv.com/DKk,2013-05-09T12:13:41.653,1,STOR-EN072,Common,TRAP,Normal Trap,0,0,"Once per turn, during both player's Standby Phase, you can select 1 face-up ""Aesir"" monster you control. If you do, negate its effects until the End Phase, and look at either your opponent's hand or all Set cards they control. Your opponent cannot activate the effects of Spells, Traps, or Effect Monsters in response to this effect's activation.",0.01,0.2,1.0,0.13,,Unlimited,,
39280,Odin's Eye,Odins Eye,https://tcgplayer-cdn.tcgplayer.com/product/39280_200w.jpg,2,302,https://cpt.tcgcsv.com/DKk,2013-05-09T12:13:41.653,1,STOR-EN072,Common,TRAP,Normal Trap,0,0,"Once per turn, during both player's Standby Phase, you can select 1 face-up ""Aesir"" monster you control. If you do, negate its effects until the End Phase, and look at either your opponent's hand or all Set cards they control. Your opponent cannot activate the effects of Spells, Traps, or Effect Monsters in response to this effect's activation.",0.05,0.22,1.8,0.21,,1st Edition,,
39281,Overpowering Eye,Overpowering Eye,https://tcgplayer-cdn.tcgplayer.com/product/39281_200w.jpg,2,302,https://cpt.tcgcsv.com/FKk,2013-05-09T12:13:41.653,1,STOR-EN094,Rare,SPELL,Normal Spell,0,0,Select 1 face-up Zombie-Type monster you control with 2000 or less ATK. It can attack your opponent directly this turn.,0.15,0.28,1.0,0.24,,Unlimited,,
39281,Overpowering Eye,Overpowering Eye,https://tcgplayer-cdn.tcgplayer.com/product/39281_200w.jpg,2,302,https://cpt.tcgcsv.com/FKk,2013-05-09T12:13:41.653,1,STOR-EN094,Rare,SPELL,Normal Spell,0,0,Select 1 face-up Zombie-Type monster you control with 2000 or less ATK. It can attack your opponent directly this turn.,0.1,0.27,2.0,0.37,,1st Edition,,
39282,Resonator Engine,Resonator Engine,https://tcgplayer-cdn.tcgplayer.com/product/39282_200w.jpg,2,302,https://cpt.tcgcsv.com/GKk,2013-05-09T12:13:41.653,1,STOR-EN056,Common,SPELL,Normal Spell,0,0,"Select 2 ""Resonator"" monsters in your Graveyard. Add 1 Level 4 monster from your Deck to your hand and return selected monsters in your Graveyard to the Deck.",0.01,0.2,1.32,0.15,,Unlimited,,
39282,Resonator Engine,Resonator Engine,https://tcgplayer-cdn.tcgplayer.com/product/39282_200w.jpg,2,302,https://cpt.tcgcsv.com/GKk,2013-05-09T12:13:41.653,1,STOR-EN056,Common,SPELL,Normal Spell,0,0,"Select 2 ""Resonator"" monsters in your Graveyard. Add 1 Level 4 monster from your Deck to your hand and return selected monsters in your Graveyard to the Deck.",0.05,0.23,1.8,0.13,,1st Edition,,
