productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType
67621,Brotherhood of the Fire Fist - Snake,Brotherhood of the Fire Fist Snake,https://tcgplayer-cdn.tcgplayer.com/product/67621_200w.jpg,2,576,https://cpt.tcgcsv.com/r3z,2024-03-28T16:10:12.323,1,CBLZ-EN026,Super Rare,FIRE,Effect Monster,1800,600,"Once per turn, if a ""Fire Formation"" Spell/Trap Card(s) is sent to your Graveyard (except during the Damage Step): You can Set 1 ""Fire Formation"" Trap Card directly from your Deck. Once per turn, if you control no other monsters: You can send 2 face-up ""Fire Formation"" Spell/Trap Cards you control to the Graveyard; draw 1 card.",0.3,0.7,5.0,0.51,,Unlimited,Beast-Warrior
67621,Brotherhood of the Fire Fist - Snake,Brotherhood of the Fire Fist Snake,https://tcgplayer-cdn.tcgplayer.com/product/67621_200w.jpg,2,576,https://cpt.tcgcsv.com/r3z,2024-03-28T16:10:12.323,1,CBLZ-EN026,Super Rare,FIRE,Effect Monster,1800,600,"Once per turn, if a ""Fire Formation"" Spell/Trap Card(s) is sent to your Graveyard (except during the Damage Step): You can Set 1 ""Fire Formation"" Trap Card directly from your Deck. Once per turn, if you control no other monsters: You can send 2 face-up ""Fire Formation"" Spell/Trap Cards you control to the Graveyard; draw 1 card.",0.34,0.8,2.5,0.63,,1st Edition,Beast-Warrior
67622,Brotherhood of the Fire Fist - Swallow,Brotherhood of the Fire Fist Swallow,https://tcgplayer-cdn.tcgplayer.com/product/67622_200w.jpg,2,576,https://cpt.tcgcsv.com/s3z,2024-03-28T16:10:12.4,1,CBLZ-EN027,Super Rare,FIRE,Effect Monster,2000,800,"You can Special Summon this card (from your hand) by sending 3 face-up ""Fire Formation"" Spell/Trap Cards you control to the Graveyard. When this card is Normal or Special Summoned: You can Set 1 ""Fire Formation"" Trap Card directly from your Deck. You can only use this effect of ""Brotherhood of the Fire Fist - Swallow"" once per turn. Face-up Beast-Warrior-Type monsters cannot be targeted by your opponent's card effects.",0.38,0.69,5.0,0.47,,Unlimited,Beast-Warrior
67622,Brotherhood of the Fire Fist - Swallow,Brotherhood of the Fire Fist Swallow,https://tcgplayer-cdn.tcgplayer.com/product/67622_200w.jpg,2,576,https://cpt.tcgcsv.com/s3z,2024-03-28T16:10:12.4,1,CBLZ-EN027,Super Rare,FIRE,Effect Monster,2000,800,"You can Special Summon this card (from your hand) by sending 3 face-up ""Fire Formation"" Spell/Trap Cards you control to the Graveyard. When this card is Normal or Special Summoned: You can Set 1 ""Fire Formation"" Trap Card directly from your Deck. You can only use this effect of ""Brotherhood of the Fire Fist - Swallow"" once per turn. Face-up Beast-Warrior-Type monsters cannot be targeted by your opponent's card effects.",0.43,0.9,4.89,0.58,,1st Edition,Beast-Warrior
67623,Hazy Flame Cerbereus,Hazy Flame Cerbereus,https://tcgplayer-cdn.tcgplayer.com/product/67623_200w.jpg,2,576,https://cpt.tcgcsv.com/t3z,2024-03-28T16:10:12.473,1,CBLZ-EN028,Common,FIRE,Effect Monster,2000,200,"You can Normal Summon this card without Tributing, but its original ATK becomes 1000. Your opponent cannot target this card with card effects. When this card is destroyed and sent to the Graveyard: You can add 1 ""Hazy"" card from your Deck to your hand.",0.1,0.24,1.0,0.2,,Unlimited,Beast
67623,Hazy Flame Cerbereus,Hazy Flame Cerbereus,https://tcgplayer-cdn.tcgplayer.com/product/67623_200w.jpg,2,576,https://cpt.tcgcsv.com/t3z,2024-03-28T16:10:12.473,1,CBLZ-EN028,Common,FIRE,Effect Monster,2000,200,"You can Normal Summon this card without Tributing, but its original ATK becomes 1000. Your opponent cannot target this card with card effects. When this card is destroyed and sent to the Graveyard: You can add 1 ""Hazy"" card from your Deck to your hand.",0.05,0.25,6.3,0.17,,1st Edition,Beast
67624,Hazy Flame Griffin,Hazy Flame Griffin,https://tcgplayer-cdn.tcgplayer.com/product/67624_200w.jpg,2,576,https://cpt.tcgcsv.com/v3z,2024-03-28T16:10:12.68,1,CBLZ-EN029,Common,FIRE,Effect Monster,200,2100,"If your opponent controls a monster, and all the monsters (if any) on your side of the field and in your Graveyard are FIRE (and only FIRE), you can Special Summon this card (from your hand). Your opponent cannot target this card with card effects.",0.05,0.24,1.41,0.21,,Unlimited,Winged Beast
67624,Hazy Flame Griffin,Hazy Flame Griffin,https://tcgplayer-cdn.tcgplayer.com/product/67624_200w.jpg,2,576,https://cpt.tcgcsv.com/v3z,2024-03-28T16:10:12.68,1,CBLZ-EN029,Common,FIRE,Effect Monster,200,2100,"If your opponent controls a monster, and all the monsters (if any) on your side of the field and in your Graveyard are FIRE (and only FIRE), you can Special Summon this card (from your hand). Your opponent cannot target this card with card effects.",0.05,0.25,1.99,0.11,,1st Edition,Winged Beast
67625,Hazy Flame Sphynx,Hazy Flame Sphynx,https://tcgplayer-cdn.tcgplayer.com/product/67625_200w.jpg,2,576,https://cpt.tcgcsv.com/w3z,2024-03-28T16:10:12.827,1,CBLZ-EN030,Common,FIRE,Effect Monster,1900,1900,"Your opponent cannot target this card with card effects. You can declare 1 card type (Monster, Spell, or Trap); send the top card of your Deck to the Graveyard, then if it was the declared card type, you can Special Summon 1 FIRE monster from your hand or Graveyard. You can only use this effect of ""Hazy Flame Sphynx"" once per turn.",0.05,0.24,0.99,0.2,,Unlimited,Beast-Warrior
67625,Hazy Flame Sphynx,Hazy Flame Sphynx,https://tcgplayer-cdn.tcgplayer.com/product/67625_200w.jpg,2,576,https://cpt.tcgcsv.com/w3z,2024-03-28T16:10:12.827,1,CBLZ-EN030,Common,FIRE,Effect Monster,1900,1900,"Your opponent cannot target this card with card effects. You can declare 1 card type (Monster, Spell, or Trap); send the top card of your Deck to the Graveyard, then if it was the declared card type, you can Special Summon 1 FIRE monster from your hand or Graveyard. You can only use this effect of ""Hazy Flame Sphynx"" once per turn.",0.05,0.25,1.99,0.16,,1st Edition,Beast-Warrior
67626,Hazy Flame Peryton,Hazy Flame Peryton,https://tcgplayer-cdn.tcgplayer.com/product/67626_200w.jpg,2,576,https://cpt.tcgcsv.com/x3z,2024-03-28T16:10:12.94,1,CBLZ-EN031,Rare,FIRE,Effect Monster,1600,1700,"Cannot be Special Summoned, except by a ""Hazy Flame"" monster's effect. Your opponent cannot target this card with card effects. You can send 1 FIRE monster from your hand to the Graveyard and Tribute this card; Special Summon 2 ""Hazy Flame"" monsters from your Deck. You can only use this effect of ""Hazy Flame Peryton"" once per turn.",0.02,0.34,1.0,0.36,,Unlimited,Pyro
67626,Hazy Flame Peryton,Hazy Flame Peryton,https://tcgplayer-cdn.tcgplayer.com/product/67626_200w.jpg,2,576,https://cpt.tcgcsv.com/x3z,2024-03-28T16:10:12.94,1,CBLZ-EN031,Rare,FIRE,Effect Monster,1600,1700,"Cannot be Special Summoned, except by a ""Hazy Flame"" monster's effect. Your opponent cannot target this card with card effects. You can send 1 FIRE monster from your hand to the Graveyard and Tribute this card; Special Summon 2 ""Hazy Flame"" monsters from your Deck. You can only use this effect of ""Hazy Flame Peryton"" once per turn.",0.15,0.27,1.5,0.2,,1st Edition,Pyro
67627,Mermail Abyssdine,Mermail Abyssdine,https://tcgplayer-cdn.tcgplayer.com/product/67627_200w.jpg,2,576,https://cpt.tcgcsv.com/z3z,2024-03-28T16:10:13.037,1,CBLZ-EN032,Super Rare,WATER,Effect Monster,1000,200,"When this card is added from your Deck or Graveyard to your hand by a card effect, if you control a face-up ""Mermail"" monster: You can Special Summon this card from your hand. When this card is Special Summoned by the effect of a ""Mermail"" monster: You can target 1 Level 3 or lower ""Mermail"" monster in your Graveyard; Special Summon that target. You can only use 1 ""Mermail Abyssdine"" effect per turn, and only once that turn.",1.06,1.72,4.23,1.58,,Unlimited,Aqua
67627,Mermail Abyssdine,Mermail Abyssdine,https://tcgplayer-cdn.tcgplayer.com/product/67627_200w.jpg,2,576,https://cpt.tcgcsv.com/z3z,2024-03-28T16:10:13.037,1,CBLZ-EN032,Super Rare,WATER,Effect Monster,1000,200,"When this card is added from your Deck or Graveyard to your hand by a card effect, if you control a face-up ""Mermail"" monster: You can Special Summon this card from your hand. When this card is Special Summoned by the effect of a ""Mermail"" monster: You can target 1 Level 3 or lower ""Mermail"" monster in your Graveyard; Special Summon that target. You can only use 1 ""Mermail Abyssdine"" effect per turn, and only once that turn.",1.17,1.64,7.95,1.58,,1st Edition,Aqua
67628,Mermail Abyssnose,Mermail Abyssnose,https://tcgplayer-cdn.tcgplayer.com/product/67628_200w.jpg,2,576,https://cpt.tcgcsv.com/B3z,2024-03-28T16:10:13.147,1,CBLZ-EN033,Common,WATER,Effect Monster,1500,1500,"When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can discard 1 WATER monster to the Graveyard; Special Summon 1 ""Mermail"" monster from your Deck in face-up Defense Position. You can only use the effect of ""Mermail Abyssnose"" once per turn.",0.09,0.25,1.49,0.17,,Unlimited,Fish
67628,Mermail Abyssnose,Mermail Abyssnose,https://tcgplayer-cdn.tcgplayer.com/product/67628_200w.jpg,2,576,https://cpt.tcgcsv.com/B3z,2024-03-28T16:10:13.147,1,CBLZ-EN033,Common,WATER,Effect Monster,1500,1500,"When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can discard 1 WATER monster to the Graveyard; Special Summon 1 ""Mermail"" monster from your Deck in face-up Defense Position. You can only use the effect of ""Mermail Abyssnose"" once per turn.",0.1,0.25,1.43,0.3,,1st Edition,Fish
67629,Mermail Abyssleed,Mermail Abyssleed,https://tcgplayer-cdn.tcgplayer.com/product/67629_200w.jpg,2,576,https://cpt.tcgcsv.com/C3z,2024-03-28T16:10:13.21,1,CBLZ-EN034,Secret Rare,WATER,Effect Monster,2700,1000,"You can discard 3 other WATER monsters to the Graveyard; Special Summon this card from your hand. When you do: You can target 1 ""Abyss-"" Spell/Trap Card in your Graveyard; add that target to your hand. You can Tribute 1 other face-up Attack Position ""Mermail"" monster; send 1 random card from your opponent's hand to the Graveyard. You can only use this effect of ""Mermail Abyssleed"" once per turn.",3.18,5.22,14.95,5.26,,Unlimited,Sea Serpent
67629,Mermail Abyssleed,Mermail Abyssleed,https://tcgplayer-cdn.tcgplayer.com/product/67629_200w.jpg,2,576,https://cpt.tcgcsv.com/C3z,2024-03-28T16:10:13.21,1,CBLZ-EN034,Secret Rare,WATER,Effect Monster,2700,1000,"You can discard 3 other WATER monsters to the Graveyard; Special Summon this card from your hand. When you do: You can target 1 ""Abyss-"" Spell/Trap Card in your Graveyard; add that target to your hand. You can Tribute 1 other face-up Attack Position ""Mermail"" monster; send 1 random card from your opponent's hand to the Graveyard. You can only use this effect of ""Mermail Abyssleed"" once per turn.",4.2,7.09,19.95,5.83,,1st Edition,Sea Serpent
67630,Fool of Prophecy,Fool of Prophecy,https://tcgplayer-cdn.tcgplayer.com/product/67630_200w.jpg,2,576,https://cpt.tcgcsv.com/D3z,2024-03-28T16:10:13.293,1,CBLZ-EN035,Super Rare,EARTH,Effect Monster,1600,900,"Once per turn: You can send 1 ""Spellbook"" Spell Card from your Deck to the Graveyard. During the End Phase of the turn this card activated this effect: You can Tribute this card; Special Summon 1 Level 5 or higher DARK Spellcaster-Type monster from your Deck. You must have 5 or more ""Spellbook"" Spell Cards with different names in your Graveyard to activate and to resolve this effect.",0.48,0.82,3.23,0.82,,Unlimited,Spellcaster
67630,Fool of Prophecy,Fool of Prophecy,https://tcgplayer-cdn.tcgplayer.com/product/67630_200w.jpg,2,576,https://cpt.tcgcsv.com/D3z,2024-03-28T16:10:13.293,1,CBLZ-EN035,Super Rare,EARTH,Effect Monster,1600,900,"Once per turn: You can send 1 ""Spellbook"" Spell Card from your Deck to the Graveyard. During the End Phase of the turn this card activated this effect: You can Tribute this card; Special Summon 1 Level 5 or higher DARK Spellcaster-Type monster from your Deck. You must have 5 or more ""Spellbook"" Spell Cards with different names in your Graveyard to activate and to resolve this effect.",0.48,0.87,5.0,0.83,,1st Edition,Spellcaster
67631,Reaper of Prophecy,Reaper of Prophecy,https://tcgplayer-cdn.tcgplayer.com/product/67631_200w.jpg,2,576,https://cpt.tcgcsv.com/F3z,2024-03-28T16:10:13.45,1,CBLZ-EN036,Super Rare,DARK,Effect Monster,2000,1600,"When this card is Normal or Special Summoned: You can activate this effect; apply as many effects as possible, based on the number of ""Spellbook"" Spell Cards with different names in your Graveyard. You can only use the effect of ""Reaper of Prophecy"" once per turn. // *3 or more: This card gains 600 ATK. // *4 or more: Add 1 ""Spellbook"" Spell Card from your Deck to your hand. // *5 or more: Special Summon 1 Level 5 or higher DARK Spellcaster-Type monster from your Deck.",0.5,1.15,5.49,1.11,,Unlimited,Spellcaster
67631,Reaper of Prophecy,Reaper of Prophecy,https://tcgplayer-cdn.tcgplayer.com/product/67631_200w.jpg,2,576,https://cpt.tcgcsv.com/F3z,2024-03-28T16:10:13.45,1,CBLZ-EN036,Super Rare,DARK,Effect Monster,2000,1600,"When this card is Normal or Special Summoned: You can activate this effect; apply as many effects as possible, based on the number of ""Spellbook"" Spell Cards with different names in your Graveyard. You can only use the effect of ""Reaper of Prophecy"" once per turn. // *3 or more: This card gains 600 ATK. // *4 or more: Add 1 ""Spellbook"" Spell Card from your Deck to your hand. // *5 or more: Special Summon 1 Level 5 or higher DARK Spellcaster-Type monster from your Deck.",0.46,1.02,5.0,1.03,,1st Edition,Spellcaster
67632,Brushfire Knight,Brushfire Knight,https://tcgplayer-cdn.tcgplayer.com/product/67632_200w.jpg,2,576,https://cpt.tcgcsv.com/G3z,2024-03-28T16:10:13.563,1,CBLZ-EN037,Rare,FIRE,Effect Monster,1400,1200,"When another FIRE monster you control is destroyed and sent to the Graveyard: Send 1 FIRE monster from your Deck to the Graveyard. When this card on the field is destroyed and sent to the Graveyard: Send 1 FIRE monster from your Deck to the Graveyard. You can only use the effect of ""Brushfire Knight"" once per turn.",0.07,0.25,1.37,0.19,,Unlimited,Warrior
67632,Brushfire Knight,Brushfire Knight,https://tcgplayer-cdn.tcgplayer.com/product/67632_200w.jpg,2,576,https://cpt.tcgcsv.com/G3z,2024-03-28T16:10:13.563,1,CBLZ-EN037,Rare,FIRE,Effect Monster,1400,1200,"When another FIRE monster you control is destroyed and sent to the Graveyard: Send 1 FIRE monster from your Deck to the Graveyard. When this card on the field is destroyed and sent to the Graveyard: Send 1 FIRE monster from your Deck to the Graveyard. You can only use the effect of ""Brushfire Knight"" once per turn.",0.04,0.25,1.42,0.16,,1st Edition,Warrior
67633,Inari Fire,Inari Fire,https://tcgplayer-cdn.tcgplayer.com/product/67633_200w.jpg,2,576,https://cpt.tcgcsv.com/H3z,2024-03-28T16:10:13.663,1,CBLZ-EN038,Common,FIRE,Effect Monster,1500,200,"If you control a face-up Spellcaster-Type monster, you can Special Summon this card (from your hand). During your next Standby Phase after this card was destroyed by a card effect and sent to the Graveyard: Special Summon this card from the Graveyard. You can only control 1 face-up ""Inari Fire"".",0.05,0.25,1.49,0.26,,Unlimited,Pyro
67633,Inari Fire,Inari Fire,https://tcgplayer-cdn.tcgplayer.com/product/67633_200w.jpg,2,576,https://cpt.tcgcsv.com/H3z,2024-03-28T16:10:13.663,1,CBLZ-EN038,Common,FIRE,Effect Monster,1500,200,"If you control a face-up Spellcaster-Type monster, you can Special Summon this card (from your hand). During your next Standby Phase after this card was destroyed by a card effect and sent to the Graveyard: Special Summon this card from the Graveyard. You can only control 1 face-up ""Inari Fire"".",0.1,0.28,1.49,0.33,,1st Edition,Pyro
67634,Valkyrian Knight,Valkyrian Knight,https://tcgplayer-cdn.tcgplayer.com/product/67634_200w.jpg,2,576,https://cpt.tcgcsv.com/J3z,2024-03-28T16:10:13.75,1,CBLZ-EN039,Super Rare,FIRE,Effect Monster,1900,1200,"Your opponent cannot target face-up Warrior-Type monsters for an attack, except ""Valkyrian Knight"". When this card is destroyed by battle and sent to the Graveyard: You can banish both this card and 1 other Warrior-Type monster from your Graveyard to target 1 Level 5 or higher Warrior-Type monster in your Graveyard; Special Summon that target.",0.5,0.96,4.98,0.72,,Unlimited,Warrior
67634,Valkyrian Knight,Valkyrian Knight,https://tcgplayer-cdn.tcgplayer.com/product/67634_200w.jpg,2,576,https://cpt.tcgcsv.com/J3z,2024-03-28T16:10:13.75,1,CBLZ-EN039,Super Rare,FIRE,Effect Monster,1900,1200,"Your opponent cannot target face-up Warrior-Type monsters for an attack, except ""Valkyrian Knight"". When this card is destroyed by battle and sent to the Graveyard: You can banish both this card and 1 other Warrior-Type monster from your Graveyard to target 1 Level 5 or higher Warrior-Type monster in your Graveyard; Special Summon that target.",0.73,1.0,4.99,0.81,,1st Edition,Warrior
67635,Pyrorex the Elemental Lord,Pyrorex the Elemental Lord,https://tcgplayer-cdn.tcgplayer.com/product/67635_200w.jpg,2,576,https://cpt.tcgcsv.com/K3z,2024-03-28T16:10:13.833,1,CBLZ-EN040,Secret Rare,FIRE,Effect Monster,2800,2200,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 FIRE monsters in your Graveyard, and cannot be Special Summoned by other ways. When this card is Special Summoned: You can target 1 monster your opponent controls; destroy it, and if you do, inflict damage to both players equal to half of its original ATK. You can only use the effect of ""Pyrorex the Elemental Lord"" once per turn. If this card leaves the field, skip the Battle Phase of your next turn.",0.91,1.27,4.99,0.99,,Unlimited,Dinosaur
67635,Pyrorex the Elemental Lord,Pyrorex the Elemental Lord,https://tcgplayer-cdn.tcgplayer.com/product/67635_200w.jpg,2,576,https://cpt.tcgcsv.com/K3z,2024-03-28T16:10:13.833,1,CBLZ-EN040,Secret Rare,FIRE,Effect Monster,2800,2200,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 FIRE monsters in your Graveyard, and cannot be Special Summoned by other ways. When this card is Special Summoned: You can target 1 monster your opponent controls; destroy it, and if you do, inflict damage to both players equal to half of its original ATK. You can only use the effect of ""Pyrorex the Elemental Lord"" once per turn. If this card leaves the field, skip the Battle Phase of your next turn.",0.77,1.79,7.0,1.77,,1st Edition,Dinosaur
67636,Pyrotech Mech - Shiryu,Pyrotech Mech Shiryu,https://tcgplayer-cdn.tcgplayer.com/product/67636_200w.jpg,2,576,https://cpt.tcgcsv.com/L3z,2024-03-28T16:10:13.98,1,CBLZ-EN041,Common,FIRE,Effect Monster,2900,1800,"You can Normal Summon this card by Tributing 1 monster. If you do, during each of your End Phases: Take 1000 damage. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.",0.02,0.2,1.95,0.1,,Unlimited,Pyro
67636,Pyrotech Mech - Shiryu,Pyrotech Mech Shiryu,https://tcgplayer-cdn.tcgplayer.com/product/67636_200w.jpg,2,576,https://cpt.tcgcsv.com/L3z,2024-03-28T16:10:13.98,1,CBLZ-EN041,Common,FIRE,Effect Monster,2900,1800,"You can Normal Summon this card by Tributing 1 monster. If you do, during each of your End Phases: Take 1000 damage. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.",0.04,0.23,1.49,0.11,,1st Edition,Pyro
67637,Leotaur,Leotaur,https://tcgplayer-cdn.tcgplayer.com/product/67637_200w.jpg,2,576,https://cpt.tcgcsv.com/M3z,2024-03-28T16:10:14.09,1,CBLZ-EN042,Common,EARTH,Effect Monster,1500,1600,"If this card battles a non-Normal Monster, it gains 500 ATK during the Damage Step only.",0.05,0.2,1.49,0.12,,Unlimited,Beast-Warrior
67637,Leotaur,Leotaur,https://tcgplayer-cdn.tcgplayer.com/product/67637_200w.jpg,2,576,https://cpt.tcgcsv.com/M3z,2024-03-28T16:10:14.09,1,CBLZ-EN042,Common,EARTH,Effect Monster,1500,1600,"If this card battles a non-Normal Monster, it gains 500 ATK during the Damage Step only.",0.05,0.23,1.36,0.16,,1st Edition,Beast-Warrior
67638,Star Drawing,Star Drawing,https://tcgplayer-cdn.tcgplayer.com/product/67638_200w.jpg,2,576,https://cpt.tcgcsv.com/N3z,2024-03-28T16:10:14.167,1,CBLZ-EN043,Common,EARTH,Effect Monster,1600,1000,"If this card is used for an Xyz Summon, you can treat it as a Level 5 monster. An Xyz Monster that was Summoned using this card as Xyz Material gains this effect. // *When it is Xyz Summoned: Draw 1 card.",0.03,0.27,1.41,0.11,,Unlimited,Spellcaster
67638,Star Drawing,Star Drawing,https://tcgplayer-cdn.tcgplayer.com/product/67638_200w.jpg,2,576,https://cpt.tcgcsv.com/N3z,2024-03-28T16:10:14.167,1,CBLZ-EN043,Common,EARTH,Effect Monster,1600,1000,"If this card is used for an Xyz Summon, you can treat it as a Level 5 monster. An Xyz Monster that was Summoned using this card as Xyz Material gains this effect. // *When it is Xyz Summoned: Draw 1 card.",0.05,0.3,1.39,0.1,,1st Edition,Spellcaster
67639,Red Duston,Red Duston,https://tcgplayer-cdn.tcgplayer.com/product/67639_200w.jpg,2,576,https://cpt.tcgcsv.com/P3z,2024-03-28T16:10:14.263,1,CBLZ-EN044,Common,FIRE,Effect Monster,0,1000,"This card cannot be Tributed, or be used for a Fusion, Synchro, or Xyz Summon. When this card on the field is destroyed: Inflict 500 damage to its controller. You can only control 1 face-up ""Red Duston"".",0.1,0.25,1.88,0.17,,Unlimited,Fiend
67639,Red Duston,Red Duston,https://tcgplayer-cdn.tcgplayer.com/product/67639_200w.jpg,2,576,https://cpt.tcgcsv.com/P3z,2024-03-28T16:10:14.263,1,CBLZ-EN044,Common,FIRE,Effect Monster,0,1000,"This card cannot be Tributed, or be used for a Fusion, Synchro, or Xyz Summon. When this card on the field is destroyed: Inflict 500 damage to its controller. You can only control 1 face-up ""Red Duston"".",0.1,0.34,1.89,0.11,,1st Edition,Fiend
67640,Number 92: Heart-eartH Dragon,Number 92 Heart eartH Dragon ultra,https://tcgplayer-cdn.tcgplayer.com/product/67640_200w.jpg,2,576,https://cpt.tcgcsv.com/Q3z,2024-03-28T16:10:14.357,1,CBLZ-EN045,Ultra Rare,DARK,Xyz/Effect Monster,0,0,"3 Level 9 monsters // Cannot be destroyed by battle. Your opponent takes any Battle Damage you would have taken from battles involving this card. During your opponent's End Phase: You can detach 1 Xyz Material from this card; banish all cards that your opponent Normal Summoned, Special Summoned, or Set this turn. If this card is destroyed while it has an Xyz Material: You can Special Summon it from the Graveyard. When you do: It gains 1000 ATK for each card currently banished.",1.85,5.78,31.99,2.28,,Unlimited,Dragon
67640,Number 92: Heart-eartH Dragon,Number 92 Heart eartH Dragon ultra,https://tcgplayer-cdn.tcgplayer.com/product/67640_200w.jpg,2,576,https://cpt.tcgcsv.com/Q3z,2024-03-28T16:10:14.357,1,CBLZ-EN045,Ultra Rare,DARK,Xyz/Effect Monster,0,0,"3 Level 9 monsters // Cannot be destroyed by battle. Your opponent takes any Battle Damage you would have taken from battles involving this card. During your opponent's End Phase: You can detach 1 Xyz Material from this card; banish all cards that your opponent Normal Summoned, Special Summoned, or Set this turn. If this card is destroyed while it has an Xyz Material: You can Special Summon it from the Graveyard. When you do: It gains 1000 ATK for each card currently banished.",2.29,3.78,36.99,3.2,,1st Edition,Dragon
67641,Number 53: Heart-eartH,Number 53 Heart eartH ultra,https://tcgplayer-cdn.tcgplayer.com/product/67641_200w.jpg,2,576,https://cpt.tcgcsv.com/R3z,2024-03-28T16:10:14.437,1,CBLZ-EN046,Ultra Rare,DARK,Xyz/Effect Monster,100,100,"3 Level 5 monsters // Once per turn, when this card is targeted for an attack: This card gains ATK equal to the original ATK of the attacking monster until the End Phase. If this face-up card on the field would be destroyed, you can detach 1 Xyz Material from this card instead. When this card on the field is destroyed by a card effect while it has no Xyz Materials: You can Special Summon 1 ""Number 92: Heart-eartH Dragon"" from your Extra Deck and attach this card from the Graveyard to it as an Xyz Material.",5.0,6.99,19.99,5.32,,Unlimited,Fiend
67641,Number 53: Heart-eartH,Number 53 Heart eartH ultra,https://tcgplayer-cdn.tcgplayer.com/product/67641_200w.jpg,2,576,https://cpt.tcgcsv.com/R3z,2024-03-28T16:10:14.437,1,CBLZ-EN046,Ultra Rare,DARK,Xyz/Effect Monster,100,100,"3 Level 5 monsters // Once per turn, when this card is targeted for an attack: This card gains ATK equal to the original ATK of the attacking monster until the End Phase. If this face-up card on the field would be destroyed, you can detach 1 Xyz Material from this card instead. When this card on the field is destroyed by a card effect while it has no Xyz Materials: You can Special Summon 1 ""Number 92: Heart-eartH Dragon"" from your Extra Deck and attach this card from the Graveyard to it as an Xyz Material.",5.67,7.1,10.0,7.25,,1st Edition,Fiend
67642,ZW - Leo Arms,ZW Leo Arms ultra,https://tcgplayer-cdn.tcgplayer.com/product/67642_200w.jpg,2,576,https://cpt.tcgcsv.com/S3z,2024-03-28T16:10:14.533,1,CBLZ-EN047,Ultra Rare,LIGHT,Xyz/Effect Monster,3000,1200,"2 Level 5 monsters // This card cannot attack your opponent directly. Once per turn: You can detach 1 Xyz Material from this card; add 1 ""ZW"" monster from your Deck to your hand. You can target 1 face-up ""Utopia"" monster you control; equip this card you control to that target. It gains 3000 ATK. During the Battle Phase, if the equipped monster attacked: You can send this Equip Card to the Graveyard; during this Battle Phase, the equipped monster can attack an opponent's monster once again.",0.28,0.75,4.9,0.54,,Unlimited,Beast
67642,ZW - Leo Arms,ZW Leo Arms ultra,https://tcgplayer-cdn.tcgplayer.com/product/67642_200w.jpg,2,576,https://cpt.tcgcsv.com/S3z,2024-03-28T16:10:14.533,1,CBLZ-EN047,Ultra Rare,LIGHT,Xyz/Effect Monster,3000,1200,"2 Level 5 monsters // This card cannot attack your opponent directly. Once per turn: You can detach 1 Xyz Material from this card; add 1 ""ZW"" monster from your Deck to your hand. You can target 1 face-up ""Utopia"" monster you control; equip this card you control to that target. It gains 3000 ATK. During the Battle Phase, if the equipped monster attacked: You can send this Equip Card to the Graveyard; during this Battle Phase, the equipped monster can attack an opponent's monster once again.",0.44,0.91,3.99,0.6,,1st Edition,Beast
67643,Brotherhood of the Fire Fist - Tiger King,Brotherhood of the Fire Fist Tiger King Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/67643_200w.jpg,2,576,https://cpt.tcgcsv.com/T3z,2024-03-28T16:10:14.613,1,CBLZ-EN048,Ultra Rare,FIRE,Xyz/Effect Monster,2200,1800,"2 Level 4 Beast-Warrior-Type monsters // When this card is Xyz Summoned: You can Set 1 ""Fire Formation"" Spell/Trap Card directly from your Deck. Once per turn: You can detach 1 Xyz Material from this card; negate the effects of all face-up Effect Monster currently on the field, except Beast-Warrior-Type, until the end of your opponent's turn. When this card is sent from the field to the Graveyard: You can send 3 face-up ""Fire Formation"" Spell/Trap Cards you control to the Graveyard; Special Summon 2 Level 4 or lower Beast-Warrior-Type monsters with the same ATK from your Deck, in face-up Defense Position.",0.5,4.5,5.81,1.31,,Unlimited,Beast-Warrior
67643,Brotherhood of the Fire Fist - Tiger King,Brotherhood of the Fire Fist Tiger King Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/67643_200w.jpg,2,576,https://cpt.tcgcsv.com/T3z,2024-03-28T16:10:14.613,1,CBLZ-EN048,Ultra Rare,FIRE,Xyz/Effect Monster,2200,1800,"2 Level 4 Beast-Warrior-Type monsters // When this card is Xyz Summoned: You can Set 1 ""Fire Formation"" Spell/Trap Card directly from your Deck. Once per turn: You can detach 1 Xyz Material from this card; negate the effects of all face-up Effect Monster currently on the field, except Beast-Warrior-Type, until the end of your opponent's turn. When this card is sent from the field to the Graveyard: You can send 3 face-up ""Fire Formation"" Spell/Trap Cards you control to the Graveyard; Special Summon 2 Level 4 or lower Beast-Warrior-Type monsters with the same ATK from your Deck, in face-up Defense Position.",1.34,2.03,4.0,2.54,,1st Edition,Beast-Warrior
