productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extAttribute,extAttack,extDefense,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extMonsterType,extCardType,extDescription,extUPC
56782,Destiny HERO - Doom Lord,Destiny HERO Doom Lord,https://tcgplayer-cdn.tcgplayer.com/product/56782_200w.jpg,2,245,https://cpt.tcgcsv.com/GKs,2018-11-08T14:08:30.353,1,LCGX-EN122,Common,DARK,0,0,0.3,0.58,1.98,0.42,,1st Edition,,,,
56783,Destiny HERO - Double Dude,Destiny HERO Double Dude,https://tcgplayer-cdn.tcgplayer.com/product/56783_200w.jpg,2,245,https://cpt.tcgcsv.com/HKs,2018-11-08T14:08:44.373,1,LCGX-EN126,Common,DARK,0,0,0.26,0.44,1.97,0.34,0.88,Unlimited,,,,
56783,Destiny HERO - Double Dude,Destiny HERO Double Dude,https://tcgplayer-cdn.tcgplayer.com/product/56783_200w.jpg,2,245,https://cpt.tcgcsv.com/HKs,2018-11-08T14:08:44.373,1,LCGX-EN126,Common,DARK,0,0,0.4,0.68,1.98,0.7,0.68,1st Edition,,,,
56784,Destiny HERO - Dread Servant,Destiny HERO Dread Servant,https://tcgplayer-cdn.tcgplayer.com/product/56784_200w.jpg,2,245,https://cpt.tcgcsv.com/JKs,2018-11-08T14:08:59.263,1,LCGX-EN137,Common,DARK,0,0,0.1,0.31,1.41,0.11,,Unlimited,,,,
56784,Destiny HERO - Dread Servant,Destiny HERO Dread Servant,https://tcgplayer-cdn.tcgplayer.com/product/56784_200w.jpg,2,245,https://cpt.tcgcsv.com/JKs,2018-11-08T14:08:59.263,1,LCGX-EN137,Common,DARK,0,0,0.21,0.42,1.53,0.22,,1st Edition,,,,
56785,Destiny HERO - Dreadmaster,Destiny HERO Dreadmaster,https://tcgplayer-cdn.tcgplayer.com/product/56785_200w.jpg,2,245,https://cpt.tcgcsv.com/KKs,2018-11-08T14:09:13.943,1,LCGX-EN125,Super Rare,DARK,0,0,0.39,0.87,3.01,0.79,,Unlimited,,,,
56785,Destiny HERO - Dreadmaster,Destiny HERO Dreadmaster,https://tcgplayer-cdn.tcgplayer.com/product/56785_200w.jpg,2,245,https://cpt.tcgcsv.com/KKs,2018-11-08T14:09:13.943,1,LCGX-EN125,Super Rare,DARK,0,0,0.64,1.0,2.41,0.88,,1st Edition,,,,
56786,Destiny HERO - Dunker,Destiny HERO Dunker,https://tcgplayer-cdn.tcgplayer.com/product/56786_200w.jpg,2,245,https://cpt.tcgcsv.com/LKs,2021-09-29T12:16:47.71,1,LCGX-EN135,Common,DARK,0,0,0.25,0.48,8.96,0.35,,Unlimited,,,"You can send 1 ""Destiny HERO"" card from your hand to the Graveyard; inflict 500 damage to your opponent.",
56786,Destiny HERO - Dunker,Destiny HERO Dunker,https://tcgplayer-cdn.tcgplayer.com/product/56786_200w.jpg,2,245,https://cpt.tcgcsv.com/LKs,2021-09-29T12:16:47.71,1,LCGX-EN135,Common,DARK,0,0,0.49,3.03,8.99,2.8,2.97,1st Edition,,,"You can send 1 ""Destiny HERO"" card from your hand to the Graveyard; inflict 500 damage to your opponent.",
56787,Destiny HERO - Fear Monger,Destiny HERO Fear Monger,https://tcgplayer-cdn.tcgplayer.com/product/56787_200w.jpg,2,245,https://cpt.tcgcsv.com/MKs,2018-11-08T14:09:45.25,1,LCGX-EN130,Common,DARK,0,0,0.2,0.74,2.99,0.53,,Unlimited,,,,
56787,Destiny HERO - Fear Monger,Destiny HERO Fear Monger,https://tcgplayer-cdn.tcgplayer.com/product/56787_200w.jpg,2,245,https://cpt.tcgcsv.com/MKs,2018-11-08T14:09:45.25,1,LCGX-EN130,Common,DARK,0,0,0.34,0.72,8.15,0.74,,1st Edition,,,,
56788,Destiny HERO - Malicious,Destiny HERO Malicious,https://tcgplayer-cdn.tcgplayer.com/product/56788_200w.jpg,2,245,https://cpt.tcgcsv.com/NKs,2018-11-08T14:10:13.143,1,LCGX-EN132,Common,DARK,0,0,0.24,0.71,5.97,0.24,,Unlimited,,,,
56788,Destiny HERO - Malicious,Destiny HERO Malicious,https://tcgplayer-cdn.tcgplayer.com/product/56788_200w.jpg,2,245,https://cpt.tcgcsv.com/NKs,2018-11-08T14:10:13.143,1,LCGX-EN132,Common,DARK,0,0,0.22,0.58,2.99,0.55,,1st Edition,,,,
56789,Destiny HERO - Plasma,Destiny HERO Plasma,https://tcgplayer-cdn.tcgplayer.com/product/56789_200w.jpg,2,245,https://cpt.tcgcsv.com/PKs,2021-11-03T13:57:44.263,1,LCGX-EN134,Super Rare,DARK,1900,600,0.46,1.25,4.99,1.36,4.99,Unlimited,Warrior,Effect Monster,Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing 3 monsters. Negate the effects of face-up monsters while your opponent controls them. Once per turn: You can target 1 monster your opponent controls; equip that target to this card (max. 1). This card gains ATK equal to half the original ATK of the monster equipped to it by this effect.,
56789,Destiny HERO - Plasma,Destiny HERO Plasma,https://tcgplayer-cdn.tcgplayer.com/product/56789_200w.jpg,2,245,https://cpt.tcgcsv.com/PKs,2021-11-03T13:57:44.263,1,LCGX-EN134,Super Rare,DARK,1900,600,0.5,1.5,5.97,1.16,,1st Edition,Warrior,Effect Monster,Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing 3 monsters. Negate the effects of face-up monsters while your opponent controls them. Once per turn: You can target 1 monster your opponent controls; equip that target to this card (max. 1). This card gains ATK equal to half the original ATK of the monster equipped to it by this effect.,
56790,Destiny Mirage,Destiny Mirage,https://tcgplayer-cdn.tcgplayer.com/product/56790_200w.jpg,2,245,https://cpt.tcgcsv.com/QKs,2018-11-08T14:10:46.14,1,LCGX-EN151,Rare,TRAP,0,0,0.12,0.26,1.49,0.16,,Unlimited,,,,
56790,Destiny Mirage,Destiny Mirage,https://tcgplayer-cdn.tcgplayer.com/product/56790_200w.jpg,2,245,https://cpt.tcgcsv.com/QKs,2018-11-08T14:10:46.14,1,LCGX-EN151,Rare,TRAP,0,0,0.11,0.33,1.41,0.14,,1st Edition,,,,
56791,Destiny Signal,Destiny Signal,https://tcgplayer-cdn.tcgplayer.com/product/56791_200w.jpg,2,245,https://cpt.tcgcsv.com/RKs,2018-11-08T14:10:59.953,1,LCGX-EN148,Common,TRAP,0,0,0.05,0.25,1.36,0.13,0.11,Unlimited,,,,
56791,Destiny Signal,Destiny Signal,https://tcgplayer-cdn.tcgplayer.com/product/56791_200w.jpg,2,245,https://cpt.tcgcsv.com/RKs,2018-11-08T14:10:59.953,1,LCGX-EN148,Common,TRAP,0,0,0.1,0.3,1.47,0.11,,1st Edition,,,,
56792,Dimensional Fissure,Dimensional Fissure,https://tcgplayer-cdn.tcgplayer.com/product/56792_200w.jpg,2,245,https://cpt.tcgcsv.com/SKs,2022-07-02T10:16:49.157,1,LCGX-EN215,Secret Rare,SPELL,0,0,2.13,2.96,19.99,2.41,2.75,Unlimited,,Normal Spell,Any monster sent to the Graveyard is removed from play instead.,
56792,Dimensional Fissure,Dimensional Fissure,https://tcgplayer-cdn.tcgplayer.com/product/56792_200w.jpg,2,245,https://cpt.tcgcsv.com/SKs,2022-07-02T10:16:49.157,1,LCGX-EN215,Secret Rare,SPELL,0,0,2.69,4.98,45.99,4.85,3.19,1st Edition,,Normal Spell,Any monster sent to the Graveyard is removed from play instead.,
56793,Dimensional Prison,Dimensional Prison,https://tcgplayer-cdn.tcgplayer.com/product/56793_200w.jpg,2,245,https://cpt.tcgcsv.com/TKs,2018-11-08T14:11:32.243,1,LCGX-EN220,Ultra Rare,TRAP,0,0,7.98,10.41,37.46,10.16,,Unlimited,,Normal Trap,Activate only when your opponent declares an attack. Remove from play the attacking monster.,
56793,Dimensional Prison,Dimensional Prison,https://tcgplayer-cdn.tcgplayer.com/product/56793_200w.jpg,2,245,https://cpt.tcgcsv.com/TKs,2018-11-08T14:11:32.243,1,LCGX-EN220,Ultra Rare,TRAP,0,0,11.48,15.14,99.99,14.97,,1st Edition,,Normal Trap,Activate only when your opponent declares an attack. Remove from play the attacking monster.,
56794,Double-Edged Sword Technique,Double Edged Sword Technique,https://tcgplayer-cdn.tcgplayer.com/product/56794_200w.jpg,2,245,https://cpt.tcgcsv.com/VKs,2018-11-08T14:11:47.38,1,LCGX-EN264,Common,TRAP,0,0,0.1,0.23,1.13,0.1,,Unlimited,,,,
56794,Double-Edged Sword Technique,Double Edged Sword Technique,https://tcgplayer-cdn.tcgplayer.com/product/56794_200w.jpg,2,245,https://cpt.tcgcsv.com/VKs,2018-11-08T14:11:47.38,1,LCGX-EN264,Common,TRAP,0,0,0.1,0.27,1.51,0.21,,1st Edition,,,,
56795,Dragonic Tactics,Dragonic Tactics,https://tcgplayer-cdn.tcgplayer.com/product/56795_200w.jpg,2,245,https://cpt.tcgcsv.com/WKs,2016-04-18T12:51:15.617,1,LC02-EN012,Ultra Rare,SPELL,0,0,0.01,0.25,2.0,0.19,0.05,Limited,,,,
56796,E - Emergency Call,E Emergency Call,https://tcgplayer-cdn.tcgplayer.com/product/56796_200w.jpg,2,245,https://cpt.tcgcsv.com/XKs,2018-11-08T14:12:09.533,1,LCGX-EN089,Common,SPELL,0,0,0.05,0.75,2.98,0.55,,Unlimited,,,,
56796,E - Emergency Call,E Emergency Call,https://tcgplayer-cdn.tcgplayer.com/product/56796_200w.jpg,2,245,https://cpt.tcgcsv.com/XKs,2018-11-08T14:12:09.533,1,LCGX-EN089,Common,SPELL,0,0,0.15,0.85,2.97,0.62,,1st Edition,,,,
56797,Edge Hammer,Edge Hammer,https://tcgplayer-cdn.tcgplayer.com/product/56797_200w.jpg,2,245,https://cpt.tcgcsv.com/ZKs,2018-11-08T14:12:22.803,1,LCGX-EN113,Common,TRAP,0,0,0.29,0.74,1.49,0.48,,Unlimited,,,,
56797,Edge Hammer,Edge Hammer,https://tcgplayer-cdn.tcgplayer.com/product/56797_200w.jpg,2,245,https://cpt.tcgcsv.com/ZKs,2018-11-08T14:12:22.803,1,LCGX-EN113,Common,TRAP,0,0,0.35,0.62,1.98,0.2,,1st Edition,,,,
56798,Elemental HERO Aqua Neos,Elemental HERO Aqua Neos,https://tcgplayer-cdn.tcgplayer.com/product/56798_200w.jpg,2,245,https://cpt.tcgcsv.com/-Ks,2020-04-06T12:07:31.653,1,LCGX-EN057,Super Rare,WATER,2500,2000,1.26,3.32,22.0,2.94,,Unlimited,Warrior,Fusion/Effect Monster,"""Elemental HERO Neos"" + ""Neo-Spacian Aqua Dolphin""
<br>Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) Once per turn: You can discard 1 card; destroy 1 random card in your opponent's hand. During the End Phase: Shuffle this card into the Extra Deck.",
56798,Elemental HERO Aqua Neos,Elemental HERO Aqua Neos,https://tcgplayer-cdn.tcgplayer.com/product/56798_200w.jpg,2,245,https://cpt.tcgcsv.com/-Ks,2020-04-06T12:07:31.653,1,LCGX-EN057,Super Rare,WATER,2500,2000,2.0,4.36,28.88,3.17,,1st Edition,Warrior,Fusion/Effect Monster,"""Elemental HERO Neos"" + ""Neo-Spacian Aqua Dolphin""
<br>Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) Once per turn: You can discard 1 card; destroy 1 random card in your opponent's hand. During the End Phase: Shuffle this card into the Extra Deck.",
56799,Elemental HERO Avian,Elemental HERO Avian,https://tcgplayer-cdn.tcgplayer.com/product/56799_200w.jpg,2,245,https://cpt.tcgcsv.com/_Ks,2018-11-08T14:23:36.19,1,LCGX-EN001,Common,WIND,0,0,0.12,0.49,1.55,0.07,,Unlimited,,,,
56799,Elemental HERO Avian,Elemental HERO Avian,https://tcgplayer-cdn.tcgplayer.com/product/56799_200w.jpg,2,245,https://cpt.tcgcsv.com/_Ks,2018-11-08T14:23:36.19,1,LCGX-EN001,Common,WIND,0,0,0.21,0.5,2.95,0.3,,1st Edition,,,,
56800,Elemental HERO Avian (Alternate Art),Elemental HERO Avian Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/56800_200w.jpg,2,245,https://cpt.tcgcsv.com/0Ls,2022-08-01T18:21:09.313,1,LCGX-EN002,Secret Rare,WIND,0,0,15.27,19.99,39.89,17.89,35.95,Unlimited,,,,
56800,Elemental HERO Avian (Alternate Art),Elemental HERO Avian Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/56800_200w.jpg,2,245,https://cpt.tcgcsv.com/0Ls,2022-08-01T18:21:09.313,1,LCGX-EN002,Secret Rare,WIND,0,0,15.49,23.97,34.35,29.12,,1st Edition,,,,
56801,Elemental HERO Bladedge,Elemental HERO Bladedge,https://tcgplayer-cdn.tcgplayer.com/product/56801_200w.jpg,2,245,https://cpt.tcgcsv.com/2Ls,2018-11-08T14:25:00.85,1,LCGX-EN013,Common,EARTH,0,0,0.11,0.3,1.55,0.22,,Unlimited,,,,
56801,Elemental HERO Bladedge,Elemental HERO Bladedge,https://tcgplayer-cdn.tcgplayer.com/product/56801_200w.jpg,2,245,https://cpt.tcgcsv.com/2Ls,2018-11-08T14:25:00.85,1,LCGX-EN013,Common,EARTH,0,0,0.1,0.39,1.0,0.25,,1st Edition,,,,
56802,Elemental HERO Bubbleman,Elemental HERO Bubbleman,https://tcgplayer-cdn.tcgplayer.com/product/56802_200w.jpg,2,245,https://cpt.tcgcsv.com/3Ls,2018-11-08T14:25:18.273,1,LCGX-EN012,Common,WATER,0,0,0.24,0.75,2.99,0.71,,Unlimited,,,,
56802,Elemental HERO Bubbleman,Elemental HERO Bubbleman,https://tcgplayer-cdn.tcgplayer.com/product/56802_200w.jpg,2,245,https://cpt.tcgcsv.com/3Ls,2018-11-08T14:25:18.273,1,LCGX-EN012,Common,WATER,0,0,0.25,0.54,3.14,0.43,,1st Edition,,,,
56803,Elemental HERO Burstinatrix,Elemental HERO Burstinatrix,https://tcgplayer-cdn.tcgplayer.com/product/56803_200w.jpg,2,245,https://cpt.tcgcsv.com/5Ls,2018-11-08T14:26:59.247,1,LCGX-EN003,Common,FIRE,0,0,0.21,1.0,4.99,0.94,,Unlimited,,,,
56803,Elemental HERO Burstinatrix,Elemental HERO Burstinatrix,https://tcgplayer-cdn.tcgplayer.com/product/56803_200w.jpg,2,245,https://cpt.tcgcsv.com/5Ls,2018-11-08T14:26:59.247,1,LCGX-EN003,Common,FIRE,0,0,0.3,0.64,3.25,0.6,,1st Edition,,,,
56804,Elemental HERO Burstinatrix (Alternate Art),Elemental HERO Burstinatrix Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/56804_200w.jpg,2,245,https://cpt.tcgcsv.com/6Ls,2018-11-08T14:27:18.097,1,LCGX-EN004,Secret Rare,FIRE,0,0,9.5,10.99,21.99,10.78,,Unlimited,,,,
56804,Elemental HERO Burstinatrix (Alternate Art),Elemental HERO Burstinatrix Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/56804_200w.jpg,2,245,https://cpt.tcgcsv.com/6Ls,2018-11-08T14:27:18.097,1,LCGX-EN004,Secret Rare,FIRE,0,0,9.8,13.82,39.97,16.58,,1st Edition,,,,
56805,Elemental HERO Captain Gold,Elemental HERO Captain Gold,https://tcgplayer-cdn.tcgplayer.com/product/56805_200w.jpg,2,245,https://cpt.tcgcsv.com/7Ls,2021-07-28T13:46:03.543,1,LCGX-EN026,Common,LIGHT,2100,800,1.54,2.0,4.99,1.72,,Unlimited,Warrior,Effect Monster,"You can discard this card to the Graveyard; add 1 ""Skyscraper"" from your Deck to your hand. If ""Skyscraper"" is not face-up on the field, destroy this card.",
56805,Elemental HERO Captain Gold,Elemental HERO Captain Gold,https://tcgplayer-cdn.tcgplayer.com/product/56805_200w.jpg,2,245,https://cpt.tcgcsv.com/7Ls,2021-07-28T13:46:03.543,1,LCGX-EN026,Common,LIGHT,2100,800,2.05,2.67,2.99,2.72,,1st Edition,Warrior,Effect Monster,"You can discard this card to the Graveyard; add 1 ""Skyscraper"" from your Deck to your hand. If ""Skyscraper"" is not face-up on the field, destroy this card.",
56806,Elemental HERO Chaos Neos,Elemental HERO Chaos Neos,https://tcgplayer-cdn.tcgplayer.com/product/56806_200w.jpg,2,245,https://cpt.tcgcsv.com/8Ls,2018-12-10T14:00:25.607,1,LCGX-EN065,Ultra Rare,DARK,3000,2500,0.44,0.8,4.99,0.73,0.73,Unlimited,Warrior,Fusion/Effect Monster,"""Elemental HERO Neos"" + ""Neo-Spacian Dark Panther"" + ""Neo-Spacian Glow Moss""
Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization."") Once per turn, during the End Phase: Shuffle this card into the Extra Deck, and if you do, Set all face-up monsters on the field. Once per turn, during your Main Phase 1: You can toss a coin 3 times.
<br>• 3 Heads: Destroy all monsters your opponent controls.
<br>• 2 Heads: For the rest of this turn, the effects of all face-up monsters your opponent controls are negated.
<br>• 1 Head: Return all monsters you control to the hand.",
56806,Elemental HERO Chaos Neos,Elemental HERO Chaos Neos,https://tcgplayer-cdn.tcgplayer.com/product/56806_200w.jpg,2,245,https://cpt.tcgcsv.com/8Ls,2018-12-10T14:00:25.607,1,LCGX-EN065,Ultra Rare,DARK,3000,2500,0.5,2.0,7.95,2.01,4.68,1st Edition,Warrior,Fusion/Effect Monster,"""Elemental HERO Neos"" + ""Neo-Spacian Dark Panther"" + ""Neo-Spacian Glow Moss""
Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization."") Once per turn, during the End Phase: Shuffle this card into the Extra Deck, and if you do, Set all face-up monsters on the field. Once per turn, during your Main Phase 1: You can toss a coin 3 times.
<br>• 3 Heads: Destroy all monsters your opponent controls.
<br>• 2 Heads: For the rest of this turn, the effects of all face-up monsters your opponent controls are negated.
<br>• 1 Head: Return all monsters you control to the hand.",
56807,Elemental HERO Clayman,Elemental HERO Clayman,https://tcgplayer-cdn.tcgplayer.com/product/56807_200w.jpg,2,245,https://cpt.tcgcsv.com/9Ls,2018-11-08T14:33:36.76,1,LCGX-EN005,Common,EARTH,0,0,0.26,0.97,3.99,0.9,,Unlimited,,,,
56807,Elemental HERO Clayman,Elemental HERO Clayman,https://tcgplayer-cdn.tcgplayer.com/product/56807_200w.jpg,2,245,https://cpt.tcgcsv.com/9Ls,2018-11-08T14:33:36.76,1,LCGX-EN005,Common,EARTH,0,0,0.77,1.0,5.0,1.47,,1st Edition,,,,
56808,Elemental HERO Dark Neos,Elemental HERO Dark Neos,https://tcgplayer-cdn.tcgplayer.com/product/56808_200w.jpg,2,245,https://cpt.tcgcsv.com/bLs,2024-12-02T20:48:33.177,1,LCGX-EN059,Secret Rare,DARK,2500,2000,3.65,4.81,25.0,4.75,3.93,Unlimited,Warior,Fusion/Effect Monster,"""Elemental HERO Neos"" + ""Neo-Spacian Dark Panther""
<br>Must be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) If this card is not already targeting a monster with its effect: You can target 1 face-up Effect Monster on the field; while you control this face-up card, that target's effect on the field is negated. During the End Phase. Shuffle this card into the Extra Deck.",
56808,Elemental HERO Dark Neos,Elemental HERO Dark Neos,https://tcgplayer-cdn.tcgplayer.com/product/56808_200w.jpg,2,245,https://cpt.tcgcsv.com/bLs,2024-12-02T20:48:33.177,1,LCGX-EN059,Secret Rare,DARK,2500,2000,4.22,6.83,23.99,6.18,,1st Edition,Warior,Fusion/Effect Monster,"""Elemental HERO Neos"" + ""Neo-Spacian Dark Panther""
<br>Must be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) If this card is not already targeting a monster with its effect: You can target 1 face-up Effect Monster on the field; while you control this face-up card, that target's effect on the field is negated. During the End Phase. Shuffle this card into the Extra Deck.",
56809,Elemental HERO Darkbright,Elemental HERO Darkbright,https://tcgplayer-cdn.tcgplayer.com/product/56809_200w.jpg,2,245,https://cpt.tcgcsv.com/cLs,2020-07-28T13:47:21.26,1,LCGX-EN063,Super Rare,DARK,0,0,1.01,1.92,10.99,1.1,,Unlimited,,,"""Elemental HERO Sparkman"" + ""Elemental HERO Necroshade""
<br>Must be Fusion-Summoned and cannot be Special Summoned by other ways. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. If this card attacks, change it to Defense Position at the end of the Damage Step. If this card is destroyed: Target 1 monster your opponent controls; destroy that target.",
56809,Elemental HERO Darkbright,Elemental HERO Darkbright,https://tcgplayer-cdn.tcgplayer.com/product/56809_200w.jpg,2,245,https://cpt.tcgcsv.com/cLs,2020-07-28T13:47:21.26,1,LCGX-EN063,Super Rare,DARK,0,0,1.19,1.5,9.58,1.5,,1st Edition,,,"""Elemental HERO Sparkman"" + ""Elemental HERO Necroshade""
<br>Must be Fusion-Summoned and cannot be Special Summoned by other ways. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. If this card attacks, change it to Defense Position at the end of the Damage Step. If this card is destroyed: Target 1 monster your opponent controls; destroy that target.",
56810,Elemental HERO Divine Neos,Elemental HERO Divine Neos,https://tcgplayer-cdn.tcgplayer.com/product/56810_200w.jpg,2,245,https://cpt.tcgcsv.com/dLs,2021-08-30T13:57:16.983,1,LCGX-EN077,Ultra Rare,LIGHT,2500,2500,3.16,3.97,11.98,3.98,3.92,Unlimited,Warior,Fusion/Effect Monster,"Must be Fusion Summoned using any 5 ""Neos"", ""Neo Space"", ""Neo-Spacian"", or ""HERO"" monsters, including at least 1 ""Neos"" or ""Neo Space"" monster, 1 ""Neo-Spacian"" monster, and 1 ""HERO"" monster, and cannot be Special Summoned by other ways. Once per turn: You can banish 1 ""Neos"", ""Neo Space"", ""Neo-Spacian"", or ""HERO"" monster from your Graveyard; this card gains 500 ATK, and until the End Phase it also gains the banished monster's effect.",
56810,Elemental HERO Divine Neos,Elemental HERO Divine Neos,https://tcgplayer-cdn.tcgplayer.com/product/56810_200w.jpg,2,245,https://cpt.tcgcsv.com/dLs,2021-08-30T13:57:16.983,1,LCGX-EN077,Ultra Rare,LIGHT,2500,2500,5.46,7.1,32.99,6.09,,1st Edition,Warior,Fusion/Effect Monster,"Must be Fusion Summoned using any 5 ""Neos"", ""Neo Space"", ""Neo-Spacian"", or ""HERO"" monsters, including at least 1 ""Neos"" or ""Neo Space"" monster, 1 ""Neo-Spacian"" monster, and 1 ""HERO"" monster, and cannot be Special Summoned by other ways. Once per turn: You can banish 1 ""Neos"", ""Neo Space"", ""Neo-Spacian"", or ""HERO"" monster from your Graveyard; this card gains 500 ATK, and until the End Phase it also gains the banished monster's effect.",
56811,Elemental HERO Electrum,Elemental HERO Electrum,https://tcgplayer-cdn.tcgplayer.com/product/56811_200w.jpg,2,245,https://cpt.tcgcsv.com/fLs,2022-10-07T13:10:31.843,1,LCGX-EN052,Ultra Rare,LIGHT,2900,2600,2.91,3.5,15.63,4.0,,Unlimited,Warrior,Effect Fusion Monster,"""Elemental HERO Avian"" + ""Elemental HERO Burstinatrix"" + ""Elemental HERO Clayman"" + ""Elemental HERO Bubbleman""
<br>Must be Fusion Summoned. While face-up on the field, this card is also WIND, WATER, FIRE, and EARTH Attribute. When this card is Fusion Summoned: Shuffle all banished cards into the Deck(s). Gains 300 ATK for each monster your opponent controls with the same Attribute as this card.",
56811,Elemental HERO Electrum,Elemental HERO Electrum,https://tcgplayer-cdn.tcgplayer.com/product/56811_200w.jpg,2,245,https://cpt.tcgcsv.com/fLs,2022-10-07T13:10:31.843,1,LCGX-EN052,Ultra Rare,LIGHT,2900,2600,2.5,4.2,5.67,4.66,,1st Edition,Warrior,Effect Fusion Monster,"""Elemental HERO Avian"" + ""Elemental HERO Burstinatrix"" + ""Elemental HERO Clayman"" + ""Elemental HERO Bubbleman""
<br>Must be Fusion Summoned. While face-up on the field, this card is also WIND, WATER, FIRE, and EARTH Attribute. When this card is Fusion Summoned: Shuffle all banished cards into the Deck(s). Gains 300 ATK for each monster your opponent controls with the same Attribute as this card.",
56812,Elemental HERO Flame Wingman,Elemental HERO Flame Wingman,https://tcgplayer-cdn.tcgplayer.com/product/56812_200w.jpg,2,245,https://cpt.tcgcsv.com/gLs,2018-11-08T14:35:06.65,1,LCGX-EN045,Secret Rare,WIND,0,0,3.52,5.46,34.99,4.19,,Unlimited,,,,
56812,Elemental HERO Flame Wingman,Elemental HERO Flame Wingman,https://tcgplayer-cdn.tcgplayer.com/product/56812_200w.jpg,2,245,https://cpt.tcgcsv.com/gLs,2018-11-08T14:35:06.65,1,LCGX-EN045,Secret Rare,WIND,0,0,4.47,8.98,47.49,8.98,,1st Edition,,,,
56813,Elemental HERO Flare Neos,Elemental HERO Flare Neos,https://tcgplayer-cdn.tcgplayer.com/product/56813_200w.jpg,2,245,https://cpt.tcgcsv.com/hLs,2018-11-08T14:35:26.737,1,LCGX-EN058,Common,FIRE,0,0,1.49,2.33,9.99,1.96,9.62,Unlimited,,,,
56813,Elemental HERO Flare Neos,Elemental HERO Flare Neos,https://tcgplayer-cdn.tcgplayer.com/product/56813_200w.jpg,2,245,https://cpt.tcgcsv.com/hLs,2018-11-08T14:35:26.737,1,LCGX-EN058,Common,FIRE,0,0,0.85,1.94,9.99,2.11,,1st Edition,,,,
56814,Elemental HERO Glow Neos,Elemental HERO Glow Neos,https://tcgplayer-cdn.tcgplayer.com/product/56814_200w.jpg,2,245,https://cpt.tcgcsv.com/jLs,2021-10-12T17:46:27.1,1,LCGX-EN061,Rare,LIGHT,2500,2000,1.0,2.25,11.99,1.69,,Unlimited,Warrior,Fusion/Effect Monster,"""Elemental HERO Neos"" + ""Neo-Spacian Glow Moss""
<br>Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) During the End Phase: Shuffle this card into the Extra Deck. Once per turn, during your Main Phase 1: You can target 1 face-up card your opponent controls; destroy that target, then apply the effect based on its type. ? Monster: This card cannot attack this turn. ? Spell: This card can attack your opponent directly this turn. ? Trap: Change this card to Defense Position.",
56814,Elemental HERO Glow Neos,Elemental HERO Glow Neos,https://tcgplayer-cdn.tcgplayer.com/product/56814_200w.jpg,2,245,https://cpt.tcgcsv.com/jLs,2021-10-12T17:46:27.1,1,LCGX-EN061,Rare,LIGHT,2500,2000,1.4,3.32,17.99,2.11,,1st Edition,Warrior,Fusion/Effect Monster,"""Elemental HERO Neos"" + ""Neo-Spacian Glow Moss""
<br>Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) During the End Phase: Shuffle this card into the Extra Deck. Once per turn, during your Main Phase 1: You can target 1 face-up card your opponent controls; destroy that target, then apply the effect based on its type. ? Monster: This card cannot attack this turn. ? Spell: This card can attack your opponent directly this turn. ? Trap: Change this card to Defense Position.",
56815,Elemental HERO Grand Neos,Elemental HERO Grand Neos,https://tcgplayer-cdn.tcgplayer.com/product/56815_200w.jpg,2,245,https://cpt.tcgcsv.com/kLs,2021-07-08T13:30:03.667,1,LCGX-EN060,Super Rare,EARTH,2500,2000,1.45,2.74,17.99,1.77,,Unlimited,Warrior,Fusion/Effect Monster,"""Elemental HERO Neos"" + ""Neo-Spacian Grand Mole""
<br>Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) Once per turn: You can target 1 monster your opponent controls; return that target to the hand. During the End Phase: Shuffle this card into the Extra Deck.",
