productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extLinkRating,extLinkArrows,extDefense
210245,Starving Venemy Lethal Dose Dragon,Starving Venemy Lethal Dose Dragon,https://tcgplayer-cdn.tcgplayer.com/product/210245_200w.jpg,2,2610,https://cpt.tcgcsv.com/W6J2,2024-07-26T17:51:27.357,1,"<strong>Pendulum Effect :</strong> Once per turn, during your Main Phase: You can place 1 Venemy Counter on each face-up monster your opponent controls. All monsters on the field, except DARK Dragon monsters, lose 200 ATK for each Venemy Counter on the field.
<br><strong>Monster Effect :</strong> 
<br>3 DARK Pendulum Monsters
<br>Each time a card(s) is sent from the field to the GY, place 1 Venemy Counter on this card for each sent card. All monsters on the field, except DARK Dragon monsters, lose 200 ATK for each Venemy Counter on the field. Once per turn, during your Main Phase: You can negate the effects of all face-up monsters your opponent currently controls, until the end of this turn. If this card in the Monster Zone is destroyed by battle or card effect: You can place this card in your Pendulum Zone.",,0.25,0.57,5.0,0.63,1.79,1st Edition,DUOV-EN037,Ultra Rare,DARK,Dragon,Fusion/Pendulum/Effect Monster,2800,,,2000
210246,Dangerous Frightfur Nightmary,Dangerous Frightfur Nightmary,https://tcgplayer-cdn.tcgplayer.com/product/210246_200w.jpg,2,2610,https://cpt.tcgcsv.com/X6J2,2024-07-26T17:51:27.39,1,"1 ""Edge Imp"" monster + 2 ""Fluffal"" monsters
<br>Gains 300 ATK for each Fairy and Fiend monster in your GY, during your turn only. When this Fusion Summoned card destroys a monster by battle: You can send ""Frightfur"", ""Fluffal"", and/or ""Edge Imp"" monsters from your Deck to the GY, equal to the original Level of that destroyed monster. When your opponent activates a card or effect that targets this card on the field (Quick Effect): You can banish 1 ""Frightfur"" monster from your Extra Deck; negate that effect.",,0.04,0.25,3.0,0.2,0.19,1st Edition,DUOV-EN038,Ultra Rare,DARK,Fiend,Fusion/Effect Monster,2000,,,3000
210247,Phantasm Emperor Trilojig,Phantasm Emperor Trilojig,https://tcgplayer-cdn.tcgplayer.com/product/210247_200w.jpg,2,2610,https://cpt.tcgcsv.com/Z6J2,2024-07-26T17:51:27.42,1,"3 Level 10 monsters
<br>If this card is Special Summoned, or if another monster is Special Summoned from the GY to your field while you control this monster: You can target 1 face-up monster your opponent controls; inflict damage to your opponent equal to half its original ATK. You can only use this effect of ""Phantasm Emperor Trilojig"" once per turn.",,0.03,0.25,2.0,0.15,0.12,1st Edition,DUOV-EN039,Ultra Rare,DARK,Fiend,Fusion/Effect Monster,4000,,,4000
210248,Rose Bell of Revelation,Rose Bell of Revelation,https://tcgplayer-cdn.tcgplayer.com/product/210248_200w.jpg,2,2610,https://cpt.tcgcsv.com/-6J2,2020-03-18T15:57:07.637,1,"Add 1 Plant monster with 2400 or more ATK from your Deck to your hand. You can banish this card from your GY; Special Summon 1 Plant monster with 2400 or more ATK from your hand. You can only use 1 ""Rose Bell of Revelation"" effect per turn, and only once that turn.",,0.1,0.52,10.0,0.52,,1st Edition,DUOV-EN040,Ultra Rare,SPELL,,Normal Spell,,,,
210249,Synchro Transcend,Synchro Transcend,https://tcgplayer-cdn.tcgplayer.com/product/210249_200w.jpg,2,2610,https://cpt.tcgcsv.com/_6J2,2024-07-26T17:51:27.467,1,"Target 1 Synchro Monster your opponent controls; Special Summon 1 Synchro Monster that is 1 Level higher than it from your Extra Deck, but it cannot activate its effects this turn. You can only activate 1 ""Synchro Transcend"" per turn.",,0.05,0.25,1.99,0.18,0.13,1st Edition,DUOV-EN041,Ultra Rare,SPELL,,Quick-Play Spell,,,,
210250,Enma's Judgment,Enmas Judgment,https://tcgplayer-cdn.tcgplayer.com/product/210250_200w.jpg,2,2610,https://cpt.tcgcsv.com/07J2,2020-03-18T16:06:46.893,1,"When your opponent Special Summons a monster(s): Destroy it, then you can banish 5 Zombie monsters from your GY, and if you do, Special Summon 1 Level 7 or higher Zombie monster from your hand or Deck.",,0.04,0.25,2.07,0.17,,1st Edition,DUOV-EN042,Ultra Rare,TRAP,,Normal Trap,,,,
210251,Graveyard of Wandering Souls,Graveyard of Wandering Souls,https://tcgplayer-cdn.tcgplayer.com/product/210251_200w.jpg,2,2610,https://cpt.tcgcsv.com/27J2,2020-03-18T16:08:02.967,1,"If this card is already face-up on the field:
<br>• If a monster you control is destroyed by battle and sent to the GY: Special Summon 1 ""Fireball Token"" (Pyro/FIRE/Level 1/ATK 100/DEF 100).
<br>• If a monster(s) in your hand and/or field is sent to the GY by an opponent's card effect: Special Summon as many ""Fireball Tokens"" as possible, up to the number of sent monsters. You can only use this effect of ""Graveyard of Wandering Souls"" once per turn.",,0.03,0.35,2.09,0.18,,1st Edition,DUOV-EN043,Ultra Rare,TRAP,,Continuous Trap,,,,
210252,Malefic Divide,Malefic Divide,https://tcgplayer-cdn.tcgplayer.com/product/210252_200w.jpg,2,2610,https://cpt.tcgcsv.com/37J2,2020-03-18T16:09:49.623,1,"Target 1 ""Malefic"" monster in your GY; Special Summon it, ignoring its Summoning conditions, but its effects are negated, also banish it during the End Phase.",,0.05,0.25,2.5,0.18,0.16,1st Edition,DUOV-EN044,Ultra Rare,SPELL,,Quick-Play Spell,,,,
210253,Malefic Selector,Malefic Selector,https://tcgplayer-cdn.tcgplayer.com/product/210253_200w.jpg,2,2610,https://cpt.tcgcsv.com/57J2,2020-03-18T16:10:31.003,1,"Banish 2 ""Malefic"" cards from your GY; add 2 ""Malefic"" cards from your Deck to your hand, except ""Malefic Selector"", with different names from each other and from the banished cards. You can only activate 1 ""Malefic Selector"" per turn.",,0.1,0.25,2.5,0.21,,1st Edition,DUOV-EN045,Ultra Rare,SPELL,,Normal Spell,,,,
210254,Malefic Tune,Malefic Tune,https://tcgplayer-cdn.tcgplayer.com/product/210254_200w.jpg,2,2610,https://cpt.tcgcsv.com/67J2,2020-03-18T16:11:24.723,1,"If a face-up ""Malefic"" monster(s) you control is destroyed by battle or an opponent's card effect: Draw 2 cards. If a face-up ""Malefic"" monster(s) you control is destroyed, while this card is in your GY (except during the Damage Step): You can banish this card from your GY; add 1 ""Malefic"" monster from your Deck to your hand. You can only use each effect of ""Malefic Tune"" once per turn.",,0.08,0.25,1.99,0.18,,1st Edition,DUOV-EN046,Ultra Rare,TRAP,,Normal Trap,,,,
210255,Cubic Ascension,Cubic Ascension,https://tcgplayer-cdn.tcgplayer.com/product/210255_200w.jpg,2,2610,https://cpt.tcgcsv.com/77J2,2024-07-26T17:51:27.5,1,"When an opponent's monster declares an attack: Special Summon 1 ""Vijam the Cubic Seed"" from your Deck, and if you do, change the attack target to it, and perform damage calculation. If your opponent's LP are at least 2000 higher than yours: You can banish this card from your GY; Special Summon 1 ""Vijam the Cubic Seed"" from your hand, Deck, or GY, then, if only your opponent controlled a monster when this effect was activated, you can Special Summon up to 2 more ""Vijam the Cubic Seed"". You can only use this effect of ""Cubic Ascension"" once per turn.",,0.1,0.35,1.49,0.23,0.26,1st Edition,DUOV-EN047,Ultra Rare,TRAP,,Normal Trap,,,,
210256,Malefic Paradox Gear,Malefic Paradox Gear,https://tcgplayer-cdn.tcgplayer.com/product/210256_200w.jpg,2,2610,https://cpt.tcgcsv.com/87J2,2020-03-18T16:14:06.05,1,"If a face-up Field Spell is on the field: You can Tribute this card; Special Summon 1 ""Malefic Parallel Gear"" from your Deck, then, add 1 ""Malefic"" monster from your Deck to your hand, except ""Malefic Paradox Gear"". If a ""Malefic"" monster would banish a monster to Special Summon itself by its own way, you can banish this card you control or in your GY instead. You can only use each effect of ""Malefic Paradox Gear"" once per turn.",,0.03,0.29,7.0,0.18,0.11,1st Edition,DUOV-EN048,Ultra Rare,DARK,Machine,Effect Monster,0,,,0
210257,Malefic Territory,Malefic Territory,https://tcgplayer-cdn.tcgplayer.com/product/210257_200w.jpg,2,2610,https://cpt.tcgcsv.com/97J2,2024-07-26T17:51:27.53,1,"When this card is activated: You can activate 1 ""Malefic World"" from your Deck. While that card is in the Field Zone, neither player can target a card(s) in the Field Zone with card effects. The ""Malefic"" monster effect, ""There can only be 1 face-up ""Malefic"" monster on the field"" becomes ""There can only be 1 face-up ""Malefic"" monster on the field with the same name"". During the Battle Phase, negate the effects of face-up ""Malefic"" monsters on the field.",,0.04,0.3,5.0,0.19,0.19,1st Edition,DUOV-EN049,Ultra Rare,SPELL,,Continuous Spell,,,,
210258,Cubic Dharma,Cubic Dharma,https://tcgplayer-cdn.tcgplayer.com/product/210258_200w.jpg,2,2610,https://cpt.tcgcsv.com/b7J2,2020-03-18T16:16:30.95,1,"You take no battle damage from attacks involving your ""Cubic"" monsters. You can only use each of the following effects of ""Cubic Dharma"" once per turn, during your Main Phase:
<br>• You can send 1 ""Cubic"" card from your hand to the GY, and if you do, draw 1 card.
<br>• You can banish this card from your GY, then target 1 ""Cubic"" monster in your GY; add it to your hand.",,0.1,0.41,2.5,0.3,,1st Edition,DUOV-EN050,Ultra Rare,SPELL,,Continuous Spell,,,,
210259,Cubic Causality,Cubic Causality,https://tcgplayer-cdn.tcgplayer.com/product/210259_200w.jpg,2,2610,https://cpt.tcgcsv.com/c7J2,2024-07-26T17:51:27.56,1,"Distribute a number of Cubic Counters on face-up monsters your opponent controls, up to the number of ""Cubic"" monsters you control. (Monsters with a Cubic Counter cannot attack, also negate their effects.) You can banish this card from your GY, then target 1 ""Cubic"" monster you control; this turn, each time it destroys a monster by battle that has a Cubic Counter, inflict damage to your opponent equal to the original ATK of that destroyed monster. You can only use each effect of ""Cubic Causality"" once per turn.",,0.04,0.3,2.14,0.2,0.19,1st Edition,DUOV-EN051,Ultra Rare,TRAP,,Normal Trap,,,,
210260,Card of Fate,Card of Fate,https://tcgplayer-cdn.tcgplayer.com/product/210260_200w.jpg,2,2610,https://cpt.tcgcsv.com/d7J2,2024-07-26T17:51:27.593,1,"Each player chooses 1 card from their Deck, then each player combines it with 4 additional random cards chosen from their Deck by their opponent, then randomly selects 1 of those 5 cards to reveal and add to their hand. Shuffle the rest back into the Decks. You can only activate 1 ""Card of Fate"" per turn.",,0.04,0.26,2.02,0.19,0.25,1st Edition,DUOV-EN052,Ultra Rare,SPELL,,Normal Spell,,,,
210261,Relinquished Anima,Relinquished Anima,https://tcgplayer-cdn.tcgplayer.com/product/210261_200w.jpg,2,2610,https://cpt.tcgcsv.com/f7J2,2020-03-18T17:43:38.503,1,"1 Level 1 monster, except a Token
<br>You can target 1 face-up monster this card points to; equip that face-up monster to this card (max. 1). You can only use this effect of ""Relinquished Anima"" once per turn. This card gains ATK equal to that equipped monster's.",,3.0,5.0,20.0,3.8,4.88,1st Edition,DUOV-EN053,Ultra Rare,DARK,Spellcaster,Link/Effect Monster,0,1,Top,
210262,Traptrix Genlisea,Traptrix Genlisea,https://tcgplayer-cdn.tcgplayer.com/product/210262_200w.jpg,2,2610,https://cpt.tcgcsv.com/g7J2,2020-03-18T17:45:24.447,1,"Unaffected by the effects of ""Hole"" Normal Traps. You can Tribute this card; Set 2 ""Hole"" Normal Traps with different names, 1 from your Deck and 1 from your GY, but banish them when they leave the field. You can only use this effect of ""Traptrix Genlisea"" once per turn.",,0.2,0.5,7.0,0.37,0.39,1st Edition,DUOV-EN054,Ultra Rare,EARTH,Plant,Effect Monster,1200,,,1600
210263,Hollow Giants,Hollow Giants,https://tcgplayer-cdn.tcgplayer.com/product/210263_200w.jpg,2,2610,https://cpt.tcgcsv.com/h7J2,2020-03-18T17:46:37.27,1,"Activate this card only if both players control a monster that was Special Summoned from the Extra Deck. Negate the effects of face-up monsters Special Summoned from the Extra Deck. If a monster(s) is destroyed by battle involving 2 monsters that were Special Summoned from the Extra Deck: Send this card to the GY, also the player(s) who controlled the destroyed monster(s) takes 1000 damage.",,0.03,0.25,2.03,0.16,,1st Edition,DUOV-EN055,Ultra Rare,SPELL,,Continuous Spell,,,,
210264,Mayakashi Mayhem,Mayakashi Mayhem,https://tcgplayer-cdn.tcgplayer.com/product/210264_200w.jpg,2,2610,https://cpt.tcgcsv.com/j7J2,2020-03-18T17:49:22.34,1,"If a Zombie Synchro Monster(s) is Special Summoned, except from the Extra Deck, even during the Damage Step: You can apply 1 of the following effects. You cannot apply that same effect of ""Mayakashi Mayhem"" for the rest of this turn.
<br>• Draw 1 card.
<br>• Set 1 ""Mayakashi"" Spell/Trap directly from your Deck, except ""Mayakashi Mayhem"".
<br>• Send the 1 monster with the lowest ATK your opponent controls to the GY (your choice, if tied).
<br>• Inflict 800 damage to your opponent.
<br>You can only activate the effect of ""Mayakashi Mayhem"" once per Chain.",,0.15,0.5,1.51,0.24,,1st Edition,DUOV-EN056,Ultra Rare,TRAP,,Continuous Trap,,,,
210265,Tour Guide From the Underworld,Tour Guide From the Underworld,https://tcgplayer-cdn.tcgplayer.com/product/210265_200w.jpg,2,2610,https://cpt.tcgcsv.com/k7J2,2022-03-23T13:57:59.647,1,"When this card is Normal Summoned: You can Special Summon 1 Level 3 Fiend monster from your hand or Deck, but negate its effects, also it cannot be used as Synchro Material.",,0.75,2.0,20.0,1.39,2.29,1st Edition,DUOV-EN057,Ultra Rare,DARK,Fiend,Effect Monster,1000,,,600
210266,Chaos Dragon Levianeer,Chaos Dragon Levianeer,https://tcgplayer-cdn.tcgplayer.com/product/210266_200w.jpg,2,2610,https://cpt.tcgcsv.com/l7J2,2020-03-18T17:51:37.14,1,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 3 LIGHT and/or DARK monsters from your GY. When Summoned this way: You can activate this effect; apply the following effect, based on the Attribute(s) of the monsters banished for the Special Summon, also this card cannot attack for the rest of this turn. • Only LIGHT: Special Summon 1 monster from your GY in Defense Position. • Only DARK: Shuffle 1random card from your opponent's hand into the Deck. • Both LIGHT and DARK: Destroy up to 2 cards on the field. 
<br>You can only use this effect of ""Chaos Dragon Levianeer"" once per turn.",,0.75,1.17,10.0,1.19,,1st Edition,DUOV-EN058,Ultra Rare,DARK,Dragon,Effect Monster,3000,,,0
210267,Cyber Dragon Infinity,Cyber Dragon Infinity,https://tcgplayer-cdn.tcgplayer.com/product/210267_200w.jpg,2,2610,https://cpt.tcgcsv.com/m7J2,2022-04-17T12:23:37.343,1,"3 Level 6 LIGHT Machine monsters
<br>Once per turn, you can also Xyz Summon ""Cyber Dragon Infinity"" by using ""Cyber Dragon Nova"" you control as material. (Transfer its materials to this card.) Gains 200 ATK for each material attached to it. Once per turn: You can target 1 face-up Attack Position monster on the field; attach it to this card as material. Once per turn, when a card or effect is activated (Quick Effect): You can detach 1 material from this card; negate the activation, and if you do, destroy it.",,0.84,2.46,9.99,1.0,,1st Edition,DUOV-EN059,Ultra Rare,LIGHT,Machine,Xyz/Effect Monster,2100,,,1600
210268,Sky Striker Ace - Kagari,Sky Striker Ace Kagari,https://tcgplayer-cdn.tcgplayer.com/product/210268_200w.jpg,2,2610,https://cpt.tcgcsv.com/n7J2,2022-11-23T03:41:10.407,1,"1 non-FIRE ""Sky Striker Ace"" monster
<br>If this card is Special Summoned: You can target 1 ""Sky Striker"" Spell in your GY; add it to your hand. Gains 100 ATK for each Spell in your GY. You can only Special Summon ""Sky Striker Ace - Kagari(s)"" once per turn.",,2.0,3.04,19.99,2.92,,1st Edition,DUOV-EN060,Ultra Rare,FIRE,Machine,Link/Effect Monster,1500,1,Top-Left,
210269,Vanity's Ruler,Vanitys Ruler,https://tcgplayer-cdn.tcgplayer.com/product/210269_200w.jpg,2,2610,https://cpt.tcgcsv.com/p7J2,2020-03-18T17:57:42.607,1,This card cannot be Special Summoned. Your opponent cannot Special Summon monsters.,,0.2,0.6,5.0,0.45,,1st Edition,DUOV-EN061,Ultra Rare,LIGHT,Fairy,Effect Monster,2500,,,1600
210270,Gigaplant,Gigaplant,https://tcgplayer-cdn.tcgplayer.com/product/210270_200w.jpg,2,2610,https://cpt.tcgcsv.com/q7J2,2024-07-26T17:51:27.64,1,"This card is treated as a Normal Monster while face-up on the field or in the GY. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect:
<br>• Once per turn, you can Special Summon 1 Insect or Plant from your hand or GY.",,0.1,0.5,5.0,0.39,0.37,1st Edition,DUOV-EN062,Ultra Rare,EARTH,Plant,Effect Monster,2400,,,1200
210271,Swap Frog,Swap Frog,https://tcgplayer-cdn.tcgplayer.com/product/210271_200w.jpg,2,2610,https://cpt.tcgcsv.com/r7J2,2023-05-13T18:59:04.697,1,"You can Special Summon this card (from your hand) by discarding 1 other WATER monster. When this card is Summoned: You can send 1 Level 2 or lower WATER Aqua monster from your Deck or face-up from your field to the GY. Once per turn: You can return 1 monster you control to the hand; you can Normal Summon 1 "" Frog "" monster during your Main Phase this turn, except ""Swap Frog"", in addition to your Normal Summon/Set. (You can only gain this effect once per turn.)",,0.01,0.59,12.0,0.32,0.32,1st Edition,DUOV-EN063,Ultra Rare,WATER,Aqua,Effect Monster,1000,,,500
210272,Wattgiraffe,Wattgiraffe,https://tcgplayer-cdn.tcgplayer.com/product/210272_200w.jpg,2,2610,https://cpt.tcgcsv.com/s7J2,2020-03-18T18:04:19.213,1,This card can attack your opponent directly. When this card inflicts Battle Damage to your opponent by a direct attack: Your opponent cannot activate cards or effects until the end of this turn.,,0.08,0.3,5.0,0.21,,1st Edition,DUOV-EN064,Ultra Rare,LIGHT,Thunder,Effect Monster,1200,,,100
210273,Wightmare,Wightmare,https://tcgplayer-cdn.tcgplayer.com/product/210273_200w.jpg,2,2610,https://cpt.tcgcsv.com/t7J2,2020-03-18T18:09:51.28,1,"This card's name becomes ""Skull Servant"" while in the GY. You can discard this card, then activate 1 of the following effects: 
<br>• Target 1 of your banished ""Skull Servant"" or ""Wightmare""; return it to the GY.
<br>• Target 1 of your banished ""The Lady in Wight"" or ""King of the Skull Servants""; Special Summon it.",,0.23,0.49,5.0,0.36,,1st Edition,DUOV-EN065,Ultra Rare,DARK,Zombie,Effect Monster,300,,,200
210274,Blackwing - Zephyros the Elite,Blackwing Zephyros the Elite,https://tcgplayer-cdn.tcgplayer.com/product/210274_200w.jpg,2,2610,https://cpt.tcgcsv.com/v7J2,2020-03-18T18:11:31.24,1,"If this card is in your GY: You can return 1 face-up card you control to the hand; Special Summon this card, and if you do, take 400 damage. You can only use this effect of ""Blackwing - Zephyros the Elite"" once per Duel.",,0.15,0.4,4.99,0.34,,1st Edition,DUOV-EN066,Ultra Rare,DARK,Winged Beast,Effect Monster,1600,,,1000
210275,Scrap Orthros,Scrap Orthros,https://tcgplayer-cdn.tcgplayer.com/product/210275_200w.jpg,2,2610,https://cpt.tcgcsv.com/w7J2,2024-07-26T17:51:27.687,1,"This card cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) while you control a ""Scrap"" monster. If Summoned this way: Target 1 ""Scrap"" monster you control; destroy that target. If this card is destroyed by the effect of a ""Scrap"" card and sent to the GY: You can target 1 ""Scrap"" monster in your GY, except ""Scrap Orthros""; add that target to your hand.",,0.01,0.25,5.0,0.17,,1st Edition,DUOV-EN067,Ultra Rare,EARTH,,Tuner/Effect Monster,1700,,,1100
210277,Madolche Magileine,Madolche Magileine,https://tcgplayer-cdn.tcgplayer.com/product/210277_200w.jpg,2,2610,https://cpt.tcgcsv.com/z7J2,2024-02-17T16:32:30.623,1,"If this card in your possession is destroyed by an opponent's card and sent to your GY: Shuffle this card into the Deck. When this card is Normal or Flip Summoned: You can add 1 "" Madolche "" monster from your Deck to your hand.",,0.9,3.27,19.97,1.79,1.87,1st Edition,DUOV-EN068,Ultra Rare,EARTH,Spellcaster,Effect Monster,1400,,,1200
210278,Destiny HERO - Celestial,Destiny HERO Celestial,https://tcgplayer-cdn.tcgplayer.com/product/210278_200w.jpg,2,2610,https://cpt.tcgcsv.com/B7J2,2024-07-26T17:51:27.733,1,"When this card declares an attack: You can target 1 face-up Spell your opponent controls; destroy it, and if you do, inflict 500 damage to your opponent. While you have no cards in your hand, except the turn this card was sent to the GY: You can banish this card and 1 ""Destiny HERO"" monster from your GY; draw 2 cards. You can only use this effect of ""Destiny HERO - Celestial"" once per turn.",,0.01,0.49,30.35,0.34,0.27,1st Edition,DUOV-EN069,Ultra Rare,DARK,Warrior,Effect Monster,1600,,,1400
210279,Secret Six Samurai - Fuma,Secret Six Samurai Fuma,https://tcgplayer-cdn.tcgplayer.com/product/210279_200w.jpg,2,2610,https://cpt.tcgcsv.com/C7J2,2022-03-24T14:38:25.843,1,"If this card is destroyed by battle or card effect: You can Special Summon 1 ""Six Samurai"" monster from your Deck, except ""Secret Six Samurai - Fuma"". If exactly 1 ""Six Samurai"" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.",,0.15,0.4,4.99,0.3,0.29,1st Edition,DUOV-EN070,Ultra Rare,WIND,Warrior,Tuner/Effect Monster,200,,,1800
210280,Magical Musketeer Caspar,Magical Musketeer Caspar,https://tcgplayer-cdn.tcgplayer.com/product/210280_200w.jpg,2,2610,https://cpt.tcgcsv.com/D7J2,2024-07-26T17:51:27.767,1,"During either player's turn, you can activate ""Magical Musket"" Spell/Trap Cards from your hand. If a Spell/Trap Card is activated in this card's column (except during the Damage Step): You can add 1 ""Magical Musket"" card from your Deck to your hand, but not a card with the same name as that activated card. You can only use this effect of ""Magical Musketeer Caspar"" once per turn.",,0.18,0.5,6.99,0.41,0.42,1st Edition,DUOV-EN071,Ultra Rare,LIGHT,Fiend,Effect Monster,1200,,,2000
210281,Magical Musketeer Starfire,Magical Musketeer Starfire,https://tcgplayer-cdn.tcgplayer.com/product/210281_200w.jpg,2,2610,https://cpt.tcgcsv.com/F7J2,2025-01-05T07:07:30.43,1,"During either player's turn, you can activate ""Magical Musket"" Spell/Trap Cards from your hand. If a Spell/Trap Card is activated in this card's column (except during the Damage Step): You can Special Summon 1 Level 4 or lower ""Magical Musket"" monster from your Deck in Defense Position, except ""Magical Musketeer Starfire"". You can only use this effect of ""Magical Musketeer Starfire"" once per turn.",,0.15,0.57,7.0,0.52,0.69,1st Edition,DUOV-EN072,Ultra Rare,LIGHT,Fiend,Effect Monster,1300,,,1700
210282,Witchcrafter Madame Verre,Witchcrafter Madame Verre,https://tcgplayer-cdn.tcgplayer.com/product/210282_200w.jpg,2,2610,https://cpt.tcgcsv.com/G7J2,2020-03-18T18:22:17.917,1,"During damage calculation, if your Spellcaster monster battles an opponent's monster (Quick Effect): You can reveal any number of Spells with different names in your hand, and if you do, your battling monster gains 1000 ATK/DEF for each card revealed, until the end of this turn. (Quick Effect): You can discard 1 Spell; negate the effects of all face-upmonsters your opponent currently controls, until the end of this turn. You can only use each effect of ""Witchcrafter Madame Verre"" once per turn.",,0.25,0.5,5.0,0.42,,1st Edition,DUOV-EN073,Ultra Rare,LIGHT,Spellcaster,Effect Monster,1000,,,2800
210283,Fantastical Dragon Phantazmay,Fantastical Dragon Phantazmay,https://tcgplayer-cdn.tcgplayer.com/product/210283_200w.jpg,2,2610,https://cpt.tcgcsv.com/H7J2,2020-03-18T18:23:58.07,1,"If your opponent Special Summons a Link Monster(s) (except during the Damage Step): You can Special Summon this card from your hand, draw cards equal to the number of Link Monsters your opponent controls +1, then shuffle cards from your hand into the Deck equal to the number of Link Monsters they control. When your opponent activates a card or effect that targets a monster(s) you control (Quick Effect): You can discard 1 card; negate the activation, and if you do, destroy it. You can only use each effect of ""Fantastical Dragon Phantazmay"" once per turn.",,2.0,7.6,19.95,3.57,7.02,1st Edition,DUOV-EN074,Ultra Rare,DARK,Dragon,Effect Monster,2400,,,1800
210284,"Sauravis, the Ancient and Ascended",Sauravis the Ancient and Ascended,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,2,2610,https://cpt.tcgcsv.com/J7J2,2023-06-04T09:18:00.867,1,"You can Ritual Summon this card with ""Sprite's Blessing"". When your opponent activates a card or effect that targets a monster you control (Quick Effect): You can discard this card; negate the activation. When your opponent would Special Summon a monster(s) (Quick Effect): You can return this card to the hand; negate the Special Summon, and if you do, banish that monster(s).",,0.1,0.5,12.99,0.47,0.25,1st Edition,DUOV-EN075,Ultra Rare,LIGHT,Dragon,Effect Monster,2600,,,2800
210285,The Last Warrior from Another Planet,The Last Warrior from Another Planet,https://tcgplayer-cdn.tcgplayer.com/product/210285_200w.jpg,2,2610,https://cpt.tcgcsv.com/K7J2,2020-03-18T18:27:01.617,1,"""Zombyra the Dark"" + ""Maryokutai""
<br>When this card is Special Summoned: Destroy all other monsters you control. Neither player can Summon monsters.",,0.65,1.05,10.0,0.8,,1st Edition,DUOV-EN076,Ultra Rare,EARTH,Warrior,Fusion/Effect Monster,2350,,,2300
210286,King Dragun,King Dragun,https://tcgplayer-cdn.tcgplayer.com/product/210286_200w.jpg,2,2610,https://cpt.tcgcsv.com/L7J2,2020-03-18T18:27:56.243,1,"""Lord of D."" + ""Divine Dragon Ragnarok""
Your opponent cannot target Dragon monsters with card effects. Once per turn: you can Special Summon 1 Dragon monster from your hand.",,0.4,1.0,19.99,0.68,1.79,1st Edition,DUOV-EN077,Ultra Rare,DARK,Dragon,Fusion/Effect Monster,2400,,,1100
210287,Super Vehicroid - Stealth Union,Super Vehicroid Stealth Union,https://tcgplayer-cdn.tcgplayer.com/product/210287_200w.jpg,2,2610,https://cpt.tcgcsv.com/M7J2,2020-03-18T18:31:18.19,1,"""Truckroid"" + ""Expressroid"" + ""Drillroid"" + ""Stealthroid""
<br>Once per turn: You can target 1 face-up non-Machine monster on the field; equip that target to this card. While equipped with a monster by this effect, this card can attack all monsters your opponent controls, once each. If this card attacks, its original ATK is halved. If this card attacks a Defense Position monster, inflict piercing battle damage.",,0.08,0.25,2.5,0.19,0.09,1st Edition,DUOV-EN078,Ultra Rare,EARTH,Machine,Fusion/Effect Monster,3600,,,3000
210288,Chaos Goddess,Chaos Goddess,https://tcgplayer-cdn.tcgplayer.com/product/210288_200w.jpg,2,2610,https://cpt.tcgcsv.com/N7J2,2020-03-18T18:33:16.617,1,"1 LIGHT Tuner + 2+ non-Tuner DARK monsters
<br>Once per turn: You can send 1 LIGHT monster from your hand to the GY, then target 1 Level 5 or higher DARK monster in your GY. Special Summon that monster, but it cannot be used as Synchro Material.",,0.15,0.5,50.0,0.32,0.18,1st Edition,DUOV-EN079,Ultra Rare,LIGHT,Fairy,Synchro/Effect Monster,2500,,,1800
210289,PSY-Framelord Omega,PSY Framelord Omega,https://tcgplayer-cdn.tcgplayer.com/product/210289_200w.jpg,2,2610,https://cpt.tcgcsv.com/P7J2,2020-03-18T18:34:13.723,1,"1 Tuner + 1+ non-Tuner monsters
<br>Once per turn, during the Main Phase (Quick Effect): You can banish both this face-up card from the field and 1 random card from your opponent's hand, face-up, until your next Standby Phase. Once per turn, during your opponent's Standby Phase: You can target 1 banished card; return it to the GY. If this card is in your GY: You can target 1 other card in the GY; shuffle both that card and this card from the GY into the Deck.",,0.1,0.5,19.99,0.42,,1st Edition,DUOV-EN080,Ultra Rare,LIGHT,Psychic,Synchro/Effect Monster,2800,,,2200
210290,Daigusto Emeral,Daigusto Emeral,https://tcgplayer-cdn.tcgplayer.com/product/210290_200w.jpg,2,2610,https://cpt.tcgcsv.com/Q7J2,2020-03-18T18:41:19.003,1,"2 Level 4 monsters
<br>Once per turn: You can detach 1 material from this card, then activate 1 of these effects .
<br>• Target 3 monsters in your GY; shuffle all 3 into the Deck , then draw 1 card.
<br>• Target 1 non-Effect Monster in your GY; Special Summon that target.",,0.24,0.6,19.98,0.42,,1st Edition,DUOV-EN081,Ultra Rare,WIND,Rock,Xyz/Effect Monster,1800,,,800
