productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extDescription,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense
70822,Mecha Phantom Beast Coltwing,Mecha Phantom Beast Coltwing,https://tcgplayer-cdn.tcgplayer.com/product/70822_200w.jpg,2,1142,https://cpt.tcgcsv.com/slB,2025-02-20T13:47:58.06,1,,0.04,0.25,4.99,0.22,,1st Edition,"When this card is Special Summoned: Special Summon 2 ""Mecha Phantom Beast Tokens"" (Machine-Type/WIND/Level 3/ATK 0/DEF 0). You must control another ""Mecha Phantom Beast"" monster to activate and to resolve this effect. This card's level is increased by the total Levels of all ""Mecha Phantom Beast"" Tokens you control. While you control a Token, this card cannot be destroyed by battle or card effects. Once per turn: You can Tribute 2 Tokens, then target 1 card your opponent controls; destroy that target, and if you do, banish it.",JOTL-EN024,Common,WIND,Machine,Effect Monster,1600,1500
70823,Mecha Phantom Beast Harrliard,Mecha Phantom Beast Harrliard,https://tcgplayer-cdn.tcgplayer.com/product/70823_200w.jpg,2,1142,https://cpt.tcgcsv.com/tlB,2025-02-20T13:47:58.107,1,,0.1,0.25,0.99,0.22,,Unlimited,"Once per turn, when a monster(s) you control is Tributed to activate a card or effect other than this card's: Special Summon 1 ""Mecha Phantom Beast Token"" (Machine-Type/WIND/Level 3/ATK 0/DEF 0). This card's level is increased by the total Levels of all ""Mecha Phantom Beast"" Tokens you control. While you control a Token, this card cannot be destroyed by battle or card effects. Once per turn: You can Tribute 1 Token; Special Summon 1 ""Mecha Phantom Beast"" monster from your hand.",JOTL-EN025,Common,WIND,Machine,Effect Monster,1800,800
70823,Mecha Phantom Beast Harrliard,Mecha Phantom Beast Harrliard,https://tcgplayer-cdn.tcgplayer.com/product/70823_200w.jpg,2,1142,https://cpt.tcgcsv.com/tlB,2025-02-20T13:47:58.107,1,,0.05,0.22,1.49,0.15,,1st Edition,"Once per turn, when a monster(s) you control is Tributed to activate a card or effect other than this card's: Special Summon 1 ""Mecha Phantom Beast Token"" (Machine-Type/WIND/Level 3/ATK 0/DEF 0). This card's level is increased by the total Levels of all ""Mecha Phantom Beast"" Tokens you control. While you control a Token, this card cannot be destroyed by battle or card effects. Once per turn: You can Tribute 1 Token; Special Summon 1 ""Mecha Phantom Beast"" monster from your hand.",JOTL-EN025,Common,WIND,Machine,Effect Monster,1800,800
70824,Brotherhood of the Fire Fist - Boar,Brotherhood of the Fire Fist Boar,https://tcgplayer-cdn.tcgplayer.com/product/70824_200w.jpg,2,1142,https://cpt.tcgcsv.com/vlB,2025-02-20T13:47:58.153,1,,0.06,0.27,1.0,0.24,,Unlimited,"Cannot be used as a Synchro Material Monster, except for the Synchro Summon of a FIRE monster. When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 Level 4 ""Fire Fist"" monster from your Deck, except ""Brotherhood of the Fire Fist - Boar"". Once per turn, when a ""Fire Fist"" monster is Special Summoned from your Extra Deck: You can Set 1 ""Fire Formation"" Spell Card directly from your Deck.",JOTL-EN026,Rare,FIRE,Beast-Warrior,Tuner Monster,1100,1400
70824,Brotherhood of the Fire Fist - Boar,Brotherhood of the Fire Fist Boar,https://tcgplayer-cdn.tcgplayer.com/product/70824_200w.jpg,2,1142,https://cpt.tcgcsv.com/vlB,2025-02-20T13:47:58.153,1,,0.09,0.31,1.99,0.21,,1st Edition,"Cannot be used as a Synchro Material Monster, except for the Synchro Summon of a FIRE monster. When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 Level 4 ""Fire Fist"" monster from your Deck, except ""Brotherhood of the Fire Fist - Boar"". Once per turn, when a ""Fire Fist"" monster is Special Summoned from your Extra Deck: You can Set 1 ""Fire Formation"" Spell Card directly from your Deck.",JOTL-EN026,Rare,FIRE,Beast-Warrior,Tuner Monster,1100,1400
70825,Brotherhood of the Fire Fist - Caribou,Brotherhood of the Fire Fist Caribou,https://tcgplayer-cdn.tcgplayer.com/product/70825_200w.jpg,2,1142,https://cpt.tcgcsv.com/wlB,2025-02-20T13:47:58.2,1,,0.03,0.2,1.49,0.16,,Unlimited,"During the End Phase, if this card is in the Graveyard because it was destroyed by a card effect and sent there this turn: You can Special Summon 1 Level 4 ""Fire Fist"" monster from your Deck, except ""Brotherhood of the Fire Fist - Caribou"". If this card is sent to the Graveyard for the Synchro Summon of a ""Fire Fist"" monster: You can Set 1 ""Fire Formation"" Spell Card directly from your Deck.",JOTL-EN027,Common,FIRE,Beast-Warrior,Effect Monster,1100,2000
70825,Brotherhood of the Fire Fist - Caribou,Brotherhood of the Fire Fist Caribou,https://tcgplayer-cdn.tcgplayer.com/product/70825_200w.jpg,2,1142,https://cpt.tcgcsv.com/wlB,2025-02-20T13:47:58.2,1,,0.05,0.27,1.49,0.31,,1st Edition,"During the End Phase, if this card is in the Graveyard because it was destroyed by a card effect and sent there this turn: You can Special Summon 1 Level 4 ""Fire Fist"" monster from your Deck, except ""Brotherhood of the Fire Fist - Caribou"". If this card is sent to the Graveyard for the Synchro Summon of a ""Fire Fist"" monster: You can Set 1 ""Fire Formation"" Spell Card directly from your Deck.",JOTL-EN027,Common,FIRE,Beast-Warrior,Effect Monster,1100,2000
70826,World of Prophecy,World of Prophecy,https://tcgplayer-cdn.tcgplayer.com/product/70826_200w.jpg,2,1142,https://cpt.tcgcsv.com/xlB,2025-02-20T13:47:58.247,1,,0.49,1.14,3.95,1.09,,Unlimited,"When this card is Special Summoned by the effect of a Spellcaster-Type monster or a ""Spellbook"" Spell Card: You can target 2 ""Spellbook"" Spell Cards in your Graveyard; add those targets to your hand. You cannot Special Summon other monsters during the turn you activate this effect. When you add card(s) to your hand by this effect: You can reveal 4 ""Spellbook"" Spell Cards with different names in your hand; destroy all other cards on the field.",JOTL-EN028,Secret Rare,LIGHT,Spellcaster,Effect Monster,2900,2400
70826,World of Prophecy,World of Prophecy,https://tcgplayer-cdn.tcgplayer.com/product/70826_200w.jpg,2,1142,https://cpt.tcgcsv.com/xlB,2025-02-20T13:47:58.247,1,,0.94,1.41,5.0,1.45,,1st Edition,"When this card is Special Summoned by the effect of a Spellcaster-Type monster or a ""Spellbook"" Spell Card: You can target 2 ""Spellbook"" Spell Cards in your Graveyard; add those targets to your hand. You cannot Special Summon other monsters during the turn you activate this effect. When you add card(s) to your hand by this effect: You can reveal 4 ""Spellbook"" Spell Cards with different names in your hand; destroy all other cards on the field.",JOTL-EN028,Secret Rare,LIGHT,Spellcaster,Effect Monster,2900,2400
70827,Archfiend Heiress,Archfiend Heiress,https://tcgplayer-cdn.tcgplayer.com/product/70827_200w.jpg,2,1142,https://cpt.tcgcsv.com/zlB,2025-02-20T13:47:58.293,1,,0.6,1.45,4.99,0.89,,Unlimited,"If this card is sent to the Graveyard because of a card effect or by being destroyed by battle: You can add 1 ""Archfiend"" card from your Deck to your hand, except ""Archfiend Heiress"". You can only use the effect of ""Archfiend Heiress"" once per turn.",JOTL-EN029,Rare,DARK,Fiend,Effect Monster,1000,0
70827,Archfiend Heiress,Archfiend Heiress,https://tcgplayer-cdn.tcgplayer.com/product/70827_200w.jpg,2,1142,https://cpt.tcgcsv.com/zlB,2025-02-20T13:47:58.293,1,,0.69,1.28,9.0,1.2,,1st Edition,"If this card is sent to the Graveyard because of a card effect or by being destroyed by battle: You can add 1 ""Archfiend"" card from your Deck to your hand, except ""Archfiend Heiress"". You can only use the effect of ""Archfiend Heiress"" once per turn.",JOTL-EN029,Rare,DARK,Fiend,Effect Monster,1000,0
70828,Archfiend Cavalry,Archfiend Cavalry,https://tcgplayer-cdn.tcgplayer.com/product/70828_200w.jpg,2,1142,https://cpt.tcgcsv.com/BlB,2025-02-20T13:47:58.357,1,,0.1,0.49,2.23,0.53,,Unlimited,"If this card on the field is destroyed by a card effect and sent to the Graveyard: You can target 1 ""Archfiend"" monster in your Graveyard, except ""Archfiend Cavalry""; Special Summon that target. It cannot attack this turn.",JOTL-EN030,Rare,DARK,Fiend,Effect Monster,1900,0
70828,Archfiend Cavalry,Archfiend Cavalry,https://tcgplayer-cdn.tcgplayer.com/product/70828_200w.jpg,2,1142,https://cpt.tcgcsv.com/BlB,2025-02-20T13:47:58.357,1,,0.07,0.39,2.23,0.38,,1st Edition,"If this card on the field is destroyed by a card effect and sent to the Graveyard: You can target 1 ""Archfiend"" monster in your Graveyard, except ""Archfiend Cavalry""; Special Summon that target. It cannot attack this turn.",JOTL-EN030,Rare,DARK,Fiend,Effect Monster,1900,0
70829,"Archfiend Emperor, the First Lord of Horror",Archfiend Emperor the First Lord of Horror,https://tcgplayer-cdn.tcgplayer.com/product/70829_200w.jpg,2,1142,https://cpt.tcgcsv.com/ClB,2025-02-20T13:47:58.427,1,,0.05,0.25,0.99,0.13,,Unlimited,"You can Normal Summon this crd without Tributing, but its original ATK and DEF become halved. If Summoned this way, it is destroyed during the End Phase. You cannot Special Summon any monsters, except Fiend-Type monsters. Once per turn: You can banish 1 ""Archfiend"" card from your hand or Graveyard, then target 1 card on the field; destroy that target.",JOTL-EN031,Rare,DARK,Fiend,Effect Monster,3000,2000
70829,"Archfiend Emperor, the First Lord of Horror",Archfiend Emperor the First Lord of Horror,https://tcgplayer-cdn.tcgplayer.com/product/70829_200w.jpg,2,1142,https://cpt.tcgcsv.com/ClB,2025-02-20T13:47:58.427,1,,0.01,0.25,1.0,0.25,,1st Edition,"You can Normal Summon this crd without Tributing, but its original ATK and DEF become halved. If Summoned this way, it is destroyed during the End Phase. You cannot Special Summon any monsters, except Fiend-Type monsters. Once per turn: You can banish 1 ""Archfiend"" card from your hand or Graveyard, then target 1 card on the field; destroy that target.",JOTL-EN031,Rare,DARK,Fiend,Effect Monster,3000,2000
70830,Traptrix Atrax,Traptrix Atrax,https://tcgplayer-cdn.tcgplayer.com/product/70830_200w.jpg,2,1142,https://cpt.tcgcsv.com/DlB,2025-02-20T13:47:58.473,1,,0.02,0.37,2.25,0.18,,Unlimited,"This card is unaffected by the effects of ""Hole"" Normal Trap Cards. You can activate ""Hole"" Normal Trap Cards from your hand. The activation and effects of Normal Trap Cards activated on your side of the field cannot be negated.",JOTL-EN032,Rare,EARTH,Insect,Effect Monster,1800,1000
70830,Traptrix Atrax,Traptrix Atrax,https://tcgplayer-cdn.tcgplayer.com/product/70830_200w.jpg,2,1142,https://cpt.tcgcsv.com/DlB,2025-02-20T13:47:58.473,1,,0.04,0.38,3.0,0.22,,1st Edition,"This card is unaffected by the effects of ""Hole"" Normal Trap Cards. You can activate ""Hole"" Normal Trap Cards from your hand. The activation and effects of Normal Trap Cards activated on your side of the field cannot be negated.",JOTL-EN032,Rare,EARTH,Insect,Effect Monster,1800,1000
70831,Traptrix Myrmeleo,Traptrix Myrmeleo,https://tcgplayer-cdn.tcgplayer.com/product/70831_200w.jpg,2,1142,https://cpt.tcgcsv.com/FlB,2025-02-20T13:47:58.523,1,,0.13,0.5,2.95,0.45,,Unlimited,"This card is unaffected by the effects of ""Hole"" Normal Trap Cards. When this card is Normal Summoned: You can add 1 ""Hole"" Normal Trap Card from your Deck to your hand. When this card is Special Summoned: Target 1 Spell/Trap Card your opponent controls; destroy that target.",JOTL-EN033,Rare,EARTH,Insect,Effect Monster,1600,1200
70831,Traptrix Myrmeleo,Traptrix Myrmeleo,https://tcgplayer-cdn.tcgplayer.com/product/70831_200w.jpg,2,1142,https://cpt.tcgcsv.com/FlB,2025-02-20T13:47:58.523,1,,0.19,0.5,1.97,0.29,,1st Edition,"This card is unaffected by the effects of ""Hole"" Normal Trap Cards. When this card is Normal Summoned: You can add 1 ""Hole"" Normal Trap Card from your Deck to your hand. When this card is Special Summoned: Target 1 Spell/Trap Card your opponent controls; destroy that target.",JOTL-EN033,Rare,EARTH,Insect,Effect Monster,1600,1200
70832,Traptrix Nepenthes,Traptrix Nepenthes,https://tcgplayer-cdn.tcgplayer.com/product/70832_200w.jpg,2,1142,https://cpt.tcgcsv.com/GlB,2025-02-20T13:47:58.57,1,,0.02,0.33,1.49,0.33,,Unlimited,"This card is unaffected by the effects of ""Hole"" Normal Trap Cards. If you activate a ""Hole"" Normal Trap Card (except during the Damage Step): You can add to your hand, or Special Summon, 1 ""Traptrix"" monster from your Deck, except ""Traptrix Nepenthes"". You can only use the effect of ""Traptrix Nepenthes"" once per turn.",JOTL-EN034,Common,EARTH,Plant,Effect Monster,800,2000
70832,Traptrix Nepenthes,Traptrix Nepenthes,https://tcgplayer-cdn.tcgplayer.com/product/70832_200w.jpg,2,1142,https://cpt.tcgcsv.com/GlB,2025-02-20T13:47:58.57,1,,0.05,0.25,1.5,0.2,,1st Edition,"This card is unaffected by the effects of ""Hole"" Normal Trap Cards. If you activate a ""Hole"" Normal Trap Card (except during the Damage Step): You can add to your hand, or Special Summon, 1 ""Traptrix"" monster from your Deck, except ""Traptrix Nepenthes"". You can only use the effect of ""Traptrix Nepenthes"" once per turn.",JOTL-EN034,Common,EARTH,Plant,Effect Monster,800,2000
70833,The Calibrator,The Calibrator,https://tcgplayer-cdn.tcgplayer.com/product/70833_200w.jpg,2,1142,https://cpt.tcgcsv.com/HlB,2025-02-20T13:47:58.617,1,,0.01,0.24,1.49,0.25,,Unlimited,This card gains ATK equal to the combined Ranks of all face-up Xyz Monsters your opponent controls x 300.,JOTL-EN035,Common,LIGHT,Thunder,Effect Monster,1500,1500
70833,The Calibrator,The Calibrator,https://tcgplayer-cdn.tcgplayer.com/product/70833_200w.jpg,2,1142,https://cpt.tcgcsv.com/HlB,2025-02-20T13:47:58.617,1,,0.03,0.2,1.36,0.16,,1st Edition,This card gains ATK equal to the combined Ranks of all face-up Xyz Monsters your opponent controls x 300.,JOTL-EN035,Common,LIGHT,Thunder,Effect Monster,1500,1500
70834,"Talaya, Princess of Cherry Blossoms",Talaya Princess of Cherry Blossoms,https://tcgplayer-cdn.tcgplayer.com/product/70834_200w.jpg,2,1142,https://cpt.tcgcsv.com/JlB,2025-02-20T13:47:58.68,1,,0.14,0.53,2.07,0.38,,Unlimited,This card gains 100 ATK for each Plant-Type monster you control. Other Plant-Type monsters on the field cannot be destroyed by card effects.,JOTL-EN036,Super Rare,WATER,Plant,Effect Monster,2800,1200
70834,"Talaya, Princess of Cherry Blossoms",Talaya Princess of Cherry Blossoms,https://tcgplayer-cdn.tcgplayer.com/product/70834_200w.jpg,2,1142,https://cpt.tcgcsv.com/JlB,2025-02-20T13:47:58.68,1,,0.1,0.5,3.0,0.35,,1st Edition,This card gains 100 ATK for each Plant-Type monster you control. Other Plant-Type monsters on the field cannot be destroyed by card effects.,JOTL-EN036,Super Rare,WATER,Plant,Effect Monster,2800,1200
70835,Cheepcheepcheep,Cheepcheepcheep,https://tcgplayer-cdn.tcgplayer.com/product/70835_200w.jpg,2,1142,https://cpt.tcgcsv.com/KlB,2025-02-20T13:47:58.727,1,,0.02,0.2,1.18,0.15,,Unlimited,FLIP: You can Special Summon 1 level 5 or higher Tuner monster from your Deck.,JOTL-EN037,Common,WIND,Winged Beast,Effect Monster,300,200
70835,Cheepcheepcheep,Cheepcheepcheep,https://tcgplayer-cdn.tcgplayer.com/product/70835_200w.jpg,2,1142,https://cpt.tcgcsv.com/KlB,2025-02-20T13:47:58.727,1,,0.03,0.23,1.49,0.13,,1st Edition,FLIP: You can Special Summon 1 level 5 or higher Tuner monster from your Deck.,JOTL-EN037,Common,WIND,Winged Beast,Effect Monster,300,200
70836,Masked Chameleon,Masked Chameleon,https://tcgplayer-cdn.tcgplayer.com/product/70836_200w.jpg,2,1142,https://cpt.tcgcsv.com/LlB,2025-02-20T13:47:58.773,1,,0.49,1.0,13.99,0.53,,Unlimited,"Cannot be Normal Summoned if you control a level 5 or higher monster. When this card is Normal Summoned: You can target 1 monster with 0 DEF in your Graveyard; Special Summon that target in face-up Defense Position. Its effects are negated. You cannot Special Summon any other monsters, except from the Extra Deck, during the turn you activate this effect.",JOTL-EN038,Ultra Rare,EARTH,Reptile,Tuner Monster,1600,1100
70836,Masked Chameleon,Masked Chameleon,https://tcgplayer-cdn.tcgplayer.com/product/70836_200w.jpg,2,1142,https://cpt.tcgcsv.com/LlB,2025-02-20T13:47:58.773,1,,0.39,1.05,14.99,0.95,,1st Edition,"Cannot be Normal Summoned if you control a level 5 or higher monster. When this card is Normal Summoned: You can target 1 monster with 0 DEF in your Graveyard; Special Summon that target in face-up Defense Position. Its effects are negated. You cannot Special Summon any other monsters, except from the Extra Deck, during the turn you activate this effect.",JOTL-EN038,Ultra Rare,EARTH,Reptile,Tuner Monster,1600,1100
70837,"Flying ""C""",Flying C,https://tcgplayer-cdn.tcgplayer.com/product/70837_200w.jpg,2,1142,https://cpt.tcgcsv.com/MlB,2025-02-20T13:47:59.12,1,,0.1,0.48,1.97,0.34,,Unlimited,"When your opponent Normal or Special Summons a monster(s), except during the Damage Step: You can Special Summon this card from your hand to the opponent's side of the field in face-up Defense Position. The controller of this card cannot Xyz Summon.",JOTL-EN039,Common,EARTH,Insect,Effect Monster,700,700
70837,"Flying ""C""",Flying C,https://tcgplayer-cdn.tcgplayer.com/product/70837_200w.jpg,2,1142,https://cpt.tcgcsv.com/MlB,2025-02-20T13:47:59.12,1,,0.15,0.5,2.45,0.37,,1st Edition,"When your opponent Normal or Special Summons a monster(s), except during the Damage Step: You can Special Summon this card from your hand to the opponent's side of the field in face-up Defense Position. The controller of this card cannot Xyz Summon.",JOTL-EN039,Common,EARTH,Insect,Effect Monster,700,700
70838,Yellow Duston,Yellow Duston,https://tcgplayer-cdn.tcgplayer.com/product/70838_200w.jpg,2,1142,https://cpt.tcgcsv.com/NlB,2025-02-20T13:47:59.18,1,,0.06,0.25,1.0,0.11,,Unlimited,"Cannot be used as a Fusion, Synchro, or Xyz Material for a Summon. While this card is face-up on the field, it cannot be Tributed. When this card on the field is destroyed: The controller targets 1 monster in their Graveyard; shuffle that target into the Deck. You can only control 1 face-up ""Yellow Duston"".",JOTL-EN040,Common,EARTH,Fiend,Effect Monster,0,1000
70838,Yellow Duston,Yellow Duston,https://tcgplayer-cdn.tcgplayer.com/product/70838_200w.jpg,2,1142,https://cpt.tcgcsv.com/NlB,2025-02-20T13:47:59.18,1,,0.11,0.27,1.53,0.2,,1st Edition,"Cannot be used as a Fusion, Synchro, or Xyz Material for a Summon. While this card is face-up on the field, it cannot be Tributed. When this card on the field is destroyed: The controller targets 1 monster in their Graveyard; shuffle that target into the Deck. You can only control 1 face-up ""Yellow Duston"".",JOTL-EN040,Common,EARTH,Fiend,Effect Monster,0,1000
70839,Mecha Phantom Beast Concoruda,Mecha Phantom Beast Concoruda,https://tcgplayer-cdn.tcgplayer.com/product/70839_200w.jpg,2,1142,https://cpt.tcgcsv.com/PlB,2025-02-20T13:47:59.227,1,,0.16,0.33,1.72,0.23,,Unlimited,"1 Tuner + 1 or more non-Tuner monsters // Tokens you control cannot be destroyed by battle or card effects. If this card you control is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: You can Tribute all Tokens you control, then target 1 level 4 or lower ""Mecha Phantom Beast"" monster in your Graveyard; Special Summon that target.",JOTL-EN041,Super Rare,WIND,Machine,Synchro/Effect Monster,2400,1200
70839,Mecha Phantom Beast Concoruda,Mecha Phantom Beast Concoruda,https://tcgplayer-cdn.tcgplayer.com/product/70839_200w.jpg,2,1142,https://cpt.tcgcsv.com/PlB,2025-02-20T13:47:59.227,1,,0.21,0.49,1.75,0.35,,1st Edition,"1 Tuner + 1 or more non-Tuner monsters // Tokens you control cannot be destroyed by battle or card effects. If this card you control is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: You can Tribute all Tokens you control, then target 1 level 4 or lower ""Mecha Phantom Beast"" monster in your Graveyard; Special Summon that target.",JOTL-EN041,Super Rare,WIND,Machine,Synchro/Effect Monster,2400,1200
70840,Brotherhood of the Fire Fist - Kirin,Brotherhood of the Fire Fist Kirin,https://tcgplayer-cdn.tcgplayer.com/product/70840_200w.jpg,2,1142,https://cpt.tcgcsv.com/QlB,2025-02-20T13:47:59.28,1,,0.1,0.3,0.99,0.17,,Unlimited,"1 FIRE Tuner + 1 or more non-Tuner ""Fire Fist"" monsters // When this card is Synchro Summoned: You can Set 1 ""Fire Formation"" Spell/Trap Card directly from your Deck. All monsters your opponent controls lose 100 ATK for each face-up Spell/Trap Card you control.",JOTL-EN042,Rare,FIRE,Beast-Warrior,Synchro/Effect Monster,2000,2800
70840,Brotherhood of the Fire Fist - Kirin,Brotherhood of the Fire Fist Kirin,https://tcgplayer-cdn.tcgplayer.com/product/70840_200w.jpg,2,1142,https://cpt.tcgcsv.com/QlB,2025-02-20T13:47:59.28,1,,0.05,0.3,1.41,0.25,,1st Edition,"1 FIRE Tuner + 1 or more non-Tuner ""Fire Fist"" monsters // When this card is Synchro Summoned: You can Set 1 ""Fire Formation"" Spell/Trap Card directly from your Deck. All monsters your opponent controls lose 100 ATK for each face-up Spell/Trap Card you control.",JOTL-EN042,Rare,FIRE,Beast-Warrior,Synchro/Effect Monster,2000,2800
70841,Mist Bird Clausolas,Mist Bird Clausolas,https://tcgplayer-cdn.tcgplayer.com/product/70841_200w.jpg,2,1142,https://cpt.tcgcsv.com/RlB,2025-02-20T13:47:59.33,1,,0.25,1.07,2.99,1.09,,Unlimited,"1 Tuner + 1 or more non-Tuner monsters // Once per turn: You can target 1 face-up monster your opponent controls; its ATK becomes 0, and if it does, its effects are negated. These changes last until the end of this turn.",JOTL-EN043,Super Rare,WIND,Winged Beast,Synchro/Effect Monster,0,2300
70841,Mist Bird Clausolas,Mist Bird Clausolas,https://tcgplayer-cdn.tcgplayer.com/product/70841_200w.jpg,2,1142,https://cpt.tcgcsv.com/RlB,2025-02-20T13:47:59.33,1,,0.5,1.93,5.0,1.43,,1st Edition,"1 Tuner + 1 or more non-Tuner monsters // Once per turn: You can target 1 face-up monster your opponent controls; its ATK becomes 0, and if it does, its effects are negated. These changes last until the end of this turn.",JOTL-EN043,Super Rare,WIND,Winged Beast,Synchro/Effect Monster,0,2300
70842,Underworld Fighter Balmung,Underworld Fighter Balmung,https://tcgplayer-cdn.tcgplayer.com/product/70842_200w.jpg,2,1142,https://cpt.tcgcsv.com/SlB,2025-02-20T13:47:59.393,1,,0.1,0.5,2.78,0.43,,Unlimited,"1 Tuner + 1 or more non-Tuner monsters // When this card is destroyed by a card effect and sent to the Graveyard: You can target 1 level 4 or lower monster in your Graveyard, except this card; Special Summon that target.",JOTL-EN044,Rare,DARK,Warrior,Synchro/Effect Monster,2100,800
70842,Underworld Fighter Balmung,Underworld Fighter Balmung,https://tcgplayer-cdn.tcgplayer.com/product/70842_200w.jpg,2,1142,https://cpt.tcgcsv.com/SlB,2025-02-20T13:47:59.393,1,,0.13,0.5,3.0,0.29,,1st Edition,"1 Tuner + 1 or more non-Tuner monsters // When this card is destroyed by a card effect and sent to the Graveyard: You can target 1 level 4 or lower monster in your Graveyard, except this card; Special Summon that target.",JOTL-EN044,Rare,DARK,Warrior,Synchro/Effect Monster,2100,800
70843,"Armades, Keeper of Boundaries",Armades Keeper of Boundaries,https://tcgplayer-cdn.tcgplayer.com/product/70843_200w.jpg,2,1142,https://cpt.tcgcsv.com/TlB,2025-02-20T13:47:59.46,1,,1.9,2.72,12.71,2.71,,Unlimited,"1 Tuner + 1 or more non-Tuner monsters // If this card attacks or is attacked, your opponent cannot activate cards or effects until the end of the Damage Step.",JOTL-EN045,Secret Rare,LIGHT,Fiend,Synchro/Effect Monster,2300,1500
70843,"Armades, Keeper of Boundaries",Armades Keeper of Boundaries,https://tcgplayer-cdn.tcgplayer.com/product/70843_200w.jpg,2,1142,https://cpt.tcgcsv.com/TlB,2025-02-20T13:47:59.46,1,,1.99,4.86,35.99,3.3,,1st Edition,"1 Tuner + 1 or more non-Tuner monsters // If this card attacks or is attacked, your opponent cannot activate cards or effects until the end of the Damage Step.",JOTL-EN045,Secret Rare,LIGHT,Fiend,Synchro/Effect Monster,2300,1500
70844,HTS Psyhemuth,HTS Psyhemuth,https://tcgplayer-cdn.tcgplayer.com/product/70844_200w.jpg,2,1142,https://cpt.tcgcsv.com/VlB,2025-02-20T13:47:59.52,1,,0.45,0.75,2.24,0.71,,Unlimited,"1 Tuner + 1 or more non-Tuner monsters // After damage calculation, when this card battles an opponent's monster: You can banish that monster, also banish this card.",JOTL-EN046,Super Rare,EARTH,Psychic,Synchro/Effect Monster,2400,1800
70844,HTS Psyhemuth,HTS Psyhemuth,https://tcgplayer-cdn.tcgplayer.com/product/70844_200w.jpg,2,1142,https://cpt.tcgcsv.com/VlB,2025-02-20T13:47:59.52,1,,0.31,0.92,5.0,0.68,,1st Edition,"1 Tuner + 1 or more non-Tuner monsters // After damage calculation, when this card battles an opponent's monster: You can banish that monster, also banish this card.",JOTL-EN046,Super Rare,EARTH,Psychic,Synchro/Effect Monster,2400,1800
70845,Star Eater (Secret),Star Eater Secret,https://tcgplayer-cdn.tcgplayer.com/product/70845_200w.jpg,2,1142,https://cpt.tcgcsv.com/WlB,2025-02-20T13:47:59.577,1,,8.96,10.45,21.99,10.54,,Unlimited,"1 Tuner + 1 or more non-Tuner monsters // Must be Synchro Summoned, and cannot be Special Summoned by other ways. This card's Synchro Summon cannot be negated. When Synchro Summoned, cards and effects cannot be activated. If this card attacks, it is unaffected by other card effects until the end of the Damage Step.",JOTL-EN047,Secret Rare,LIGHT,Dragon,Synchro/Effect Monster,3200,2800
70845,Star Eater (Secret),Star Eater Secret,https://tcgplayer-cdn.tcgplayer.com/product/70845_200w.jpg,2,1142,https://cpt.tcgcsv.com/WlB,2025-02-20T13:47:59.577,1,,9.98,12.52,22.45,13.62,,1st Edition,"1 Tuner + 1 or more non-Tuner monsters // Must be Synchro Summoned, and cannot be Special Summoned by other ways. This card's Synchro Summon cannot be negated. When Synchro Summoned, cards and effects cannot be activated. If this card attacks, it is unaffected by other card effects until the end of the Damage Step.",JOTL-EN047,Secret Rare,LIGHT,Dragon,Synchro/Effect Monster,3200,2800
70846,Number C39: Utopia Ray Victory,Number C39 Utopia Ray Victory,https://tcgplayer-cdn.tcgplayer.com/product/70846_200w.jpg,2,1142,https://cpt.tcgcsv.com/XlB,2025-02-20T13:47:59.64,1,,3.19,6.86,10.03,4.38,,Unlimited,"3 level 5 monsters // If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. If this card has a ""Utopia"" monster as an Xyz Material, it gains this effect. * When this card declares an attack on a face-up monster your opponent controls: You can detach 1 Xyz Material from this card; negate that opponent's face-up monster's effects, also this card gains ATK equal to that opponent's monster's ATK. These changes last until the end of this turn.",JOTL-EN048,Super Rare,LIGHT,Warior,Xyz/Effect Monster,2800,2500
70846,Number C39: Utopia Ray Victory,Number C39 Utopia Ray Victory,https://tcgplayer-cdn.tcgplayer.com/product/70846_200w.jpg,2,1142,https://cpt.tcgcsv.com/XlB,2025-02-20T13:47:59.64,1,,3.91,5.99,19.94,5.69,,1st Edition,"3 level 5 monsters // If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. If this card has a ""Utopia"" monster as an Xyz Material, it gains this effect. * When this card declares an attack on a face-up monster your opponent controls: You can detach 1 Xyz Material from this card; negate that opponent's face-up monster's effects, also this card gains ATK equal to that opponent's monster's ATK. These changes last until the end of this turn.",JOTL-EN048,Super Rare,LIGHT,Warior,Xyz/Effect Monster,2800,2500
