productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extCardType,extAttack,extDefense,extMonsterType
130136,Swords of Concealing Light,Swords of Concealing Light,https://tcgplayer-cdn.tcgplayer.com/product/130136_200w.jpg,2,1911,https://cpt.tcgcsv.com/L332,2025-05-15T20:23:51.147,1,"Destroy this card during your 2nd Standby Phase after activation. When this card resolves, change all monsters your opponent controls to face-down Defense Position. Monsters your opponent controls cannot change their battle positions.",0.21,0.49,2.99,0.25,,1st Edition,SR04-EN026,Common,SPELL,Continuous Spell,,,
130136,Swords of Concealing Light,Swords of Concealing Light,https://tcgplayer-cdn.tcgplayer.com/product/130136_200w.jpg,2,1911,https://cpt.tcgcsv.com/L332,2025-05-15T20:23:51.147,1,"Destroy this card during your 2nd Standby Phase after activation. When this card resolves, change all monsters your opponent controls to face-down Defense Position. Monsters your opponent controls cannot change their battle positions.",0.19,0.4,1.98,0.22,,Unlimited,SR04-EN026,Common,SPELL,Continuous Spell,,,
130137,Painful Decision,Painful Decision,https://tcgplayer-cdn.tcgplayer.com/product/130137_200w.jpg,2,1911,https://cpt.tcgcsv.com/M332,2025-05-15T20:23:50.877,1,"Send 1 Level 4 or lower Normal Monster from your Deck to the Graveyard, and if you do, add 1 card with the same name as that card from your Deck to your hand. You can only activate 1 ""Painful Decision"" per turn.",0.37,0.5,5.79,0.41,,1st Edition,SR04-EN027,Common,SPELL,Normal Spell,,,
130137,Painful Decision,Painful Decision,https://tcgplayer-cdn.tcgplayer.com/product/130137_200w.jpg,2,1911,https://cpt.tcgcsv.com/M332,2025-05-15T20:23:50.877,1,"Send 1 Level 4 or lower Normal Monster from your Deck to the Graveyard, and if you do, add 1 card with the same name as that card from your Deck to your hand. You can only activate 1 ""Painful Decision"" per turn.",0.32,0.5,4.69,0.4,,Unlimited,SR04-EN027,Common,SPELL,Normal Spell,,,
130138,Unexpected Dai,Unexpected Dai,https://tcgplayer-cdn.tcgplayer.com/product/130138_200w.jpg,2,1911,https://cpt.tcgcsv.com/N332,2025-05-15T20:23:50.91,1,If you control no monsters: Special Summon 1 Level 4 or lower Normal Monster from the Deck.,0.17,0.38,1.99,0.27,,Unlimited,SR04-EN028,Common,SPELL,Normal Spell,,,
130138,Unexpected Dai,Unexpected Dai,https://tcgplayer-cdn.tcgplayer.com/product/130138_200w.jpg,2,1911,https://cpt.tcgcsv.com/N332,2025-05-15T20:23:50.91,1,If you control no monsters: Special Summon 1 Level 4 or lower Normal Monster from the Deck.,0.21,0.49,2.45,0.28,,1st Edition,SR04-EN028,Common,SPELL,Normal Spell,,,
130139,Terraforming,Terraforming,https://tcgplayer-cdn.tcgplayer.com/product/130139_200w.jpg,2,1911,https://cpt.tcgcsv.com/P332,2025-05-15T20:23:50.957,1,Add 1 Field Spell Card from your Deck to your hand.,0.15,0.33,1.99,0.2,,1st Edition,SR04-EN029,Common,SPELL,Normal Spell,,,
130139,Terraforming,Terraforming,https://tcgplayer-cdn.tcgplayer.com/product/130139_200w.jpg,2,1911,https://cpt.tcgcsv.com/P332,2025-05-15T20:23:50.957,1,Add 1 Field Spell Card from your Deck to your hand.,0.15,0.33,1.49,0.19,,Unlimited,SR04-EN029,Common,SPELL,Normal Spell,,,
130140,Survival's End,Survivals End,https://tcgplayer-cdn.tcgplayer.com/product/130140_200w.jpg,2,1911,https://cpt.tcgcsv.com/Q332,2019-04-25T20:30:13.74,1,"Destroy as many Normal Monsters on the field as possible, and if you do, Special Summon Level 4 or lower Dinosaur-Type monsters from your Deck, up to the number destroyed, but destroy them during the End Phase. You can banish this card from your Graveyard, then target 1 Dinosaur-Type monster you control and 1 card your opponent controls; destroy them.",0.04,0.25,1.99,0.19,0.11,Unlimited,SR04-EN030,Super Rare,TRAP,Normal Trap,,,
130140,Survival's End,Survivals End,https://tcgplayer-cdn.tcgplayer.com/product/130140_200w.jpg,2,1911,https://cpt.tcgcsv.com/Q332,2019-04-25T20:30:13.74,1,"Destroy as many Normal Monsters on the field as possible, and if you do, Special Summon Level 4 or lower Dinosaur-Type monsters from your Deck, up to the number destroyed, but destroy them during the End Phase. You can banish this card from your Graveyard, then target 1 Dinosaur-Type monster you control and 1 card your opponent controls; destroy them.",0.05,0.25,1.99,0.15,,1st Edition,SR04-EN030,Super Rare,TRAP,Normal Trap,,,
130141,Survival of the Fittest,Survival of the Fittest,https://tcgplayer-cdn.tcgplayer.com/product/130141_200w.jpg,2,1911,https://cpt.tcgcsv.com/R332,2023-12-24T06:15:19.477,1,Target 1 Dinosaur-Type monster you control; equip this card to that target. It gains 1000 ATK. When that attacking monster destroys an opponent's monster by battle and sends it to the Graveyard: You can activate this effect; the equipped monster can make a second attack on an opponent's monster in a row.,0.09,0.22,1.49,0.15,0.11,1st Edition,SR04-EN031,Common,TRAP,Normal Trap,,,
130141,Survival of the Fittest,Survival of the Fittest,https://tcgplayer-cdn.tcgplayer.com/product/130141_200w.jpg,2,1911,https://cpt.tcgcsv.com/R332,2023-12-24T06:15:19.477,1,Target 1 Dinosaur-Type monster you control; equip this card to that target. It gains 1000 ATK. When that attacking monster destroys an opponent's monster by battle and sends it to the Graveyard: You can activate this effect; the equipped monster can make a second attack on an opponent's monster in a row.,0.05,0.23,1.49,0.18,0.11,Unlimited,SR04-EN031,Common,TRAP,Normal Trap,,,
130142,Fossil Excavation,Fossil Excavation,https://tcgplayer-cdn.tcgplayer.com/product/130142_200w.jpg,2,1911,https://cpt.tcgcsv.com/S332,2025-05-15T20:23:51.02,1,"Activate this card by discarding 1 card, then target 1 Dinosaur-Type monster in your Graveyard; Special Summon that target. Negate the effects of that monster on the field. When this card leaves the field, destroy that monster. When that monster is destroyed, destroy this card.",0.05,0.2,1.49,0.1,,Unlimited,SR04-EN032,Common,TRAP,Continuous Trap,,,
130142,Fossil Excavation,Fossil Excavation,https://tcgplayer-cdn.tcgplayer.com/product/130142_200w.jpg,2,1911,https://cpt.tcgcsv.com/S332,2025-05-15T20:23:51.02,1,"Activate this card by discarding 1 card, then target 1 Dinosaur-Type monster in your Graveyard; Special Summon that target. Negate the effects of that monster on the field. When this card leaves the field, destroy that monster. When that monster is destroyed, destroy this card.",0.05,0.2,0.99,0.11,,1st Edition,SR04-EN032,Common,TRAP,Continuous Trap,,,
130143,Extinction on Schedule,Extinction on Schedule,https://tcgplayer-cdn.tcgplayer.com/product/130143_200w.jpg,2,1911,https://cpt.tcgcsv.com/T332,2019-04-25T20:19:09.82,1,During the Main Phase: Pay 2000 LP; make both players send all cards they control to the Graveyard at the end of the 3rd Battle Phase after this card's activation.033,0.04,0.18,1.0,0.11,0.1,1st Edition,SR04-EN033,Common,TRAP,Normal Trap,,,
130143,Extinction on Schedule,Extinction on Schedule,https://tcgplayer-cdn.tcgplayer.com/product/130143_200w.jpg,2,1911,https://cpt.tcgcsv.com/T332,2019-04-25T20:19:09.82,1,During the Main Phase: Pay 2000 LP; make both players send all cards they control to the Graveyard at the end of the 3rd Battle Phase after this card's activation.033,0.02,0.2,1.49,0.19,,Unlimited,SR04-EN033,Common,TRAP,Normal Trap,,,
130144,Ojama Trio,Ojama Trio,https://tcgplayer-cdn.tcgplayer.com/product/130144_200w.jpg,2,1911,https://cpt.tcgcsv.com/V332,2025-05-15T20:23:51.067,1,"Special Summon 3 ""Ojama Tokens"" (Beast-Type/LIGHT/Level 2/ATK 0/DEF 1000) to your opponent's field in Defense Position. They cannot be Tributed for a Tribute Summon, and each time 1 is destroyed, its controller takes 300 damage.",0.3,0.57,2.87,0.45,,Unlimited,SR04-EN034,Common,TRAP,Normal Trap,,,
130144,Ojama Trio,Ojama Trio,https://tcgplayer-cdn.tcgplayer.com/product/130144_200w.jpg,2,1911,https://cpt.tcgcsv.com/V332,2025-05-15T20:23:51.067,1,"Special Summon 3 ""Ojama Tokens"" (Beast-Type/LIGHT/Level 2/ATK 0/DEF 1000) to your opponent's field in Defense Position. They cannot be Tributed for a Tribute Summon, and each time 1 is destroyed, its controller takes 300 damage.",0.4,0.75,4.99,0.69,,1st Edition,SR04-EN034,Common,TRAP,Normal Trap,,,
130145,Nightmare Archfiends,Nightmare Archfiends,https://tcgplayer-cdn.tcgplayer.com/product/130145_200w.jpg,2,1911,https://cpt.tcgcsv.com/W332,2019-04-25T20:22:55.78,1,"Tribute 1 monster; Special Summon 3 ""Nightmare Archfiend Tokens"" (Fiend-Type/DARK/Level 6/ATK 2000/DEF 2000) to your opponent's field in Attack Position. Each time 1 is destroyed, its controller takes 800 damage.",0.08,0.21,1.49,0.19,0.11,Unlimited,SR04-EN035,Common,TRAP,Normal Trap,,,
130145,Nightmare Archfiends,Nightmare Archfiends,https://tcgplayer-cdn.tcgplayer.com/product/130145_200w.jpg,2,1911,https://cpt.tcgcsv.com/W332,2019-04-25T20:22:55.78,1,"Tribute 1 monster; Special Summon 3 ""Nightmare Archfiend Tokens"" (Fiend-Type/DARK/Level 6/ATK 2000/DEF 2000) to your opponent's field in Attack Position. Each time 1 is destroyed, its controller takes 800 damage.",0.1,0.21,1.5,0.18,0.11,1st Edition,SR04-EN035,Common,TRAP,Normal Trap,,,
130146,Quaking Mirror Force,Quaking Mirror Force,https://tcgplayer-cdn.tcgplayer.com/product/130146_200w.jpg,2,1911,https://cpt.tcgcsv.com/X332,2022-02-01T09:27:38.213,1,When an opponent's monster declares an attack: Change all Attack Position monsters your opponent controls to face-down Defense Position. Monsters changed to face-down Defense Position by this effect cannot change their battle positions.,0.46,0.9,4.99,0.76,,1st Edition,SR04-EN036,Common,TRAP,Normal Trap,,,
130146,Quaking Mirror Force,Quaking Mirror Force,https://tcgplayer-cdn.tcgplayer.com/product/130146_200w.jpg,2,1911,https://cpt.tcgcsv.com/X332,2022-02-01T09:27:38.213,1,When an opponent's monster declares an attack: Change all Attack Position monsters your opponent controls to face-down Defense Position. Monsters changed to face-down Defense Position by this effect cannot change their battle positions.,0.47,0.75,3.45,0.64,,Unlimited,SR04-EN036,Common,TRAP,Normal Trap,,,
130147,Grand Horn of Heaven,Grand Horn of Heaven,https://tcgplayer-cdn.tcgplayer.com/product/130147_200w.jpg,2,1911,https://cpt.tcgcsv.com/Z332,2025-05-15T20:23:51.1,1,"During your opponent's Main Phase, when they would Special Summon a monster(s): Negate the Summon, and if you do, destroy that monster, then your opponent draws 1 card, then end the Main Phase.",0.13,0.25,1.49,0.21,,Unlimited,SR04-EN037,Common,TRAP,Token,,,
130147,Grand Horn of Heaven,Grand Horn of Heaven,https://tcgplayer-cdn.tcgplayer.com/product/130147_200w.jpg,2,1911,https://cpt.tcgcsv.com/Z332,2025-05-15T20:23:51.1,1,"During your opponent's Main Phase, when they would Special Summon a monster(s): Negate the Summon, and if you do, destroy that monster, then your opponent draws 1 card, then end the Main Phase.",0.14,0.31,1.42,0.23,,1st Edition,SR04-EN037,Common,TRAP,Token,,,
130148,Secret Blast,Secret Blast,https://tcgplayer-cdn.tcgplayer.com/product/130148_200w.jpg,2,1911,https://cpt.tcgcsv.com/-332,2019-04-25T20:26:45.863,1,Inflict 300 damage to your opponent for each card they control. If this card you control is destroyed by an opponent's card and sent to your Graveyard: Inflict 1000 damage to your opponent.,0.15,0.3,1.43,0.27,,1st Edition,SR04-EN038,Common,TRAP,Normal Trap,,,
130148,Secret Blast,Secret Blast,https://tcgplayer-cdn.tcgplayer.com/product/130148_200w.jpg,2,1911,https://cpt.tcgcsv.com/-332,2019-04-25T20:26:45.863,1,Inflict 300 damage to your opponent for each card they control. If this card you control is destroyed by an opponent's card and sent to your Graveyard: Inflict 1000 damage to your opponent.,0.1,0.32,1.49,0.41,0.39,Unlimited,SR04-EN038,Common,TRAP,Normal Trap,,,
194714,Dinosmasher's Fury Structure Deck [Unlimited Edition],Dinosmashers Fury Structure Deck Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/194714_200w.jpg,2,1911,https://cpt.tcgcsv.com/jVz2,2021-10-18T12:37:10.567,1,"Each Structure Deck comes with a 41-card Main Deck and 1 Token Card for a total of 42 cards.
<br>
Each Dinosmasher’s Fury Structure Deck contains:
<br><br>
36 Commons, 3 Super Rares, 2 Ultra Rares, 1 Jurraegg Token, 1 Beginner’s Guide, 1 Double-sided Deluxe Game Mat/Dueling Guide.",23.0,39.96,40.79,33.4,,Normal,,,,,,,
