productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extCardType,extDescription,extMonsterType,extAttack,extDefense
124719,"True King Bahrastos, the Fathomer",True King Bahrastos the Fathomer,https://tcgplayer-cdn.tcgplayer.com/product/124719_200w.jpg,2,1849,https://cpt.tcgcsv.com/pV_,2016-12-09T13:38:09.02,1,0.65,1.66,6.99,1.54,,1st Edition,INOV-EN021,Ultra Rare,WATER,Effect Monster,"If this card is in your hand: You can destroy 2 other monsters in your hand and/or face-up on your field, including a WATER monster, and if you do, Special Summon this card, and if you do that, you can banish up to 2 Spell/Trap Cards from your opponent's field and/or Graveyard, if both the destroyed monsters were WATER. If this card is destroyed by card effect: You can Special Summon 1 non-WATER Wyrm-Type monster from your Deck in Defense Position. You can only use each effect of ""True King Bahrastos, the Fathomer"" once per turn.",Wyrm,1800,3000
124720,Raremetalfoes Bismugear,Raremetalfoes Bismugear,https://tcgplayer-cdn.tcgplayer.com/product/124720_200w.jpg,2,1849,https://cpt.tcgcsv.com/qV_,2016-12-09T13:49:57.16,1,0.03,0.25,1.49,0.12,,Unlimited,INOV-EN022,Common,FIRE,Pendulum/Effect Monster,"<b>Pendulum Effect :</b> Once per turn: You can target 1 other face-up card you control; destroy it, and if you do, Set 1 ""Metalfoes"" Spell/Trap Card directly from your Deck.
<Br><b>Monster Effect :</b> If this card on the field is destroyed by battle or card effect: You can add 1 ""Metalfoes"" monster from your Deck to your hand during the End Phase of this turn. You can only use this effect of ""Raremetalfoes Bismugear"" once per turn.",Psychic,0,0
124720,Raremetalfoes Bismugear,Raremetalfoes Bismugear,https://tcgplayer-cdn.tcgplayer.com/product/124720_200w.jpg,2,1849,https://cpt.tcgcsv.com/qV_,2016-12-09T13:49:57.16,1,0.03,0.25,4.99,0.1,,1st Edition,INOV-EN022,Common,FIRE,Pendulum/Effect Monster,"<b>Pendulum Effect :</b> Once per turn: You can target 1 other face-up card you control; destroy it, and if you do, Set 1 ""Metalfoes"" Spell/Trap Card directly from your Deck.
<Br><b>Monster Effect :</b> If this card on the field is destroyed by battle or card effect: You can add 1 ""Metalfoes"" monster from your Deck to your hand during the End Phase of this turn. You can only use this effect of ""Raremetalfoes Bismugear"" once per turn.",Psychic,0,0
124721,Chemicritter Hydron Hawk,Chemicritter Hydron Hawk,https://tcgplayer-cdn.tcgplayer.com/product/124721_200w.jpg,2,1849,https://cpt.tcgcsv.com/rV_,2016-12-09T14:07:28.647,1,0.05,0.24,1.55,0.11,,1st Edition,INOV-EN023,Common,WATER,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> You can discard 1 card, then target 1 Gemini monster in your Graveyard; Special Summon it in Defense Position. You can only use this effect of ""Chemicritter Hydron Hawk"" once per turn.",Winged Beast,1400,700
124721,Chemicritter Hydron Hawk,Chemicritter Hydron Hawk,https://tcgplayer-cdn.tcgplayer.com/product/124721_200w.jpg,2,1849,https://cpt.tcgcsv.com/rV_,2016-12-09T14:07:28.647,1,0.08,0.25,1.49,0.12,,Unlimited,INOV-EN023,Common,WATER,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> You can discard 1 card, then target 1 Gemini monster in your Graveyard; Special Summon it in Defense Position. You can only use this effect of ""Chemicritter Hydron Hawk"" once per turn.",Winged Beast,1400,700
124722,Chemicritter Carbo Crab,Chemicritter Carbo Crab,https://tcgplayer-cdn.tcgplayer.com/product/124722_200w.jpg,2,1849,https://cpt.tcgcsv.com/sV_,2016-12-09T14:07:46.847,1,0.05,0.22,1.55,0.12,,1st Edition,INOV-EN024,Common,FIRE,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> During your Main Phase: You can send 1 Gemini monster from your Deck to the Graveyard, then add 1 Gemini monster from your Deck to your hand. You can only use this effect of ""Chemicritter Carbo Crab"" once per turn.",Aqua,700,1400
124722,Chemicritter Carbo Crab,Chemicritter Carbo Crab,https://tcgplayer-cdn.tcgplayer.com/product/124722_200w.jpg,2,1849,https://cpt.tcgcsv.com/sV_,2016-12-09T14:07:46.847,1,0.1,0.2,1.49,0.13,,Unlimited,INOV-EN024,Common,FIRE,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> During your Main Phase: You can send 1 Gemini monster from your Deck to the Graveyard, then add 1 Gemini monster from your Deck to your hand. You can only use this effect of ""Chemicritter Carbo Crab"" once per turn.",Aqua,700,1400
124723,Chemicritter Oxy Ox,Chemicritter Oxy Ox,https://tcgplayer-cdn.tcgplayer.com/product/124723_200w.jpg,2,1849,https://cpt.tcgcsv.com/tV_,2016-12-09T14:08:02.537,1,0.05,0.21,1.49,0.15,,Unlimited,INOV-EN025,Common,WIND,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> During your Main Phase: You can Special Summon 1 Gemini monster from your hand, and if you do, all Gemini monsters you currently control become that monster's original Level until the end of this turn. You can only use this effect of ""Chemicritter Oxy Ox"" once per turn.",,0,2100
124723,Chemicritter Oxy Ox,Chemicritter Oxy Ox,https://tcgplayer-cdn.tcgplayer.com/product/124723_200w.jpg,2,1849,https://cpt.tcgcsv.com/tV_,2016-12-09T14:08:02.537,1,0.02,0.23,1.49,0.11,,1st Edition,INOV-EN025,Common,WIND,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> During your Main Phase: You can Special Summon 1 Gemini monster from your hand, and if you do, all Gemini monsters you currently control become that monster's original Level until the end of this turn. You can only use this effect of ""Chemicritter Oxy Ox"" once per turn.",,0,2100
124724,Poly-Chemicritter Dioxogre,Poly Chemicritter Dioxogre,https://tcgplayer-cdn.tcgplayer.com/product/124724_200w.jpg,2,1849,https://cpt.tcgcsv.com/vV_,2016-12-09T14:08:16.75,1,0.1,0.25,1.49,0.16,,Unlimited,INOV-EN026,Rare,DARK,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> The Normal Summon of a Gemini monster cannot be negated.
<br><b>-</b> Once per turn: You can banish 1 Gemini monster from your Graveyard, then target 1 card your opponent controls; destroy it.",Fiend,2800,200
124724,Poly-Chemicritter Dioxogre,Poly Chemicritter Dioxogre,https://tcgplayer-cdn.tcgplayer.com/product/124724_200w.jpg,2,1849,https://cpt.tcgcsv.com/vV_,2016-12-09T14:08:16.75,1,0.05,0.25,1.49,0.14,,1st Edition,INOV-EN026,Rare,DARK,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> The Normal Summon of a Gemini monster cannot be negated.
<br><b>-</b> Once per turn: You can banish 1 Gemini monster from your Graveyard, then target 1 card your opponent controls; destroy it.",Fiend,2800,200
124725,Poly-Chemicritter Hydragon,Poly Chemicritter Hydragon,https://tcgplayer-cdn.tcgplayer.com/product/124725_200w.jpg,2,1849,https://cpt.tcgcsv.com/wV_,2016-12-09T14:08:34.85,1,0.05,0.22,1.49,0.12,,Unlimited,INOV-EN027,Common,WATER,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> When another Gemini monster is Normal Summoned: You can make that monster gain 500 ATK and DEF.
<br><b>-</b> If a Gemini monster(s) you control would be destroyed by a card effect, you can destroy 1 other card you control instead.",Dragon,2800,200
124725,Poly-Chemicritter Hydragon,Poly Chemicritter Hydragon,https://tcgplayer-cdn.tcgplayer.com/product/124725_200w.jpg,2,1849,https://cpt.tcgcsv.com/wV_,2016-12-09T14:08:34.85,1,0.04,0.22,1.49,0.15,,1st Edition,INOV-EN027,Common,WATER,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> When another Gemini monster is Normal Summoned: You can make that monster gain 500 ATK and DEF.
<br><b>-</b> If a Gemini monster(s) you control would be destroyed by a card effect, you can destroy 1 other card you control instead.",Dragon,2800,200
124726,Meteor Dragon Red-Eyes Impact,Meteor Dragon Red Eyes Impact,https://tcgplayer-cdn.tcgplayer.com/product/124726_200w.jpg,2,1849,https://cpt.tcgcsv.com/xV_,2023-04-02T15:22:56.57,1,1.0,2.31,3.5,1.92,,Unlimited,INOV-EN028,Rare,DARK,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> Other ""Red-Eyes"" monsters you control cannot be destroyed by battle or card effects.",Dragon,1800,2000
124726,Meteor Dragon Red-Eyes Impact,Meteor Dragon Red Eyes Impact,https://tcgplayer-cdn.tcgplayer.com/product/124726_200w.jpg,2,1849,https://cpt.tcgcsv.com/xV_,2023-04-02T15:22:56.57,1,1.79,2.49,4.95,1.97,,1st Edition,INOV-EN028,Rare,DARK,Gemini/Effect Monster,"This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.
<br><b>-</b> Other ""Red-Eyes"" monsters you control cannot be destroyed by battle or card effects.",Dragon,1800,2000
124727,PSY-Frame Multi-Threader,PSY Frame Multi Threader,https://tcgplayer-cdn.tcgplayer.com/product/124727_200w.jpg,2,1849,https://cpt.tcgcsv.com/zV_,2016-12-09T14:09:03.46,1,0.01,0.2,1.49,0.08,,1st Edition,INOV-EN029,Common,LIGHT,Effect Monster,"This card's name becomes ""PSY-Frame Driver"" while it is in the hand or Graveyard. If a ""PSY-Frame"" card(s) you control would be destroyed by battle or card effect, you can discard this card instead. If a ""PSY-Frame"" Tuner is Special Summoned to your field, while this card is in your Graveyard (except during the Damage Step): You can Special Summon this card, but banish it when it leaves the field. You can only use this effect of ""PSY-Frame Multi-Threader"" once per turn.",Psychic,0,2500
124727,PSY-Frame Multi-Threader,PSY Frame Multi Threader,https://tcgplayer-cdn.tcgplayer.com/product/124727_200w.jpg,2,1849,https://cpt.tcgcsv.com/zV_,2016-12-09T14:09:03.46,1,0.05,0.23,1.49,0.13,,Unlimited,INOV-EN029,Common,LIGHT,Effect Monster,"This card's name becomes ""PSY-Frame Driver"" while it is in the hand or Graveyard. If a ""PSY-Frame"" card(s) you control would be destroyed by battle or card effect, you can discard this card instead. If a ""PSY-Frame"" Tuner is Special Summoned to your field, while this card is in your Graveyard (except during the Damage Step): You can Special Summon this card, but banish it when it leaves the field. You can only use this effect of ""PSY-Frame Multi-Threader"" once per turn.",Psychic,0,2500
124728,Graydle Slime Jr.,Graydle Slime Jr,https://tcgplayer-cdn.tcgplayer.com/product/124728_200w.jpg,2,1849,https://cpt.tcgcsv.com/BV_,2016-12-09T14:09:15.77,1,0.11,0.24,1.49,0.15,,Unlimited,INOV-EN030,Common,WATER,Tuner/Effect Monster,"When this card is Normal Summoned: You can target 1 ""Graydle"" monster in your Graveyard; for the rest of this turn, you cannot Special Summon other monsters, except WATER monsters, also Special Summon that monster, then you can Special Summon from your hand, 1 Aqua-Type monster with the same Level as the monster Special Summoned by this card's effect. When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 ""Graydle"" monster from your Deck.",Aqua,0,2000
124728,Graydle Slime Jr.,Graydle Slime Jr,https://tcgplayer-cdn.tcgplayer.com/product/124728_200w.jpg,2,1849,https://cpt.tcgcsv.com/BV_,2016-12-09T14:09:15.77,1,0.05,0.25,1.49,0.19,,1st Edition,INOV-EN030,Common,WATER,Tuner/Effect Monster,"When this card is Normal Summoned: You can target 1 ""Graydle"" monster in your Graveyard; for the rest of this turn, you cannot Special Summon other monsters, except WATER monsters, also Special Summon that monster, then you can Special Summon from your hand, 1 Aqua-Type monster with the same Level as the monster Special Summoned by this card's effect. When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 ""Graydle"" monster from your Deck.",Aqua,0,2000
124729,Aromaseraphy Angelica,Aromaseraphy Angelica,https://tcgplayer-cdn.tcgplayer.com/product/124729_200w.jpg,2,1849,https://cpt.tcgcsv.com/CV_,2016-12-09T14:09:31.513,1,0.24,0.74,3.14,0.63,,Unlimited,INOV-EN031,Common,LIGHT,Tuner/Effect Monster,"During either player's turn: You can discard this card, then target 1 ""Aroma"" monster in your Graveyard; gain LP equal to that target's ATK. While your LP is higher than your opponent's, you control an ""Aroma"" monster, and this card is in your Graveyard: You can Special Summon this card, but banish it when it leaves the field. You can only use each effect of ""Aromaseraphy Angelica"" once per turn.",Plant,0,0
124729,Aromaseraphy Angelica,Aromaseraphy Angelica,https://tcgplayer-cdn.tcgplayer.com/product/124729_200w.jpg,2,1849,https://cpt.tcgcsv.com/CV_,2016-12-09T14:09:31.513,1,0.3,0.82,5.17,0.72,,1st Edition,INOV-EN031,Common,LIGHT,Tuner/Effect Monster,"During either player's turn: You can discard this card, then target 1 ""Aroma"" monster in your Graveyard; gain LP equal to that target's ATK. While your LP is higher than your opponent's, you control an ""Aroma"" monster, and this card is in your Graveyard: You can Special Summon this card, but banish it when it leaves the field. You can only use each effect of ""Aromaseraphy Angelica"" once per turn.",Plant,0,0
124730,Doki Doki,Doki Doki,https://tcgplayer-cdn.tcgplayer.com/product/124730_200w.jpg,2,1849,https://cpt.tcgcsv.com/DV_,2016-12-09T14:09:44.63,1,0.1,0.3,1.7,0.21,,1st Edition,INOV-EN032,Common,EARTH,Effect Monster,"You can discard 1 Rock-Type monster; Special Summon from your Deck, 1 Rock-Type monster that has the same original Attribute and Level as that monster, in face-up Attack Position or face-down Defense Position. You can only use this effect of ""Doki Doki"" once per turn.",Rock,500,500
124730,Doki Doki,Doki Doki,https://tcgplayer-cdn.tcgplayer.com/product/124730_200w.jpg,2,1849,https://cpt.tcgcsv.com/DV_,2016-12-09T14:09:44.63,1,0.12,0.25,1.0,0.23,,Unlimited,INOV-EN032,Common,EARTH,Effect Monster,"You can discard 1 Rock-Type monster; Special Summon from your Deck, 1 Rock-Type monster that has the same original Attribute and Level as that monster, in face-up Attack Position or face-down Defense Position. You can only use this effect of ""Doki Doki"" once per turn.",Rock,500,500
124731,Torque Tune Gear,Torque Tune Gear,https://tcgplayer-cdn.tcgplayer.com/product/124731_200w.jpg,2,1849,https://cpt.tcgcsv.com/FV_,2016-12-09T14:09:58.18,1,0.15,0.4,2.19,0.26,,Unlimited,INOV-EN033,Super Rare,LIGHT,Union/Tuner/Effect Monster,"Once per turn, you can either: Target 1 monster you control; equip this card to that target, OR: Unequip this card and Special Summon it. A monster equipped with this card is treated as a Tuner, it gains 500 ATK and DEF, also if the equipped monster would be destroyed by battle or card effect, destroy this card instead.",Machine,0,0
124731,Torque Tune Gear,Torque Tune Gear,https://tcgplayer-cdn.tcgplayer.com/product/124731_200w.jpg,2,1849,https://cpt.tcgcsv.com/FV_,2016-12-09T14:09:58.18,1,0.14,0.35,1.4,0.28,,1st Edition,INOV-EN033,Super Rare,LIGHT,Union/Tuner/Effect Monster,"Once per turn, you can either: Target 1 monster you control; equip this card to that target, OR: Unequip this card and Special Summon it. A monster equipped with this card is treated as a Tuner, it gains 500 ATK and DEF, also if the equipped monster would be destroyed by battle or card effect, destroy this card instead.",Machine,0,0
124732,Pandora's Jewelry Box,Pandoras Jewelry Box,https://tcgplayer-cdn.tcgplayer.com/product/124732_200w.jpg,2,1849,https://cpt.tcgcsv.com/GV_,2016-12-09T14:10:13.99,1,0.05,0.25,1.49,0.09,,1st Edition,INOV-EN034,Common,DARK,Pendulum/Effect Monster,"<b>Pendulum Effect :</b> While you have no cards in your Extra Deck: You can target 1 card in your opponent's Pendulum Zone; destroy it, and if you do, place this card in your opponent's Pendulum Zone.
<br><b>Monster Effect :</b> While you have no cards in your Extra Deck, draw 2 cards instead of 1 for your normal draw during your Draw Phase.",Wyrm,1500,1500
124732,Pandora's Jewelry Box,Pandoras Jewelry Box,https://tcgplayer-cdn.tcgplayer.com/product/124732_200w.jpg,2,1849,https://cpt.tcgcsv.com/GV_,2016-12-09T14:10:13.99,1,0.03,0.25,1.49,0.11,,Unlimited,INOV-EN034,Common,DARK,Pendulum/Effect Monster,"<b>Pendulum Effect :</b> While you have no cards in your Extra Deck: You can target 1 card in your opponent's Pendulum Zone; destroy it, and if you do, place this card in your opponent's Pendulum Zone.
<br><b>Monster Effect :</b> While you have no cards in your Extra Deck, draw 2 cards instead of 1 for your normal draw during your Draw Phase.",Wyrm,1500,1500
124733,Fairy Tail - Sleeper,Fairy Tail Sleeper,https://tcgplayer-cdn.tcgplayer.com/product/124733_200w.jpg,2,1849,https://cpt.tcgcsv.com/HV_,2016-12-09T14:10:27.557,1,0.04,0.25,1.0,0.24,,1st Edition,INOV-EN035,Common,LIGHT,Flip/Effect Monster,"FLIP: You can Special Summon 1 monster from your hand.
During either player's turn, when your opponent activates a Normal Spell/Trap Card: You can Tribute 1 other monster; the activated effect becomes ""Change 1 face-up monster your opponent controls to face-down Defense Position"". You can only use this effect of ""Fairy Tail - Sleeper"" once per turn.",Spellcaster,1850,1000
124733,Fairy Tail - Sleeper,Fairy Tail Sleeper,https://tcgplayer-cdn.tcgplayer.com/product/124733_200w.jpg,2,1849,https://cpt.tcgcsv.com/HV_,2016-12-09T14:10:27.557,1,0.06,0.24,1.49,0.14,,Unlimited,INOV-EN035,Common,LIGHT,Flip/Effect Monster,"FLIP: You can Special Summon 1 monster from your hand.
During either player's turn, when your opponent activates a Normal Spell/Trap Card: You can Tribute 1 other monster; the activated effect becomes ""Change 1 face-up monster your opponent controls to face-down Defense Position"". You can only use this effect of ""Fairy Tail - Sleeper"" once per turn.",Spellcaster,1850,1000
124734,Cyber Angel Vrash,Cyber Angel Vrash,https://tcgplayer-cdn.tcgplayer.com/product/124734_200w.jpg,2,1849,https://cpt.tcgcsv.com/JV_,2016-12-09T14:10:45.197,1,0.12,0.35,1.55,0.29,,Unlimited,INOV-EN036,Super Rare,LIGHT,Ritual/Effect Monster,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card is Ritual Summoned: You can destroy as many face-up monsters your opponent controls as possible that were Special Summoned from the Extra Deck, and if you do, inflict 1000 damage to your opponent for each, and if you do that, this card can make a second attack during each Battle Phase this turn. Once per turn, during either player's turn, when a card or effect is activated that would destroy a card on the field: You can shuffle 1 Ritual Monster from your Graveyard into the Deck; negate the activation, and if you do, destroy that card.",Fairy,3000,2000
124734,Cyber Angel Vrash,Cyber Angel Vrash,https://tcgplayer-cdn.tcgplayer.com/product/124734_200w.jpg,2,1849,https://cpt.tcgcsv.com/JV_,2016-12-09T14:10:45.197,1,0.1,0.47,1.99,0.32,,1st Edition,INOV-EN036,Super Rare,LIGHT,Ritual/Effect Monster,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card is Ritual Summoned: You can destroy as many face-up monsters your opponent controls as possible that were Special Summoned from the Extra Deck, and if you do, inflict 1000 damage to your opponent for each, and if you do that, this card can make a second attack during each Battle Phase this turn. Once per turn, during either player's turn, when a card or effect is activated that would destroy a card on the field: You can shuffle 1 Ritual Monster from your Graveyard into the Deck; negate the activation, and if you do, destroy that card.",Fairy,3000,2000
124735,"Sauravis, the Ancient and Ascended",Sauravis the Ancient and Ascended,https://tcgplayer-cdn.tcgplayer.com/product/124735_200w.jpg,2,1849,https://cpt.tcgcsv.com/KV_,2024-11-07T03:48:29.643,1,0.85,1.57,50.0,0.97,1.93,1st Edition,INOV-EN037,Secret Rare,LIGHT,Ritual/Effect Monster,"You can Ritual Summon this card with ""Sprite's Blessing"". During either player's turn, when your opponent activates a card or effect that targets a monster you control: You can discard this card; negate the activation. During either player's turn, when your opponent would Special Summon a monster(s): You can return this card from your field to the hand; negate the Special Summon, and if you do, banish that monster(s).",Dragon,2600,2800
124735,"Sauravis, the Ancient and Ascended",Sauravis the Ancient and Ascended,https://tcgplayer-cdn.tcgplayer.com/product/124735_200w.jpg,2,1849,https://cpt.tcgcsv.com/KV_,2024-11-07T03:48:29.643,1,0.78,1.14,19.99,1.15,,Unlimited,INOV-EN037,Secret Rare,LIGHT,Ritual/Effect Monster,"You can Ritual Summon this card with ""Sprite's Blessing"". During either player's turn, when your opponent activates a card or effect that targets a monster you control: You can discard this card; negate the activation. During either player's turn, when your opponent would Special Summon a monster(s): You can return this card from your field to the hand; negate the Special Summon, and if you do, banish that monster(s).",Dragon,2600,2800
124736,Starving Venom Fusion Dragon,Starving Venom Fusion Dragon,https://tcgplayer-cdn.tcgplayer.com/product/124736_200w.jpg,2,1849,https://cpt.tcgcsv.com/LV_,2016-12-09T14:11:11.62,1,2.98,5.0,33.99,5.07,15.07,1st Edition,INOV-EN038,Secret Rare,DARK,Fusion/Effect Monster,"2 DARK monsters on the field, except Tokens
<br>If this card is Fusion Summoned: You can make this card gain ATK equal to 1 Special Summoned monster your opponent controls, until the end of this turn. Once per turn: You can target 1 Level 5 or higher monster your opponent controls; until the end of this turn, this card's name becomes that monster's original name, and replace this effect with that monster's original effects. If this Fusion Summoned card is destroyed: You can destroy all Special Summoned monsters your opponent controls.",Dragon,2800,2000
124736,Starving Venom Fusion Dragon,Starving Venom Fusion Dragon,https://tcgplayer-cdn.tcgplayer.com/product/124736_200w.jpg,2,1849,https://cpt.tcgcsv.com/LV_,2016-12-09T14:11:11.62,1,3.47,5.0,27.99,5.17,,Unlimited,INOV-EN038,Secret Rare,DARK,Fusion/Effect Monster,"2 DARK monsters on the field, except Tokens
<br>If this card is Fusion Summoned: You can make this card gain ATK equal to 1 Special Summoned monster your opponent controls, until the end of this turn. Once per turn: You can target 1 Level 5 or higher monster your opponent controls; until the end of this turn, this card's name becomes that monster's original name, and replace this effect with that monster's original effects. If this Fusion Summoned card is destroyed: You can destroy all Special Summoned monsters your opponent controls.",Dragon,2800,2000
124737,Fullmetalfoes Alkahest,Fullmetalfoes Alkahest,https://tcgplayer-cdn.tcgplayer.com/product/124737_200w.jpg,2,1849,https://cpt.tcgcsv.com/MV_,2016-12-09T14:11:54.45,1,0.3,0.73,20.0,0.44,,1st Edition,INOV-EN039,Secret Rare,FIRE,Fusion/Effect Monster,"1 ""Metalfoes"" monster + 1 Normal Monster
<br>Must be Fusion Summoned and cannot be Special Summoned by other ways. Once per turn, during your opponent's turn: You can target 1 Effect Monster on the field; equip that target to this card (this is a Quick Effect). This card gains DEF equal to the combined original ATK of monsters equipped to it by this effect. You can use monsters you control equipped to this card you control as Fusion Materials for the Fusion Summon of a ""Metalfoes"" Fusion Monster that lists them as Materials.",Psychic,0,0
124737,Fullmetalfoes Alkahest,Fullmetalfoes Alkahest,https://tcgplayer-cdn.tcgplayer.com/product/124737_200w.jpg,2,1849,https://cpt.tcgcsv.com/MV_,2016-12-09T14:11:54.45,1,0.22,0.74,40.0,0.38,,Unlimited,INOV-EN039,Secret Rare,FIRE,Fusion/Effect Monster,"1 ""Metalfoes"" monster + 1 Normal Monster
<br>Must be Fusion Summoned and cannot be Special Summoned by other ways. Once per turn, during your opponent's turn: You can target 1 Effect Monster on the field; equip that target to this card (this is a Quick Effect). This card gains DEF equal to the combined original ATK of monsters equipped to it by this effect. You can use monsters you control equipped to this card you control as Fusion Materials for the Fusion Summon of a ""Metalfoes"" Fusion Monster that lists them as Materials.",Psychic,0,0
124738,Metalfoes Mithrilium,Metalfoes Mithrilium,https://tcgplayer-cdn.tcgplayer.com/product/124738_200w.jpg,2,1849,https://cpt.tcgcsv.com/NV_,2016-12-09T14:12:30.98,1,0.09,0.4,30.0,0.14,,1st Edition,INOV-EN040,Ultra Rare,FIRE,Fusion/Effect Monster,"1 ""Metalfoes"" monster + 1 Pendulum Monster
<br>You can target 2 ""Metalfoes"" cards in your Graveyard and 1 card on the field; shuffle the targets from your Graveyard into the Deck, and if you do, return the target on the field to the hand. You can only use this effect of ""Metalfoes Mithrilium"" once per turn. If this card is sent from the field to the Graveyard: You can Special Summon 1 ""Metalfoes"" Pendulum Monster from your Graveyard or face-up from your Extra Deck.",Psychic,2600,1000
124738,Metalfoes Mithrilium,Metalfoes Mithrilium,https://tcgplayer-cdn.tcgplayer.com/product/124738_200w.jpg,2,1849,https://cpt.tcgcsv.com/NV_,2016-12-09T14:12:30.98,1,0.11,0.41,2.95,0.18,,Unlimited,INOV-EN040,Ultra Rare,FIRE,Fusion/Effect Monster,"1 ""Metalfoes"" monster + 1 Pendulum Monster
<br>You can target 2 ""Metalfoes"" cards in your Graveyard and 1 card on the field; shuffle the targets from your Graveyard into the Deck, and if you do, return the target on the field to the hand. You can only use this effect of ""Metalfoes Mithrilium"" once per turn. If this card is sent from the field to the Graveyard: You can Special Summon 1 ""Metalfoes"" Pendulum Monster from your Graveyard or face-up from your Extra Deck.",Psychic,2600,1000
124739,Meteor Black Comet Dragon,Meteor Black Comet Dragon,https://tcgplayer-cdn.tcgplayer.com/product/124739_200w.jpg,2,1849,https://cpt.tcgcsv.com/PV_,2016-12-09T14:12:43.42,1,6.53,8.65,25.87,7.78,,Unlimited,INOV-EN041,Ultra Rare,DARK,Fusion/Effect Monster,"1 Level 7 ""Red-Eyes"" monster + 1 Level 6 Dragon-Type monster
<br>If this card is Fusion Summoned: You can send 1 ""Red-Eyes"" monster from your hand or Deck to the Graveyard, and if you do, inflict damage to your opponent equal to half the original ATK of that monster. If this card is sent from the Monster Zone to the Graveyard: You can target 1 Normal Monster in your Graveyard; Special Summon it.",Dragon,3500,2000
124739,Meteor Black Comet Dragon,Meteor Black Comet Dragon,https://tcgplayer-cdn.tcgplayer.com/product/124739_200w.jpg,2,1849,https://cpt.tcgcsv.com/PV_,2016-12-09T14:12:43.42,1,6.3,8.22,15.0,6.98,13.56,1st Edition,INOV-EN041,Ultra Rare,DARK,Fusion/Effect Monster,"1 Level 7 ""Red-Eyes"" monster + 1 Level 6 Dragon-Type monster
<br>If this card is Fusion Summoned: You can send 1 ""Red-Eyes"" monster from your hand or Deck to the Graveyard, and if you do, inflict damage to your opponent equal to half the original ATK of that monster. If this card is sent from the Monster Zone to the Graveyard: You can target 1 Normal Monster in your Graveyard; Special Summon it.",Dragon,3500,2000
124740,Superheavy Samurai Ninja Sarutobi,Superheavy Samurai Ninja Sarutobi,https://tcgplayer-cdn.tcgplayer.com/product/124740_200w.jpg,2,1849,https://cpt.tcgcsv.com/QV_,2016-12-09T14:13:00.777,1,0.01,0.7,2.7,0.33,0.39,Unlimited,INOV-EN042,Rare,EARTH,Synchro/Effect Monster,"1 Machine-Type Tuner + 1 or more non-Tuner ""Superheavy Samurai"" monsters
<br>This card can attack while in face-up Defense Position. If it does, apply its DEF for damage calculation. Once per turn, during either player’s turn, if you have no Spell/Trap Cards in your Graveyard: You can target 1 Spell/Trap Card on the field; destroy it, and if you do, inflict 500 damage to your opponent.",Machine,2000,2800
