productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute
530951,Amazon,Amazon,https://tcgplayer-cdn.tcgplayer.com/product/530951_200w.jpg,68,23368,https://cpt.tcgcsv.com/2pg6,2023-12-12T17:28:19.523,1,36.99,40.35,180.0,3.75,,Normal,UC,OP05-099,"[On Your Opponent's Attack] <strong>You may rest this Character</strong>: Your opponent may trash 1 card from the top of their Life cards. If they do not, give up to 1 of your opponent's Leader or Character cards -2000 power during this turn.",Yellow,Character,3,0,Sky Island,1000,Wisdom
530952,Kotori,Kotori,https://tcgplayer-cdn.tcgplayer.com/product/530952_200w.jpg,68,23368,https://cpt.tcgcsv.com/3pg6,2023-12-12T17:28:42.803,1,4.2,4.8,7.1,5.9,,Normal,UC,OP05-103,"[On Play] If you have [Hotori], K.O. up to 1 of your opponent's Characters with a cost equal to or less than the number of your opponent's Life cards.",Yellow,Character,3,3000,Sky Island,1000,Special
530953,Conis,Conis,https://tcgplayer-cdn.tcgplayer.com/product/530953_200w.jpg,68,23368,https://cpt.tcgcsv.com/5pg6,2023-12-12T17:29:06.94,1,12.63,13.0,15.17,12.52,,Normal,UC,OP05-104,[On Play] <strong>You may place 1 of your Stages at the bottom of your deck</strong>: Draw 1 card and trash 1 card from your hand.,Yellow,Character,1,0,Sky Island,2000,Wisdom
530954,Lieutenant Spacey,Lieutenant Spacey,https://tcgplayer-cdn.tcgplayer.com/product/530954_200w.jpg,68,23368,https://cpt.tcgcsv.com/6pg6,2023-12-12T17:29:26.887,1,0.2,0.52,4.99,0.51,,Normal,C,OP05-107,"[Your Turn][Once Per Turn] When a card is added to your hand from your Life, this Character gains +2000 power during this turn.",Yellow,Character,3,4000,The Moon,1000,Ranged
530955,Nola,Nola,https://tcgplayer-cdn.tcgplayer.com/product/530955_200w.jpg,68,23368,https://cpt.tcgcsv.com/7pg6,2023-12-12T17:29:53.13,1,0.5,2.49,6.0,0.59,,Normal,C,OP05-108,,Yellow,Character,5,7000,Animal;Sky Island,1000,Strike
530956,Pagaya,Pagaya,https://tcgplayer-cdn.tcgplayer.com/product/530956_200w.jpg,68,23368,https://cpt.tcgcsv.com/8pg6,2023-12-12T17:32:05.653,1,0.49,0.7,3.83,0.58,,Normal,C,OP05-109,"[Once Per Turn] When a [Trigger] activates, draw 2 cards and trash 2 cards from your hand.",Yellow,Character,1,1000,Sky Island,1000,Wisdom
530957,Holly,Holly,https://tcgplayer-cdn.tcgplayer.com/product/530957_200w.jpg,68,23368,https://cpt.tcgcsv.com/9pg6,2023-12-12T17:32:24.443,1,15.25,17.59,30.0,15.25,,Normal,C,OP05-110,,Yellow,Character,3,5000,Animal;Sky Island,1000,Strike
530958,Hotori,Hotori,https://tcgplayer-cdn.tcgplayer.com/product/530958_200w.jpg,68,23368,https://cpt.tcgcsv.com/bpg6,2023-12-12T17:32:54.483,1,1.45,1.91,10.0,1.45,,Normal,UC,OP05-111,[On Play] <strong>You may play 1 [Kotori] from your hand</strong>: Add up to 1 of your opponent's Characters with a cost of 3 or less to the top or bottom of your opponent's Life cards face-up.,Yellow,Character,3,3000,Sky Island,1000,Special
530959,Captain McKinley,Captain McKinley,https://tcgplayer-cdn.tcgplayer.com/product/530959_200w.jpg,68,23368,https://cpt.tcgcsv.com/cpg6,2023-12-12T17:33:21.863,1,0.5,0.87,5.99,0.51,,Normal,C,OP05-112,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On K.O.] Play up to 1 [Sky Island] type Character card with a cost of 1 from your hand.",Yellow,Character,3,3000,Sky Island,1000,Wisdom
530960,Yama,Yama,https://tcgplayer-cdn.tcgplayer.com/product/530960_200w.jpg,68,23368,https://cpt.tcgcsv.com/dpg6,2023-12-12T17:33:45.82,1,0.7,1.0,20.0,0.92,,Normal,C,OP05-113,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Yellow,Character,2,2000,Sky Island,1000,Slash
530961,El Thor,El Thor,https://tcgplayer-cdn.tcgplayer.com/product/530961_200w.jpg,68,23368,https://cpt.tcgcsv.com/fpg6,2023-12-12T17:34:11.59,1,5.9,7.25,19.0,7.27,,Normal,UC,OP05-114,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if your opponent has 2 or less Life cards, that card gains an additional +2000 power during this battle.
<br>
[Trigger] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the number of your opponent's Life Cards.",Yellow,Event,1,,Sky Island,,
530962,Hino Bird Zap,Hino Bird Zap,https://tcgplayer-cdn.tcgplayer.com/product/530962_200w.jpg,68,23368,https://cpt.tcgcsv.com/gpg6,2023-12-12T17:35:06.023,1,4.06,12.91,99.99,5.63,,Normal,C,OP05-116,"[Main] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the number of your opponent's Life cards.
<br>
[Trigger] Activate this card's [Main] effect.",Yellow,Event,2,,Sky Island,,
530963,Upper Yard,Upper Yard,https://tcgplayer-cdn.tcgplayer.com/product/530963_200w.jpg,68,23368,https://cpt.tcgcsv.com/hpg6,2023-12-12T17:35:38.117,1,4.23,6.4,13.0,6.33,,Normal,UC,OP05-117,"[On Play] Look at the top 5 cards of your deck; reveal up to 1 [Sky Island] type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yellow,Stage,1,,Sky Island,,
