groupId,name,abbreviation,isSupplemental,publishedOn,modifiedOn,categoryId
1759,OTS Tournament Pack 1,OP01,False,2016-03-18T00:00:00,2023-08-04T15:09:16.793,2
1745,Premium Gold: Infinite Gold,PG3,False,2016-03-18T00:00:00,2025-03-05T09:58:09.337,2
1743,Yu-Gi-Oh! ZEXAL World Duel Carnival Promos,ZEXEU,False,2016-03-01T00:00:00,2021-12-17T18:50:16.963,2
1736,Breakers of Shadow: Special Edition,BOSH-SE,False,2016-02-26T00:00:00,2018-03-12T11:55:55.207,2
1707,Wing Raiders,WIRA,False,2016-02-12T00:00:00,2022-10-29T19:01:34.453,2
1704,Structure Deck: Emperor of Darkness,SR01,False,2016-01-29T00:00:00,2024-09-02T16:57:26.747,2
2682,Demo Deck 2016,DEM3,False,2016-01-24T00:00:00,2020-07-10T20:58:39.827,2
1698,Breakers of Shadow,BOSH,False,2016-01-15T00:00:00,2024-11-22T10:17:52.787,2
1695,Clash of Rebellions: Special Edition,CORE-SE,False,2015-12-11T00:00:00,2018-07-13T17:38:00.703,2
1674,Structure Deck: Master of Pendulum,SDMP,False,2015-12-04T00:00:00,2023-04-10T09:29:09.807,2
1660,Dimension of Chaos,DOCS,False,2015-11-13T00:00:00,2024-07-26T17:24:31.91,2
1672,King of Games: Yugi's Legendary Decks,YGLD,False,2015-11-13T00:00:00,2025-04-18T18:19:00.903,2
1671,Astral Pack 8,AP08,False,2015-10-23T00:00:00,2023-11-09T12:52:00.08,2
1659,High-Speed Riders,HSRD,False,2015-10-02T00:00:00,2020-06-10T21:35:42.643,2
1652,2015 Mega-Tins,CT12,False,2015-09-18T00:00:00,2024-07-26T14:47:53.643,2
1653,2015 Mega-Tins Mega Pack,MP15,False,2015-09-18T00:00:00,2023-05-30T12:53:17.607,2
1648,Structure Deck: Synchron Extreme,SDSE,False,2015-08-28T00:00:00,2025-05-16T09:36:37.637,2
1600,Clash of Rebellions,CORE,False,2015-08-07T00:00:00,2025-02-09T05:50:22.29,2
1574,Dragons of Legend 2,DRL2,False,2015-07-17T00:00:00,2022-02-09T21:53:33.757,2
1592,Crossed Souls: Advanced Edition,CROS-AE,True,2015-07-03T00:00:00,2021-12-17T17:21:07.59,2
1550,Duelist Pack: Battle City,DPBC,False,2015-06-19T00:00:00,2022-11-24T15:23:54.177,2
1547,Star Pack ARC-V,SP15,False,2015-06-12T00:00:00,2024-05-31T12:37:04.187,2
1572,Astral Pack 7,AP07,False,2015-06-05T00:00:00,2023-08-04T14:48:03.493,2
1544,Starter Deck: Dark Legion,YS15-ENL,False,2015-05-29T00:00:00,2022-05-05T20:48:13.543,2
1545,Starter Deck: Saber Force,YS15-ENF,False,2015-05-29T00:00:00,2022-05-05T20:50:55.153,2
1537,Crossed Souls,CROS,False,2015-05-15T00:00:00,2025-02-21T06:14:46.23,2
1529,World Superstars,WSUP,False,2015-04-17T00:00:00,2025-05-15T20:51:06.77,2
2051,Demo Deck 2015,DEM2,True,2015-03-30T00:00:00,2020-07-10T20:58:28.357,2
1523,Premium Gold: Return of the Bling,PGL2,False,2015-03-20T00:00:00,2025-05-15T19:46:23.747,2
1513,The Secret Forces,THSF,False,2015-02-13T00:00:00,2025-01-11T04:32:52.793,2
1495,Structure Deck: HERO Strike,SDHS,False,2015-01-30T00:00:00,2025-05-15T20:24:47.967,2
1505,Secrets of Eternity,SECE,False,2015-01-16T00:00:00,2025-04-02T03:53:40.487,2
1506,Astral Pack 6,AP06,False,2014-12-12T00:00:00,2023-08-04T14:47:26.32,2
1510,The New Challengers: Super Edition,NECH-SE,False,2014-12-05T00:00:00,2017-03-28T15:18:23.89,2
1492,Noble Knights of the Round Table Box Set,NKRT,False,2014-11-21T00:00:00,2020-11-23T18:59:12.5,2
1493,The New Challengers,NECH,False,2014-11-07T00:00:00,2024-11-22T07:16:45.063,2
1491,Legendary Collection 5D's,LC05,False,2014-10-24T00:00:00,2024-03-19T14:48:04.503,2
1489,Structure Deck: Geargia Rampage,SDGR,False,2014-10-17T00:00:00,2021-10-18T14:12:26.07,2
23186,Advent Calendar 2014 (Adventskalender ZEXAL-Edition),AC14,False,2014-10-16T00:00:00,2023-05-11T20:00:36.203,2
1488,Duelist Alliance: Deluxe Edition,DUEA-DE,False,2014-09-12T00:00:00,2021-08-23T21:03:25.223,2
1484,2014 Mega-Tins,CT11,False,2014-08-29T00:00:00,2021-12-17T17:14:13.447,2
1485,2014 Mega-Tins Mega Pack,MP14,False,2014-08-29T00:00:00,2024-10-27T14:47:32.433,2
1480,Duelist Alliance,DUEA,False,2014-08-15T00:00:00,2025-04-02T03:28:14.627,2
1470,Battle Pack 3: Monster League,BP03,False,2014-08-01T00:00:00,2024-11-06T20:51:40.88,2
1479,Astral Pack 5,AP05,False,2014-07-25T00:00:00,2023-08-04T14:46:52.313,2
1466,Super Starter: Space-Time Showdown,YS14,False,2014-07-11T00:00:00,2023-09-12T19:53:25.66,2
1467,Super Starter: Space-Time Showdown Power-Up Pack,YS14-A,False,2014-07-11T00:00:00,2021-12-17T18:31:06.35,2
1462,Structure Deck: Realm of Light,SDLI,False,2014-06-27T00:00:00,2025-05-20T17:58:00.313,2
1353,Primal Origin,PRIO,False,2014-05-16T00:00:00,2025-02-05T13:57:59.76,2
1354,Dragons of Legend,DRLG,False,2014-04-25T00:00:00,2021-12-17T17:24:17.717,2
1339,Fire Fists Special Editon,FFSE,False,2014-04-04T00:00:00,2021-12-17T17:38:51.527,2
1310,Premium Gold,PGLD,False,2014-03-28T00:00:00,2023-02-14T14:23:21.83,2
1319,Star Pack 2014,SP14,False,2014-02-21T00:00:00,2024-08-18T15:34:06.343,2
1309,Astral Pack 4,AP04,False,2014-02-07T00:00:00,2024-03-28T16:03:41.83,2
1307,Structure Deck: Cyber Dragon Revolution,SDCR,False,2014-02-07T00:00:00,2025-02-08T06:40:00.363,2
1286,Legacy of the Valiant,LVAL,False,2014-01-24T00:00:00,2022-08-31T14:23:43.593,2
1300,Battle Pack 2: War of the Giants Round 2,BPW2,False,2014-01-17T00:00:00,2025-01-15T14:57:41.52,2
1158,Shadow Samurai Value Box,SDWA,False,2013-12-13T00:00:00,2021-12-17T18:18:24.713,2
1282,Starter Deck: Kaiba Reloaded,YSKR,False,2013-12-06T00:00:00,2021-12-17T18:23:40.02,2
1283,Starter Deck: Yugi Reloaded,YSYR,False,2013-12-06T00:00:00,2022-05-30T19:56:56.863,2
1156,Shadow Specters,SHSP,False,2013-11-08T00:00:00,2023-11-17T13:26:17.873,2
1157,Legendary Collection 4: Joey's World,LC04,False,2013-10-11T00:00:00,2024-12-28T16:06:06.66,2
1162,Judgment of the Light: Deluxe Edition,JOTL-DE,False,2013-09-27T00:00:00,2021-12-17T17:48:42.477,2
1155,Poseidra Value Box,SDRE,False,2013-09-15T00:00:00,2021-12-17T18:14:54.88,2
1289,Astral Pack 3,AP03,False,2013-09-13T00:00:00,2024-10-24T15:19:22.827,2
1154,Silver Dragon Value Box,,False,2013-09-13T00:00:00,2021-12-17T18:19:46.733,2
1153,Structure Deck: Saga of Blue-Eyes White Dragon,SDBE,False,2013-09-13T00:00:00,2025-05-06T21:30:13.177,2
1149,2013 Collectors Tins,CT10,False,2013-08-30T00:00:00,2025-03-27T19:22:00.627,2
1142,Judgment of the Light,JOTL,False,2013-08-09T00:00:00,2025-02-20T13:48:03.83,2
1130,Battle Pack 2: War of the Giants,BP02,False,2013-07-28T00:00:00,2024-03-28T16:07:28.87,2
1131,Number Hunters,NUMH,False,2013-07-12T00:00:00,2023-10-31T14:05:37.27,2
1128,Super Starter: V for Victory,YS13,False,2013-06-14T00:00:00,2024-10-10T13:42:55.04,2
1129,Super Starter: V for Victory Power-Up Pack,YS13,False,2013-06-14T00:00:00,2024-12-21T12:17:17.09,2
1112,Lord of the Tachyon Galaxy,LTGY,False,2013-05-17T00:00:00,2024-12-20T13:39:36.31,2
1110,Hidden Arsenal 7: Knight of Stars,HA07,False,2013-04-26T00:00:00,2024-03-28T16:56:26.877,2
1288,Astral Pack 2,AP02,False,2013-04-19T00:00:00,2024-03-28T16:02:10.21,2
572,2013 Zexal Collection Tin,ZTIN,False,2013-03-08T00:00:00,2024-04-02T16:11:21.123,2
1281,Star Pack 2013,SP13,False,2013-03-01T00:00:00,2024-08-18T14:58:40.4,2
590,Structure Deck: Onslaught of the Fire Kings,SDOK,False,2013-02-08T00:00:00,2021-10-18T14:12:28.92,2
576,Cosmo Blazer,CBLZ,False,2013-01-25T00:00:00,2025-04-16T09:45:12,2
577,Cosmo Blazer SE,CBLZ-ENSE,False,2013-01-25T00:00:00,2024-03-28T16:10:27.027,2
1287,Astral Pack 1,AP01,False,2012-11-30T00:00:00,2024-03-28T16:01:52.293,2
573,Abyss Rising,ABYR,False,2012-11-13T00:00:00,2024-12-22T13:09:28.693,2
574,Abyss Rising SE,ABYR-ENSE,False,2012-11-13T00:00:00,2021-12-17T17:15:44.037,2
591,Structure Deck: Realm of the Sea Emperor,SDRE,False,2012-10-16T00:00:00,2024-10-30T13:12:15.197,2
584,Legendary Collection 3: Yugi's World,LC03,False,2012-10-02T00:00:00,2025-02-01T10:52:06.02,2
1333,Duel Terminal 7,DT07,False,2012-09-28T00:00:00,2024-03-28T16:24:55.7,2
587,Return of the Duelist,REDU,False,2012-08-28T00:00:00,2024-05-06T16:16:17.85,2
588,Return of the Duelist SE,REDU-ENSE,False,2012-08-28T00:00:00,2021-12-17T18:17:34.967,2
571,2012 Collectors Tin,CT09,False,2012-08-14T00:00:00,2024-03-28T15:47:19.053,2
581,Hidden Arsenal 6: Omega Xyz,HA06,False,2012-07-24T00:00:00,2024-03-28T16:56:05.91,2
592,Structure Deck: Samurai Warlords,SDWA,False,2012-06-26T00:00:00,2024-02-03T11:22:22.983,2
586,Ra Yellow Mega Pack SE,RYMP-SE,False,2012-06-13T00:00:00,2017-03-28T15:17:30.463,2
580,Gold Series: Haunted Mine,GLD5,False,2012-06-12T00:00:00,2025-01-03T20:07:10.807,2
600,Yu-Gi-Oh! ZEXAL Manga Promotional Cards,YZ0#,False,2012-06-05T00:00:00,2022-01-21T21:01:41.263,2
593,Turbo Pack: Booster Eight,TU08,False,2012-06-01T00:00:00,2023-08-04T15:55:54.85,2
1340,Battle Pack Tournament Prize Cards,BATT,False,2012-05-29T00:00:00,2023-01-05T14:17:17.92,2
575,Battle Pack: Epic Dawn,BP01,False,2012-05-28T00:00:00,2025-01-10T15:27:27.277,2
578,Galactic Overlord,GAOV,False,2012-05-08T00:00:00,2025-06-11T19:48:08.513,2
589,Starter Deck: Xyz Symphony,YS12,False,2012-04-17T00:00:00,2022-06-22T12:09:28.433,2
137,2012 Premium Collection Tin,PRC1,False,2012-03-20T00:00:00,2024-03-28T15:55:50.273,2
269,Ra Yellow Mega Pack,RYMP,False,2012-02-21T00:00:00,2024-05-08T12:23:55.027,2
1332,Duel Terminal 6,DT06,False,2012-02-03T00:00:00,2024-03-28T16:24:35.297,2
316,Structure Deck: Dragons Collide,SDDC,False,2012-02-03T00:00:00,2024-03-27T14:45:09.477,2
257,Order of Chaos,ORCS,False,2012-01-24T00:00:00,2025-05-06T18:23:38.533,2
585,Order of Chaos SE,ORCS-ENSE,False,2012-01-24T00:00:00,2021-12-17T17:55:26.753,2
595,Turbo Pack: Booster Seven,TU07,False,2012-01-01T00:00:00,2024-08-18T15:32:07.07,2
228,Hidden Arsenal 5: Steelswarm Invasion,HA05,False,2011-12-06T00:00:00,2024-03-28T16:55:34.527,2
229,Hidden Arsenal 5: Steelswarm Invasion SE,HA05-ENSE,False,2011-12-06T00:00:00,2021-12-17T17:45:08.307,2
276,Samurai Assault,SAAS,False,2011-12-06T00:00:00,2025-03-26T18:04:37.173,2
261,Photon Shockwave,PHSW,False,2011-11-15T00:00:00,2024-04-01T18:56:04.55,2
2373,Yu-Gi-Oh! Value Boxes,VBX,False,2011-11-01T00:00:00,2021-12-17T18:49:22.233,2
318,Structure Deck: Gates of the Underworld,SDGU,False,2011-10-18T00:00:00,2021-10-18T14:12:29.72,2
2937,Advent Calendar 2011 (Adventskalender),AC11,False,2011-10-13T00:00:00,2022-01-18T14:18:06.347,2
135,2011 Collectors Tins,CT08,False,2011-08-30T00:00:00,2024-03-28T15:46:33.503,2
209,Generation Force,GENF,False,2011-08-16T00:00:00,2025-04-19T00:34:25.43,2
579,Generation Force SE,GENF-ENSE,False,2011-08-16T00:00:00,2021-12-17T17:40:25.15,2
1929,World Championship 2011 Card Pack,WP11,False,2011-08-05T00:00:00,2023-05-31T18:44:58.253,2
596,Turbo Pack: Booster Six,TU06,False,2011-08-04T00:00:00,2024-08-18T15:32:01.453,2
231,Hidden Arsenal: Special Edition,HASE,False,2011-07-26T00:00:00,2022-08-30T18:03:45.553,2
300,Starter Deck: Dawn of the Xyz,YS11,False,2011-07-12T00:00:00,2024-08-18T15:31:12.42,2
352,Yu-Gi-Oh! 5D's Manga Promotional Cards,,False,2011-07-05T00:00:00,2021-12-17T18:46:31.34,2
217,Gold Series 4: Pyramids Edition,GLD4,False,2011-07-01T00:00:00,2024-03-28T16:51:13.08,2
319,Structure Deck: Lost Sanctuary,SDLS,False,2011-06-14T00:00:00,2024-05-27T01:08:27.593,2
186,Duelist Pack 11: Crow,DP11,False,2011-05-31T00:00:00,2025-08-07T20:05:43.06,2
1331,Duel Terminal 5,DT05,False,2011-05-29T00:00:00,2025-01-06T13:26:03.377,2
203,Extreme Victory,EXVC,False,2011-05-10T00:00:00,2025-07-01T18:48:31.31,2
1363,Yu-Gi-Oh! 5D's Over the Nexus Promo Cards,WC11,False,2011-05-10T00:00:00,2024-08-18T15:30:45.553,2
227,Hidden Arsenal 4,HA04,False,2011-04-19T00:00:00,2024-10-04T13:47:21.127,2
594,Turbo Pack: Booster Five,TU05,False,2011-04-09T00:00:00,2024-08-18T15:28:49.757,2
136,2011 Duelist Pack Tin,DPCT/DPC5,False,2011-04-05T00:00:00,2024-03-28T15:47:01.613,2
303,Storm of Ragnarok SE,,False,2011-03-22T00:00:00,2021-12-17T18:25:40.36,2
317,Structure Deck: Dragunity Legion,SDDL,False,2011-03-08T00:00:00,2021-10-18T13:21:44.453,2
147,Bonds Beyond Time Movie Pack,YMP1,False,2011-02-22T00:00:00,2024-03-28T16:07:30.263,2
1474,Demo Pack,DEM1,False,2011-02-12T00:00:00,2024-10-01T15:16:38.38,2
302,Storm of Ragnarok,STOR,False,2011-02-08T00:00:00,2024-08-18T15:28:32.11,2
1330,Duel Terminal 4,DT04,False,2011-01-25T00:00:00,2025-05-15T17:48:11.917,2
185,Duelist Pack 10: Yusei 3,DP10,False,2011-01-25T00:00:00,2024-03-28T16:43:12.277,2
226,Hidden Arsenal 3,HA03,False,2010-12-07T00:00:00,2024-03-28T16:54:56.477,2
1320,X-Saber Power-Up,XSPU,False,2010-11-23T00:00:00,2024-08-18T15:28:08.483,2
290,Starstrike Blast,STBL,False,2010-11-16T00:00:00,2025-01-04T12:25:36.76,2
342,Turbo Pack: Booster Four,TU04,False,2010-11-13T00:00:00,2024-08-18T15:26:42.417,2
321,Structure Deck: Marik,SDMA,False,2010-10-19T00:00:00,2021-10-18T13:23:25.78,2
1290,Legendary Collection 1,LC01,False,2010-10-05T00:00:00,2025-04-15T08:46:27.52,2
1329,Duel Terminal 3,DT03,False,2010-09-25T00:00:00,2024-03-28T16:23:44.59,2
133,2010 Collectors Tins,CT07,False,2010-08-31T00:00:00,2024-09-10T12:35:26.653,2
2227,World Championship 2010 Card Pack,WCPP,True,2010-08-14T00:00:00,2018-04-11T20:41:38.253,2
225,Hidden Arsenal 2,HA02,False,2010-07-20T00:00:00,2024-09-09T14:00:21.16,2
597,Turbo Pack: Booster Three,TU03,False,2010-07-10T00:00:00,2024-08-18T15:26:36.593,2
216,Gold Series 3,GLD3,False,2010-06-23T00:00:00,2024-03-28T16:50:13.75,2
301,Starter Deck: Duelist Toolbox,5DS3,False,2010-06-01T00:00:00,2024-08-18T15:23:59.68,2
1328,Duel Terminal 2,DT02,False,2010-05-25T00:00:00,2025-05-15T17:49:23.027,2
1347,Yu-Gi-Oh! Championship Series Prize Cards,YCSW,False,2010-05-15T00:00:00,2024-10-04T19:08:38.947,2
332,The Shining Darkness,TSHD,False,2010-05-11T00:00:00,2024-08-18T15:21:39.37,2
198,Duelist Revolution,DREV,False,2010-04-17T00:00:00,2024-08-21T12:49:56.287,2
199,Duelist Revolution SE,DREV-ENSE,False,2010-04-17T00:00:00,2021-12-17T17:37:32.66,2
197,Duelist Pack: Kaiba,DPKB,False,2010-04-16T00:00:00,2024-05-07T15:10:55.833,2
134,2010 Duelist Pack Collection Tin,DPCT,False,2010-03-05T00:00:00,2025-02-13T04:57:15.483,2
320,Structure Deck: Machina Mayhem,SDMM,False,2010-02-23T00:00:00,2024-09-22T18:53:05.707,2
141,Absolute Powerforce,ABPF,False,2010-02-16T00:00:00,2024-03-28T15:57:10.11,2
142,Absolute Powerforce: Special Edition,ABPF-ENSE,False,2010-02-16T00:00:00,2021-12-17T17:15:30.097,2
1327,Duel Terminal 1,DT01,False,2010-01-29T00:00:00,2025-05-15T17:49:55.44,2
189,Duelist Pack 9: Yusei 2,DP09,False,2010-01-26T00:00:00,2024-09-11T17:49:03.557,2
598,Turbo Pack: Booster Two,TU02,False,2010-01-09T00:00:00,2024-08-18T15:20:51.84,2
1285,Twilight Edition,TWED,False,2010-01-05T00:00:00,2024-08-18T15:19:44.287,2
1343,Duel Disk - Yusei Version,,False,2009-11-21T00:00:00,2022-11-17T21:39:38.317,2
289,Stardust Overdrive,SOVR,False,2009-11-17T00:00:00,2025-07-08T13:12:45.253,2
353,Yu-Gi-Oh! 5D's Tag Force Promotional Cards,TF05,False,2009-11-17T00:00:00,2024-08-18T15:19:28.413,2
224,Hidden Arsenal,HA01,False,2009-11-10T00:00:00,2024-04-02T18:07:59.12,2
323,Structure Deck: Warriors' Strike,SDWS,False,2009-10-27T00:00:00,2023-07-17T12:31:20.467,2
358,Yu-Gi-Oh! R Manga Promo,,False,2009-10-06T00:00:00,2021-12-17T18:48:54.283,2
341,Turbo Pack Booster One Pack,TU01,False,2009-09-12T00:00:00,2024-08-18T15:17:44.773,2
144,Ancient Prophecy,ANPR,False,2009-09-01T00:00:00,2025-04-28T12:21:08.493,2
145,Ancient Prophecy SE,ANPR-ENSE,False,2009-09-01T00:00:00,2024-03-28T16:00:33.88,2
132,2009 Collectors Tin,CT06,False,2009-08-18T00:00:00,2024-03-28T15:45:20.37,2
1684,Duelist League Demo 2010,DLDI,False,2009-08-01T00:00:00,2022-11-24T15:19:03.273,2
1292,Retro Pack 2,RP02,False,2009-07-28T00:00:00,2025-05-27T13:09:33.1,2
184,Duelist Pack: Yugi,DPYG,False,2009-07-11T00:00:00,2024-10-01T18:03:16.643,2
179,Duel Terminal - Preview,DTP1,False,2009-06-20T00:00:00,2024-03-28T16:22:40.953,2
140,5D's Starter Deck 2009,5DS2,False,2009-06-09T00:00:00,2024-03-28T15:36:48.98,2
288,Stardust Accelerator Promos,WC09,False,2009-05-19T00:00:00,2024-08-18T15:16:04.19,2
1337,Yu-Gi-Oh! 5D's Wheelie Breakers Promotional Cards,WB01,False,2009-05-19T00:00:00,2024-08-18T15:17:19.377,2
270,Raging Battle,RGBT,False,2009-05-12T00:00:00,2025-07-02T15:25:31.7,2
271,Raging Battle SE,RGBT-ENSE,False,2009-05-12T00:00:00,2021-12-17T18:16:52.4,2
1315,Sneak Preview Series 5,STBL-ENSP,False,2009-05-12T00:00:00,2024-08-18T15:14:53.823,2
213,Gold Series 2,GLD2,False,2009-04-21T00:00:00,2021-12-17T17:41:02.817,2
215,Gold Series 2009,GLD2,False,2009-04-21T00:00:00,2024-03-28T16:51:46.22,2
286,Structure Deck: Spellcaster's Command,SDSC,False,2009-03-31T00:00:00,2021-10-18T13:21:25.23,2
22964,2009 Duelist Pack Collection Tin,DPCT,False,2009-03-10T00:00:00,2024-02-05T11:33:07.64,2
157,Crimson Crisis,CRMS,False,2009-03-03T00:00:00,2024-03-28T16:10:55.31,2
1344,Sneak Preview Series 4,CRMS-ENSP,False,2009-03-03T00:00:00,2024-08-18T15:12:36.01,2
188,Duelist Pack 8: Yusei Fudo,DP08,False,2009-02-24T00:00:00,2024-03-28T16:42:30.207,2
156,Champion Pack 8,CP08,False,2009-01-05T00:00:00,2024-03-28T16:09:44.417,2
1304,Anniversary Pack,YAP1,False,2008-12-08T00:00:00,2024-03-28T16:01:31.307,2
167,Dark Legends,DLG1,False,2008-11-21T00:00:00,2024-03-28T16:17:00.86,2
168,Dark Legends Promo Card,DLG1,False,2008-11-21T00:00:00,2024-03-28T16:16:33.567,2
158,Crossroads of Chaos,CSOC,False,2008-11-18T00:00:00,2025-04-14T17:35:56.993,2
324,Structure Deck: Zombie World,SDZW,False,2008-10-21T00:00:00,2025-03-03T16:47:07.883,2
328,The Duelist Genesis,TDGS,False,2008-09-02T00:00:00,2024-11-28T06:31:21.963,2
155,Champion Pack 7,CP07,False,2008-09-01T00:00:00,2024-03-28T16:09:28.647,2
131,2008 Collectors Tin,CT05,False,2008-08-18T00:00:00,2024-03-28T15:45:04.48,2
138,5D's 2008 English Starter Deck,5DS1,False,2008-08-05T00:00:00,2024-03-28T15:35:21.64,2
139,5D's 2008 Starter Deck,5DS1,False,2008-08-05T00:00:00,2025-05-06T20:09:43.547,2
360,Yugioh 5D's 2008 Starter Deck,5DS1,False,2008-08-05T00:00:00,2021-12-17T18:50:23.58,2
267,Premium Pack 2,PP02,False,2008-07-31T00:00:00,2021-12-17T18:15:54.993,2
1325,Duel Terminal,,False,2008-07-24T00:00:00,2022-11-17T21:42:10.193,2
1291,Retro Pack,RP01,False,2008-07-08T00:00:00,2025-06-13T17:24:30.827,2
583,Hobby League 7,HL07,False,2008-07-01T00:00:00,2024-10-21T20:01:27.193,2
154,Champion Pack 6,CP06,False,2008-05-12T00:00:00,2024-03-28T16:09:12.7,2
214,Gold Series 2008,GLD1,False,2008-04-02T00:00:00,2024-03-28T16:51:32.117,2
322,Structure Deck: The Dark Emperor,SDDE,False,2008-04-02T00:00:00,2024-02-16T09:36:48.627,2
192,Duelist Pack Collection Tin,DPCT,False,2008-03-23T00:00:00,2024-03-28T16:44:29.43,2
247,Light of Destruction,LODT,False,2008-02-23T00:00:00,2024-08-19T14:36:08.96,2
258,Phantom Darkness,PTDN,False,2008-02-13T00:00:00,2024-06-03T11:21:13.187,2
238,Duelist Pack 6: Jaden Yuki 3,DP06,False,2008-01-26T00:00:00,2024-11-20T21:56:35.59,2
239,Duelist Pack 7: Jesse Anderson,DP07,False,2008-01-26T00:00:00,2024-03-28T16:30:31.583,2
582,Hobby League 6,HL06,False,2008-01-21T00:00:00,2024-10-21T19:59:22.047,2
153,Champion Pack 5,CP05,False,2008-01-08T00:00:00,2024-03-28T16:08:59.257,2
268,PS2 Yugioh GX The Beginning of Destiny,GX05,False,2008-01-08T00:00:00,2024-08-18T15:06:39.463,2
2889,Redemption Replacement,RR,False,2008-01-01T00:00:00,2025-02-10T15:48:27.16,2
22886,Dark Crisis (Worldwide English),DCR-EN,False,2007-12-12T00:00:00,2023-04-25T21:29:35.87,2
349,World Championship 2008,WC08,False,2007-12-04T00:00:00,2024-08-18T15:05:20.027,2
1279,Dark Revelation Volume 4,DR04,False,2007-11-14T00:00:00,2024-03-28T16:18:36.533,2
210,Gladiator's Assault,GLAS,False,2007-11-14T00:00:00,2024-03-28T16:49:37.877,2
211,Gladiator's Assault SE,GLAS-ENSE,False,2007-11-14T00:00:00,2025-06-18T15:39:38.477,2
1302,Elemental Hero Collection 1,EHC1,False,2007-11-13T00:00:00,2024-07-29T18:40:52.17,2
1303,Elemental Hero Collection 2,EHC2,False,2007-11-13T00:00:00,2021-12-17T17:38:05.217,2
1280,GX Next Generation Blister Pack Promo,GXNG,False,2007-11-03T00:00:00,2024-03-28T16:52:53.66,2
312,Structure Deck: Rise of the Dragon Lords,SDRL,False,2007-10-24T00:00:00,2017-03-28T15:41:53.527,2
165,Dark Crisis,DCR,False,2007-10-12T00:00:00,2025-05-15T15:45:57.98,2
266,Premium Pack 1,PP01,False,2007-10-08T00:00:00,2025-05-31T08:18:40.96,2
326,Tactical Evolution: Special Edition,TAEV-ENSE,False,2007-09-12T00:00:00,2024-08-18T15:03:20.76,2
152,Champion Pack 4,CP04,False,2007-09-06T00:00:00,2024-03-28T16:08:46.357,2
130,2007 Collectors Tin,CT04,False,2007-08-29T00:00:00,2025-06-18T16:14:49.117,2
325,Tactical Evolution,TAEV,False,2007-08-15T00:00:00,2024-08-18T15:03:13.46,2
292,Starter Deck: Jaden Yuki,YSDJ,False,2007-07-25T00:00:00,2024-08-18T15:02:50.067,2
297,Starter Deck: Syrus Truesdale,YSDS,False,2007-07-05T00:00:00,2024-11-06T16:52:17.42,2
236,Hobby League 5,HL05,False,2007-07-01T00:00:00,2024-10-21T19:57:20.627,2
237,Invasion of Chaos,IOC,False,2007-06-25T00:00:00,2025-09-23T23:57:04.347,2
22887,Invasion of Chaos (Worldwide English),IOC-EN,False,2007-06-25T00:00:00,2023-04-19T19:24:13.31,2
208,Force of the Breaker,FOTB,False,2007-05-16T00:00:00,2024-11-01T19:37:10.397,2
151,Champion Pack 3,CP03,False,2007-05-15T00:00:00,2024-03-28T16:08:31.12,2
1159,"Toys ""R"" Us Throwdown Promo",TKN2,False,2007-04-07T00:00:00,2025-06-02T13:25:07.35,2
235,Hobby League 4,HL04,False,2007-04-01T00:00:00,2024-10-21T19:54:23.603,2
348,World Championship 2007,WC07,False,2007-03-20T00:00:00,2024-08-18T15:00:58.61,2
196,Duelist Pack 4: Zane Truesdale,DP04,False,2007-03-07T00:00:00,2024-03-28T16:29:21.587,2
304,Strike of Neos,STON,False,2007-02-28T00:00:00,2024-10-01T14:05:30.777,2
194,Duelist Pack 3: Jaden Yuki 2,DP03,False,2007-02-07T00:00:00,2024-03-28T16:29:20.407,2
190,Duelist Pack 5: Aster Phoenix,DP05,False,2007-02-07T00:00:00,2024-03-28T16:29:50.463,2
150,Champion Pack 2,CP02,False,2007-02-06T00:00:00,2024-07-29T17:34:39.92,2
311,Structure Deck: Machine Re-Volt,SD10,False,2007-01-17T00:00:00,2024-05-27T01:09:32.29,2
220,GX Spirit Caller Promo,GX03,False,2007-01-02T00:00:00,2024-07-29T18:44:18.183,2
254,McDonald's Promo Series 2,MDP2,False,2006-12-10T00:00:00,2025-01-04T16:49:54.667,2
174,Dark Revelation Volume 3,DR3,False,2006-11-25T00:00:00,2024-07-29T17:38:45.2,2
222,GX Tag Force Promo,GX02,False,2006-11-16T00:00:00,2024-07-31T16:26:22.963,2
265,Power of the Duelist,,False,2006-11-16T00:00:00,2024-05-23T20:20:18.997,2
159,Cyberdark Impact,CDIP,False,2006-11-15T00:00:00,2024-07-29T17:35:00.773,2
1338,Yu-Gi-Oh! GX Tag Force Evolution Promo,,False,2006-11-14T00:00:00,2025-06-12T20:15:59.76,2
356,Yu-Gi-Oh! GX Tag Force Promotional Cards,,False,2006-11-14T00:00:00,2025-06-12T20:14:55.6,2
149,Champion Pack 1,CP01,False,2006-11-11T00:00:00,2025-06-12T19:36:03.677,2
343,Ultimate Edition 2,,False,2006-11-11T00:00:00,2025-06-12T21:04:34.8,2
306,Structure Deck: Dinosaur's Rage,SD09,False,2006-10-20T00:00:00,2024-09-14T16:34:09.413,2
129,2006 Collectors Tin,CT03,False,2006-09-11T00:00:00,2025-03-21T19:27:06.117,2
1317,Mattel Action Figure Promos: Series 2,MF02,False,2006-08-01T00:00:00,2024-08-14T20:37:32.457,2
1322,Yu-Gi-Oh! Tokens,TKN,False,2006-07-20T00:00:00,2025-10-01T12:34:45.05,2
